,Player,Team,G,PTS,AST,TRB,Stocks,eFG%,MP,PER,TS%,USG%,WS,BPM,VORP,Team_Win%,Team_G,Share,Games_Played_PCT,Year
84,Darrell Griffith,Utah Jazz,82.0,13.8,1.6,4.0,1.3,0.475,2382.0,12.3,0.504,22.5,3.9,-1.7,0.2,0.622,82.0,0,1.0,1989
85,Vinnie Johnson,Detroit Pistons,82.0,13.8,3.0,3.1,1.1,0.47,2073.0,17.3,0.508,25.1,5.9,2.3,2.2,0.7683,82.0,0,1.0,1989
86,Greg Anderson,San Antonio Spurs,82.0,13.7,0.7,8.2,2.5,0.503,2401.0,14.9,0.516,20.6,3.4,-2.0,0.0,0.2561,82.0,0,1.0,1989
88,Bill Laimbeer,Detroit Pistons,81.0,13.7,2.2,9.6,1.8,0.516,2640.0,16.6,0.557,18.2,9.0,3.2,3.4,0.7683,82.0,0,0.9878,1989
89,John Williams,Washington Bullets,82.0,13.7,4.3,7.0,2.6,0.476,2413.0,18.8,0.525,20.4,6.9,4.6,4.0,0.4878,82.0,0,1.0,1989
90,Doc Rivers,Atlanta Hawks,76.0,13.6,6.9,3.8,2.9,0.481,2462.0,18.4,0.548,18.2,8.5,4.8,4.2,0.6341,82.0,0,0.9268,1989
91,Jeff Hornacek,Phoenix Suns,78.0,13.5,6.0,3.4,1.8,0.51,2487.0,16.3,0.545,17.2,7.7,2.7,3.0,0.6707,82.0,0,0.9512,1989
92,Jack Sikma,Milwaukee Bucks,80.0,13.4,3.6,7.8,1.9,0.48,2587.0,15.8,0.554,17.8,8.1,2.8,3.2,0.5976,82.0,0,0.9756,1989
93,A.C. Green,Los Angeles Lakers,82.0,13.3,1.3,9.0,1.8,0.532,2510.0,17.8,0.594,17.0,9.4,1.6,2.3,0.6951,82.0,0,1.0,1989
94,Mike McGee,New Jersey Nets,80.0,13.0,1.5,2.4,1.2,0.524,2027.0,13.2,0.529,22.3,2.3,-1.3,0.4,0.3171,82.0,0,0.9756,1989
95,Buck Williams,New Jersey Nets,74.0,13.0,1.1,9.4,1.3,0.531,2446.0,14.6,0.569,16.5,5.2,-1.2,0.5,0.3171,82.0,0,0.9024,1989
96,Charles Oakley,New York Knicks,82.0,12.9,2.3,10.5,1.5,0.517,2604.0,14.8,0.56,17.8,5.7,-0.4,1.0,0.6341,82.0,0,1.0,1989
97,Mike Woodson,Houston Rockets,81.0,12.9,2.5,2.4,1.3,0.455,2259.0,12.0,0.503,20.9,3.5,-1.6,0.2,0.5488,82.0,0,0.9878,1989
100,Larry Krystkowiak,Milwaukee Bucks,80.0,12.7,1.3,7.6,1.3,0.475,2472.0,14.2,0.552,17.9,6.3,-0.9,0.7,0.5976,82.0,0,0.9756,1989
101,Rodney McCray,Sacramento Kings,68.0,12.6,4.3,7.6,1.3,0.47,2435.0,13.1,0.513,16.8,2.9,-0.4,1.0,0.3293,82.0,0,0.8293,1989
102,Rory Sparrow,Miami Heat,80.0,12.5,5.4,2.7,1.5,0.461,2613.0,11.7,0.486,19.2,1.6,-2.3,-0.2,0.1829,82.0,0,0.9756,1989
103,Bill Cartwright,Chicago Bulls,78.0,12.4,1.2,6.7,0.8,0.475,2333.0,11.0,0.535,20.1,2.1,-5.0,-1.7,0.5732,82.0,0,0.9512,1989
104,Harold Pressley,Sacramento Kings,80.0,12.3,2.2,6.1,2.2,0.507,2257.0,15.7,0.529,19.1,4.8,1.9,2.2,0.3293,82.0,0,0.9756,1989
106,Paul Pressey,Milwaukee Bucks,67.0,12.1,6.6,3.9,2.5,0.483,2170.0,15.0,0.539,17.9,4.8,2.2,2.3,0.5976,82.0,0,0.8171,1989
108,Horace Grant,Chicago Bulls,79.0,12.0,2.1,8.6,1.9,0.519,2809.0,13.8,0.547,15.2,6.4,-0.5,1.0,0.5732,82.0,0,0.9634,1989
111,Grant Long,Miami Heat,82.0,11.9,1.8,6.7,2.1,0.486,2435.0,13.7,0.561,17.9,4.6,-1.1,0.5,0.1829,82.0,0,1.0,1989
112,Vernon Maxwell,San Antonio Spurs,79.0,11.7,3.8,2.6,1.2,0.451,2065.0,12.1,0.496,20.9,1.5,-2.5,-0.3,0.2561,82.0,0,0.9634,1989
113,Rik Smits,Indiana Pacers,82.0,11.7,0.9,6.1,2.3,0.517,2041.0,15.6,0.557,20.3,4.3,-0.8,0.6,0.3415,82.0,0,1.0,1989
114,Maurice Cheeks,Philadelphia 76ers,71.0,11.6,7.8,2.6,1.7,0.483,2298.0,16.5,0.527,16.2,5.3,1.8,2.2,0.561,82.0,0,0.8659,1989
115,Jay Humphries,Milwaukee Bucks,73.0,11.6,5.5,2.6,2.0,0.501,2220.0,14.6,0.539,17.6,4.9,1.3,1.8,0.5976,82.0,0,0.8902,1989
116,Hot Rod Williams,Cleveland Cavaliers,82.0,11.6,1.3,5.8,2.5,0.509,2125.0,17.6,0.566,18.8,7.7,2.2,2.3,0.6951,82.0,0,1.0,1989
117,Ed Pinckney,Boston Celtics,80.0,11.5,1.5,5.6,1.8,0.513,2012.0,17.2,0.591,18.3,6.1,1.5,1.8,0.5122,82.0,0,0.9756,1989
123,Billy Thompson,Miami Heat,79.0,10.8,2.2,7.2,2.0,0.487,2273.0,13.4,0.524,17.9,2.8,-1.3,0.4,0.1829,82.0,0,0.9634,1989
125,Terry Catledge,Washington Bullets,79.0,10.4,0.9,7.2,0.9,0.491,2077.0,12.6,0.518,17.6,3.3,-3.0,-0.5,0.4878,82.0,0,0.9634,1989
127,Michael Cage,Seattle SuperSonics,80.0,10.3,1.6,9.6,1.9,0.498,2536.0,14.7,0.553,13.7,6.7,0.5,1.6,0.5732,82.0,0,0.9756,1989
128,Lester Conner,New Jersey Nets,82.0,10.3,7.4,4.3,2.3,0.467,2532.0,17.2,0.531,15.8,6.2,2.3,2.7,0.3171,82.0,0,1.0,1989
129,Herb Williams,Dallas Mavericks,76.0,10.2,1.6,7.8,2.4,0.436,2470.0,10.6,0.471,16.6,1.4,-2.3,-0.2,0.4634,82.0,0,0.9268,1989
133,Dennis Johnson,Boston Celtics,72.0,10.0,6.6,2.6,1.6,0.44,2309.0,11.5,0.498,16.2,2.5,-1.7,0.2,0.5122,82.0,0,0.878,1989
141,Mike Sanders,Cleveland Cavaliers,82.0,9.3,1.6,3.7,1.5,0.455,2102.0,10.5,0.482,18.1,3.1,-2.3,-0.2,0.6951,82.0,0,1.0,1989
142,Cliff Levingston,Atlanta Hawks,80.0,9.2,0.9,6.2,2.1,0.529,2184.0,13.4,0.563,14.1,5.5,0.2,1.2,0.6341,82.0,0,0.9756,1989
146,Dennis Rodman,Detroit Pistons,82.0,9.0,1.2,9.4,1.6,0.601,2208.0,16.3,0.613,14.1,8.1,2.2,2.3,0.7683,82.0,0,1.0,1989
147,Darrell Walker,Washington Bullets,79.0,9.0,6.3,6.4,2.3,0.42,2565.0,13.4,0.469,14.8,3.7,0.9,1.8,0.4878,82.0,0,0.9634,1989
157,Brian Shaw,Boston Celtics,82.0,8.6,5.8,4.6,1.3,0.433,2301.0,12.2,0.472,16.8,2.2,-0.7,0.8,0.5122,82.0,0,1.0,1989
180,Mark West,Phoenix Suns,82.0,7.2,0.5,6.7,2.7,0.653,2019.0,12.9,0.644,11.1,5.5,1.0,1.5,0.6707,82.0,0,1.0,1989
183,Nate McMillan,Seattle SuperSonics,75.0,7.1,9.3,5.2,2.7,0.426,2341.0,14.5,0.468,13.3,4.4,2.1,2.4,0.5732,82.0,0,0.9146,1989
207,Mark Eaton,Utah Jazz,82.0,6.2,1.0,10.3,4.3,0.462,2914.0,10.6,0.513,9.2,6.6,0.6,1.9,0.622,82.0,0.004,1.0,1989
