,Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Atlanta Hawks*,82,242.4,38.4,81.8,0.47,0.6,2.3,0.247,37.9,79.5,0.476,23.1,30.3,0.762,13.8,29.1,43.0,22.8,7.0,5.3,17.6,26.6,100.5
1,2.0,Washington Bullets*,82,241.8,41.0,88.2,0.465,0.5,2.2,0.24,40.5,85.9,0.471,20.1,27.3,0.735,13.5,30.7,44.2,23.0,7.6,6.6,16.2,23.3,102.6
2,3.0,Phoenix Suns*,82,241.8,40.9,87.6,0.466,0.6,2.4,0.255,40.2,85.2,0.472,20.4,27.0,0.754,14.1,28.9,43.0,23.8,9.5,4.4,17.0,25.2,102.7
3,4.0,Milwaukee Bucks*,82,241.5,40.2,86.2,0.467,0.7,2.7,0.254,39.5,83.4,0.474,21.8,30.1,0.725,14.3,26.3,40.6,24.6,8.8,4.3,18.8,26.7,102.9
4,5.0,Seattle SuperSonics*,82,241.8,41.6,90.3,0.461,0.6,2.5,0.239,41.0,87.9,0.467,19.3,26.6,0.727,15.1,29.5,44.6,24.3,8.0,3.8,17.1,26.2,103.1
5,6.0,Indiana Pacers,82,241.8,42.3,86.1,0.491,0.4,2.2,0.186,41.9,83.9,0.499,19.0,26.0,0.73,14.7,31.7,46.4,25.0,8.3,4.8,18.5,24.6,104.0
6,7.0,Philadelphia 76ers*,82,242.1,41.1,86.4,0.476,0.7,2.6,0.259,40.4,83.8,0.483,22.6,30.4,0.742,15.7,28.6,44.3,24.0,8.6,5.7,19.7,27.0,105.5
7,8.0,Boston Celtics*,82,241.2,42.6,90.6,0.47,0.5,2.5,0.192,42.1,88.1,0.478,20.0,26.5,0.754,14.5,27.4,42.0,24.0,8.3,4.5,17.5,27.3,105.6
8,9.0,Houston Rockets*,82,241.2,43.5,87.6,0.497,0.6,2.5,0.238,42.9,85.1,0.504,18.3,24.5,0.747,14.3,28.1,42.4,26.0,8.3,4.3,16.4,25.0,105.9
9,10.0,New Jersey Nets*,82,241.2,40.8,84.6,0.482,0.7,2.3,0.31,40.1,82.3,0.487,23.7,31.7,0.749,13.9,28.6,42.5,23.5,10.1,6.6,22.1,26.4,106.0
10,11.0,Chicago Bulls,82,242.4,44.6,90.1,0.495,0.7,2.4,0.299,43.9,87.7,0.501,18.7,25.0,0.747,13.8,27.1,41.0,24.9,9.8,5.7,15.3,27.1,108.6
11,12.0,New York Knicks,82,241.8,43.2,85.6,0.505,0.6,2.0,0.304,42.6,83.5,0.509,21.9,28.9,0.757,13.7,28.9,42.6,25.5,8.6,4.4,17.8,24.6,108.9
12,13.0,Dallas Mavericks,82,240.6,43.0,84.8,0.508,0.4,1.7,0.225,42.7,83.1,0.513,22.5,30.4,0.741,13.5,28.8,42.3,24.2,7.8,6.2,16.7,27.4,109.0
13,14.0,Portland Trail Blazers,82,241.2,44.4,88.9,0.499,0.7,2.5,0.262,43.7,86.4,0.506,19.9,26.2,0.758,14.9,28.9,43.8,25.8,8.6,5.2,17.7,26.1,109.2
14,15.0,Golden State Warriors,82,241.2,43.4,88.4,0.49,0.5,2.1,0.233,42.9,86.3,0.497,22.6,30.1,0.753,13.6,29.4,42.9,25.4,8.1,4.8,16.7,26.3,109.8
15,16.0,Los Angeles Lakers*,82,242.1,45.7,93.6,0.488,1.0,2.6,0.366,44.7,91.0,0.491,17.5,24.5,0.714,15.5,27.5,43.0,28.3,8.8,5.3,18.1,24.4,109.8
16,17.0,Kansas City Kings,82,242.4,42.6,85.2,0.5,0.6,1.9,0.304,42.0,83.2,0.505,24.5,32.4,0.756,14.3,31.1,45.4,22.6,8.6,5.5,19.6,26.0,110.2
17,18.0,San Antonio Spurs*,82,240.9,43.5,90.1,0.483,0.7,2.4,0.291,42.8,87.6,0.488,23.1,30.5,0.758,14.0,29.7,43.7,24.8,7.5,5.2,16.5,26.6,110.8
18,19.0,Cleveland Cavaliers,82,241.5,44.0,85.9,0.512,0.5,1.6,0.298,43.5,84.3,0.516,23.2,30.8,0.754,13.7,30.8,44.6,26.5,8.0,5.9,17.1,25.3,111.7
19,20.0,Detroit Pistons,82,241.8,45.7,89.8,0.509,0.5,2.1,0.234,45.2,87.6,0.516,20.1,27.0,0.745,14.1,29.7,43.8,26.7,9.5,7.1,20.0,29.1,112.0
20,21.0,San Diego Clippers,82,240.9,45.6,86.6,0.526,0.4,1.8,0.247,45.2,84.9,0.532,24.2,32.3,0.751,12.6,27.8,40.4,26.0,9.4,6.0,16.3,25.9,115.9
21,22.0,Utah Jazz,82,241.2,46.8,91.8,0.509,0.6,2.4,0.255,46.1,89.4,0.516,22.4,30.1,0.745,15.3,31.7,47.0,26.2,8.1,5.1,17.2,25.0,116.6
22,23.0,Denver Nuggets*,82,241.8,52.0,99.3,0.524,0.8,2.8,0.282,51.2,96.5,0.531,21.1,28.7,0.737,16.6,30.0,46.5,30.7,9.1,6.9,18.0,29.9,126.0
23,,League Average,82,241.6,43.3,88.2,0.491,0.6,2.3,0.262,42.7,86.0,0.497,21.3,28.6,0.746,14.3,29.1,43.5,25.2,8.5,5.4,17.7,26.2,108.6
