,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Unnamed: 11_level_0,Unnamed: 12_level_0,Unnamed: 13_level_0,Unnamed: 14_level_0,Unnamed: 15_level_0,Unnamed: 16_level_0,Unnamed: 17_level_0,Offense Four Factors,Offense Four Factors,Offense Four Factors,Offense Four Factors,Unnamed: 22_level_0,Defense Four Factors,Defense Four Factors,Defense Four Factors,Defense Four Factors,Unnamed: 27_level_0,Unnamed: 28_level_0,Unnamed: 29_level_0,Unnamed: 30_level_0
,Rk,Team,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,Unnamed: 17_level_1,eFG%,TOV%,ORB%,FT/FGA,Unnamed: 22_level_1,eFG%,TOV%,DRB%,FT/FGA,Unnamed: 27_level_1,Arena,Attend.,Attend./G
0,1.0,Boston Celtics*,28.0,62.0,20.0,57,25,6.56,-0.14,6.42,110.9,104.4,6.5,99.7,0.333,0.032,0.554,,0.504,14.6,34.2,0.264,,0.475,13.8,69.7,0.225,,Boston Garden,606857,14890.0
1,2.0,Milwaukee Bucks*,28.4,50.0,32.0,52,30,4.16,-0.12,4.04,107.8,103.6,4.2,96.9,0.338,0.033,0.541,,0.497,15.0,33.7,0.25,,0.459,14.7,65.6,0.266,,MECCA Arena,393301,9593.0
2,3.0,New York Knicks*,27.2,47.0,35.0,51,31,3.84,-0.05,3.79,107.0,103.1,3.9,99.0,0.367,0.024,0.552,,0.499,16.7,33.4,0.284,,0.491,17.8,68.1,0.281,,Madison Square Garden (IV),487649,12100.0
3,4.0,Los Angeles Lakers*,27.5,54.0,28.0,50,32,3.76,-0.44,3.32,110.9,107.3,3.6,103.7,0.313,0.031,0.574,,0.536,16.1,33.7,0.236,,0.487,14.3,66.6,0.232,,The Forum,622401,15181.0
4,5.0,Portland Trail Blazers*,25.8,48.0,34.0,50,32,3.55,-0.42,3.13,111.2,107.7,3.5,101.1,0.367,0.018,0.556,,0.507,15.1,36.4,0.277,,0.518,17.0,67.4,0.259,,Memorial Coliseum,518306,12642.0
5,6.0,Detroit Pistons*,25.4,49.0,33.0,50,32,3.59,-0.06,3.52,111.5,108.1,3.4,103.8,0.322,0.018,0.532,,0.482,12.7,36.7,0.25,,0.5,14.8,67.7,0.263,,Pontiac Silverdome,652865,15924.0
6,7.0,Philadelphia 76ers*,27.7,52.0,30.0,47,35,2.2,0.2,2.39,106.8,104.6,2.2,99.6,0.396,0.016,0.551,,0.497,16.9,34.6,0.299,,0.484,16.0,65.9,0.246,,The Spectrum,588139,14345.0
7,8.0,New Jersey Nets*,25.5,45.0,37.0,44,38,1.1,0.17,1.27,106.1,105.0,1.1,103.0,0.343,0.032,0.54,,0.501,16.1,34.6,0.24,,0.494,17.0,67.8,0.292,,Brendan Byrne Arena,499496,12182.0
8,9.0,Utah Jazz*,26.9,45.0,37.0,44,38,1.13,-0.32,0.81,109.0,108.0,1.0,104.9,0.374,0.044,0.559,,0.505,15.2,30.8,0.292,,0.479,13.9,63.4,0.229,,Salt Palace,400065,10347.0
