,Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,New York Knicks*,82,243.0,34.4,80.7,0.426,2.8,9.2,0.305,31.6,71.6,0.442,23.8,31.5,0.755,12.6,28.4,40.9,20.2,8.0,4.7,16.6,24.5,95.4
1,2.0,Chicago Bulls*,82,241.8,38.3,80.8,0.474,3.0,8.4,0.361,35.3,72.4,0.487,19.3,24.8,0.779,12.7,27.6,40.3,23.4,7.3,4.4,16.7,21.1,98.9
2,3.0,Houston Rockets*,82,241.2,39.7,86.9,0.457,3.0,8.9,0.332,36.7,78.0,0.471,17.5,22.9,0.763,14.2,28.0,42.2,24.0,8.7,4.0,15.0,21.9,99.8
3,4.0,Cleveland Cavaliers*,82,241.8,41.1,88.2,0.466,2.8,8.5,0.329,38.3,79.7,0.481,16.3,21.2,0.766,13.6,29.0,42.6,25.7,7.4,4.5,14.7,22.3,101.3
4,5.0,Seattle SuperSonics*,82,241.2,38.3,81.8,0.469,3.3,9.9,0.337,35.0,71.9,0.487,21.3,28.0,0.759,13.1,27.1,40.2,22.4,8.0,5.0,18.5,22.6,101.3
5,6.0,New Jersey Nets*,82,241.2,39.4,84.7,0.465,2.5,7.5,0.325,37.0,77.2,0.479,20.3,27.4,0.741,13.4,28.6,42.0,21.8,9.5,5.1,15.9,22.9,101.6
6,7.0,Detroit Pistons,82,241.2,40.5,84.2,0.481,3.2,9.4,0.339,37.3,74.8,0.499,17.8,24.2,0.736,13.4,29.8,43.2,25.0,7.6,4.4,14.9,22.0,102.0
7,8.0,Boston Celtics*,82,241.2,39.4,85.1,0.463,2.6,7.9,0.332,36.8,77.2,0.476,21.3,27.7,0.771,13.3,29.0,42.3,24.0,7.8,4.7,14.4,20.4,102.8
8,9.0,San Antonio Spurs*,82,242.1,40.1,87.5,0.458,3.3,9.1,0.361,36.8,78.4,0.47,19.3,25.0,0.772,13.2,29.1,42.3,23.2,8.0,4.5,13.8,24.4,102.8
9,10.0,Utah Jazz*,82,240.9,39.7,85.0,0.467,3.3,10.2,0.325,36.4,74.8,0.487,21.3,28.6,0.744,13.7,28.2,41.9,23.5,7.9,5.7,15.7,24.0,104.0
10,11.0,Orlando Magic,82,242.4,40.3,88.5,0.456,3.0,9.2,0.329,37.3,79.3,0.471,20.5,28.1,0.729,14.2,27.7,41.9,25.5,8.7,4.9,13.6,24.1,104.2
11,12.0,Miami Heat,82,244.0,39.4,82.8,0.476,3.2,9.5,0.339,36.2,73.3,0.494,22.7,29.5,0.77,12.6,29.6,42.1,24.0,8.0,5.2,15.9,25.0,104.7
12,13.0,Portland Trail Blazers*,82,242.7,40.7,86.9,0.468,3.4,9.9,0.342,37.3,77.0,0.485,20.6,27.1,0.76,12.5,30.8,43.3,25.1,7.9,5.5,17.1,25.5,105.4
13,14.0,Los Angeles Lakers*,82,241.8,41.9,86.8,0.483,3.0,8.9,0.337,38.9,77.9,0.5,18.6,25.0,0.746,14.1,29.4,43.5,26.0,8.4,4.7,16.3,22.8,105.5
14,15.0,Minnesota Timberwolves,82,242.1,40.5,83.1,0.488,2.5,7.0,0.36,38.0,76.0,0.5,22.3,29.4,0.758,13.7,28.4,42.1,26.1,9.0,6.0,15.0,22.9,105.9
15,16.0,Milwaukee Bucks,82,240.6,40.3,83.5,0.483,3.3,9.5,0.344,37.0,73.9,0.501,22.2,29.7,0.748,15.5,29.2,44.7,25.5,9.4,5.6,18.0,22.1,106.1
16,17.0,Indiana Pacers*,82,240.9,39.8,84.8,0.469,2.6,8.6,0.306,37.1,76.2,0.487,23.9,32.1,0.743,14.5,28.6,43.1,24.2,8.5,4.7,14.4,24.1,106.1
17,18.0,Phoenix Suns*,82,240.6,42.7,89.1,0.479,3.0,9.1,0.333,39.6,80.0,0.496,18.3,25.3,0.723,13.6,28.2,41.9,25.7,8.6,6.2,16.2,24.9,106.7
18,19.0,Los Angeles Clippers*,82,241.5,40.4,86.0,0.47,3.4,9.6,0.348,37.0,76.4,0.485,22.6,29.7,0.763,14.4,29.7,44.1,24.0,9.3,5.5,17.6,21.6,106.8
19,20.0,Denver Nuggets,82,241.8,40.5,88.0,0.461,2.7,7.9,0.343,37.8,80.1,0.472,23.2,30.7,0.754,14.1,30.5,44.7,23.0,9.1,6.1,16.3,24.2,106.9
