,Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Oklahoma City Thunder,52,242.4,43.5,89.1,0.488,13.4,37.2,0.36,30.1,51.9,0.58,19.9,24.0,0.826,9.1,34.6,43.7,25.6,9.9,5.9,12.3,19.8,120.2
1,2.0,Denver Nuggets,52,242.9,42.8,86.7,0.494,13.8,34.9,0.394,29.0,51.8,0.56,20.7,25.4,0.814,9.5,33.1,42.6,27.8,6.9,4.2,12.7,19.0,120.1
2,3.0,Miami Heat,52,240.5,43.6,94.1,0.464,13.3,36.7,0.361,30.4,57.4,0.529,19.4,24.6,0.791,11.8,34.8,46.6,28.7,9.1,4.2,14.3,18.9,119.9
3,4.0,Minnesota Timberwolves,52,241.4,43.0,89.1,0.483,14.4,38.1,0.377,28.7,51.0,0.562,19.2,25.8,0.746,11.4,33.6,44.9,26.6,8.7,5.6,14.4,21.4,119.6
4,5.0,Cleveland Cavaliers,52,241.0,43.6,91.9,0.474,14.8,41.2,0.358,28.8,50.7,0.568,17.6,22.6,0.777,12.2,32.5,44.7,28.6,9.1,5.1,14.4,20.0,119.4
5,6.0,Utah Jazz,52,242.9,42.3,90.4,0.468,13.0,37.1,0.351,29.3,53.3,0.549,20.7,26.0,0.797,11.8,32.0,43.8,30.1,7.9,3.5,15.7,21.8,118.3
6,7.0,New York Knicks,51,241.0,42.9,90.9,0.472,15.1,39.8,0.38,27.7,51.1,0.543,17.4,21.9,0.792,13.5,33.0,46.5,27.0,8.0,4.1,13.7,20.5,118.2
7,8.0,Atlanta Hawks,53,240.9,43.4,91.7,0.474,14.5,39.2,0.37,28.9,52.5,0.551,16.1,20.8,0.773,10.1,32.3,42.4,30.8,9.3,4.7,14.4,19.9,117.5
8,9.0,Detroit Pistons,50,241.0,43.0,89.7,0.479,11.0,31.7,0.348,32.0,58.0,0.551,20.4,27.1,0.754,13.1,32.6,45.7,26.7,10.6,6.3,15.4,22.5,117.5
9,10.0,San Antonio Spurs,51,240.5,42.1,88.9,0.473,13.0,37.5,0.347,29.1,51.5,0.565,20.1,25.6,0.785,11.3,35.2,46.5,26.1,7.7,5.0,13.7,19.1,117.2
10,11.0,Chicago Bulls,52,241.0,42.7,90.4,0.472,14.7,39.9,0.368,28.0,50.4,0.555,16.9,21.5,0.786,10.2,34.9,45.1,29.5,7.3,5.0,14.4,18.6,117.0
11,12.0,Philadelphia 76ers,51,243.9,41.7,90.4,0.461,12.9,36.0,0.358,28.8,54.4,0.529,20.5,25.2,0.815,12.3,31.2,43.5,25.1,9.1,5.7,13.7,20.2,116.8
12,13.0,Los Angeles Lakers,50,240.0,41.8,83.8,0.499,11.8,33.9,0.349,30.0,49.9,0.601,20.9,27.2,0.768,9.9,31.4,41.3,25.1,8.3,4.0,14.9,18.9,116.4
13,14.0,Boston Celtics,51,241.0,42.8,91.4,0.469,15.6,42.5,0.367,27.2,48.9,0.557,14.6,18.5,0.791,12.8,32.5,45.3,24.0,7.7,5.2,12.0,20.0,115.9
14,15.0,Golden State Warriors,52,241.0,40.9,88.8,0.461,16.5,45.2,0.365,24.4,43.6,0.56,17.7,21.8,0.811,11.0,31.8,42.8,28.8,9.9,4.5,15.6,19.7,115.9
15,16.0,Charlotte Hornets,52,241.4,41.0,88.8,0.462,15.2,41.1,0.37,25.8,47.7,0.541,18.6,22.8,0.815,12.3,33.7,46.0,26.5,6.8,4.6,15.8,19.0,115.8
16,17.0,Memphis Grizzlies,49,241.0,41.6,91.1,0.456,13.4,38.4,0.349,28.2,52.7,0.534,18.8,23.5,0.799,12.0,33.8,45.8,29.0,7.8,5.1,15.3,20.0,115.3
17,18.0,Portland Trail Blazers,51,241.0,40.6,90.6,0.448,14.1,41.9,0.336,26.5,48.7,0.545,20.0,25.9,0.771,14.0,31.7,45.7,24.3,8.1,4.8,17.1,20.3,115.3
18,19.0,Houston Rockets,50,243.5,42.8,90.7,0.472,11.2,30.3,0.369,31.6,60.4,0.524,18.4,24.5,0.753,16.1,32.9,49.0,24.8,8.9,5.8,15.3,18.6,115.2
19,20.0,Orlando Magic,50,241.5,41.2,88.8,0.464,11.3,33.2,0.341,29.9,55.7,0.537,21.4,26.8,0.797,11.4,32.2,43.6,26.3,8.4,5.1,14.0,21.0,115.0
20,21.0,New Orleans Pelicans,53,242.4,41.9,91.1,0.46,11.0,32.2,0.342,30.8,58.9,0.524,19.7,25.1,0.785,12.5,31.2,43.7,24.8,9.0,4.7,14.1,19.8,114.5
21,22.0,Dallas Mavericks,51,242.5,42.2,89.6,0.471,11.0,31.9,0.343,31.2,57.7,0.541,18.6,24.9,0.747,10.1,35.0,45.1,25.1,7.5,5.6,14.8,18.7,114.0
22,23.0,Toronto Raptors,53,241.9,42.4,89.5,0.474,11.5,33.5,0.344,30.8,55.9,0.551,17.7,22.7,0.781,11.3,31.6,42.9,29.5,8.5,4.8,14.0,21.0,114.0
23,24.0,Phoenix Suns,52,240.5,41.3,89.7,0.461,14.7,39.8,0.368,26.7,49.9,0.535,16.4,20.7,0.795,12.7,30.3,43.0,24.9,10.3,4.1,15.1,21.3,113.8
24,25.0,Los Angeles Clippers,50,241.5,39.6,82.9,0.478,12.8,35.3,0.364,26.8,47.5,0.563,20.2,24.2,0.835,9.6,31.3,40.8,23.6,8.5,4.6,15.3,18.8,112.3
25,26.0,Washington Wizards,50,241.0,41.4,90.4,0.458,12.9,36.3,0.356,28.5,54.1,0.527,16.6,21.7,0.766,11.8,32.0,43.8,25.4,7.7,6.0,15.6,21.2,112.3
26,27.0,Milwaukee Bucks,49,241.5,41.3,85.8,0.482,14.8,37.5,0.394,26.6,48.3,0.549,14.7,20.1,0.731,8.6,32.3,40.9,26.4,7.5,4.1,14.5,20.3,112.1
27,28.0,Indiana Pacers,51,241.0,40.0,89.4,0.447,12.6,36.4,0.346,27.4,53.0,0.517,18.4,24.0,0.767,10.6,32.2,42.8,25.9,7.4,4.9,14.3,22.1,110.9
28,29.0,Sacramento Kings,52,241.4,41.0,88.2,0.465,10.4,29.9,0.349,30.6,58.2,0.525,18.0,23.3,0.773,10.7,30.4,41.1,25.0,8.2,4.5,14.6,20.3,110.5
29,30.0,Brooklyn Nets,50,241.5,37.6,85.0,0.442,13.8,40.4,0.341,23.8,44.6,0.534,18.0,23.2,0.777,11.0,29.3,40.4,25.2,7.5,4.2,15.6,20.1,106.9
30,,League Average,51,241.5,41.9,89.3,0.469,13.3,37.0,0.359,28.6,52.3,0.546,18.6,23.7,0.784,11.5,32.5,44.0,26.6,8.4,4.9,14.6,20.1,115.6
