,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Unnamed: 11_level_0,Unnamed: 12_level_0,Unnamed: 13_level_0,Unnamed: 14_level_0,Unnamed: 15_level_0,Unnamed: 16_level_0,Unnamed: 17_level_0,Offense Four Factors,Offense Four Factors,Offense Four Factors,Offense Four Factors,Unnamed: 22_level_0,Defense Four Factors,Defense Four Factors,Defense Four Factors,Defense Four Factors,Unnamed: 27_level_0,Unnamed: 28_level_0,Unnamed: 29_level_0,Unnamed: 30_level_0
13,14.0,Toronto Raptors,24.7,31.0,22.0,29,24,1.58,-0.23,1.35,114.8,113.2,1.6,98.5,0.254,0.375,0.573,,0.538,12.3,25.9,0.198,,0.536,14.0,73.9,0.229,,Scotiabank Arena,505091,18707
14,15.0,Philadelphia 76ers,25.5,29.0,22.0,28,23,1.45,-0.31,1.14,116.4,115.0,1.4,98.7,0.279,0.398,0.576,,0.533,11.9,27.2,0.227,,0.542,13.5,72.5,0.206,,Xfinity Mobile Arena,528824,18887
15,16.0,Los Angeles Lakers,27.8,31.0,19.0,25,25,0.2,-0.57,-0.37,117.9,117.7,0.2,98.7,0.325,0.404,0.607,,0.569,13.5,24.8,0.249,,0.563,13.1,74.3,0.194,,Crypto.com Arena,396939,18902
16,17.0,Orlando Magic,24.6,26.0,24.0,24,26,-0.48,0.56,0.08,114.6,115.0,-0.4,99.8,0.302,0.373,0.572,,0.527,12.2,25.9,0.241,,0.55,13.3,75.2,0.223,,Kia Center,458972,18632
17,18.0,Atlanta Hawks,24.9,26.0,27.0,25,28,-0.79,0.32,-0.48,114.5,115.3,-0.8,102.2,0.227,0.428,0.582,,0.553,12.5,22.4,0.176,,0.548,13.6,73.2,0.21,,State Farm Arena,388673,16195
18,19.0,Los Angeles Clippers,30.8,23.0,27.0,24,26,-0.82,0.27,-0.55,116.3,117.2,-0.9,95.9,0.292,0.426,0.6,,0.556,14.0,23.9,0.244,,0.545,12.0,73.0,0.197,,Intuit Dome,422756,17615
19,20.0,Memphis Grizzlies,25.4,20.0,29.0,22,27,-1.69,-0.04,-1.73,113.5,115.2,-1.7,101.1,0.258,0.422,0.568,,0.53,13.1,26.6,0.206,,0.543,12.6,74.0,0.194,,FedExForum,395974,15102
20,21.0,Dallas Mavericks,26.3,19.0,32.0,21,30,-2.84,-0.13,-2.98,111.0,113.7,-2.7,101.7,0.278,0.356,0.566,,0.532,12.8,22.6,0.208,,0.527,11.4,74.0,0.188,,American Airlines Center,576798,19227
21,22.0,Portland Trail Blazers,24.8,23.0,28.0,21,30,-2.86,1.13,-1.74,113.8,116.6,-2.8,100.9,0.286,0.463,0.565,,0.526,14.3,30.9,0.22,,0.545,13.0,71.9,0.215,,Moda Center,438265,16856
22,23.0,Chicago Bulls,25.8,24.0,28.0,21,31,-3.23,-0.38,-3.61,114.8,118.0,-3.2,101.5,0.238,0.442,0.586,,0.554,12.6,23.0,0.187,,0.551,10.7,76.3,0.19,,United Center,526301,20242
23,24.0,Milwaukee Bucks,27.5,20.0,29.0,19,30,-3.92,-0.12,-4.04,113.6,117.6,-4.0,98.1,0.235,0.437,0.592,,0.568,13.3,20.3,0.172,,0.547,11.8,74.3,0.218,,Fiserv Forum,389401,16930
24,25.0,New Orleans Pelicans,23.9,13.0,40.0,17,36,-6.49,0.86,-5.63,113.3,119.7,-6.4,100.0,0.276,0.354,0.56,,0.52,12.1,27.2,0.216,,0.564,12.9,71.8,0.201,,Smoothie King Center,445470,16499
25,26.0,Indiana Pacers,26.1,13.0,38.0,14,37,-7.73,0.81,-6.92,109.6,117.2,-7.6,100.8,0.268,0.407,0.555,,0.518,12.5,22.9,0.206,,0.548,12.1,74.4,0.24,,Gainbridge Fieldhouse,463339,16548
26,27.0,Brooklyn Nets,23.6,13.0,37.0,13,37,-8.04,0.36,-7.68,110.4,118.7,-8.3,96.2,0.273,0.476,0.562,,0.523,14.1,25.1,0.212,,0.567,12.5,74.5,0.21,,Barclays Center,419221,17468
27,28.0,Utah Jazz,24.4,16.0,36.0,14,38,-8.5,1.0,-7.5,115.0,123.3,-8.3,101.6,0.287,0.41,0.581,,0.54,13.3,26.2,0.229,,0.578,11.6,73.1,0.226,,Delta Center,491022,18186
28,29.0,Sacramento Kings,29.1,12.0,40.0,12,40,-10.08,1.34,-8.74,110.5,120.6,-10.1,99.4,0.264,0.34,0.561,,0.525,12.9,24.3,0.204,,0.563,12.3,72.0,0.219,,Golden 1 Center,425204,16354
29,30.0,Washington Wizards,23.7,14.0,36.0,11,39,-10.24,0.28,-9.96,110.9,121.1,-10.2,100.8,0.24,0.401,0.562,,0.53,13.5,25.6,0.184,,0.55,11.3,70.7,0.222,,Capital One Arena,412708,15873
30,,League Average,26.3,,,26,26,0.0,0.0,0.0,115.5,115.5,,99.5,0.265,0.414,0.58,,0.543,12.7,26.1,0.208,,0.543,12.7,73.9,0.208,,,461467,18029
