,Player,Team,G,Par,Stocks,eFG%,MP,PER,TS%,WS,BPM,VORP,Team_Win%,Team_G,Share,Games_Played_PCT,Year
76,Greg Anthony,Vancouver Grizzlies,69.0,23.4,1.9,0.472,2096.0,18.6,0.53,4.8,2.9,2.6,0.1829,82.0,0,0.8415,1996
78,Rick Fox,Boston Celtics,81.0,24.2,1.9,0.507,2588.0,16.1,0.547,5.1,1.3,2.2,0.4024,82.0,0,0.9878,1996
79,Derek Harper,New York Knicks,82.0,20.8,1.7,0.529,2893.0,13.9,0.558,6.3,0.5,1.8,0.5732,82.0,0,1.0,1996
80,Elden Campbell,Los Angeles Lakers,82.0,23.7,3.7,0.503,2699.0,18.0,0.549,8.2,1.7,2.6,0.6463,82.0,0,1.0,1996
81,Walt Williams,Miami Heat,73.0,21.2,2.0,0.515,2169.0,15.8,0.547,5.1,2.1,2.3,0.5122,82.0,0,0.8902,1996
82,Bryant Stith,Denver Nuggets,82.0,21.4,1.6,0.439,2810.0,13.9,0.519,5.2,-0.6,1.0,0.4268,82.0,0,1.0,1996
84,Horace Grant,Orlando Magic,63.0,25.3,2.2,0.513,2286.0,17.9,0.551,8.0,2.3,2.5,0.7317,82.0,0,0.7683,1996
86,Antonio McDyess,Denver Nuggets,76.0,21.9,2.2,0.485,2280.0,15.6,0.516,3.6,-1.9,0.0,0.4268,82.0,0,0.9268,1996
87,Danny Ferry,Cleveland Cavaliers,82.0,19.4,1.2,0.537,2680.0,14.2,0.557,5.5,-0.1,1.3,0.5732,82.0,0,1.0,1996
89,Bryant Reeves,Vancouver Grizzlies,77.0,22.1,1.3,0.457,2460.0,13.4,0.506,2.3,-3.7,-1.0,0.1829,82.0,0,0.939,1996
91,Avery Johnson,San Antonio Spurs,82.0,25.2,1.8,0.497,3084.0,16.3,0.534,9.1,1.7,2.9,0.7195,82.0,0,1.0,1996
92,Toni Kukoč,Chicago Bulls,81.0,20.6,1.1,0.546,2103.0,20.4,0.589,10.1,5.4,4.0,0.878,82.0,0,0.9878,1996
93,Grant Long,Atlanta Hawks,82.0,24.9,1.7,0.49,3008.0,16.2,0.546,8.4,0.7,2.1,0.561,82.0,0,1.0,1996
95,Dana Barros,Boston Celtics,80.0,19.2,0.7,0.563,2328.0,15.6,0.596,5.6,1.1,1.8,0.4024,82.0,0,0.9756,1996
96,Vlade Divac,Los Angeles Lakers,79.0,24.8,2.7,0.515,2470.0,17.4,0.544,6.1,1.4,2.1,0.6463,82.0,0,0.9634,1996
97,Oliver Miller,Toronto Raptors,76.0,23.2,3.3,0.526,2516.0,16.2,0.55,3.8,0.0,1.2,0.2561,82.0,0,0.9268,1996
98,Chris Childs,New Jersey Nets,78.0,22.9,1.5,0.478,2408.0,16.4,0.549,5.8,1.7,2.2,0.3659,82.0,0,0.9512,1996
99,Eddie Jones,Los Angeles Lakers,70.0,19.6,2.4,0.553,2184.0,17.0,0.583,6.8,3.3,2.9,0.6463,82.0,0,0.8537,1996
101,Stacey Augmon,Atlanta Hawks,77.0,18.4,1.8,0.491,2294.0,15.9,0.556,5.6,0.4,1.4,0.561,82.0,0,0.939,1996
102,Blue Edwards,Vancouver Grizzlies,82.0,19.5,2.0,0.463,2773.0,11.9,0.498,1.9,-1.9,0.1,0.1829,82.0,0,1.0,1996
103,Wesley Person,Phoenix Suns,82.0,18.3,1.0,0.511,2609.0,12.6,0.543,4.0,-1.2,0.6,0.5,82.0,0,1.0,1996
104,John Starks,New York Knicks,81.0,19.4,1.4,0.528,2491.0,14.2,0.555,5.7,1.0,1.9,0.5732,82.0,0,0.9878,1996
105,Terry Dehere,Los Angeles Clippers,82.0,18.4,0.9,0.56,2018.0,16.7,0.612,5.0,0.8,1.4,0.3537,82.0,0,1.0,1996
106,B.J. Armstrong,Golden State Warriors,82.0,19.4,0.9,0.535,2262.0,17.3,0.595,7.0,1.8,2.2,0.439,82.0,0,1.0,1996
107,David Wesley,Boston Celtics,82.0,20.3,1.3,0.538,2104.0,18.5,0.585,6.3,2.8,2.5,0.4024,82.0,0,1.0,1996
108,Olden Polynice,Sacramento Kings,81.0,22.3,1.4,0.528,2441.0,15.8,0.543,5.3,-1.7,0.2,0.4756,82.0,0,0.9878,1996
110,Robert Horry,Houston Rockets,71.0,21.8,3.1,0.507,2634.0,13.7,0.537,4.9,2.3,2.8,0.5854,82.0,0,0.8659,1996
111,Shawn Bradley,New Jersey Nets,79.0,20.8,4.2,0.444,2329.0,15.7,0.481,3.0,-1.4,0.3,0.3659,82.0,0,0.9634,1996
112,Joe Dumars,Detroit Pistons,67.0,17.9,0.6,0.528,2193.0,13.7,0.579,6.0,1.1,1.7,0.561,82.0,0,0.8171,1996
113,Sam Perkins,Seattle SuperSonics,82.0,17.8,1.6,0.489,2169.0,15.4,0.537,6.9,2.0,2.2,0.7805,82.0,0,1.0,1996
114,Andrew Lang,Minnesota Timberwolves,71.0,19.0,2.4,0.447,2365.0,11.9,0.484,2.3,-3.4,-0.8,0.3171,82.0,0,0.8659,1996
116,Derrick McKey,Indiana Pacers,75.0,20.0,1.7,0.498,2440.0,14.2,0.543,5.7,1.9,2.4,0.6341,82.0,0,0.9146,1996
117,Pooh Richardson,Los Angeles Clippers,63.0,19.6,1.4,0.494,2013.0,14.5,0.517,3.8,0.0,1.0,0.3537,82.0,0,0.7683,1996
125,Sherman Douglas,Milwaukee Bucks,79.0,19.1,0.9,0.533,2335.0,14.6,0.57,3.3,-1.1,0.5,0.3049,82.0,0,0.9634,1996
126,P.J. Brown,New Jersey Nets,81.0,20.2,2.2,0.445,2942.0,12.6,0.5,5.3,-0.5,1.1,0.3659,82.0,0,0.9878,1996
127,Popeye Jones,Dallas Mavericks,68.0,24.0,1.2,0.456,2322.0,13.4,0.486,3.7,-2.7,-0.4,0.3171,82.0,0,0.8293,1996
133,Bimbo Coles,Golden State Warriors,81.0,19.4,1.4,0.466,2615.0,12.4,0.513,5.0,-0.2,1.2,0.439,82.0,0,0.9878,1996
134,Dikembe Mutombo,Denver Nuggets,74.0,24.3,5.0,0.499,2713.0,17.1,0.562,7.6,2.1,2.8,0.4268,82.0,0,0.9024,1996
135,Chuck Person,San Antonio Spurs,80.0,17.4,0.9,0.572,2131.0,13.6,0.581,5.5,1.5,1.9,0.7195,82.0,0,0.9756,1996
136,Tyus Edney,Sacramento Kings,80.0,19.4,1.1,0.448,2481.0,12.7,0.505,3.3,-1.8,0.1,0.4756,82.0,0,0.9756,1996
139,Sam Mitchell,Minnesota Timberwolves,78.0,16.0,0.9,0.491,2145.0,13.0,0.566,4.3,-2.2,-0.1,0.3171,82.0,0,0.9512,1996
140,Johnny Newman,Milwaukee Bucks,82.0,15.1,1.3,0.542,2690.0,11.5,0.592,4.4,-1.4,0.4,0.3049,82.0,0,1.0,1996
143,Aaron McKie,Portland Trail Blazers,81.0,17.0,1.4,0.493,2259.0,13.4,0.534,5.3,0.4,1.4,0.5366,82.0,0,0.9878,1996
146,Kevin Willis,Golden State Warriors,75.0,19.8,0.9,0.457,2135.0,11.7,0.496,2.2,-4.8,-1.5,0.439,82.0,0,0.9146,1996
147,Dan Majerle,Cleveland Cavaliers,82.0,16.9,1.4,0.503,2367.0,15.1,0.53,5.5,1.9,2.3,0.5732,82.0,0,1.0,1996
150,Kevin Garnett,Minnesota Timberwolves,80.0,18.5,2.7,0.497,2293.0,15.8,0.522,4.4,1.0,1.7,0.3171,82.0,0,0.9756,1996
151,Dale Davis,Indiana Pacers,78.0,20.4,2.1,0.558,2617.0,14.3,0.553,6.2,0.4,1.5,0.6341,82.0,0,0.9512,1996
156,Mark Jackson,Indiana Pacers,81.0,21.6,1.3,0.524,2643.0,15.9,0.568,7.2,2.7,3.1,0.6341,82.0,0,0.9878,1996
157,Brent Price,Washington Bullets,81.0,17.9,1.0,0.602,2042.0,17.5,0.655,7.4,3.0,2.6,0.4756,82.0,0,0.9878,1996
158,Jalen Rose,Denver Nuggets,80.0,19.5,1.2,0.507,2134.0,14.3,0.553,2.9,-0.6,0.7,0.4268,82.0,0,0.9756,1996
159,Willie Anderson,New York Knicks,76.0,15.6,1.8,0.462,2060.0,11.3,0.507,1.4,-2.2,-0.1,0.5732,82.0,0,0.9268,1996
165,Terry Porter,Minnesota Timberwolves,82.0,17.5,1.3,0.501,2072.0,15.4,0.552,3.7,0.4,1.2,0.3171,82.0,0,1.0,1996
166,Harvey Grant,Portland Trail Blazers,76.0,15.6,1.4,0.478,2394.0,10.4,0.487,4.0,-0.9,0.6,0.5366,82.0,0,0.9268,1996
167,Alvin Robertson,Toronto Raptors,77.0,17.9,2.7,0.503,2478.0,12.7,0.531,2.8,-0.7,0.8,0.2561,82.0,0,0.939,1996
175,Antonio Davis,Indiana Pacers,82.0,15.4,1.2,0.491,2092.0,13.9,0.567,6.0,-1.1,0.5,0.6341,82.0,0,1.0,1996
176,Chucky Brown,Houston Rockets,82.0,15.1,1.1,0.541,2019.0,13.7,0.568,4.2,-1.6,0.2,0.5854,82.0,0,1.0,1996
181,Lindsey Hunter,Detroit Pistons,80.0,13.3,1.3,0.474,2138.0,11.2,0.499,3.9,0.3,1.2,0.561,82.0,0,0.9756,1996
201,A.C. Green,Phoenix Suns,82.0,15.2,0.8,0.5,2113.0,12.9,0.558,4.4,-1.3,0.4,0.5,82.0,0,1.0,1996
232,Michael Cage,Cleveland Cavaliers,82.0,15.5,2.1,0.556,2631.0,14.1,0.561,8.1,-0.2,1.2,0.5732,82.0,0,1.0,1996
245,Dennis Rodman,Chicago Bulls,64.0,22.9,1.0,0.485,2088.0,13.6,0.501,6.2,0.0,1.1,0.878,82.0,0.004,0.7805,1996
