,Rk,Player,Age,Team,Pos,G,GS,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
126,115.0,Charles Johnson,26.0,GSW,PG,81.0,,1549.0,14.2,0.485,0.108,4.8,7.6,6.2,11.1,2.9,0.2,1.6,2.1,3.7,0.116,-0.8,0.9,0.1,0.8,
127,116.0,Howard Porter,27.0,DET,SF,75.0,,1482.0,13.0,0.494,0.153,5.6,15.2,10.3,2.4,1.0,1.3,1.4,0.9,2.4,0.076,-0.5,-1.4,-1.9,0.0,
128,117.0,Donnie Freeman,31.0,LAL,SG,64.0,,1480.0,14.5,0.497,0.328,4.8,6.8,5.8,16.0,1.7,0.4,1.5,0.9,2.4,0.078,-0.6,-0.9,-1.5,0.2,
129,118.0,Bob Gross,22.0,POR,SF,76.0,,1474.0,15.6,0.557,0.355,9.8,11.4,10.6,15.3,2.8,1.5,1.8,1.9,3.8,0.123,0.9,1.6,2.5,1.7,
130,119.0,Gary Brokaw,22.0,MIL,SG,75.0,,1468.0,14.9,0.511,0.437,1.9,6.8,4.4,23.6,1.2,0.6,1.3,0.7,1.9,0.064,-0.2,-1.3,-1.6,0.2,
131,120.0,Phil Jackson,30.0,NYK,PF,80.0,,1461.0,11.8,0.53,0.388,5.5,18.8,12.1,9.7,1.3,0.7,0.9,1.6,2.5,0.082,-2.5,0.8,-1.7,0.1,
132,121.0,Charles Dudley,25.0,GSW,PG,82.0,,1456.0,16.1,0.575,0.71,7.5,10.2,8.9,20.4,2.3,0.1,2.6,2.0,4.6,0.151,0.7,1.1,1.8,1.4,
133,122.0,Clyde Lee,31.0,PHI,C,79.0,0.0,1421.0,9.9,0.477,0.337,11.2,19.6,15.4,5.3,0.7,1.0,0.7,1.6,2.2,0.076,-1.8,-0.5,-2.2,-0.1,
134,123.0,Dean Meminger,27.0,ATL,SG,68.0,,1418.0,12.1,0.46,0.401,4.6,6.4,5.5,21.6,1.8,0.3,0.5,0.4,1.0,0.033,-0.9,-0.9,-1.8,0.1,
135,124.0,Steve Hawes,25.0,2TM,C,72.0,,1411.0,15.1,0.532,0.298,12.7,23.1,18.0,11.2,1.4,0.9,1.6,1.9,3.4,0.117,0.1,0.0,0.1,0.8,
136,124.0,Steve Hawes,25.0,HOU,C,6.0,,51.0,11.4,0.385,0.0,11.0,26.8,19.1,24.5,0.0,0.0,0.0,0.0,0.0,0.005,-3.0,0.1,-2.9,0.0,
137,124.0,Steve Hawes,25.0,POR,C,66.0,,1360.0,15.2,0.536,0.308,12.8,22.9,18.0,10.7,1.4,1.0,1.6,1.8,3.4,0.121,0.2,0.0,0.2,0.8,
138,125.0,Nate Thurmond,34.0,2TM,C,78.0,,1393.0,12.0,0.442,0.365,8.2,23.0,15.3,8.9,0.7,3.9,0.2,2.2,2.4,0.082,-1.7,1.6,-0.1,0.7,
139,125.0,Nate Thurmond,34.0,CHI,C,13.0,,260.0,11.4,0.454,0.4,5.1,23.7,13.8,14.1,0.7,2.6,0.1,0.4,0.4,0.081,-0.8,1.7,1.0,0.2,
140,125.0,Nate Thurmond,34.0,CLE,C,65.0,,1133.0,12.1,0.441,0.36,8.9,22.8,15.6,7.7,0.8,4.2,0.1,1.9,1.9,0.082,-2.0,1.6,-0.3,0.5,
141,126.0,Dennis Awtrey,27.0,PHO,C,74.0,,1376.0,11.2,0.51,0.359,7.4,15.6,11.6,15.3,0.7,0.9,0.7,1.1,1.8,0.062,-1.1,-0.3,-1.3,0.2,
142,127.0,Ernie DiGregorio,25.0,BUF,PG,67.0,,1364.0,10.7,0.437,0.198,1.2,7.2,4.3,25.9,1.2,0.0,-0.7,0.8,0.1,0.002,-3.1,-1.7,-4.8,-1.0,
143,128.0,Aaron James,23.0,NOJ,SF,75.0,,1346.0,13.7,0.495,0.343,6.8,11.6,9.2,6.8,1.1,0.2,1.0,1.2,2.2,0.079,-1.1,-1.5,-2.6,-0.2,
144,129.0,Rich Kelley,22.0,NOJ,C,75.0,,1346.0,19.3,0.562,0.541,14.1,25.0,19.5,16.3,1.7,2.4,2.4,2.4,4.8,0.171,1.2,1.6,2.8,1.6,
145,130.0,Neal Walk,27.0,NYK,C,82.0,,1340.0,14.5,0.463,0.163,7.4,22.7,14.9,13.2,0.9,0.9,0.2,1.5,1.7,0.06,-1.2,-0.2,-1.4,0.2,
146,131.0,Bill Robinzine,23.0,KCK,PF,75.0,,1327.0,14.6,0.514,0.397,9.7,17.7,13.7,6.7,2.7,0.3,0.8,1.6,2.4,0.087,-2.8,0.0,-2.9,-0.3,
147,132.0,Cliff Pondexter,21.0,CHI,PF,75.0,,1326.0,13.1,0.472,0.479,8.1,21.9,14.5,10.2,1.0,1.1,0.6,1.6,2.2,0.081,-1.1,0.2,-0.9,0.4,
148,133.0,Austin Carr,27.0,CLE,SG,65.0,,1282.0,15.2,0.481,0.214,5.2,5.4,5.3,14.3,1.4,0.1,1.7,0.9,2.6,0.097,0.9,-1.1,-0.2,0.6,
149,134.0,Foots Walker,24.0,CLE,PG,81.0,,1280.0,15.3,0.444,0.293,4.1,10.7,7.3,29.2,3.6,0.2,0.4,1.9,2.3,0.088,-1.0,1.9,0.9,0.9,
150,135.0,Tal Skinner,23.0,SEA,SF,72.0,,1224.0,10.2,0.489,0.281,7.3,15.1,11.1,7.0,1.8,0.3,0.7,1.2,1.9,0.074,-1.1,0.2,-0.9,0.3,
151,136.0,Derrek Dickey,24.0,GSW,PF,79.0,,1207.0,13.9,0.494,0.167,9.2,18.4,13.9,9.2,1.0,0.5,1.4,1.7,3.1,0.122,-0.3,-0.6,-0.9,0.3,
152,137.0,Joe Bryant,21.0,PHI,PF,75.0,3.0,1203.0,13.3,0.452,0.266,7.8,14.5,11.2,7.5,1.6,1.0,0.0,1.3,1.3,0.052,-1.9,-0.8,-2.7,-0.2,
153,138.0,Glenn Hansen,23.0,KCK,SG,66.0,,1145.0,11.2,0.457,0.279,6.8,9.9,8.3,8.4,1.9,0.6,0.0,0.8,0.8,0.032,-2.3,-0.8,-3.1,-0.3,
154,139.0,Nate Hawthorne,26.0,PHO,SG,79.0,,1144.0,11.7,0.481,0.402,8.3,11.6,9.9,5.7,1.3,0.7,0.2,0.9,1.1,0.046,-2.4,-1.6,-4.0,-0.6,
155,140.0,Jim McElroy,22.0,NOJ,PG,51.0,,1134.0,12.5,0.556,0.372,3.0,6.7,4.8,13.3,1.7,0.2,1.7,0.9,2.6,0.108,-0.4,0.4,0.1,0.6,
156,141.0,Jimmy Jones,31.0,WSB,PG,64.0,,1133.0,11.9,0.541,0.305,3.0,8.8,6.0,14.6,1.3,0.2,1.1,1.1,2.2,0.095,-1.6,0.3,-1.3,0.2,
157,142.0,World B. Free,22.0,PHI,SG,71.0,5.0,1121.0,14.8,0.48,0.349,5.5,5.2,5.4,14.1,1.5,0.3,0.9,0.6,1.5,0.064,0.0,-1.4,-1.4,0.2,ROY-3
158,143.0,Kevin Stacom,24.0,BOS,SG,77.0,,1114.0,11.7,0.478,0.235,5.5,8.8,7.1,15.5,0.9,0.2,0.8,1.0,1.8,0.076,-1.1,-0.2,-1.3,0.2,
159,144.0,John Mengelt,26.0,DET,SG,67.0,,1105.0,19.4,0.559,0.439,2.5,8.4,5.4,15.0,1.7,0.2,2.7,0.5,3.2,0.14,1.7,-1.0,0.8,0.8,
160,145.0,George Trapp,27.0,DET,PF,76.0,,1091.0,15.6,0.483,0.146,7.4,14.5,10.8,7.2,1.4,1.1,0.8,0.8,1.5,0.068,-0.8,-1.5,-2.2,-0.1,
161,146.0,Nick Weatherspoon,25.0,WSB,SF,64.0,,1083.0,15.8,0.513,0.299,8.4,17.6,13.1,7.7,2.0,0.8,0.7,1.7,2.4,0.108,-1.2,0.3,-0.9,0.3,
162,147.0,Bud Stallworth,26.0,NOJ,SF,56.0,,1051.0,12.2,0.472,0.257,3.9,9.8,6.9,7.9,1.3,0.9,0.1,0.9,1.1,0.049,-1.9,-0.9,-2.9,-0.2,
163,148.0,Ron Riley,25.0,HOU,PF,65.0,,1049.0,10.5,0.44,0.2,9.7,21.3,15.7,9.1,1.4,1.0,-0.1,0.9,0.7,0.033,-2.0,-0.2,-2.2,-0.1,
164,149.0,Jim Barnett,31.0,NYK,SG,71.0,,1026.0,12.5,0.496,0.307,4.7,4.1,4.4,12.4,1.1,0.2,1.2,0.4,1.5,0.072,-0.2,-1.1,-1.3,0.2,
165,150.0,Glenn McDonald,23.0,BOS,SF,75.0,,1019.0,11.0,0.439,0.123,5.4,7.6,6.5,9.5,1.7,1.0,0.0,1.2,1.1,0.053,-2.0,0.3,-1.7,0.1,
166,151.0,Willie Norwood,28.0,SEA,SF,64.0,,1004.0,15.4,0.569,0.674,9.1,14.6,11.8,7.8,1.9,0.2,2.0,0.9,3.0,0.141,0.2,-0.4,-0.2,0.5,
167,152.0,Bob Weiss,33.0,BUF,PG,66.0,,995.0,10.0,0.522,0.262,1.4,5.4,3.5,19.0,2.1,0.7,0.6,0.8,1.4,0.066,-1.7,1.0,-0.7,0.3,
168,153.0,Steve Kuberski,28.0,2TM,C,70.0,,967.0,12.0,0.523,0.271,9.2,17.3,13.2,6.5,0.6,0.7,1.2,1.1,2.3,0.113,-1.2,-0.2,-1.3,0.2,
169,153.0,Steve Kuberski,28.0,BUF,SF,10.0,,85.0,7.8,0.464,0.176,5.1,25.0,15.4,4.4,0.5,1.2,0.0,0.1,0.1,0.043,-3.3,0.0,-3.4,0.0,
170,153.0,Steve Kuberski,28.0,BOS,C,60.0,,882.0,12.4,0.527,0.277,9.6,16.5,13.0,6.7,0.6,0.6,1.2,1.0,2.2,0.12,-0.9,-0.2,-1.1,0.2,
171,154.0,Clyde Mayes,22.0,MIL,PF,65.0,,948.0,11.1,0.489,0.391,11.0,17.7,14.4,5.2,0.4,2.3,0.2,0.9,1.0,0.053,-3.0,-0.6,-3.6,-0.4,
172,155.0,Don Nelson,35.0,BOS,SF,75.0,,943.0,15.1,0.53,0.425,5.8,13.2,9.5,11.5,0.7,0.4,1.7,0.9,2.6,0.134,0.4,-0.4,0.0,0.5,
173,156.0,Jim Fox,32.0,MIL,C,70.0,,918.0,12.4,0.572,0.389,9.6,16.9,13.3,6.0,1.4,0.9,1.3,0.9,2.2,0.116,-1.0,0.1,-0.9,0.2,
174,157.0,Steve Patterson,27.0,2TM,C,66.0,,918.0,9.9,0.414,0.245,8.3,17.4,12.6,12.4,0.8,1.0,0.0,0.9,0.9,0.047,-2.0,0.2,-1.8,0.1,
175,157.0,Steve Patterson,27.0,CLE,C,14.0,,136.0,10.9,0.448,0.263,5.1,16.4,10.6,8.6,1.0,2.0,0.0,0.2,0.2,0.074,-2.2,0.5,-1.7,0.1,
176,157.0,Steve Patterson,27.0,CHI,C,52.0,,782.0,9.8,0.407,0.242,8.8,17.6,12.9,13.0,0.8,0.8,-0.1,0.8,0.7,0.042,-2.0,0.2,-1.8,0.0,
177,158.0,LaRue Martin,25.0,POR,C,63.0,,889.0,10.3,0.409,0.255,8.0,27.2,17.8,10.9,0.3,1.4,-1.1,1.1,0.1,0.004,-3.8,-0.5,-4.3,-0.5,
178,159.0,Bill Willoughby,18.0,ATL,SF,62.0,,870.0,13.8,0.445,0.352,11.9,22.6,17.1,5.1,2.0,1.8,0.1,1.0,1.1,0.063,-1.0,-0.8,-1.7,0.1,
179,160.0,Dwight Davis,26.0,GSW,PF,72.0,,866.0,11.5,0.471,0.42,9.7,15.2,12.4,6.6,1.0,1.7,0.3,1.2,1.5,0.084,-2.7,-0.1,-2.8,-0.2,
180,161.0,Dick Gibbs,27.0,BUF,SF,72.0,,866.0,9.8,0.49,0.309,5.2,7.5,6.4,7.7,0.8,0.8,0.2,0.5,0.7,0.039,-2.9,-1.4,-4.3,-0.5,
181,162.0,Bobby Wilson,25.0,CHI,SG,58.0,,856.0,11.5,0.425,0.119,3.5,7.8,5.5,10.9,1.4,0.1,-0.4,0.6,0.2,0.013,-2.4,-1.4,-3.8,-0.4,
182,163.0,Jim Ard,27.0,BOS,C,81.0,,853.0,11.3,0.422,0.34,11.0,22.3,16.7,7.3,0.6,2.1,-0.4,1.3,0.9,0.052,-3.4,0.2,-3.2,-0.3,
183,164.0,Stu Lantz,29.0,LAL,PG,53.0,,853.0,9.8,0.514,0.436,3.3,7.7,5.6,11.1,1.4,0.2,0.6,0.5,1.0,0.059,-2.8,-0.3,-3.1,-0.2,
184,165.0,Steve Jones,33.0,POR,SG,64.0,,819.0,12.1,0.491,0.247,1.7,7.5,4.7,11.6,0.9,0.4,0.3,0.5,0.8,0.047,-2.2,-1.6,-3.8,-0.4,
185,166.0,Connie Norman,22.0,PHI,SG,65.0,1.0,818.0,12.7,0.446,0.057,6.0,5.9,6.0,12.4,1.5,0.4,0.3,0.5,0.8,0.046,-1.0,-1.2,-2.2,0.0,
186,167.0,Pat Riley,30.0,2TM,SG,62.0,,813.0,7.6,0.431,0.256,2.1,4.5,3.3,9.8,1.2,0.4,-0.7,0.4,-0.3,-0.019,-4.8,-1.6,-6.5,-0.9,
187,167.0,Pat Riley,30.0,LAL,SG,2.0,,23.0,7.4,0.384,0.231,4.3,8.1,6.3,0.0,1.9,2.1,-0.1,0.0,0.0,-0.093,-4.6,-0.2,-4.8,0.0,
188,167.0,Pat Riley,30.0,PHO,SG,60.0,,790.0,7.6,0.434,0.257,2.1,4.4,3.2,10.0,1.2,0.3,-0.6,0.4,-0.3,-0.017,-4.8,-1.7,-6.5,-0.9,
189,168.0,Matt Guokas,31.0,2TM,SG,56.0,,793.0,6.9,0.444,0.156,2.8,5.4,4.0,12.2,1.0,0.2,0.1,0.3,0.3,0.021,-3.2,-0.4,-3.6,-0.3,
190,168.0,Matt Guokas,31.0,CHI,SG,18.0,,278.0,9.8,0.514,0.149,1.4,4.7,2.9,15.4,0.9,0.2,0.3,0.1,0.5,0.079,-2.0,-0.2,-2.2,0.0,
191,168.0,Matt Guokas,31.0,KCK,SG,38.0,,515.0,5.4,0.391,0.162,3.5,5.8,4.7,10.5,1.1,0.2,-0.3,0.1,-0.1,-0.01,-3.9,-0.5,-4.4,-0.3,
192,169.0,Dale Schlueter,30.0,BUF,C,71.0,,773.0,10.7,0.558,0.664,8.1,21.7,15.1,12.9,0.7,1.1,0.3,0.9,1.2,0.076,-2.5,0.9,-1.6,0.1,
193,170.0,Clem Haskins,32.0,WSB,SG,55.0,,737.0,15.5,0.588,0.242,1.7,5.7,3.8,15.1,1.4,0.6,1.6,0.7,2.3,0.148,0.5,0.3,0.8,0.5,
194,171.0,Rick Roberson,28.0,KCK,C,74.0,,709.0,10.3,0.417,0.572,10.5,23.2,16.8,10.1,1.2,1.3,-0.7,0.8,0.0,0.002,-4.1,-0.3,-4.4,-0.4,
195,172.0,Tom McMillen,23.0,BUF,C,50.0,,708.0,11.5,0.474,0.243,9.8,17.4,13.7,13.0,0.4,0.4,0.2,0.6,0.8,0.055,-1.5,-1.1,-2.5,-0.1,
196,173.0,Don Adams,28.0,BUF,SF,56.0,,704.0,9.1,0.446,0.335,5.8,15.4,10.8,13.2,1.9,0.5,-0.5,0.8,0.3,0.023,-3.8,0.7,-3.1,-0.2,
197,174.0,Dave Wohl,26.0,HOU,PG,50.0,,700.0,8.8,0.461,0.301,1.4,7.1,4.3,19.9,1.7,0.1,-0.2,0.2,0.0,-0.003,-4.1,-0.6,-4.7,-0.5,
198,175.0,Kevin Porter,25.0,DET,PG,19.0,,687.0,15.4,0.462,0.238,2.1,4.6,3.3,37.6,2.3,0.2,0.2,0.3,0.5,0.036,0.1,-1.5,-1.5,0.1,
199,176.0,Lindsay Hairston,24.0,DET,SF,47.0,,651.0,14.8,0.492,0.491,10.1,18.4,14.2,4.4,1.5,2.6,0.3,0.7,1.0,0.075,-1.1,-0.6,-1.7,0.1,
200,177.0,Frank Oleynick,20.0,SEA,SG,52.0,,650.0,10.9,0.439,0.244,1.5,5.7,3.6,11.6,1.4,0.5,-0.2,0.3,0.1,0.005,-2.7,-1.7,-4.4,-0.4,
201,178.0,Billy Cunningham,32.0,PHI,SF,20.0,20.0,640.0,16.4,0.473,0.351,4.4,17.8,11.1,23.5,1.7,0.8,0.4,0.8,1.2,0.093,0.7,0.5,1.2,0.5,
202,179.0,Jerry Sloan,33.0,CHI,SG,22.0,,617.0,11.2,0.456,0.371,6.1,13.3,9.5,5.5,2.1,0.5,0.2,0.7,0.9,0.068,-2.4,0.4,-2.1,0.0,
203,180.0,Freddie Boyd,25.0,2TM,PG,36.0,0.0,617.0,9.9,0.458,0.298,0.6,4.5,2.6,18.0,2.0,0.6,-0.1,0.5,0.4,0.033,-2.6,0.4,-2.3,-0.1,
204,180.0,Freddie Boyd,25.0,PHI,PG,6.0,0.0,33.0,2.9,0.363,0.333,0.0,5.8,2.9,7.5,1.4,0.0,0.0,0.0,0.0,-0.041,-4.8,0.0,-4.8,0.0,
205,180.0,Freddie Boyd,25.0,NOJ,SG,30.0,,584.0,10.3,0.461,0.297,0.7,4.5,2.6,18.6,2.1,0.6,0.0,0.5,0.5,0.037,-2.5,0.4,-2.1,0.0,
206,181.0,Dan Anderson,25.0,POR,PG,52.0,,614.0,13.1,0.546,0.337,2.6,7.6,5.2,19.2,1.5,0.2,0.7,0.4,1.1,0.086,-1.0,-0.4,-1.4,0.1,
207,182.0,Tom Kozelko,24.0,WSB,PF,67.0,,584.0,7.5,0.512,0.303,3.5,10.9,7.3,7.3,1.5,0.4,0.0,0.7,0.7,0.057,-3.2,1.1,-2.1,0.0,
208,183.0,Earl Williams,24.0,DET,C,46.0,,562.0,15.2,0.49,0.289,18.6,27.7,23.1,4.2,1.8,1.9,0.5,0.8,1.3,0.114,0.1,-0.8,-0.7,0.2,
209,184.0,Rowland Garrett,25.0,2TM,SF,55.0,,540.0,14.9,0.469,0.252,8.0,14.3,11.0,5.0,2.2,0.7,0.4,0.7,1.1,0.096,-1.2,-0.2,-1.3,0.1,
210,184.0,Rowland Garrett,25.0,CHI,SF,14.0,,324.0,14.8,0.505,0.336,7.9,16.0,11.7,3.5,1.2,0.7,0.5,0.3,0.8,0.125,-0.1,-0.7,-0.7,0.1,
211,184.0,Rowland Garrett,25.0,CLE,SF,41.0,,216.0,15.0,0.429,0.165,8.3,11.8,10.0,7.2,3.7,0.8,-0.1,0.4,0.2,0.054,-2.8,0.6,-2.2,0.0,
212,185.0,Harthorne Wingo,28.0,NYK,PF,57.0,,533.0,11.8,0.486,0.368,8.7,12.0,10.3,4.6,1.6,0.8,0.4,0.5,0.9,0.077,-0.8,-0.2,-1.0,0.1,
213,186.0,Kevin Grevey,22.0,WSB,SF,56.0,,504.0,10.0,0.44,0.272,5.1,7.2,6.2,7.6,1.2,0.3,-0.3,0.5,0.1,0.011,-3.8,-1.3,-5.1,-0.4,
214,187.0,Kermit Washington,24.0,LAL,PF,36.0,,492.0,11.6,0.517,0.733,10.3,21.5,16.1,5.0,1.0,2.6,0.2,0.7,0.9,0.087,-2.4,0.4,-2.0,0.0,
215,188.0,Leroy Ellis,35.0,PHI,C,29.0,13.0,489.0,10.9,0.482,0.212,9.3,14.8,12.1,5.7,1.5,0.9,0.3,0.5,0.9,0.085,-1.3,0.0,-1.3,0.1,
216,189.0,Roger Brown,25.0,DET,C,29.0,,454.0,8.0,0.45,0.25,10.5,19.2,14.8,3.2,0.6,2.9,0.0,0.4,0.4,0.038,-3.2,0.1,-3.1,-0.1,AS
217,190.0,Barry Clemens,32.0,POR,SF,49.0,,443.0,13.8,0.54,0.245,6.4,9.7,8.1,10.5,2.7,0.8,0.6,0.5,1.1,0.116,-0.6,1.2,0.6,0.3,
218,191.0,Mickey Davis,25.0,MIL,SF,45.0,,411.0,12.7,0.445,0.414,6.5,14.5,10.6,12.2,1.5,0.3,0.0,0.3,0.3,0.036,-1.6,-1.0,-2.6,-0.1,
219,192.0,Mel Davis,25.0,NYK,PF,42.0,,408.0,14.8,0.423,0.15,10.7,26.9,18.7,11.1,1.8,0.7,-0.2,0.6,0.4,0.045,-1.4,-0.3,-1.7,0.0,
220,193.0,Phil Lumpkin,24.0,PHO,PG,34.0,,370.0,8.2,0.448,0.462,2.1,4.6,3.4,16.2,1.8,0.0,0.0,0.2,0.2,0.022,-3.0,-0.2,-3.2,-0.1,
221,194.0,John Hummer,27.0,SEA,PF,29.0,,364.0,7.6,0.476,0.612,5.8,16.3,10.9,8.5,0.7,1.3,-0.2,0.3,0.1,0.019,-4.2,0.2,-4.1,-0.2,
222,195.0,Wilbur Holland,24.0,ATL,SG,33.0,,351.0,13.2,0.421,0.16,4.3,7.9,6.0,12.5,2.6,0.3,-0.3,0.2,-0.1,-0.018,-3.1,-1.2,-4.3,-0.2,
223,196.0,Rod Derline,23.0,SEA,SG,49.0,,339.0,13.7,0.464,0.309,2.4,5.9,4.1,11.3,1.4,0.2,0.2,0.2,0.3,0.049,-1.2,-1.8,-2.9,-0.1,
224,197.0,Jon McGlocklin,32.0,MIL,SG,33.0,,336.0,10.9,0.443,0.068,1.0,4.2,2.6,16.5,1.1,0.0,0.1,0.1,0.2,0.023,-1.9,-1.6,-3.5,-0.1,
225,198.0,John Lambert,23.0,CLE,PF,54.0,,333.0,13.9,0.487,0.336,11.0,20.8,15.7,6.5,1.1,2.0,0.3,0.5,0.7,0.108,-2.0,0.1,-1.9,0.0,
226,199.0,Mel Counts,34.0,NOJ,C,30.0,,319.0,12.2,0.449,0.231,8.3,23.0,15.6,16.4,2.3,1.3,-0.1,0.6,0.4,0.062,-3.6,1.9,-1.7,0.0,
227,200.0,Cliff Meely,28.0,2TM,PF,34.0,,313.0,13.1,0.447,0.364,7.5,23.8,15.9,8.3,2.0,1.3,-0.2,0.4,0.2,0.026,-3.9,-0.2,-4.1,-0.2,
228,200.0,Cliff Meely,28.0,HOU,PF,14.0,,174.0,12.0,0.415,0.198,7.7,24.2,16.2,8.1,2.4,1.2,-0.2,0.2,0.0,-0.01,-4.0,-0.4,-4.4,-0.1,
229,200.0,Cliff Meely,28.0,LAL,PF,20.0,,139.0,14.5,0.492,0.627,7.1,23.3,15.5,8.6,1.6,1.4,0.0,0.2,0.2,0.071,-3.9,0.1,-3.8,-0.1,
230,201.0,Jeff Mullins,33.0,GSW,SG,29.0,,311.0,14.5,0.524,0.242,3.8,6.1,4.9,16.9,2.0,0.2,0.5,0.3,0.9,0.134,-0.6,0.3,-0.3,0.2,
231,202.0,Rudy White,22.0,HOU,SG,32.0,,284.0,12.5,0.451,0.245,5.1,9.2,7.2,14.1,3.1,0.9,0.0,0.2,0.2,0.036,-2.1,0.6,-1.4,0.1,
232,203.0,Al Carlson,24.0,SEA,C,28.0,,279.0,9.0,0.392,0.367,10.8,16.3,13.5,5.8,1.1,2.1,-0.2,0.3,0.1,0.012,-3.4,-0.6,-4.0,-0.2,
233,204.0,Tom Boswell,22.0,BOS,PF,35.0,,275.0,8.8,0.463,0.258,9.3,16.1,12.7,7.8,0.3,0.2,-0.1,0.3,0.2,0.029,-5.1,-0.5,-5.6,-0.3,
234,205.0,Eric Fernsten,22.0,2TM,C,37.0,,268.0,14.3,0.45,0.43,8.8,18.2,13.2,10.8,1.3,3.0,0.1,0.4,0.5,0.089,-0.8,0.8,-0.1,0.2,
235,205.0,Eric Fernsten,22.0,CLE,C,4.0,,9.0,-6.5,0.0,0.0,0.0,11.8,5.7,0.0,0.0,0.0,0.0,0.0,0.0,-0.176,-4.9,-0.2,-5.1,0.0,
236,205.0,Eric Fernsten,22.0,CHI,C,33.0,,259.0,15.0,0.459,0.44,9.1,18.4,13.4,11.2,1.3,3.1,0.2,0.4,0.5,0.098,-0.7,0.8,0.1,0.2,
237,206.0,Gus Bailey,24.0,HOU,SG,30.0,,262.0,11.9,0.392,0.364,8.5,12.0,10.3,19.8,2.5,1.6,-0.2,0.2,0.0,-0.004,-1.9,0.5,-1.4,0.1,
238,207.0,John Wetzel,31.0,PHO,SG,37.0,,249.0,10.1,0.566,0.522,3.5,12.9,8.3,9.9,1.6,0.7,0.2,0.2,0.4,0.083,-2.4,0.4,-1.9,0.0,
239,208.0,Jim McDaniels,27.0,LAL,C,35.0,,242.0,11.9,0.429,0.088,10.7,18.4,14.7,8.5,0.7,2.0,-0.1,0.3,0.2,0.037,-3.3,-0.8,-4.1,-0.1,
240,209.0,Zaid Abdul-Aziz,29.0,SEA,C,27.0,,223.0,16.4,0.49,0.387,13.5,21.8,17.6,9.7,1.6,3.6,0.2,0.3,0.6,0.119,-0.8,0.5,-0.3,0.2,
241,210.0,Gene Short,22.0,2TM,SF,34.0,,222.0,9.8,0.4,0.352,8.7,13.7,11.1,6.2,1.7,0.7,-0.3,0.2,-0.1,-0.025,-4.3,-0.7,-5.0,-0.2,
242,210.0,Gene Short,22.0,SEA,SF,7.0,,37.0,10.1,0.547,0.182,5.4,14.3,9.8,7.4,0.0,0.0,0.0,0.0,0.1,0.08,-3.6,-0.3,-4.0,0.0,
243,210.0,Gene Short,22.0,NYK,SF,27.0,,185.0,9.7,0.381,0.375,9.3,13.6,11.4,5.9,2.0,0.9,-0.4,0.2,-0.2,-0.046,-4.5,-0.7,-5.2,-0.2,
244,211.0,Lee Winfield,28.0,KCK,PG,22.0,,214.0,12.8,0.506,0.212,3.8,7.7,5.7,12.8,2.1,1.5,0.2,0.2,0.4,0.084,-0.9,0.6,-0.3,0.2,
245,212.0,Wali Jones,33.0,2TM,PG,17.0,1.0,176.0,11.1,0.503,0.265,0.0,4.9,2.5,25.1,1.5,0.0,0.1,0.1,0.2,0.05,-3.3,-0.6,-3.8,-0.1,
246,212.0,Wali Jones,33.0,DET,PG,1.0,,19.0,9.9,0.364,0.0,0.0,0.0,0.0,15.5,4.8,0.0,0.0,0.0,0.0,-0.03,-4.2,0.1,-4.1,0.0,
247,212.0,Wali Jones,33.0,PHI,PG,16.0,1.0,157.0,11.2,0.538,0.342,0.0,5.5,2.8,26.3,1.1,0.0,0.1,0.1,0.2,0.059,-3.2,-0.6,-3.8,-0.1,
248,213.0,Jim Creighton,25.0,ATL,SF,32.0,,172.0,5.5,0.31,0.372,7.6,19.8,13.5,3.0,0.5,2.8,-0.4,0.1,-0.2,-0.063,-4.9,-0.8,-5.7,-0.2,
249,214.0,Darryl Dawkins,19.0,PHI,C,37.0,1.0,165.0,14.3,0.486,0.293,8.8,19.9,14.3,2.9,0.5,2.8,-0.1,0.2,0.1,0.041,-4.1,-0.6,-4.7,-0.1,
250,215.0,Bob Bigelow,22.0,KCK,SF,31.0,,163.0,9.9,0.455,0.702,5.6,12.7,9.1,7.4,1.1,0.3,0.0,0.1,0.0,0.014,-3.4,-1.0,-4.4,-0.1,
251,216.0,Ron Williams,31.0,LAL,PG,9.0,,158.0,9.2,0.452,0.302,1.3,10.0,5.8,16.8,0.8,0.0,0.0,0.1,0.1,0.023,-3.1,-0.6,-3.7,-0.1,
252,217.0,Bubbles Hawkins,21.0,GSW,SG,32.0,,153.0,25.0,0.536,0.298,10.2,8.6,9.4,17.9,2.9,2.7,0.4,0.3,0.6,0.196,0.9,1.1,2.0,0.3,
253,218.0,Fred Saunders,24.0,PHO,SF,17.0,,146.0,12.7,0.45,0.172,8.3,19.1,13.8,13.3,1.6,0.4,-0.1,0.2,0.1,0.026,-3.1,-0.5,-3.7,-0.1,
254,219.0,Terry Thomas,22.0,DET,PF,28.0,,136.0,16.3,0.495,0.446,11.2,16.2,13.7,3.2,1.3,0.8,0.1,0.1,0.2,0.082,-2.4,-1.3,-3.7,-0.1,
255,220.0,Dennis DuVal,23.0,ATL,PG,13.0,,130.0,9.1,0.383,0.209,0.8,5.7,3.2,21.4,2.1,0.8,-0.2,0.1,-0.1,-0.039,-3.7,-0.3,-4.0,-0.1,
