,Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Chicago Bulls,82,241.2,39.6,84.7,0.467,,,,39.6,84.7,0.467,19.6,26.1,0.753,11.3,34.3,45.6,20.4,7.5,5.6,18.1,25.4,98.8
1,2.0,Cleveland Cavaliers*,82,241.5,39.8,87.7,0.454,,,,39.8,87.7,0.454,19.6,26.2,0.748,13.8,34.0,47.9,21.1,7.4,4.0,19.3,22.7,99.2
2,3.0,Washington Bullets*,82,242.7,41.2,93.1,0.442,,,,41.2,93.1,0.442,18.1,24.3,0.744,14.0,32.8,46.7,20.8,9.9,4.1,18.4,24.2,100.4
3,4.0,Golden State Warriors*,82,241.8,41.9,94.4,0.444,,,,41.9,94.4,0.444,19.3,26.2,0.736,15.7,33.3,49.0,24.5,9.1,4.8,21.5,23.7,103.1
4,5.0,Milwaukee Bucks*,82,241.8,41.5,93.0,0.446,,,,41.5,93.0,0.446,20.3,26.6,0.763,15.0,31.8,46.7,23.1,8.3,4.0,18.3,22.3,103.3
5,6.0,Boston Celtics*,82,240.9,42.5,94.8,0.449,,,,42.5,94.8,0.449,18.8,25.3,0.742,12.6,32.4,45.1,22.4,7.9,4.1,17.3,23.1,103.9
6,7.0,New York Knicks,82,241.5,41.5,90.6,0.459,,,,41.5,90.6,0.459,20.8,27.7,0.75,13.0,35.3,48.3,22.1,7.4,4.1,17.7,23.8,103.9
7,8.0,Phoenix Suns*,82,242.4,42.0,89.7,0.468,,,,42.0,89.7,0.468,20.5,27.6,0.743,13.9,30.6,44.6,24.1,11.1,4.1,21.3,26.4,104.5
8,9.0,New Orleans Jazz,82,242.4,41.4,90.4,0.458,,,,41.4,90.4,0.458,22.1,30.0,0.737,14.4,34.7,49.1,20.5,9.5,4.9,21.3,26.4,105.0
9,10.0,Portland Trail Blazers,82,240.6,41.5,91.8,0.452,,,,41.5,91.8,0.452,22.3,28.5,0.782,13.7,32.4,46.1,23.4,11.2,4.7,19.7,26.0,105.3
10,11.0,Atlanta Hawks,82,241.5,43.0,89.7,0.48,,,,43.0,89.7,0.48,19.4,25.6,0.757,14.5,33.3,47.7,21.7,9.5,5.2,20.3,26.5,105.5
11,12.0,Detroit Pistons*,82,241.2,42.6,91.2,0.467,,,,42.6,91.2,0.467,20.8,27.0,0.772,14.9,32.8,47.7,24.6,8.8,5.3,20.4,23.3,106.0
12,13.0,Kansas City Kings,82,240.9,42.4,90.9,0.466,,,,42.4,90.9,0.466,21.4,28.2,0.759,14.1,33.9,47.9,22.3,8.3,3.9,20.0,25.9,106.2
13,14.0,Philadelphia 76ers*,82,242.1,42.3,94.4,0.448,,,,42.3,94.4,0.448,21.7,28.5,0.763,17.5,33.1,50.6,22.5,8.9,4.2,21.9,26.2,106.3
14,15.0,Buffalo Braves*,82,240.3,43.4,94.2,0.461,,,,43.4,94.2,0.461,19.6,26.3,0.747,14.4,32.3,46.7,25.4,8.9,3.9,20.2,26.1,106.4
15,16.0,Seattle SuperSonics*,82,241.2,42.5,91.0,0.467,,,,42.5,91.0,0.467,21.7,29.4,0.738,15.1,33.1,48.2,25.7,9.1,4.7,22.6,25.7,106.7
16,17.0,Los Angeles Lakers,82,240.3,43.8,97.3,0.45,,,,43.8,97.3,0.45,19.2,26.2,0.732,16.9,34.6,51.5,24.8,9.5,4.4,19.1,24.2,106.8
17,18.0,Houston Rockets,82,240.9,43.9,92.1,0.477,,,,43.9,92.1,0.477,19.1,25.3,0.757,13.6,30.2,43.8,24.7,8.3,3.8,18.6,25.0,107.0
18,,League Average,82,241.4,42.1,91.7,0.458,,,,42.1,91.7,0.458,20.2,26.9,0.751,14.4,33.0,47.4,23.0,8.9,4.4,19.8,24.8,104.3
