,PLAYER_NAME,TEAM_ABBREVIATION,PIE
41,Bonzi Wells,POR,0.102
389,Tim Hardaway,IND,0.102
13,Amar'e Stoudemire,PHX,0.102
181,James Posey,HOU,0.102
254,Lucious Harris,NJN,0.101
62,Caron Butler,MIA,0.101
187,Jason Collier,HOU,0.101
176,Jamaal Magloire,NOH,0.101
244,Lamar Odom,LAC,0.101
395,Tony Battie,BOS,0.101
291,Mike Miller,MEM,0.101
114,Desmond Mason,MIL,0.101
124,Doug Christie,SAC,0.101
132,Eddy Curry,CHI,0.1
104,Darrell Armstrong,ORL,0.1
138,Eric Piatkowski,LAC,0.1
128,Eddie Griffin,HOU,0.1
409,Tyson Chandler,CHI,0.099
177,Jamaal Tinsley,IND,0.099
274,Mehmet Okur,DET,0.099
28,Antonio Davis,TOR,0.098
175,Jalen Rose,CHI,0.098
88,Corliss Williamson,DET,0.098
396,Tony Delk,BOS,0.098
60,Carlos Arroyo,UTA,0.097
49,Brian Cardinal,WAS,0.097
269,Marko Jaric,LAC,0.097
268,Mark Strickland,DAL,0.096
340,Robert Pack,NOH,0.096
53,Brian Skinner,PHI,0.096
27,Antonio Daniels,POR,0.096
405,Troy Hudson,MIN,0.095
17,Anfernee Hardaway,PHX,0.095
246,Latrell Sprewell,NYK,0.095
205,Jim Jackson,SAC,0.095
321,Rafer Alston,TOR,0.094
358,Sean Lampley,MIA,0.094
144,Etan Thomas,WAS,0.094
233,Keon Clark,SAC,0.094
90,Cuttino Mobley,HOU,0.094
125,Drew Gooden,ORL,0.093
107,David Wesley,NOH,0.093
361,Shammond Williams,DEN,0.093
92,Dale Davis,POR,0.093
341,Robert Traylor,NOH,0.093
166,Howard Eisley,NYK,0.093
327,Rasho Nesterovic,MIN,0.092
296,Moochie Norris,HOU,0.092
425,Zeljko Rebraca,DET,0.092
4,Adonal Foyle,GSW,0.092
350,Ryan Bowen,DEN,0.092
242,Kwame Brown,WAS,0.091
415,Vladimir Radmanovic,SEA,0.091
148,Fred Hoiberg,CHI,0.091
374,Stephen Jackson,SAS,0.091
354,Scot Pollard,SAC,0.091
355,Scott Padgett,UTA,0.091
135,Elden Campbell,SEA,0.09
392,Todd MacCulloch,PHI,0.09
393,Tom Gugliotta,PHX,0.09
219,Jumaine Jones,CLE,0.09
278,Michael Bradley,TOR,0.09
253,Lorenzen Wright,MEM,0.09
38,Bob Sura,GSW,0.089
118,Dion Glover,ATL,0.089
152,George Lynch,NOH,0.089
417,Voshon Lenard,TOR,0.089
259,Manu Ginobili,SAS,0.088
95,Damon Stoudamire,POR,0.088
385,Terence Morris,HOU,0.088
386,Theo Ratliff,ATL,0.087
170,J.R. Bremer,BOS,0.087
284,Michael Olowokandi,LAC,0.087
165,Horace Grant,ORL,0.087
408,Tyronn Lue,WAS,0.087
249,Lee Nailon,NYK,0.086
422,Wesley Person,MEM,0.086
190,Jason Richardson,GSW,0.086
304,Oscar Torres,GSW,0.086
339,Robert Horry,LAL,0.086
362,Shandon Anderson,NYK,0.085
6,Al Harrington,IND,0.085
129,Eddie House,MIA,0.085
318,Quentin Richardson,LAC,0.085
363,Shane Battier,MEM,0.085
343,Rodney Rogers,NJN,0.085
194,Jeff Foster,IND,0.085
215,Jonathan Bender,IND,0.085
22,Anthony Johnson,NJN,0.085
23,Anthony Mason,MIL,0.085
197,Jelani McCoy,TOR,0.084
182,Jamison Brewer,IND,0.084
133,Eduardo Najera,DAL,0.084
164,Hedo Turkoglu,SAC,0.084
353,Samaki Walker,LAL,0.084
56,Bryce Drew,NOH,0.084
141,Erick Dampier,GSW,0.083
287,Mike Batiste,MEM,0.083
52,Brian Shaw,LAL,0.083
80,Chris Wilcox,LAC,0.082
290,Mike James,MIA,0.082
37,Bo Outlaw,PHX,0.082
193,Jay Williams,CHI,0.082
33,Avery Johnson,DAL,0.082
371,Soumaila Samake,LAL,0.082
348,Ruben Patterson,POR,0.082
336,Rick Fox,LAL,0.081
110,Dean Oliver,GSW,0.081
305,Othella Harrington,NYK,0.081
390,Tim Thomas,MIL,0.081
140,Eric Williams,BOS,0.081
377,Steve Kerr,SAS,0.081
320,Raef LaFrentz,DAL,0.08
153,Gerald Wallace,SAC,0.08
48,Brevin Knight,MEM,0.08
69,Cherokee Parks,LAC,0.08
384,Tayshaun Prince,DET,0.08
94,Damon Jones,SAC,0.08
401,Travis Best,MIA,0.079
207,Joe Johnson,PHX,0.079
380,Steven Smith,SAS,0.079
7,Alan Henderson,ATL,0.078
243,LaPhonso Ellis,MIA,0.078
344,Rodney White,DEN,0.078
112,Derek Fisher,LAL,0.078
157,Gordan Giricek,ORL,0.078
347,Ruben Boumtje-Boumtje,POR,0.077
303,Olumide Oyedeji,ORL,0.077
289,Mike Dunleavy,GSW,0.077
297,Morris Peterson,TOR,0.077
155,Glen Rice,HOU,0.077
237,Kevin Willis,SAS,0.077
208,Joe Smith,MIN,0.076
260,Marc Jackson,MIN,0.076
131,Eddie Robinson,CHI,0.076
403,Tremaine Fowlkes,LAC,0.076
76,Chris Mills,GSW,0.075
75,Chris Mihm,CLE,0.075
20,Anthony Carter,MIA,0.075
248,Lawrence Funderburke,SAC,0.075
84,Clifford Robinson,DET,0.074
2,Aaron Williams,NJN,0.074
217,Juan Dixon,WAS,0.073
24,Anthony Peeler,MIN,0.073
370,Smush Parker,CLE,0.073
295,Monty Williams,PHI,0.073
420,Walter McCarty,BOS,0.073
169,Ira Newble,ATL,0.073
184,Jared Jeffries,WAS,0.073
332,Reggie Slater,MIN,0.072
77,Chris Owens,MEM,0.071
407,Tyrone Hill,PHI,0.071
137,Emanual Davis,ATL,0.071
315,Predrag Drobnjak,SEA,0.071
115,Devean George,LAL,0.071
117,Dikembe Mutombo,NJN,0.071
383,Tariq Abdul-Wahad,DAL,0.071
379,Steven Hunter,ORL,0.071
5,Adrian Griffin,DAL,0.07
228,Kendall Gill,MIN,0.07
252,Loren Woods,MIN,0.069
58,Calbert Cheaney,UTA,0.069
373,Stacey Augmon,NOH,0.069
367,Shawn Kemp,ORL,0.069
167,Hubert Davis,DET,0.069
162,Greg Ostertag,UTA,0.068
82,Chucky Atkins,DET,0.068
172,Jahidi White,WAS,0.068
160,Greg Buckner,PHI,0.068
250,Lindsey Hunter,TOR,0.068
419,Walt Williams,DAL,0.067
195,Jeff McInnis,POR,0.067
293,Mikki Moore,ATL,0.067
264,Mark Blount,BOS,0.067
51,Brian Scalabrine,NJN,0.067
87,Corie Blount,CHI,0.067
171,Jacque Vaughn,ORL,0.066
103,Darius Miles,CLE,0.066
79,Chris Whitney,ORL,0.066
273,Maurice Taylor,HOU,0.066
275,Melvin Ely,LAC,0.066
299,Nazr Mohammed,ATL,0.066
330,Reggie Evans,SEA,0.066
40,Bobby Simmons,WAS,0.066
328,Rasual Butler,MIA,0.065
391,Tito Maddox,HOU,0.065
292,Mike Wilks,MIN,0.065
57,Bryon Russell,WAS,0.064
294,Milt Palacio,CLE,0.064
412,Vincent Yarbrough,DEN,0.064
258,Mamadou N'diaye,TOR,0.064
346,Ron Mercer,IND,0.064
46,Brendan Haywood,WAS,0.064
308,Pat Garrity,ORL,0.063
200,Jerome James,SEA,0.063
319,Qyntel Woods,POR,0.063
211,John Crotty,DEN,0.062
256,Malik Allen,MIA,0.061
421,Wang Zhi-zhi,LAC,0.061
313,Pepe Sanchez,DET,0.06
91,Dajuan Wagner,CLE,0.06
97,Dan Dickau,ATL,0.06
16,Andrew DeClercq,ORL,0.06
101,Danny Fortson,GSW,0.059
99,Dan Langhi,PHX,0.059
238,Keyon Dooling,LAC,0.059
212,John Salmons,PHI,0.059
174,Jake Voskuhl,PHX,0.059
198,Jermaine Jackson,ATL,0.059
59,Calvin Booth,SEA,0.059
204,Jeryl Sasser,ORL,0.058
188,Jason Collins,NJN,0.058
272,Matt Maloney,ATL,0.058
224,Kedrick Brown,BOS,0.058
413,Vitaly Potapenko,SEA,0.058
54,Bruce Bowen,SAS,0.055
89,Courtney Alexander,NOH,0.054
65,Charles Oakley,WAS,0.054
109,DeShawn Stevenson,UTA,0.054
168,Igor Rakocevic,MIN,0.053
173,Jake Tsakalidis,PHX,0.053
402,Travis Knight,NYK,0.053
98,Dan Gadzuric,MIL,0.053
186,Jason Caffey,MIL,0.052
251,Lonny Baxter,CHI,0.052
220,Junior Harrington,DEN,0.052
323,Randy Brown,PHX,0.052
281,Michael Doleac,NYK,0.052
298,Nate Huffman,TOR,0.051
134,Efthimios Rentzias,PHI,0.051
63,Casey Jacobsen,PHX,0.05
410,Vin Baker,BOS,0.05
147,Frank Williams,NYK,0.048
218,Juaquin Hawkins,HOU,0.048
36,Bimbo Coles,BOS,0.047
85,Corey Benjamin,ATL,0.047
143,Ervin Johnson,MIL,0.047
360,Sean Rooks,LAC,0.045
93,Dalibor Bagaric,CHI,0.043
356,Scott Williams,PHX,0.043
404,Trenton Hassell,CHI,0.043
369,Slava Medvedenko,LAL,0.043
183,Jannero Pargo,LAL,0.042
146,Flip Murray,SEA,0.042
307,Pat Burke,ORL,0.042
3,Adam Harrington,DEN,0.042
397,Tony Massenburg,UTA,0.042
322,Raja Bell,DAL,0.041
12,Amal McCaskill,ATL,0.041
317,Primoz Brezec,IND,0.041
280,Michael Dickerson,MEM,0.04
263,Marcus Haislip,MIL,0.04
382,Tamar Slay,NJN,0.039
227,Ken Johnson,MIA,0.038
159,Grant Long,BOS,0.037
222,Kareem Rush,LAL,0.036
209,Joel Przybilla,MIL,0.036
267,Mark Madsen,LAL,0.034
230,Kenny Satterfield,PHI,0.034
279,Michael Curry,DET,0.034
108,DeSagana Diop,CLE,0.033
74,Chris Jefferies,TOR,0.033
21,Anthony Goldwire,WAS,0.032
314,Popeye Jones,DAL,0.031
30,Art Long,TOR,0.031
247,Lavor Postell,NYK,0.031
345,Roger Mason Jr.,CHI,0.03
100,Danny Ferry,SAS,0.03
185,Jarron Collins,UTA,0.029
286,Michael Stewart,CLE,0.028
316,Predrag Savovic,DEN,0.027
116,Devin Brown,DEN,0.027
18,Ansu Sesay,SEA,0.027
149,Fred Jones,IND,0.025
302,Nikoloz Tskitishvili,DEN,0.024
400,Tracy Murray,LAL,0.024
216,Joseph Forte,SEA,0.023
161,Greg Foster,TOR,0.023
71,Chris Childs,NJN,0.019
145,Evan Eschmeyer,DAL,0.018
105,Darvin Ham,ATL,0.016
44,Brandon Armstrong,NJN,0.009
210,John Amaechi,UTA,0.007
206,Jiri Welsch,GSW,0.006
359,Sean Marks,MIA,0.005
351,Ryan Humphrey,MEM,0.005
42,Bostjan Nachbar,HOU,0.003
96,Damone Brown,TOR,-0.002
29,Antonio Harvey,ATL,-0.005
270,Mateen Cleaves,SAC,-0.014
55,Bruno Sundov,BOS,-0.015
66,Charles Smith,POR,-0.017
338,Robert Archibald,MEM,-0.018
265,Mark Bryant,BOS,-0.026
349,Ruben Wolkowyski,BOS,-0.027
10,Alton Ford,PHX,-0.038
25,Antoine Rigaudeau,DAL,-0.042
64,Cezary Trybanski,MEM,-0.061
122,Donny Marshall,NJN,-0.074
0,A.J. Guyton,GSW,-0.075
276,Mengke Bateer,SAS,-0.088
239,Kirk Haston,NOH,-0.095
45,Brandon Williams,ATL,-0.182
120,Don Reid,DET,-0.215
311,Paul Shirley,ATL,-0.545
73,Chris Dudley,POR,-0.857
