,Player,Team,G,PTS,AST,TRB,Stocks,eFG%,MP,PER,TS%,USG%,WS,BPM,VORP,Team_Win%,Team_G,Share,Games_Played_PCT,Year
30,Reggie Jackson,Detroit Pistons,79.0,18.8,6.2,3.2,0.8,0.482,2424.0,19.6,0.535,29.1,6.9,2.7,2.8,0.5366,82.0,0,0.9634,2016
31,Dirk Nowitzki,Dallas Mavericks,75.0,18.3,1.8,6.5,1.4,0.504,2364.0,19.0,0.555,25.5,6.8,2.5,2.7,0.5122,82.0,0,0.9146,2016
32,Karl-Anthony Towns,Minnesota Timberwolves,82.0,18.3,2.0,10.5,2.4,0.555,2627.0,22.5,0.59,24.9,8.3,2.2,2.7,0.3537,82.0,0,1.0,2016
33,Khris Middleton,Milwaukee Bucks,79.0,18.2,4.2,3.8,1.9,0.507,2852.0,16.8,0.56,23.0,6.1,0.6,1.9,0.4024,82.0,0,0.9634,2016
34,Nikola Vučević,Orlando Magic,65.0,18.2,2.8,8.9,1.9,0.511,2037.0,21.1,0.531,26.8,5.2,1.9,2.0,0.4268,82.0,0,0.7927,2016
35,LaMarcus Aldridge,San Antonio Spurs,74.0,18.0,1.5,8.5,1.6,0.513,2261.0,22.4,0.565,25.9,10.1,2.3,2.5,0.8171,82.0,0,0.9024,2016
39,Rudy Gay,Sacramento Kings,70.0,17.2,1.7,6.5,2.1,0.5,2379.0,15.5,0.538,22.4,3.8,-0.3,1.0,0.4024,82.0,0,0.8537,2016
40,Paul Millsap,Atlanta Hawks,81.0,17.1,3.3,9.0,3.5,0.505,2647.0,21.3,0.556,24.3,10.1,4.2,4.1,0.5854,82.0,0,0.9878,2016
41,Ryan Anderson,New Orleans Pelicans,66.0,17.0,1.1,6.0,1.0,0.498,2008.0,17.2,0.546,24.7,3.9,-0.2,0.9,0.3659,82.0,0,0.8049,2016
42,Giannis Antetokounmpo,Milwaukee Bucks,80.0,16.9,4.3,7.7,2.6,0.52,2823.0,18.8,0.566,22.3,7.1,2.1,2.9,0.4024,82.0,0,0.9756,2016
45,Pau Gasol,Chicago Bulls,72.0,16.5,4.1,11.0,2.6,0.481,2291.0,21.7,0.529,24.6,7.1,4.9,4.0,0.5122,82.0,0,0.878,2016
47,Derrick Rose,Chicago Bulls,66.0,16.4,4.7,3.4,0.9,0.448,2097.0,13.4,0.479,27.3,0.4,-2.5,-0.3,0.5122,82.0,0,0.8049,2016
48,JJ Redick,Los Angeles Clippers,75.0,16.3,1.4,1.9,0.7,0.593,2097.0,17.5,0.632,22.6,6.7,2.2,2.2,0.6463,82.0,0,0.9146,2016
49,Andre Drummond,Detroit Pistons,81.0,16.2,0.8,14.8,2.9,0.522,2666.0,21.2,0.499,24.1,7.4,1.1,2.0,0.5366,82.0,0,0.9878,2016
50,Kevin Love,Cleveland Cavaliers,77.0,16.0,2.4,9.9,1.3,0.499,2424.0,19.0,0.553,23.4,8.5,3.3,3.3,0.6951,82.0,0,0.939,2016
51,Victor Oladipo,Orlando Magic,72.0,16.0,3.9,4.8,2.4,0.489,2379.0,16.7,0.534,22.9,4.9,1.7,2.3,0.4268,82.0,0,0.878,2016
52,Jeff Teague,Atlanta Hawks,79.0,15.7,5.9,2.7,1.5,0.495,2255.0,17.9,0.551,26.6,5.9,1.3,1.9,0.5854,82.0,0,0.9634,2016
53,Jordan Clarkson,Los Angeles Lakers,79.0,15.5,2.4,4.0,1.2,0.483,2552.0,14.3,0.516,22.8,2.1,-1.6,0.2,0.2073,82.0,0,0.9634,2016
54,Evan Fournier,Orlando Magic,79.0,15.4,2.7,2.8,1.2,0.546,2566.0,14.6,0.587,20.1,5.7,-0.3,1.1,0.4268,82.0,0,0.9634,2016
56,Greg Monroe,Milwaukee Bucks,79.0,15.3,2.3,8.8,1.7,0.522,2314.0,21.8,0.562,23.5,7.5,2.1,2.4,0.4024,82.0,0,0.9634,2016
57,Zach Randolph,Memphis Grizzlies,68.0,15.3,2.1,7.8,0.8,0.479,2016.0,18.3,0.519,24.6,4.3,-0.3,0.9,0.5122,82.0,0,0.8293,2016
59,Avery Bradley,Boston Celtics,76.0,15.2,2.1,2.9,1.8,0.52,2536.0,13.2,0.538,19.8,4.8,-0.1,1.2,0.5854,82.0,0,0.9268,2016
62,Al Horford,Atlanta Hawks,82.0,15.2,3.2,7.3,2.3,0.547,2631.0,19.4,0.565,20.6,9.4,3.8,3.9,0.5854,82.0,0,1.0,2016
63,Thaddeus Young,Brooklyn Nets,73.0,15.1,1.9,9.0,2.0,0.518,2407.0,17.5,0.533,21.6,4.1,0.0,1.2,0.2561,82.0,0,0.8902,2016
64,Nicolas Batum,Charlotte Hornets,70.0,14.9,5.8,6.1,1.5,0.506,2448.0,15.6,0.546,21.4,5.0,1.2,2.0,0.5854,82.0,0,0.8537,2016
65,Tobias Harris,Detroit Pistons,76.0,14.7,2.2,6.7,1.4,0.514,2513.0,16.2,0.56,19.3,6.6,1.5,2.2,0.5366,82.0,0,0.9268,2016
66,Kentavious Caldwell-Pope,Detroit Pistons,76.0,14.5,1.8,3.7,1.6,0.479,2789.0,12.4,0.521,18.2,5.3,-0.3,1.2,0.5366,82.0,0,0.9268,2016
67,Rodney Hood,Utah Jazz,79.0,14.5,2.7,3.4,1.1,0.503,2541.0,14.1,0.542,21.5,6.0,0.7,1.7,0.4878,82.0,0,0.9634,2016
68,Will Barton,Denver Nuggets,82.0,14.4,2.5,5.8,1.4,0.489,2353.0,16.0,0.535,23.0,4.3,0.8,1.7,0.4024,82.0,0,1.0,2016
69,Kristaps Porziņģis,New York Knicks,72.0,14.3,1.3,7.3,2.6,0.467,2047.0,17.7,0.518,24.6,4.4,0.9,1.5,0.3902,82.0,0,0.878,2016
70,Jamal Crawford,Los Angeles Clippers,79.0,14.2,2.3,1.8,0.9,0.466,2126.0,14.0,0.529,24.9,3.3,-1.4,0.3,0.6463,82.0,0,0.9634,2016
71,Jae Crowder,Boston Celtics,73.0,14.2,1.8,5.1,2.2,0.518,2308.0,15.8,0.565,18.5,7.3,2.2,2.5,0.5854,82.0,0,0.8902,2016
72,Hassan Whiteside,Miami Heat,73.0,14.2,0.4,11.8,4.3,0.606,2125.0,25.6,0.629,20.7,10.3,4.1,3.3,0.5854,82.0,0,0.8902,2016
73,Goran Dragić,Miami Heat,72.0,14.1,5.8,3.8,1.2,0.513,2363.0,15.5,0.537,21.9,4.7,-0.4,1.0,0.5854,82.0,0,0.878,2016
74,Marcus Morris,Detroit Pistons,80.0,14.1,2.5,5.1,1.1,0.491,2856.0,12.7,0.531,18.4,5.4,-0.2,1.3,0.5366,82.0,0,0.9756,2016
75,Jabari Parker,Milwaukee Bucks,76.0,14.1,1.7,5.2,1.3,0.498,2408.0,14.8,0.535,20.9,3.6,-2.0,0.0,0.4024,82.0,0,0.9268,2016
76,Deron Williams,Dallas Mavericks,65.0,14.1,5.8,2.9,1.1,0.477,2106.0,14.6,0.53,22.0,3.7,-0.3,0.9,0.5122,82.0,0,0.7927,2016
77,Darren Collison,Sacramento Kings,74.0,14.0,4.3,2.3,1.1,0.542,2219.0,15.9,0.591,19.2,5.2,0.1,1.2,0.4024,82.0,0,0.9024,2016
78,Draymond Green,Golden State Warriors,81.0,14.0,7.4,9.5,2.9,0.551,2808.0,19.3,0.587,18.8,11.1,5.5,5.3,0.8902,82.0,0.038,0.9878,2016
79,Zach LaVine,Minnesota Timberwolves,82.0,14.0,3.1,2.8,1.0,0.516,2294.0,14.3,0.548,23.5,2.6,-1.5,0.3,0.3537,82.0,0,1.0,2016
80,Devin Booker,Phoenix Suns,76.0,13.8,2.6,2.5,0.9,0.48,2108.0,11.9,0.535,23.0,1.9,-2.8,-0.5,0.2805,82.0,0,0.9268,2016
81,Monta Ellis,Indiana Pacers,81.0,13.8,4.7,3.3,2.4,0.47,2734.0,13.7,0.504,21.2,4.3,0.1,1.5,0.5488,82.0,0,0.9878,2016
82,Dwight Howard,Houston Rockets,71.0,13.7,1.4,11.8,2.6,0.62,2280.0,18.9,0.604,18.4,6.6,0.1,1.2,0.5,82.0,0,0.8659,2016
84,Marcin Gortat,Washington Wizards,75.0,13.5,1.4,9.9,1.9,0.567,2256.0,19.0,0.592,18.9,7.3,0.6,1.5,0.5,82.0,0,0.9146,2016
86,D'Angelo Russell,Los Angeles Lakers,80.0,13.2,3.3,3.4,1.4,0.478,2259.0,13.2,0.507,24.1,0.0,-2.3,-0.1,0.2073,82.0,0,0.9756,2016
88,Arron Afflalo,New York Knicks,71.0,12.8,2.0,3.7,0.5,0.5,2371.0,10.9,0.531,17.9,2.7,-2.9,-0.5,0.3902,82.0,0,0.8659,2016
92,Emmanuel Mudiay,Denver Nuggets,68.0,12.8,5.5,3.4,1.5,0.404,2068.0,9.9,0.437,25.7,-2.1,-4.2,-1.2,0.4024,82.0,0,0.8293,2016
94,Trevor Ariza,Houston Rockets,81.0,12.7,2.3,4.5,2.3,0.523,2859.0,12.9,0.551,15.7,5.4,0.4,1.7,0.5,82.0,0,0.9878,2016
96,DeAndre Jordan,Los Angeles Clippers,77.0,12.7,1.2,13.8,3.0,0.703,2598.0,20.6,0.628,15.4,11.5,2.8,3.2,0.6463,82.0,0,0.939,2016
98,Ish Smith,Philadelphia 76ers,77.0,12.6,6.5,4.0,1.4,0.44,2239.0,14.9,0.465,23.9,1.3,-1.6,0.2,0.122,82.0,0,0.939,2016
99,Serge Ibaka,Oklahoma City Thunder,78.0,12.6,0.8,6.8,2.4,0.513,2500.0,13.9,0.533,17.6,5.5,-0.6,0.8,0.6707,82.0,0,0.9512,2016
101,Wesley Matthews,Dallas Mavericks,78.0,12.5,1.9,3.1,1.2,0.498,2644.0,10.9,0.532,17.2,3.7,-1.0,0.6,0.5122,82.0,0,0.9512,2016
102,J.R. Smith,Cleveland Cavaliers,77.0,12.4,1.7,2.8,1.4,0.535,2362.0,12.4,0.542,18.0,5.5,0.5,1.5,0.6951,82.0,0,0.939,2016
103,Luol Deng,Miami Heat,74.0,12.3,1.9,6.0,1.4,0.514,2394.0,15.0,0.549,17.4,6.4,0.8,1.7,0.5854,82.0,0,0.9024,2016
104,Gary Harris,Denver Nuggets,76.0,12.3,1.9,2.9,1.5,0.538,2439.0,12.7,0.566,16.5,4.0,-0.9,0.7,0.4024,82.0,0,0.9268,2016
105,Joe Johnson,Miami Heat,81.0,12.2,3.9,3.6,0.8,0.509,2703.0,12.0,0.538,17.9,2.7,-1.9,0.1,0.5854,82.0,0,0.9878,2016
107,George Hill,Indiana Pacers,74.0,12.1,3.5,4.0,1.3,0.528,2524.0,13.2,0.555,15.8,6.2,0.7,1.7,0.5488,82.0,0,0.9024,2016
111,Rajon Rondo,Sacramento Kings,72.0,11.9,11.7,6.0,2.1,0.494,2537.0,16.9,0.506,18.8,4.6,1.0,1.9,0.4024,82.0,0,0.878,2016
115,Jeff Green,Los Angeles Clippers,80.0,11.7,1.7,4.2,1.2,0.47,2253.0,13.0,0.51,20.2,3.1,-1.8,0.1,0.6463,82.0,0,0.9756,2016
116,Harrison Barnes,Golden State Warriors,66.0,11.7,1.8,4.9,0.8,0.531,2042.0,12.3,0.559,15.9,4.9,-1.3,0.3,0.8902,82.0,0,0.8049,2016
117,Jeremy Lin,Charlotte Hornets,78.0,11.7,3.0,3.2,1.2,0.464,2048.0,13.8,0.534,22.2,3.5,-0.9,0.5,0.5854,82.0,0,0.9512,2016
118,Marvin Williams,Charlotte Hornets,81.0,11.7,1.4,6.4,1.7,0.554,2338.0,16.9,0.585,16.8,7.8,2.7,2.7,0.5854,82.0,0,0.9878,2016
119,Kent Bazemore,Atlanta Hawks,75.0,11.6,2.3,5.1,1.8,0.517,2083.0,13.4,0.551,20.0,4.1,0.3,1.2,0.5854,82.0,0,0.9146,2016
120,Otto Porter Jr.,Washington Wizards,75.0,11.6,1.6,5.2,1.8,0.541,2276.0,14.5,0.564,16.2,5.6,1.1,1.8,0.5,82.0,0,0.9146,2016
123,Julius Randle,Los Angeles Lakers,81.0,11.3,1.8,10.2,1.1,0.435,2286.0,13.9,0.482,21.2,1.6,-3.2,-0.7,0.2073,82.0,0,0.9878,2016
124,Bojan Bogdanović,Brooklyn Nets,79.0,11.2,1.3,3.2,0.5,0.519,2115.0,10.7,0.55,19.4,0.9,-3.5,-0.8,0.2561,82.0,0,0.9634,2016
132,Elfrid Payton,Orlando Magic,73.0,10.7,6.4,3.6,1.5,0.456,2145.0,13.9,0.478,20.4,2.2,-1.2,0.4,0.4268,82.0,0,0.8902,2016
136,Evan Turner,Boston Celtics,81.0,10.5,4.4,4.9,1.3,0.469,2271.0,13.6,0.513,18.8,4.0,0.0,1.1,0.5854,82.0,0,0.9878,2016
140,Allen Crabbe,Portland Trail Blazers,81.0,10.3,1.2,2.7,1.0,0.541,2105.0,12.2,0.572,16.4,4.3,-1.0,0.5,0.5366,82.0,0,0.9878,2016
141,Robin Lopez,New York Knicks,82.0,10.3,1.4,7.3,1.8,0.539,2219.0,17.6,0.574,17.7,5.8,-0.2,1.0,0.3902,82.0,0,1.0,2016
144,Al-Farouq Aminu,Portland Trail Blazers,82.0,10.2,1.7,6.1,1.5,0.503,2341.0,12.7,0.533,16.9,4.0,0.1,1.2,0.5366,82.0,0,1.0,2016
146,Gorgui Dieng,Minnesota Timberwolves,82.0,10.1,1.7,7.1,2.3,0.537,2220.0,17.1,0.601,16.7,5.9,0.8,1.5,0.3537,82.0,0,1.0,2016
147,Ricky Rubio,Minnesota Timberwolves,76.0,10.1,8.7,4.3,2.2,0.427,2323.0,17.6,0.529,17.7,5.8,1.8,2.3,0.3537,82.0,0,0.9268,2016
148,Matt Barnes,Memphis Grizzlies,76.0,10.0,2.1,5.5,1.8,0.467,2190.0,11.7,0.503,17.9,2.6,-0.9,0.6,0.5122,82.0,0,0.9268,2016
151,Patrick Beverley,Houston Rockets,71.0,9.9,3.4,3.5,1.7,0.539,2041.0,13.0,0.553,15.3,4.4,0.2,1.1,0.5,82.0,0,0.8659,2016
156,Hollis Thompson,Philadelphia 76ers,77.0,9.8,1.3,3.5,0.8,0.507,2154.0,9.2,0.525,16.2,1.2,-3.4,-0.7,0.122,82.0,0,0.939,2016
157,Dion Waiters,Oklahoma City Thunder,78.0,9.8,2.0,2.6,1.2,0.46,2152.0,9.4,0.492,17.7,2.1,-2.8,-0.4,0.6707,82.0,0,0.9512,2016
159,Jerami Grant,Philadelphia 76ers,77.0,9.7,1.8,4.7,2.3,0.448,2066.0,12.6,0.506,18.0,2.1,-1.7,0.1,0.122,82.0,0,0.939,2016
160,Courtney Lee,Charlotte Hornets,79.0,9.6,1.7,2.6,1.5,0.518,2334.0,11.5,0.551,14.7,3.9,-1.0,0.6,0.5854,82.0,0,0.9634,2016
162,Raymond Felton,Dallas Mavericks,80.0,9.5,3.6,3.2,1.1,0.45,2192.0,11.9,0.502,18.4,2.7,-1.6,0.2,0.5122,82.0,0,0.9756,2016
170,Kyle Korver,Atlanta Hawks,80.0,9.2,2.1,3.3,1.2,0.563,2401.0,9.7,0.578,13.7,4.1,-1.0,0.6,0.5854,82.0,0,0.9756,2016
172,Mason Plumlee,Portland Trail Blazers,82.0,9.1,2.8,7.7,1.8,0.516,2084.0,17.2,0.564,17.1,6.1,1.5,1.9,0.5366,82.0,0,1.0,2016
190,Zaza Pachulia,Dallas Mavericks,76.0,8.6,1.7,9.4,1.1,0.466,2004.0,16.2,0.55,16.2,6.0,-0.2,0.9,0.5122,82.0,0,0.9268,2016
191,Cory Joseph,Toronto Raptors,80.0,8.5,3.1,2.6,1.1,0.465,2046.0,12.4,0.512,17.0,3.5,-1.2,0.4,0.6829,82.0,0,0.9756,2016
203,Steven Adams,Oklahoma City Thunder,80.0,8.0,0.8,6.7,1.6,0.613,2014.0,15.5,0.621,12.6,6.5,0.2,1.1,0.6707,82.0,0,0.9756,2016
204,P.J. Tucker,Phoenix Suns,82.0,8.0,2.2,6.2,1.5,0.469,2540.0,10.8,0.506,12.7,3.5,-1.2,0.5,0.2805,82.0,0,1.0,2016
205,Jared Dudley,Washington Wizards,81.0,7.9,2.1,3.5,1.1,0.581,2098.0,11.7,0.602,12.7,4.6,-0.1,1.0,0.5,82.0,0,0.9878,2016
210,Tristan Thompson,Cleveland Cavaliers,82.0,7.8,0.8,9.0,1.1,0.588,2269.0,15.9,0.611,11.7,8.7,0.2,1.2,0.6951,82.0,0,1.0,2016
213,José Calderón,New York Knicks,72.0,7.6,4.1,3.2,1.0,0.552,2024.0,12.3,0.571,12.6,4.0,-0.6,0.7,0.3902,82.0,0,0.878,2016
214,Langston Galloway,New York Knicks,82.0,7.6,2.5,3.5,1.2,0.458,2033.0,11.7,0.49,15.6,3.3,-1.0,0.5,0.3902,82.0,0,1.0,2016
232,Danny Green,San Antonio Spurs,79.0,7.2,1.8,3.8,1.8,0.48,2062.0,10.5,0.492,14.6,4.2,1.1,1.6,0.8171,82.0,0,0.9634,2016
248,Patrick Patterson,Toronto Raptors,79.0,6.9,1.2,4.3,1.1,0.521,2020.0,10.6,0.534,12.9,3.6,-0.1,1.0,0.6829,82.0,0,0.9634,2016
263,Justise Winslow,Miami Heat,78.0,6.4,1.5,5.2,1.2,0.457,2232.0,8.4,0.489,12.5,2.5,-2.6,-0.3,0.5854,82.0,0,0.9512,2016
