,PLAYER_NAME,TEAM_ABBREVIATION,PIE
240,Jonas Valančiūnas,TOR,0.099
24,Antawn Jamison,LAL,0.099
205,Jason Kidd,NYK,0.099
218,Jeremy Lin,HOU,0.098
199,Jared Dudley,PHX,0.098
318,Marcus Thornton,SAC,0.098
110,DeJuan Blair,SAS,0.098
269,Kevin Martin,OKC,0.098
421,Taj Gibson,CHI,0.098
87,DJ White,BOS,0.097
359,Orlando Johnson,IND,0.097
380,Raymond Felton,NYK,0.097
223,Jerryd Bayless,MEM,0.097
184,JJ Redick,MIL,0.096
27,Anthony Randolph,DEN,0.096
167,Greg Smith,HOU,0.096
144,Elton Brand,DAL,0.096
122,Devin Harris,ATL,0.096
0,AJ Price,WAS,0.096
54,CJ Miles,CLE,0.096
379,Ray Allen,MIA,0.096
57,Carlos Delfino,HOU,0.095
383,Reggie Williams,CHA,0.095
343,Mo Williams,UTA,0.095
371,Quincy Acy,TOR,0.095
239,Jonas Jerebko,DET,0.095
324,Martell Webster,WAS,0.095
152,Evan Turner,PHI,0.095
65,Chauncey Billups,LAC,0.095
310,Malcolm Thomas,CHI,0.095
191,James Anderson,HOU,0.095
333,Michael Kidd-Gilchrist,CHA,0.094
422,Tayshaun Prince,MEM,0.093
53,C.J. Watson,BKN,0.093
297,Leandro Barbosa,BOS,0.093
42,Bradley Beal,WAS,0.093
235,John Lucas III,TOR,0.092
279,Kris Humphries,BKN,0.092
234,John Jenkins,ATL,0.092
20,Andrew Bogut,GSW,0.092
228,Joe Johnson,BKN,0.092
468,Zaza Pachulia,ATL,0.092
84,Cory Joseph,SAS,0.092
77,Chris Wilcox,BOS,0.092
363,Patrick Patterson,SAC,0.092
99,Dante Cunningham,MIN,0.092
405,Scott Machado,GSW,0.092
356,O.J. Mayo,DAL,0.091
63,Charlie Villanueva,DET,0.091
442,Trevor Booker,WAS,0.091
201,Jared Sullinger,BOS,0.091
71,Chris Johnson,MIN,0.091
113,DeMarre Carroll,UTA,0.091
68,Chris Copeland,NYK,0.09
129,Donald Sloan,NOH,0.09
128,Dominique Jones,DAL,0.09
289,Lamar Odom,LAC,0.09
249,Josh McRoberts,CHA,0.09
209,Jason Terry,BOS,0.09
210,Jason Thompson,SAC,0.09
410,Shaun Livingston,CLE,0.089
361,Pablo Prigioni,NYK,0.089
86,D.J. Augustin,IND,0.089
98,Danny Green,SAS,0.089
283,Kyle Korver,ATL,0.089
290,Lance Stephenson,IND,0.088
81,Corey Brewer,DEN,0.088
64,Chase Budinger,MIN,0.088
389,Rodney Stuckey,DET,0.088
458,Wayne Ellington,CLE,0.088
304,Luke Ridnour,MIN,0.088
139,Earl Clark,LAL,0.087
349,Nick Collison,OKC,0.087
31,Arron Afflalo,ORL,0.087
211,Jeff Adrien,CHA,0.086
418,Steve Blake,LAL,0.086
148,Eric Gordon,NOH,0.086
312,MarShon Brooks,BKN,0.085
170,Gustavo Ayon,MIL,0.085
436,Tony Allen,MEM,0.085
52,Byron Mullens,CHA,0.085
350,Nick Young,PHI,0.085
32,Austin Daye,MEM,0.085
198,Jared Cunningham,DAL,0.085
224,Jimmer Fredette,SAC,0.084
345,Nando De Colo,SAS,0.084
409,Shannon Brown,PHX,0.083
427,Thabo Sefolosha,OKC,0.083
88,DaJuan Summers,LAC,0.083
125,Dion Waiters,CLE,0.083
385,Richard Jefferson,GSW,0.083
364,Patty Mills,SAS,0.082
281,Kurt Thomas,NYK,0.082
46,Brandon Knight,DET,0.082
232,Johan Petro,ATL,0.081
305,Luke Walton,CLE,0.081
334,Mickael Gelabale,MIN,0.081
188,Jamaal Tinsley,UTA,0.081
413,Shelvin Mack,ATL,0.081
44,Brandon Bass,BOS,0.081
41,Boris Diaw,SAS,0.08
332,Michael Beasley,PHX,0.08
7,Alan Anderson,TOR,0.079
85,Courtney Lee,BOS,0.079
460,Wesley Matthews,POR,0.079
319,Mario Chalmers,MIA,0.079
207,Jason Richardson,PHI,0.079
161,Gerald Wallace,BKN,0.079
264,Kenyon Martin,NYK,0.078
360,P.J. Tucker,PHX,0.078
411,Shavlik Randolph,BOS,0.078
440,Travis Outlaw,SAC,0.078
159,Gerald Green,IND,0.078
406,Sebastian Telfair,TOR,0.077
292,Landry Fields,TOR,0.077
173,Harrison Barnes,GSW,0.077
435,Toney Douglas,SAC,0.077
295,Lazar Hayward,MIN,0.077
157,Gary Neal,SAS,0.077
276,Klay Thompson,GSW,0.076
35,Ben Gordon,CHA,0.076
9,Alexey Shved,MIN,0.076
79,Chuck Hayes,SAC,0.076
325,Marvin Williams,UTA,0.076
38,Bernard James,DAL,0.076
171,Hakim Warrick,CHA,0.075
151,Evan Fournier,DEN,0.075
342,Mirza Teletovic,BKN,0.075
330,Metta World Peace,LAL,0.075
377,Rashard Lewis,MIA,0.075
320,Markieff Morris,PHX,0.075
59,Caron Butler,LAC,0.075
390,Rodrigue Beaubois,DAL,0.074
453,Udonis Haslem,MIA,0.074
272,Keyon Dooling,MEM,0.074
8,Alec Burks,UTA,0.074
219,Jeremy Pargo,PHI,0.073
275,Kirk Hinrich,CHI,0.073
60,Cartier Martin,WAS,0.073
327,Matt Bonner,SAS,0.073
1,Aaron Brooks,HOU,0.073
329,Maurice Harkless,ORL,0.072
80,Cole Aldrich,SAC,0.071
92,Damien Wilkins,PHI,0.071
331,Meyers Leonard,POR,0.071
384,Richard Hamilton,CHI,0.071
444,Troy Murphy,DAL,0.071
178,Iman Shumpert,NYK,0.071
294,Lavoy Allen,PHI,0.071
47,Brandon Roy,MIN,0.07
420,Steve Novak,NYK,0.07
227,Jodie Meeks,LAL,0.07
95,Daniel Orton,OKC,0.07
315,Marco Belinelli,CHI,0.07
18,Andrea Bargnani,TOR,0.07
206,Jason Maxiell,DET,0.07
180,Ish Smith,MIL,0.07
271,Kevin Seraphin,WAS,0.069
433,Timofey Mozgov,DEN,0.069
459,Wesley Johnson,PHX,0.069
245,Josh Akognon,DAL,0.069
429,Thomas Robinson,HOU,0.069
373,Quincy Pondexter,MEM,0.069
137,E'Twaun Moore,ORL,0.068
464,Willie Green,LAC,0.067
48,Brandon Rush,GSW,0.067
124,Diante Garrett,PHX,0.067
316,Marcus Camby,NYK,0.067
317,Marcus Morris Sr.,PHX,0.067
347,Nazr Mohammed,CHI,0.066
256,Juwan Howard,MIA,0.066
248,Josh Howard,MIN,0.065
26,Anthony Morrow,DAL,0.065
369,Perry Jones III,OKC,0.065
104,Darrell Arthur,MEM,0.065
461,Will Barton,POR,0.065
392,Ronnie Brewer,OKC,0.065
138,Earl Barron,NYK,0.065
303,Luke Babbitt,POR,0.064
391,Roger Mason Jr.,NOH,0.064
10,Alonzo Gee,CLE,0.064
217,Jeremy Lamb,OKC,0.064
143,Ekpe Udoh,MIL,0.064
168,Greg Stiemsma,MIN,0.064
448,Tyler Zeller,CLE,0.064
28,Anthony Tolliver,ATL,0.064
401,Sam Young,IND,0.064
263,Kent Bazemore,GSW,0.063
253,Julyan Stone,DEN,0.063
194,James Jones,MIA,0.063
39,Bismack Biyombo,CHA,0.063
236,John Salmons,SAC,0.063
273,Khris Middleton,DET,0.063
155,Francisco Garcia,HOU,0.063
267,Kevin Jones,CLE,0.063
130,Donatas Motiejunas,HOU,0.062
376,Randy Foye,UTA,0.062
72,Chris Johnson,MEM,0.062
187,Jae Crowder,DAL,0.062
197,Jannero Pargo,CHA,0.062
3,Al Harrington,ORL,0.061
149,Eric Maynor,POR,0.061
238,Jon Leuer,MEM,0.061
70,Chris Duhon,LAL,0.06
174,Hasheem Thabeet,OKC,0.06
425,Terrence Ross,TOR,0.06
394,Ronny Turiaf,LAC,0.06
140,Earl Watson,UTA,0.059
156,Garrett Temple,WAS,0.059
408,Shane Battier,MIA,0.059
109,DeAndre Liggins,OKC,0.059
321,Marquis Daniels,MIL,0.059
230,Joel Freeland,POR,0.059
177,Ian Mahinmi,IND,0.059
229,Joel Anthony,MIA,0.059
260,Kendall Marshall,PHX,0.058
400,Ryan Hollins,LAC,0.058
301,Luc Mbah a Moute,MIL,0.058
286,Kyle Singler,DET,0.058
338,Mike James,DAL,0.057
454,Viacheslav Kravtsov,DET,0.057
222,Jerry Stackhouse,BKN,0.057
261,Kendrick Perkins,OKC,0.056
417,Stephen Jackson,SAS,0.056
291,Lance Thomas,NOH,0.056
172,Hamed Haddadi,PHX,0.055
215,Jeffery Taylor,CHA,0.055
220,Jeremy Tyler,ATL,0.055
115,DeSagana Diop,CHA,0.055
193,James Johnson,SAC,0.054
309,Malcolm Lee,MIN,0.054
62,Charles Jenkins,PHI,0.053
439,Tornike Shengelia,BKN,0.053
255,Justin Holiday,PHI,0.053
2,Aaron Gray,TOR,0.053
69,Chris Douglas-Roberts,DAL,0.052
246,Josh Childress,BKN,0.051
354,Nolan Smith,POR,0.051
133,Draymond Green,GSW,0.051
322,Marquis Teague,CHI,0.051
114,DeQuan Jones,ORL,0.051
127,Dominic McGuire,IND,0.051
195,James White,NYK,0.051
116,DeShawn Stevenson,ATL,0.05
282,Kwame Brown,PHI,0.05
36,Ben Hansbrough,IND,0.05
450,Tyrus Thomas,CHA,0.05
298,Linas Kleiza,TOR,0.049
438,Tony Wroten,MEM,0.049
34,Avery Bradley,BOS,0.049
355,Norris Cole,MIA,0.049
49,Brendan Haywood,CHA,0.047
306,Luke Zeller,PHX,0.046
83,Cory Higgins,CHA,0.046
102,Darius Morris,LAL,0.046
23,Andris Biedrins,GSW,0.045
76,Chris Singleton,WAS,0.045
121,Devin Ebanks,LAL,0.045
94,Daniel Gibson,CLE,0.044
117,Derek Fisher,OKC,0.043
89,Daequan Cook,CHI,0.043
299,Lou Amundson,NOH,0.042
396,Royal Ivey,PHI,0.042
447,Tyler Honeycutt,SAC,0.042
30,Aron Baynes,SAS,0.042
258,Keith Bogans,BKN,0.042
154,Festus Ezeli,GSW,0.042
341,Miles Plumlee,IND,0.04
455,Victor Claver,POR,0.04
247,Josh Harrellson,MIA,0.039
466,Xavier Henry,NOH,0.039
274,Kim English,DET,0.038
101,Darius Miller,NOH,0.038
393,Ronnie Price,POR,0.038
175,Hedo Turkoglu,ORL,0.035
404,Sasha Pavlovic,POR,0.034
82,Corey Maggette,DET,0.033
165,Grant Hill,LAC,0.033
100,Darius Johnson-Odom,LAL,0.032
196,Jan Vesely,WAS,0.031
33,Austin Rivers,NOH,0.031
134,Drew Gooden,MIL,0.03
90,Dahntay Jones,ATL,0.029
451,Tyshawn Taylor,BKN,0.028
335,Mickael Pietrus,TOR,0.028
231,Joel Przybilla,MIL,0.028
132,Doron Lamb,ORL,0.024
372,Quincy Miller,DEN,0.017
457,Vladimir Radmanovic,CHI,0.017
402,Samardo Samuels,CLE,0.016
308,Maalik Wayns,LAC,0.015
97,Danny Granger,IND,0.01
75,Chris Quinn,CLE,0.006
370,Quentin Richardson,NYK,0.006
387,Robert Sacre,LAL,0.002
78,Chris Wright,DAL,0.0
328,Matt Carroll,CHA,0.0
280,Kris Joseph,BKN,-0.003
203,Jarvis Varnado,MIA,-0.007
200,Jared Jeffries,POR,-0.009
153,Fab Melo,BOS,-0.01
204,Jason Collins,WAS,-0.015
250,Josh Selby,MEM,-0.018
423,Terrel Harris,NOH,-0.024
270,Kevin Murphy,UTA,-0.038
123,Dexter Pittman,MEM,-0.049
432,Tim Ohlbrecht,HOU,-0.05
414,Solomon Jones,NYK,-0.051
142,Eddy Curry,DAL,-0.062
254,Justin Dentmon,DAL,-0.121
21,Andrew Goudelock,LAL,-0.13
463,Will Conroy,MIN,-0.188
103,Darko Milicic,BOS,-0.286
93,Damion James,BKN,-0.4
