,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Unnamed: 11_level_0,Unnamed: 12_level_0,Unnamed: 13_level_0,Unnamed: 14_level_0,Unnamed: 15_level_0,Unnamed: 16_level_0,Unnamed: 17_level_0,Offense Four Factors,Offense Four Factors,Offense Four Factors,Offense Four Factors,Unnamed: 22_level_0,Defense Four Factors,Defense Four Factors,Defense Four Factors,Defense Four Factors,Unnamed: 27_level_0,Unnamed: 28_level_0,Unnamed: 29_level_0,Unnamed: 30_level_0
9,10.0,Golden State Warriors*,28.6,48.0,34.0,49,33,3.3,0.25,3.56,115.0,111.7,3.3,98.7,0.244,0.469,0.568,,0.536,12.3,27.3,0.187,,0.541,14.1,75.6,0.189,,Chase Center,740624,18064
10,11.0,Milwaukee Bucks*,29.3,48.0,34.0,47,35,2.48,-0.36,2.12,115.9,113.4,2.5,99.3,0.268,0.424,0.598,,0.568,12.2,19.3,0.201,,0.533,11.4,76.2,0.174,,Fiserv Forum,732014,17437
11,12.0,Indiana Pacers*,25.8,50.0,32.0,46,36,2.23,-0.55,1.68,116.5,114.3,2.2,99.9,0.241,0.4,0.594,,0.562,11.8,21.3,0.19,,0.546,13.1,74.5,0.19,,Gainbridge Fieldhouse,685434,16737
12,13.0,Detroit Pistons*,25.8,44.0,38.0,46,36,1.9,-0.17,1.73,115.0,113.1,1.9,99.8,0.248,0.394,0.58,,0.547,13.0,26.2,0.192,,0.539,13.3,76.0,0.214,,Little Caesars Arena,781929,19071
13,14.0,Los Angeles Lakers*,27.9,50.0,32.0,44,38,1.22,0.23,1.45,115.9,114.7,1.2,97.6,0.271,0.425,0.593,,0.557,12.7,23.3,0.213,,0.539,12.2,74.5,0.178,,Crypto.com Arena,767626,18723
14,15.0,Miami Heat*,26.8,37.0,45.0,42,40,0.56,-0.45,0.11,113.5,112.9,0.6,96.2,0.232,0.429,0.576,,0.544,12.4,22.3,0.183,,0.543,12.5,75.8,0.157,,Kaseya Center,808337,19716
15,16.0,Sacramento Kings,27.8,40.0,42.0,42,40,0.48,0.11,0.58,116.7,116.2,0.5,98.2,0.235,0.391,0.582,,0.548,11.8,25.4,0.19,,0.557,12.5,76.9,0.2,,Golden 1 Center,696409,16986
16,17.0,Orlando Magic*,24.9,41.0,41.0,41,41,-0.12,-0.58,-0.7,109.4,109.6,-0.2,96.1,0.269,0.411,0.55,,0.51,12.9,25.3,0.208,,0.538,15.0,77.0,0.22,,Kia Center,762121,18588
17,18.0,Atlanta Hawks,24.9,40.0,42.0,38,44,-1.13,-0.28,-1.41,114.6,115.7,-1.1,102.6,0.252,0.41,0.579,,0.546,13.2,26.3,0.196,,0.56,13.8,76.0,0.202,,State Farm Arena,657613,16440
18,19.0,Dallas Mavericks,27.5,39.0,43.0,38,44,-1.2,0.46,-0.74,114.8,116.0,-1.2,99.2,0.263,0.389,0.583,,0.549,12.5,23.3,0.203,,0.54,11.6,73.1,0.179,,American Airlines Center,803174,20079
19,20.0,Chicago Bulls,25.2,39.0,43.0,37,45,-1.56,-0.27,-1.83,114.1,115.6,-1.5,102.8,0.214,0.457,0.585,,0.553,12.7,22.3,0.173,,0.539,10.8,76.6,0.178,,United Center,825659,20138
20,21.0,San Antonio Spurs,26.0,34.0,48.0,34,48,-2.76,0.31,-2.45,114.4,117.2,-2.8,99.3,0.234,0.441,0.575,,0.544,12.3,24.3,0.181,,0.551,12.0,73.0,0.158,,Frost Bank Center,731474,17976
21,22.0,Portland Trail Blazers,23.8,36.0,46.0,33,49,-2.98,0.31,-2.67,111.7,114.7,-3.0,98.8,0.246,0.418,0.555,,0.521,13.8,29.2,0.187,,0.543,13.6,72.5,0.204,,Moda Center,719369,17546
22,23.0,Phoenix Suns,29.1,36.0,46.0,34,48,-3.0,0.45,-2.55,116.2,119.3,-3.1,97.1,0.241,0.44,0.595,,0.561,12.8,22.6,0.195,,0.552,10.9,74.1,0.191,,Footprint Center,699911,17071
23,24.0,Toronto Raptors,24.5,30.0,52.0,30,52,-4.29,-0.11,-4.4,110.5,114.8,-4.3,99.7,0.232,0.373,0.553,,0.522,13.3,27.3,0.173,,0.541,13.2,73.9,0.222,,Scotiabank Arena,768573,18746
24,25.0,Philadelphia 76ers,27.1,24.0,58.0,26,56,-6.23,-0.06,-6.29,111.9,118.2,-6.3,97.4,0.257,0.426,0.563,,0.527,12.3,23.4,0.201,,0.57,14.3,71.8,0.194,,Wells Fargo Center,813621,19844
25,26.0,Brooklyn Nets,24.7,26.0,56.0,23,59,-7.11,0.16,-6.95,108.5,115.8,-7.3,96.4,0.24,0.458,0.552,,0.516,13.7,24.5,0.189,,0.557,13.7,75.0,0.218,,Barclays Center,713304,17398
26,27.0,Utah Jazz,23.9,17.0,65.0,20,62,-9.34,0.83,-8.51,111.2,120.4,-9.2,100.0,0.252,0.449,0.568,,0.533,14.9,26.9,0.195,,0.559,10.3,74.1,0.185,,Delta Center,745175,18175
27,28.0,Charlotte Hornets,25.1,19.0,63.0,20,62,-9.11,0.01,-9.1,107.3,116.6,-9.3,97.6,0.222,0.43,0.537,,0.503,13.7,26.5,0.174,,0.547,11.9,74.5,0.19,,Spectrum Center,703935,17169
28,29.0,New Orleans Pelicans,25.9,21.0,61.0,20,62,-9.43,0.84,-8.59,110.4,119.9,-9.5,99.1,0.244,0.385,0.552,,0.519,12.8,26.3,0.184,,0.564,12.3,72.7,0.19,,Smoothie King Center,689400,16815
29,30.0,Washington Wizards,23.5,18.0,64.0,15,67,-12.44,0.3,-12.14,106.8,119.1,-12.3,100.9,0.229,0.435,0.546,,0.512,13.6,22.7,0.178,,0.548,11.4,71.9,0.202,,Capital One Arena,663691,16084
30,,League Average,26.5,,,41,41,0.0,0.0,0.0,114.5,114.5,,98.8,0.243,0.421,0.576,,0.543,12.6,25.2,0.189,,0.543,12.6,74.8,0.189,,,744037,18153
