,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Unnamed: 11_level_0,Unnamed: 12_level_0,Unnamed: 13_level_0,Unnamed: 14_level_0,Unnamed: 15_level_0,Unnamed: 16_level_0,Unnamed: 17_level_0,Offense Four Factors,Offense Four Factors,Offense Four Factors,Offense Four Factors,Unnamed: 22_level_0,Defense Four Factors,Defense Four Factors,Defense Four Factors,Defense Four Factors,Unnamed: 27_level_0,Unnamed: 28_level_0,Unnamed: 29_level_0,Unnamed: 30_level_0
9,10.0,New York Knicks*,29.7,57.0,25.0,50,32,3.12,0.18,3.31,104.4,101.0,3.4,90.5,0.34,0.208,0.546,,0.501,17.0,30.5,0.255,,0.463,15.4,73.4,0.279,,Madison Square Garden (IV),790520,19763
10,11.0,Cleveland Cavaliers,26.7,42.0,40.0,47,35,1.84,0.47,2.32,104.6,102.4,2.2,82.9,0.297,0.215,0.531,,0.493,15.0,29.4,0.215,,0.482,16.8,71.9,0.281,,Gund Arena,692684,16895
11,12.0,Charlotte Hornets*,29.1,54.0,28.0,46,36,1.87,0.26,2.13,110.9,108.9,2.0,88.6,0.313,0.218,0.562,,0.518,14.3,28.7,0.243,,0.496,13.3,68.1,0.204,,Charlotte Coliseum,985722,24042
12,13.0,Washington Bullets*,25.9,44.0,38.0,46,36,1.62,0.15,1.77,106.6,104.9,1.7,92.4,0.296,0.15,0.54,,0.505,14.6,30.2,0.21,,0.491,15.3,70.3,0.226,,US Airways Arena,700646,17681
13,14.0,Indiana Pacers,27.9,39.0,43.0,44,38,0.98,0.52,1.49,105.8,104.7,1.1,89.0,0.374,0.181,0.537,,0.49,15.5,31.3,0.27,,0.48,15.0,70.4,0.258,,Market Square Arena,636735,15530
14,15.0,Phoenix Suns*,28.5,40.0,42.0,43,39,0.66,-0.45,0.21,109.3,108.6,0.7,93.2,0.317,0.213,0.552,,0.508,13.4,27.1,0.241,,0.507,14.4,69.4,0.215,,America West Arena,779940,19023
15,16.0,Orlando Magic*,29.4,45.0,37.0,40,42,-0.35,0.28,-0.07,105.6,106.0,-0.4,88.3,0.304,0.256,0.524,,0.481,14.5,30.9,0.227,,0.495,15.3,67.3,0.211,,Orlando Arena,711311,17199
16,17.0,Minnesota Timberwolves*,26.3,40.0,42.0,37,45,-1.48,-0.35,-1.82,105.5,107.1,-1.6,90.7,0.339,0.17,0.533,,0.485,14.4,28.8,0.254,,0.486,14.6,68.3,0.252,,Target Center,697727,17018
17,18.0,Milwaukee Bucks,27.3,33.0,49.0,35,47,-1.89,0.51,-1.38,106.2,108.3,-2.1,89.5,0.334,0.146,0.541,,0.496,15.1,29.7,0.248,,0.501,14.1,69.9,0.253,,Bradley Center,634999,15514
18,19.0,Los Angeles Clippers*,25.5,36.0,46.0,34,48,-2.35,-0.31,-2.66,105.1,107.6,-2.5,91.3,0.31,0.2,0.524,,0.482,14.7,30.8,0.227,,0.499,15.5,68.1,0.269,,Los Angeles Memorial Sports Arena,232895,8836
19,20.0,Toronto Raptors,25.1,30.0,52.0,32,50,-3.12,0.57,-2.56,104.6,108.0,-3.4,90.6,0.303,0.245,0.521,,0.481,15.2,32.5,0.218,,0.504,15.3,68.6,0.258,,SkyDome,744550,18551
20,21.0,Sacramento Kings,27.4,34.0,48.0,31,51,-3.38,-0.26,-3.64,105.0,108.7,-3.7,91.0,0.313,0.16,0.526,,0.485,15.0,32.0,0.226,,0.495,14.3,68.5,0.264,,ARCO Arena (II),709993,17317
21,22.0,New Jersey Nets,26.8,26.0,56.0,28,54,-4.56,0.67,-3.89,104.7,109.7,-5.0,92.4,0.286,0.193,0.499,,0.456,13.9,36.4,0.212,,0.503,14.1,69.0,0.244,,Continental Airlines Arena,670628,15800
22,23.0,Golden State Warriors,26.7,30.0,52.0,28,54,-4.71,-0.2,-4.9,107.2,112.2,-5.0,91.9,0.332,0.208,0.543,,0.493,15.8,32.3,0.258,,0.518,14.4,67.5,0.234,,San Jose Arena,621844,15167
23,24.0,Denver Nuggets,28.6,21.0,61.0,24,58,-6.28,-0.12,-6.4,104.5,111.2,-6.7,92.4,0.298,0.256,0.53,,0.486,15.2,28.8,0.227,,0.501,11.8,69.3,0.206,,McNichols Sports Arena,340486,11254
24,25.0,Philadelphia 76ers,25.5,22.0,60.0,24,58,-6.54,0.65,-5.89,104.6,111.4,-6.8,95.3,0.358,0.198,0.518,,0.47,15.3,34.1,0.259,,0.51,13.8,66.5,0.222,,CoreStates Center,610974,15280
25,26.0,Dallas Mavericks,27.1,24.0,58.0,23,59,-6.35,-0.12,-6.47,101.1,108.2,-7.1,89.0,0.297,0.204,0.509,,0.469,15.4,30.0,0.213,,0.5,14.9,67.3,0.229,,Reunion Arena,619178,15102
26,27.0,Boston Celtics,26.1,15.0,67.0,22,60,-7.33,0.71,-6.62,103.9,111.4,-7.5,95.8,0.316,0.191,0.52,,0.474,14.5,29.4,0.237,,0.539,15.8,68.5,0.243,,FleetCenter,664022,16196
27,28.0,San Antonio Spurs,29.9,20.0,62.0,19,63,-7.88,-0.05,-7.93,103.3,112.3,-9.0,87.3,0.302,0.185,0.512,,0.472,14.7,32.4,0.217,,0.514,14.0,67.0,0.236,,Alamodome,706641,17235
28,29.0,Vancouver Grizzlies,25.0,14.0,68.0,15,67,-10.23,0.06,-10.17,100.3,111.8,-11.5,88.4,0.269,0.197,0.507,,0.471,15.3,29.7,0.191,,0.51,14.4,64.1,0.224,,General Motors Place,683442,16571
29,,League Average,27.6,,,41,41,0.0,0.0,0.0,106.7,106.7,,90.1,0.32,0.212,0.536,,0.493,14.8,30.8,0.236,,0.493,14.8,69.2,0.236,,,685905,17073
