,Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Oklahoma City Thunder,50,242.5,43.5,88.9,0.489,13.3,37.0,0.359,30.2,51.9,0.582,20.0,24.2,0.826,9.0,34.5,43.5,25.4,9.9,5.9,12.3,20.0,120.3
1,2.0,Miami Heat,51,240.5,43.6,94.0,0.464,13.4,36.8,0.363,30.3,57.2,0.529,19.4,24.5,0.789,11.8,34.7,46.5,28.8,9.1,4.3,14.3,19.0,120.0
2,3.0,Denver Nuggets,50,242.0,42.9,86.4,0.496,13.9,34.7,0.399,29.0,51.7,0.56,20.4,25.1,0.812,9.3,33.1,42.4,28.0,6.9,4.1,12.6,18.9,119.9
3,4.0,Cleveland Cavaliers,51,241.0,43.4,91.7,0.473,14.7,41.2,0.358,28.7,50.6,0.567,17.7,22.8,0.779,12.2,32.5,44.7,28.6,8.9,5.1,14.5,20.2,119.3
4,5.0,Minnesota Timberwolves,50,241.5,42.9,88.9,0.482,14.3,38.0,0.376,28.6,50.9,0.561,19.2,25.7,0.749,11.3,33.7,45.0,26.7,8.8,5.6,14.6,21.4,119.3
5,6.0,Utah Jazz,50,243.0,42.0,90.2,0.466,13.0,37.4,0.349,29.0,52.9,0.549,20.9,26.1,0.802,11.8,32.0,43.8,30.1,7.9,3.5,15.9,21.8,118.0
6,7.0,New York Knicks,49,240.0,42.6,90.7,0.47,15.0,39.7,0.379,27.6,51.0,0.541,17.3,21.9,0.791,13.7,32.8,46.4,26.8,8.2,4.2,13.8,20.4,117.6
7,8.0,Detroit Pistons,48,241.0,43.0,89.6,0.48,11.1,31.8,0.348,32.0,57.9,0.552,20.2,26.9,0.751,13.1,32.6,45.8,26.8,10.7,6.4,15.5,22.5,117.3
8,9.0,Atlanta Hawks,51,241.0,43.2,91.4,0.473,14.5,39.1,0.372,28.7,52.3,0.549,16.2,20.9,0.775,10.0,32.2,42.2,30.7,9.4,4.7,14.5,19.9,117.2
9,10.0,Chicago Bulls,50,241.0,42.8,90.3,0.474,14.5,39.5,0.368,28.2,50.8,0.556,17.1,21.7,0.787,10.1,35.2,45.3,29.6,7.2,4.9,14.4,18.8,117.2
10,11.0,San Antonio Spurs,49,240.5,41.9,88.6,0.473,12.9,37.3,0.346,29.0,51.3,0.565,20.2,25.7,0.786,11.2,34.9,46.1,26.0,7.7,4.9,13.7,19.2,116.9
11,12.0,Golden State Warriors,50,241.0,41.1,89.2,0.461,16.3,44.9,0.364,24.8,44.3,0.559,18.1,22.2,0.813,11.0,31.9,42.9,28.9,10.0,4.5,15.5,20.0,116.7
12,13.0,Philadelphia 76ers,48,244.2,41.5,90.4,0.46,13.0,36.2,0.359,28.6,54.2,0.527,20.6,25.4,0.812,12.1,31.5,43.6,24.9,9.0,5.8,13.9,20.4,116.7
13,14.0,Charlotte Hornets,50,241.5,41.3,88.9,0.464,15.3,40.9,0.373,26.0,48.0,0.541,18.5,22.7,0.813,12.2,33.5,45.8,26.8,6.7,4.6,15.7,19.1,116.2
14,15.0,Boston Celtics,49,241.0,42.8,91.4,0.469,15.6,42.4,0.367,27.2,48.9,0.557,14.8,18.8,0.791,12.7,32.3,45.0,23.9,7.8,5.2,12.0,20.1,116.1
15,16.0,Los Angeles Lakers,48,240.0,41.7,83.9,0.497,12.0,34.1,0.351,29.7,49.8,0.597,20.8,27.0,0.77,9.9,31.4,41.3,25.1,8.1,4.1,14.9,19.0,116.1
16,17.0,Houston Rockets,47,243.7,43.1,91.1,0.473,11.3,30.7,0.37,31.8,60.5,0.526,18.3,24.3,0.753,16.2,33.0,49.2,25.1,8.8,5.8,15.3,18.7,116.0
17,18.0,Orlando Magic,48,241.6,41.3,89.0,0.464,11.3,33.0,0.343,30.0,55.9,0.536,21.6,27.2,0.795,11.5,32.3,43.8,26.3,8.3,5.0,13.9,21.0,115.5
18,19.0,Portland Trail Blazers,50,241.0,40.5,90.5,0.447,14.0,41.7,0.336,26.5,48.8,0.543,20.1,26.0,0.772,13.9,31.7,45.7,24.1,8.1,4.8,17.1,20.4,115.1
19,20.0,Memphis Grizzlies,47,241.1,41.4,91.2,0.454,13.2,38.3,0.344,28.3,52.9,0.534,18.5,23.1,0.799,12.0,33.9,45.9,28.9,7.9,5.2,15.4,19.8,114.6
20,21.0,New Orleans Pelicans,51,242.0,42.0,91.2,0.46,10.8,31.9,0.337,31.2,59.3,0.527,19.7,25.0,0.786,12.8,31.3,44.0,24.7,9.0,4.8,14.3,19.9,114.4
21,22.0,Dallas Mavericks,49,242.6,42.2,89.5,0.472,11.0,32.0,0.344,31.2,57.6,0.543,18.7,25.1,0.745,10.1,35.0,45.1,25.2,7.6,5.6,15.1,18.8,114.1
22,23.0,Phoenix Suns,50,240.5,41.2,89.7,0.46,14.5,39.8,0.365,26.7,50.0,0.535,16.8,21.1,0.797,12.8,30.3,43.1,24.9,10.2,4.2,15.2,21.5,113.8
23,24.0,Toronto Raptors,51,242.0,42.1,89.5,0.471,11.4,33.6,0.34,30.7,55.9,0.549,17.9,22.9,0.781,11.4,31.7,43.1,29.3,8.5,4.8,14.0,21.2,113.6
24,25.0,Los Angeles Clippers,48,241.6,39.5,83.0,0.476,13.1,35.7,0.366,26.5,47.4,0.559,20.6,24.5,0.838,9.7,31.3,41.0,23.6,8.6,4.6,15.1,18.9,112.7
25,26.0,Washington Wizards,48,241.0,41.4,90.5,0.458,12.8,36.3,0.354,28.6,54.2,0.527,16.7,21.5,0.774,11.9,32.1,44.0,25.4,7.8,6.1,15.6,21.1,112.3
26,27.0,Milwaukee Bucks,47,241.1,40.8,85.4,0.478,14.5,37.3,0.388,26.4,48.2,0.547,15.0,20.4,0.734,8.6,32.1,40.6,26.1,7.6,4.1,14.5,20.4,111.1
27,28.0,Indiana Pacers,49,241.0,39.8,89.5,0.445,12.6,36.6,0.344,27.2,53.0,0.514,18.4,24.0,0.769,10.8,32.3,43.1,25.6,7.3,4.9,14.4,22.1,110.7
28,29.0,Sacramento Kings,51,241.5,40.9,87.9,0.466,10.4,29.8,0.35,30.5,58.1,0.525,17.9,23.2,0.771,10.6,30.4,41.0,25.0,8.3,4.5,14.6,20.3,110.2
29,30.0,Brooklyn Nets,48,241.6,37.5,84.8,0.442,13.9,40.4,0.343,23.6,44.4,0.531,18.2,23.3,0.783,10.9,29.4,40.3,25.2,7.5,4.4,15.4,20.0,107.1
30,,League Average,49,241.5,41.8,89.3,0.468,13.3,36.9,0.359,28.6,52.3,0.546,18.7,23.8,0.785,11.5,32.5,44.0,26.6,8.4,4.9,14.6,20.2,115.6
