,Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
17,18.0,Cleveland Cavaliers,51,241.0,41.5,89.5,0.464,14.0,37.4,0.376,27.5,52.2,0.527,19.1,24.0,0.799,11.5,32.7,44.2,26.8,8.8,4.5,15.8,20.2,116.2
18,19.0,Los Angeles Lakers,48,240.0,42.7,88.0,0.485,13.8,37.2,0.372,28.9,50.8,0.568,17.1,21.7,0.791,10.9,29.9,40.8,27.6,8.9,3.6,14.5,21.4,116.3
19,20.0,Dallas Mavericks,49,242.6,43.4,94.0,0.461,11.9,35.6,0.336,31.4,58.4,0.538,17.9,22.9,0.779,12.4,34.5,46.9,26.8,9.1,5.0,13.4,21.1,116.6
20,21.0,Memphis Grizzlies,47,241.1,42.4,91.3,0.464,14.3,39.9,0.359,28.1,51.4,0.546,17.5,22.2,0.788,11.8,33.3,45.1,26.9,8.9,5.0,14.8,20.3,116.6
21,22.0,Miami Heat,51,240.5,42.9,93.4,0.46,13.8,39.8,0.348,29.1,53.6,0.543,18.2,22.4,0.809,12.0,35.3,47.3,27.2,8.3,5.4,15.9,20.2,117.8
22,23.0,Portland Trail Blazers,50,241.0,42.7,90.4,0.472,12.8,36.0,0.355,29.9,54.4,0.55,19.7,24.6,0.799,12.3,31.4,43.6,27.1,10.7,6.3,15.2,22.1,117.9
23,24.0,Atlanta Hawks,51,241.0,43.0,90.2,0.477,13.2,37.1,0.356,29.8,53.1,0.561,19.1,23.9,0.798,11.7,35.0,46.7,27.4,8.9,5.0,16.0,18.2,118.3
24,25.0,Indiana Pacers,49,241.0,42.9,88.8,0.483,11.4,33.2,0.345,31.5,55.6,0.566,21.1,27.5,0.768,11.0,35.9,46.9,25.3,7.6,4.6,14.0,20.9,118.4
25,26.0,Chicago Bulls,50,241.0,44.1,93.1,0.473,13.8,37.5,0.367,30.3,55.6,0.545,18.0,23.0,0.782,10.8,34.1,44.9,28.1,8.7,5.3,12.4,18.8,119.9
26,27.0,Sacramento Kings,51,241.5,44.0,89.6,0.491,12.7,35.8,0.356,31.3,53.8,0.582,19.6,25.0,0.782,11.9,33.2,45.1,27.4,8.7,4.8,14.2,18.7,120.4
27,28.0,New Orleans Pelicans,51,242.0,43.9,91.2,0.481,14.8,41.0,0.36,29.1,50.1,0.581,18.4,23.6,0.781,12.3,33.2,45.5,28.6,7.9,6.0,14.9,20.4,120.9
28,29.0,Washington Wizards,48,241.0,44.1,93.0,0.475,13.8,38.0,0.363,30.4,55.0,0.552,20.4,25.8,0.793,13.3,34.1,47.5,28.5,9.8,5.7,13.4,17.1,122.5
29,30.0,Utah Jazz,50,243.0,45.1,91.9,0.491,15.9,42.0,0.378,29.3,49.9,0.587,20.8,26.7,0.78,11.7,33.3,45.0,30.6,9.3,6.0,13.6,20.9,127.0
30,,League Average,49,241.5,41.8,89.3,0.468,13.3,36.9,0.359,28.6,52.3,0.546,18.7,23.8,0.785,11.5,32.5,44.0,26.6,8.4,4.9,14.6,20.2,115.6
