,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Unnamed: 11_level_0,Unnamed: 12_level_0,Unnamed: 13_level_0,Unnamed: 14_level_0,Unnamed: 15_level_0,Unnamed: 16_level_0,Unnamed: 17_level_0,Offense Four Factors,Offense Four Factors,Offense Four Factors,Offense Four Factors,Unnamed: 22_level_0,Defense Four Factors,Defense Four Factors,Defense Four Factors,Defense Four Factors,Unnamed: 27_level_0,Unnamed: 28_level_0,Unnamed: 29_level_0,Unnamed: 30_level_0
9,10.0,Chicago Bulls*,26.1,44.0,38.0,44,38,0.9,0.02,0.92,98.3,97.4,0.9,100.0,0.3,,0.498,,0.452,16.0,33.5,0.224,,0.466,16.8,71.9,0.201,,Chicago Stadium,,713
10,11.0,Phoenix Suns,26.6,34.0,48.0,43,39,0.73,-0.09,0.64,98.1,97.5,0.6,106.6,0.323,,0.519,,0.47,18.1,29.0,0.247,,0.462,18.1,67.9,0.265,,Arizona Veterans Memorial Coliseum,,625
11,12.0,San Antonio Spurs*,25.8,44.0,38.0,43,39,0.61,-0.08,0.53,102.5,102.0,0.5,111.8,0.329,,0.538,,0.485,16.8,29.2,0.263,,0.487,16.9,65.7,0.187,,HemisFair Arena,,581
12,13.0,New York Knicks,27.8,40.0,42.0,41,41,-0.01,0.03,0.01,100.1,100.1,0.0,108.1,0.276,,0.527,,0.486,16.6,26.4,0.211,,0.47,15.7,69.7,0.23,,Madison Square Garden (IV),,929
13,14.0,Detroit Pistons*,25.8,44.0,38.0,38,44,-1.04,0.04,-1.0,100.3,101.3,-1.0,108.8,0.252,,0.518,,0.483,16.6,30.7,0.185,,0.472,17.4,65.5,0.256,,Cobo Arena,,429
14,15.0,Seattle SuperSonics,25.0,40.0,42.0,37,45,-1.55,0.12,-1.43,96.7,98.2,-1.5,106.8,0.312,,0.491,,0.45,16.8,33.8,0.215,,0.462,18.4,65.9,0.254,,Seattle Center Coliseum,,588
15,16.0,Indiana Pacers,25.6,36.0,46.0,36,46,-1.77,0.09,-1.68,99.3,101.0,-1.7,107.1,0.293,,0.495,,0.449,15.4,33.7,0.219,,0.472,17.2,65.2,0.223,,Market Square Arena,,672
16,17.0,Boston Celtics*,28.7,44.0,38.0,36,46,-1.98,0.08,-1.9,96.5,98.3,-1.8,107.5,0.281,,0.491,,0.445,16.1,31.1,0.212,,0.45,13.4,72.8,0.204,,Boston Garden,517391.0,12961
17,18.0,New Orleans Jazz,26.1,35.0,47.0,33,49,-2.82,0.13,-2.68,97.0,99.7,-2.7,107.2,0.287,,0.501,,0.453,16.6,31.0,0.222,,0.452,15.5,68.2,0.238,,Louisiana Superdome,,963
18,19.0,Milwaukee Bucks,25.0,30.0,52.0,33,49,-3.12,0.13,-2.99,100.0,102.9,-2.9,108.3,0.264,,0.508,,0.468,15.8,31.8,0.198,,0.479,15.8,66.6,0.222,,MECCA Arena,,472
19,20.0,Atlanta Hawks,24.5,31.0,51.0,30,52,-4.06,0.19,-3.87,97.8,101.6,-3.8,104.6,0.342,,0.508,,0.457,17.7,32.9,0.256,,0.478,17.0,69.1,0.267,,Omni Coliseum,,356
20,21.0,Buffalo Braves,25.8,30.0,52.0,29,53,-4.44,0.16,-4.28,97.6,101.8,-4.2,107.3,0.333,,0.502,,0.45,16.5,30.8,0.252,,0.478,15.5,67.4,0.177,,Buffalo Memorial Auditorium,,626
21,22.0,New York Nets,25.8,22.0,60.0,23,59,-6.78,0.24,-6.54,92.2,98.7,-6.5,103.7,0.315,,0.478,,0.429,16.5,28.3,0.232,,0.464,17.5,68.9,0.263,,Nassau Veterans Memorial Coliseum,,339
22,,League Average,26.1,,,41,41,0.0,0.0,0.0,99.5,99.5,,106.5,0.301,,0.511,,0.465,16.5,31.8,0.226,,0.465,16.5,68.2,0.226,,,509413.0,1114
