,PLAYER_NAME,TEAM_ABBREVIATION,PIE
447,Nicolas Batum,LAC,0.096
324,Justin Jackson,PHX,0.096
480,Rajon Rondo,CLE,0.096
230,Isaiah Stewart,DET,0.096
43,Bones Hyland,DEN,0.096
515,Serge Ibaka,MIL,0.096
177,Eric Bledsoe,POR,0.095
12,Aleksej Pokusevski,OKC,0.095
535,Terance Mann,LAC,0.095
591,Will Barton,DEN,0.095
399,Marcus Smart,BOS,0.095
398,Marcus Morris Sr.,LAC,0.095
329,KJ Martin,HOU,0.095
142,Dennis Smith Jr.,POR,0.095
385,Luke Kennard,LAC,0.095
466,Patrick Beverley,MIN,0.094
63,Caleb Martin,MIA,0.094
596,Xavier Tillman,MEM,0.094
451,Norman Powell,LAC,0.094
55,Bruce Brown,BKN,0.093
90,Chuma Okeke,ORL,0.093
394,Malik Monk,LAL,0.093
326,Justise Winslow,POR,0.093
117,Darius Bazley,OKC,0.093
407,Mason Plumlee,CHA,0.093
417,Micah Potter,DET,0.093
226,Isaiah Jackson,IND,0.093
238,JaMychal Green,DEN,0.093
516,Seth Curry,BKN,0.092
334,Keita Bates-Diop,SAS,0.092
453,OG Anunoby,TOR,0.092
285,Jeremy Lamb,SAC,0.092
233,Ish Smith,WAS,0.092
158,Dillon Brooks,MEM,0.091
419,Mikal Bridges,PHX,0.091
536,Terence Davis,SAC,0.091
437,Nassir Little,POR,0.091
37,Blake Griffin,BKN,0.091
531,Tacko Fall,CLE,0.091
485,Reggie Perry,POR,0.091
508,Sandro Mamukelashvili,MIL,0.09
498,Rudy Gay,UTA,0.09
245,Jae'Sean Tate,HOU,0.09
113,Daniel Theis,BOS,0.09
546,Tim Hardaway Jr.,DAL,0.089
72,Carmelo Anthony,LAL,0.089
86,Chris Duarte,IND,0.089
465,Pat Connaughton,MIL,0.089
463,Paris Bass,PHX,0.089
475,Precious Achiuwa,TOR,0.089
65,Cam Thomas,BKN,0.089
207,Goga Bitadze,IND,0.088
48,Brandon Goodwin,CLE,0.088
304,Jordan McLaughlin,MIN,0.088
484,Reggie Jackson,LAC,0.088
359,Kris Dunn,POR,0.088
2,Aaron Holiday,PHX,0.088
543,Theo Pinson,DAL,0.087
152,Devin Vassell,SAS,0.087
403,Markus Howard,DEN,0.087
198,Gary Clark,NOP,0.087
580,Usman Garuba,HOU,0.087
201,Gary Trent Jr.,TOR,0.086
566,Tristan Thompson,CHI,0.086
445,Nick Richards,CHA,0.086
413,Max Strus,MIA,0.086
140,Deni Avdija,WAS,0.086
18,Amir Coffey,LAC,0.086
339,Kelly Oubre Jr.,CHA,0.086
579,Udonis Haslem,MIA,0.085
179,Eric Paschall,UTA,0.085
251,Jalen Green,HOU,0.085
481,Raul Neto,WAS,0.085
583,Vlatko Čančar,DEN,0.085
461,P.J. Washington,CHA,0.085
482,Rayjon Tucker,MIL,0.085
58,Buddy Hield,IND,0.084
67,Cameron McGriff,POR,0.084
284,Jeremiah Robinson-Earl,OKC,0.084
386,Luke Kornet,BOS,0.084
52,Braxton Key,DET,0.084
218,Hassani Gravett,ORL,0.084
378,Lonnie Walker IV,SAS,0.083
315,Josh Richardson,SAS,0.083
380,Lou Williams,ATL,0.083
309,Josh Christopher,HOU,0.083
33,BJ Johnson,ORL,0.083
46,Brandon Boston,LAC,0.083
125,Davon Reed,DEN,0.083
460,P.J. Tucker,MIA,0.083
404,Marquese Chriss,DAL,0.082
377,Lindy Waters III,OKC,0.082
253,Jalen McDaniels,CHA,0.082
436,Naji Marshall,NOP,0.082
194,Gabriel Deck,OKC,0.082
178,Eric Gordon,HOU,0.081
25,Anthony Gill,WAS,0.081
155,Devonte' Graham,NOP,0.081
414,Maxi Kleber,DAL,0.081
77,Cedi Osman,CLE,0.081
568,Ty Jerome,OKC,0.081
54,Brook Lopez,MIL,0.081
212,Grayson Allen,MIL,0.081
98,Cory Joseph,DET,0.081
109,Damion Lee,GSW,0.081
392,Malik Beasley,MIN,0.081
511,Scottie Lewis,CHA,0.08
565,Trey Murphy III,NOP,0.08
92,Coby White,CHI,0.08
161,Donte DiVincenzo,SAC,0.08
343,Kentavious Caldwell-Pope,WAS,0.08
318,Juan Toscano-Anderson,GSW,0.08
489,Robert Covington,LAC,0.08
488,Rob Edwards,OKC,0.08
93,Cody Martin,CHA,0.08
396,Mamadi Diakite,OKC,0.08
458,Oshae Brissett,IND,0.079
455,Olivier Sarr,OKC,0.079
64,Cam Reddish,NYK,0.079
518,Shake Milton,PHI,0.079
559,Trent Forrest,UTA,0.079
357,Kira Lewis Jr.,NOP,0.079
103,DaQuan Jeffries,MEM,0.078
467,Patrick Williams,CHI,0.078
602,Zeke Nnaji,DEN,0.078
522,Skylar Mays,ATL,0.077
382,Luguentz Dort,OKC,0.077
494,Rodney McGruder,DET,0.077
244,Jae Crowder,PHX,0.077
269,Javonte Green,CHI,0.077
13,Alex Caruso,CHI,0.077
291,Joe Ingles,POR,0.077
492,Robin Lopez,ORL,0.076
191,Furkan Korkmaz,PHI,0.076
534,Taurean Prince,MIN,0.076
162,Dorian Finney-Smith,DAL,0.076
549,Tomas Satoransky,WAS,0.076
29,Austin Reaves,LAL,0.076
542,Theo Maledon,OKC,0.075
537,Terrence Ross,ORL,0.075
597,Yuta Watanabe,TOR,0.075
319,Juancho Hernangomez,UTA,0.075
384,Luka Garza,DET,0.075
281,Jeff Green,DEN,0.075
82,Cheick Diallo,DET,0.075
171,Ed Davis,CLE,0.075
286,Jericho Sims,NYK,0.074
418,Michael Porter Jr.,DEN,0.074
96,Collin Sexton,CLE,0.074
181,Evan Fournier,NYK,0.074
389,Malachi Flynn,TOR,0.074
14,Alex Len,SAC,0.074
57,Bryn Forbes,DEN,0.074
88,Chris Silva,MIA,0.074
569,Tyler Cook,CHI,0.074
231,Isaiah Thomas,CHA,0.074
123,Davion Mitchell,SAC,0.074
552,Torrey Craig,PHX,0.073
527,Sterling Brown,DAL,0.073
183,Facundo Campazzo,DEN,0.073
116,Danuel House Jr.,UTA,0.073
202,George Hill,MIL,0.073
187,Frank Ntilikina,DAL,0.073
261,Jared Butler,UTA,0.073
567,Troy Brown Jr.,CHI,0.073
446,Nickeil Alexander-Walker,UTA,0.072
305,Jordan Nwora,MIL,0.072
347,Kevin Huerter,ATL,0.072
311,Josh Green,DAL,0.072
208,Goran Dragic,BKN,0.072
101,D.J. Augustin,LAL,0.071
35,Ben McLemore,POR,0.07
322,Justin Champagnie,TOR,0.07
192,Gabe Vincent,MIA,0.07
476,Quentin Grimes,NYK,0.07
533,Talen Horton-Tucker,LAL,0.07
106,Dalano Banton,TOR,0.07
32,Ayo Dosunmu,CHI,0.07
370,Landry Shamet,PHX,0.069
532,Taj Gibson,NYK,0.069
170,Dylan Windler,CLE,0.069
131,DeAndre' Bembry,MIL,0.069
443,Nerlens Noel,NYK,0.069
282,Jemerrio Jones,LAL,0.069
431,Moses Moody,GSW,0.069
563,Trey Burke,DAL,0.069
51,Brandon Williams,POR,0.069
145,Derrick Jones Jr.,CHI,0.069
16,Alize Johnson,NOP,0.069
496,Royce O'Neale,UTA,0.069
556,Tre Mann,OKC,0.069
368,Lamar Stevens,CLE,0.068
163,Doug McDermott,SAS,0.068
411,Matt Thomas,CHI,0.068
462,PJ Dozier,DEN,0.068
259,James Johnson,BKN,0.068
220,Herbert Jones,NOP,0.068
330,KZ Okpala,MIA,0.068
290,Joe Harris,BKN,0.068
353,Khem Birch,TOR,0.068
135,Dean Wade,CLE,0.068
448,Nik Stauskas,BOS,0.067
112,Daniel Oturu,TOR,0.067
321,Justin Anderson,IND,0.067
348,Kevin Knox II,ATL,0.067
287,Jevon Carter,MIL,0.067
541,Thanasis Antetokounmpo,MIL,0.067
175,Emmanuel Mudiay,SAC,0.067
167,Duncan Robinson,MIA,0.067
78,Chandler Hutchison,PHX,0.067
97,Corey Kispert,WAS,0.067
172,Elfrid Payton,PHX,0.067
211,Grant Williams,BOS,0.067
355,Killian Hayes,DET,0.066
468,Patty Mills,BKN,0.066
199,Gary Harris,ORL,0.066
509,Santi Aldama,MEM,0.066
228,Isaiah Livers,DET,0.066
204,Georges Niang,PHI,0.066
313,Josh Jackson,SAC,0.066
401,Markieff Morris,MIA,0.066
53,Brodric Thomas,BOS,0.066
273,Jay Scrubb,LAC,0.065
477,Quinndary Weatherspoon,GSW,0.065
478,R.J. Hampton,ORL,0.065
483,Reggie Bullock Jr.,DAL,0.065
331,Kai Jones,CHA,0.065
153,Devon Dotson,CHI,0.064
362,Kyle Guy,MIA,0.064
110,Damyean Dotson,NYK,0.064
585,Wayne Ellington,LAL,0.064
185,Frank Jackson,DET,0.064
470,Paul Millsap,PHI,0.064
255,Jalen Suggs,ORL,0.064
248,Jake Layman,MIN,0.064
213,Greg Brown III,POR,0.064
529,Svi Mykhailiuk,TOR,0.064
166,Duane Washington Jr.,IND,0.064
502,Ryan Arcidiacono,NYK,0.063
391,Malcolm Hill,CHI,0.063
441,Neemias Queta,SAC,0.062
4,Aaron Wiggins,OKC,0.062
143,Denzel Valentine,UTA,0.061
495,Romeo Langford,SAS,0.061
197,Garrison Mathews,HOU,0.061
242,Jaden McDaniels,MIN,0.061
221,Ignas Brazdeikis,ORL,0.061
236,JT Thor,CHA,0.06
59,CJ Elleby,POR,0.06
256,James Bouknight,CHA,0.06
376,Lindell Wigginton,MIL,0.06
124,Davis Bertans,DAL,0.06
335,Kelan Martin,BOS,0.06
415,McKinley Wright IV,MIN,0.06
525,Stanley Johnson,LAL,0.06
104,Daishen Nix,HOU,0.059
601,Zavier Simpson,OKC,0.059
294,Joel Ayayi,WAS,0.059
562,Trevor Ariza,LAL,0.059
267,Jarron Cumberland,POR,0.058
128,De'Andre Hunter,ATL,0.058
196,Garrett Temple,NOP,0.057
260,Jamorko Pickett,DET,0.057
224,Isaac Okoro,CLE,0.057
190,Freddie Gillespie,ORL,0.057
323,Justin Holiday,SAC,0.057
408,Matisse Thybulle,PHI,0.057
592,Willie Cauley-Stein,PHI,0.056
584,Vít Krejčí,OKC,0.056
588,Wenyen Gabriel,LAL,0.056
74,Cassius Stanley,DET,0.056
603,Ziaire Williams,MEM,0.055
7,Admiral Schofield,ORL,0.055
581,Vernon Carey Jr.,WAS,0.055
507,Sam Merrill,MEM,0.054
27,Armoni Brooks,TOR,0.054
115,Danny Green,PHI,0.054
573,Tyrell Terry,MEM,0.053
120,David Duke Jr.,BKN,0.053
44,Brad Wanamaker,WAS,0.053
344,Keon Johnson,POR,0.052
227,Isaiah Joe,PHI,0.051
268,Javin DeLaurier,MIL,0.051
493,Rodney Hood,LAC,0.051
345,Kessler Edwards,BKN,0.051
280,Jeff Dowtin Jr.,ORL,0.05
81,Chaundee Brown Jr.,ATL,0.049
547,Timothe Luwawu-Cabarrot,ATL,0.049
266,Jarrett Culver,MEM,0.048
412,Maurice Harkless,SAC,0.048
314,Josh Okogie,MIN,0.048
472,Paul Watson,OKC,0.048
147,Derrick Walton Jr.,DET,0.048
3,Aaron Nesmith,BOS,0.048
381,Louis King,SAC,0.047
195,Gabriel Lundberg,PHX,0.047
474,Petr Cornelie,DEN,0.046
350,Kevin Pangos,CLE,0.046
31,Avery Bradley,LAL,0.045
316,Joshua Primo,SAS,0.044
151,Devin Cannady,ORL,0.044
193,Gabe York,IND,0.044
551,Tony Snell,NOP,0.043
205,Georgios Kalaitzakis,OKC,0.043
30,Austin Rivers,DEN,0.043
234,Ish Wainright,PHX,0.043
73,Carsen Edwards,DET,0.042
157,Didi Louzada,POR,0.042
514,Semi Ojeleye,LAC,0.041
423,Miles McBride,NYK,0.041
589,Wes Iwundu,ATL,0.041
572,Tyler Johnson,SAS,0.04
333,Keifer Sykes,IND,0.039
270,Javonte Smart,MIA,0.039
85,Chris Chiozza,GSW,0.039
293,Joe Wieskamp,SAS,0.039
375,Leandro Bolmaro,MIN,0.038
246,Jahmi'us Ramsey,SAC,0.038
520,Shaquille Harrison,BKN,0.038
173,Elijah Hughes,POR,0.037
26,Anthony Lamb,HOU,0.036
5,Abdel Nader,PHX,0.036
219,Haywood Highsmith,MIA,0.036
590,Wesley Matthews,MIL,0.035
557,Tremont Waters,WAS,0.034
356,Killian Tillie,MEM,0.034
402,Marko Simonovic,CHI,0.033
232,Isaiah Todd,WAS,0.033
99,Craig Sword,WAS,0.033
328,Juwan Morgan,BOS,0.033
342,Kent Bazemore,LAL,0.032
433,Mychal Mulder,MIA,0.03
80,Charlie Brown Jr.,PHI,0.03
371,Langston Galloway,MIL,0.029
598,Yves Pons,MEM,0.029
337,Keljin Blevins,POR,0.025
388,Mac McClung,LAL,0.024
325,Justin Robinson,DET,0.023
545,Tim Frazier,CLE,0.023
11,Aleem Ford,ORL,0.022
307,Jordan Schakel,WAS,0.021
523,Solomon Hill,ATL,0.021
223,Isaac Bonga,TOR,0.021
15,Alfonzo McKinnie,CHI,0.02
75,Cassius Winston,WAS,0.02
272,Jay Huff,LAL,0.02
512,Scotty Hopson,OKC,0.018
71,Carlik Jones,DEN,0.016
397,Marcus Garrett,MIA,0.016
586,Wayne Selden,NYK,0.015
491,Robert Woodard II,SAS,0.014
519,Shaq Buchanan,MEM,0.012
576,Tyrone Wallace,NOP,0.011
137,Deividas Sirvydis,DET,0.007
595,Xavier Sneed,UTA,0.006
425,Miye Oni,UTA,0.003
570,Tyler Hall,NYK,0.0
521,Sharife Cooper,ATL,0.0
247,Jaime Echenique,WAS,0.0
174,Emanuel Terry,PHX,0.0
505,Sam Dekker,TOR,0.0
6,Ade Murkey,SAC,0.0
298,Jon Teske,MEM,0.0
119,Darren Collison,LAL,0.0
410,Matt Ryan,BOS,0.0
132,DeJon Jarreau,IND,0.0
434,Myles Powell,PHI,-0.003
416,Melvin Frazier Jr.,OKC,-0.007
239,JaQuori McLaughlin,DAL,-0.021
301,Jordan Bell,CHI,-0.033
554,Trayvon Palmer,DET,-0.037
387,MJ Walker,PHX,-0.05
203,George King,DAL,-0.065
76,Cat Barber,ATL,-0.074
276,Jaylen Morris,SAS,-0.074
1,Aaron Henry,PHI,-0.079
184,Feron Hunt,NYK,-0.083
61,CJ Miles,BOS,-0.091
409,Matt Mooney,NYK,-0.091
28,Arnoldas Kulboka,CHA,-0.114
121,David Johnson,TOR,-0.167
604,Zylan Cheatham,UTA,-0.167
438,Nate Hinton,IND,-0.222
303,Jordan Goodwin,WAS,-0.286
278,Jaysean Paige,DET,-0.286
