,PLAYER_NAME,TEAM_ABBREVIATION,PIE
441,Vladimir Radmanovic,LAC,0.09
146,Eddie Basden,CHI,0.09
320,Mike Dunleavy,GSW,0.089
104,Dan Gadzuric,MIL,0.089
332,Nenad Krstic,NJN,0.089
335,Nick Van Exel,SAS,0.089
245,Keith Van Horn,DAL,0.089
96,Cuttino Mobley,LAC,0.089
415,Stromile Swift,HOU,0.089
189,Jalen Rose,NYK,0.088
184,Jackie Butler,NYK,0.088
340,P.J. Brown,NOK,0.088
386,Samuel Dalembert,PHI,0.088
86,Chris Mihm,LAL,0.088
432,Troy Hudson,MIN,0.088
148,Eddie Griffin,MIN,0.088
268,Leandro Barbosa,PHX,0.088
453,Zaza Pachulia,ATL,0.087
405,Smush Parker,LAL,0.087
282,Luther Head,HOU,0.087
51,Bobby Simmons,MIL,0.087
290,Marcus Fizer,NOK,0.087
265,Larry Hughes,CLE,0.086
124,Deron Williams,UTA,0.086
280,Luke Walton,LAL,0.086
302,Matt Carroll,CHA,0.086
317,Michael Sweetney,CHI,0.086
169,Gerald Green,BOS,0.085
49,Bo Outlaw,ORL,0.085
69,CJ Miles,UTA,0.085
431,Trevor Ariza,ORL,0.085
231,Jose Calderon,TOR,0.085
15,Amir Johnson,DET,0.084
263,Lamond Murray,NJN,0.084
367,Reggie Evans,DEN,0.083
166,Fred Jones,IND,0.083
203,Jarvis Hayes,WAS,0.083
435,Tyson Chandler,CHI,0.083
122,Derek Anderson,MIA,0.083
327,Monta Ellis,GSW,0.082
294,Marko Jaric,MIN,0.082
419,Theo Ratliff,POR,0.082
167,Gary Payton,MIA,0.082
158,Erick Dampier,DAL,0.082
108,Darius Miles,POR,0.082
422,Toni Kukoc,MIL,0.082
305,Maurice Evans,DET,0.082
254,Keyon Dooling,ORL,0.082
125,Derrick Zimmerman,NJN,0.081
247,Kendrick Perkins,BOS,0.081
325,Milt Palacio,UTA,0.081
428,Travis Diener,ORL,0.081
377,Ronnie Price,SAC,0.081
4,Adrian Griffin,DAL,0.081
394,Sebastian Telfair,POR,0.081
383,Salim Stoudamire,ATL,0.081
92,Chucky Atkins,MEM,0.08
58,Brandon Bass,NOK,0.08
334,Nick Collison,SEA,0.08
161,Etan Thomas,WAS,0.079
82,Chris Andersen,NOK,0.079
183,JR Smith,NOK,0.079
47,Bernard Robinson,CHA,0.079
287,Marc Jackson,NOK,0.079
429,Travis Outlaw,POR,0.079
199,Jannero Pargo,CHI,0.079
140,Dwayne Jones,BOS,0.078
190,Jamaal Magloire,MIL,0.078
8,Alan Henderson,CLE,0.078
423,Tony Allen,BOS,0.077
195,James Jones,PHX,0.077
414,Steven Hunter,PHI,0.077
239,Jumaine Jones,CHA,0.077
29,Anthony Carter,MIN,0.077
275,Lorenzen Wright,MEM,0.077
309,Melvin Sanders,SAS,0.077
292,Mark Blount,MIN,0.077
261,Kyle Korver,PHI,0.077
390,Scot Pollard,IND,0.076
174,Greg Buckner,DEN,0.076
269,Lee Nailon,PHI,0.076
100,Damien Wilkins,SEA,0.076
301,Matt Bonner,TOR,0.076
271,Lindsey Hunter,DET,0.076
175,Greg Ostertag,UTA,0.075
355,Raja Bell,PHX,0.075
127,Devean George,LAL,0.075
401,Shaun Livingston,LAC,0.075
273,Lonny Baxter,CHA,0.075
298,Marvin Williams,ATL,0.075
358,Rashad McCants,MIN,0.075
59,Brendan Haywood,WAS,0.074
424,Tony Battie,ORL,0.074
88,Chris Taft,GSW,0.074
284,Malik Allen,CHI,0.074
352,Raef LaFrentz,BOS,0.074
18,Andre Barrett,TOR,0.074
213,Jeff McInnis,NJN,0.073
121,DerMarr Johnson,DEN,0.073
243,Keith Bogans,HOU,0.073
260,Kwame Brown,LAL,0.073
312,Michael Doleac,MIA,0.073
443,Voshon Lenard,POR,0.073
179,Howard Eisley,DEN,0.072
163,Flip Murray,CLE,0.072
328,Moochie Norris,NOK,0.071
270,Linas Kleiza,DEN,0.071
330,Nate Robinson,NYK,0.071
311,Michael Bradley,PHI,0.071
421,Tim Thomas,PHX,0.07
219,Jiri Welsch,MIL,0.07
296,Martell Webster,POR,0.07
227,John Salmons,PHI,0.069
165,Francisco Garcia,SAC,0.069
196,James Posey,MIA,0.069
66,Brian Skinner,POR,0.069
152,Eduardo Najera,DEN,0.069
258,Kris Humphries,UTA,0.068
202,Jarron Collins,UTA,0.068
26,Andris Biedrins,GSW,0.068
0,Aaron McKie,LAL,0.068
362,Rasual Butler,NOK,0.067
118,DeShawn Stevenson,ORL,0.067
7,Alan Anderson,CHA,0.066
274,Loren Woods,TOR,0.066
374,Robert Swift,SEA,0.066
402,Shavlik Randolph,PHI,0.066
128,Devin Brown,UTA,0.066
370,Richie Frahm,HOU,0.065
67,Bruce Bowen,SAS,0.065
446,Wayne Simien,MIA,0.065
363,Rawle Marshall,DAL,0.064
3,Adonal Foyle,GSW,0.064
200,Jared Jeffries,WAS,0.064
1,Aaron Miles,GSW,0.064
285,Malik Rose,NYK,0.064
93,Clifford Robinson,NJN,0.064
279,Luke Schenscher,CHI,0.063
2,Aaron Williams,NOK,0.063
134,Donell Taylor,WAS,0.063
168,Gerald Fitch,MIA,0.063
112,Darrick Martin,TOR,0.063
164,Francisco Elson,DEN,0.063
135,Donta Smith,ATL,0.063
314,Michael Olowokandi,BOS,0.063
115,David Wesley,HOU,0.062
437,Viktor Khryapa,POR,0.062
74,Carlos Delfino,DET,0.062
361,Rasho Nesterovic,SAS,0.062
229,Jon Barry,HOU,0.062
349,Quentin Richardson,NYK,0.062
272,Linton Johnson,NOK,0.062
266,Lawrence Roberts,MEM,0.061
276,Lou Williams,PHI,0.061
454,Zeljko Rebraca,LAC,0.061
126,Desmond Mason,NOK,0.061
448,Willie Green,PHI,0.06
300,Matt Barnes,PHI,0.06
339,Othella Harrington,CHI,0.06
447,Will Bynum,GSW,0.06
177,Hakim Warrick,MEM,0.06
101,Damon Jones,CLE,0.06
242,Kareem Rush,CHA,0.06
214,Jermaine Jackson,MIL,0.059
172,Gordan Giricek,UTA,0.059
389,Sasha Vujacic,LAL,0.059
52,Boniface Ndong,LAC,0.059
147,Eddie Gill,IND,0.059
378,Ronny Turiaf,LAL,0.059
430,Trenton Hassell,MIN,0.058
188,Jake Voskuhl,CHA,0.058
97,DJ Mbenga,DAL,0.058
62,Brian Cardinal,MEM,0.058
113,David Harrison,IND,0.056
244,Keith McLeod,UTA,0.056
156,Eric Snow,CLE,0.056
223,Joey Graham,TOR,0.056
206,Jason Kapono,MIA,0.055
226,John Lucas III,HOU,0.055
235,Josh Powell,DAL,0.055
78,Charles Smith,DEN,0.054
404,Slava Medvedenko,LAL,0.054
299,Mateen Cleaves,SEA,0.054
306,Maurice Taylor,NYK,0.054
246,Kelvin Cato,DET,0.053
253,Kevin Ollie,PHI,0.053
343,Pat Garrity,ORL,0.053
371,Rick Brunson,HOU,0.053
99,Dale Davis,DET,0.052
318,Mickael Pietrus,GSW,0.052
336,Nikoloz Tskitishvili,PHX,0.051
342,Pat Burke,PHX,0.051
181,Ime Udoka,NYK,0.051
103,Dan Dickau,BOS,0.051
117,DeSagana Diop,DAL,0.051
111,Darrell Armstrong,DAL,0.051
40,Arvydas Macijauskas,NOK,0.051
186,Jacque Vaughn,NJN,0.051
17,Andray Blatche,WAS,0.05
105,Daniel Ewing,LAC,0.049
452,Zarko Cabarkapa,GSW,0.048
407,Stacey Augmon,ORL,0.048
205,Jason Hart,SAC,0.047
277,Luke Jackson,CLE,0.047
138,Doug Christie,DAL,0.047
224,Johan Petro,SEA,0.047
95,Corliss Williamson,SAC,0.047
98,Dahntay Jones,MEM,0.044
324,Mikki Moore,SEA,0.044
70,Calbert Cheaney,GSW,0.044
155,Eric Piatkowski,CHI,0.044
350,Quinton Ross,LAC,0.044
418,Terence Morris,ORL,0.043
162,Fabricio Oberto,SAS,0.043
48,Billy Thomas,WAS,0.042
456,Zoran Planinic,NJN,0.042
71,Calvin Booth,WAS,0.041
38,Antonio Davis,TOR,0.041
376,Ronald Dupree,MIN,0.041
233,Josh Davis,PHX,0.041
36,Antonio Burks,MEM,0.04
338,Orien Greene,BOS,0.039
64,Brian Grant,PHX,0.038
55,Bostjan Nachbar,NJN,0.038
27,Anfernee Hardaway,NYK,0.038
366,Reece Gaines,MIL,0.037
379,Royal Ivey,ATL,0.037
396,Shandon Anderson,MIA,0.037
445,Walter McCarty,LAC,0.037
395,Sergei Monia,SAC,0.036
375,Robert Whaley,UTA,0.036
341,Pape Sow,TOR,0.035
323,Mike Wilks,SEA,0.034
65,Brian Scalabrine,BOS,0.033
408,Stephen Graham,CLE,0.033
316,Michael Ruffin,WAS,0.032
440,Vitaly Potapenko,SAC,0.032
204,Jason Collins,NJN,0.03
388,Sasha Pavlovic,CLE,0.03
42,Awvee Storey,WAS,0.03
157,Eric Williams,TOR,0.028
106,Danny Fortson,SEA,0.026
176,Ha Ha,POR,0.026
240,Justin Reed,MIN,0.026
450,Yaroslav Korolev,LAC,0.025
218,Jim Jackson,LAL,0.025
25,Andrew Bynum,LAL,0.02
129,Devin Green,LAL,0.019
160,Esteban Batista,ATL,0.018
353,Rafael Araujo,TOR,0.017
250,Kevin Burleson,CHA,0.015
293,Mark Madsen,MIN,0.015
198,James Thomas,CHI,0.015
21,Andre Owens,UTA,0.013
208,Jason Maxiell,DET,0.013
381,Ryan Bowen,HOU,0.012
291,Mario Kasun,ORL,0.012
356,Randy Holcomb,CHI,0.012
185,Jackson Vroman,NOK,0.009
182,Ira Newble,CLE,0.008
159,Ervin Johnson,MIL,0.007
228,John Thomas,NJN,0.003
225,John Edwards,ATL,0.001
216,Jerome James,NYK,0.0
120,Deng Gai,PHI,0.0
10,Alex Scales,SAS,0.0
13,Alvin Williams,TOR,0.0
9,Alex Acker,DET,-0.012
35,Antoine Wright,NJN,-0.013
238,Julius Hodge,DEN,-0.025
337,Noel Felix,SEA,-0.033
283,Maciej Lampe,HOU,-0.041
143,Earl Barron,MIA,-0.044
30,Anthony Goldwire,LAC,-0.049
442,Von Wafer,LAL,-0.078
357,Randy Livingston,CHI,-0.089
304,Matt Walsh,MIA,-0.095
385,Samaki Walker,IND,-0.126
400,Sharrod Ford,PHX,-0.136
333,Nene,DEN,-0.533
