,PLAYER_NAME,TEAM_ABBREVIATION,PIE
404,Todd MacCulloch,PHI,0.098
170,George Lynch,PHI,0.098
191,Isaiah Rider,ATL,0.098
343,Robert Horry,LAL,0.098
49,Bobby Jackson,MIN,0.098
431,Wally Szczerbiak,MIN,0.098
306,Muggsy Bogues,TOR,0.097
365,Scot Pollard,SAC,0.097
178,Greg Anthony,POR,0.096
194,Jahidi White,WAS,0.096
56,Brian Grant,POR,0.095
258,Larry Hughes,GSW,0.095
38,B.J. Armstrong,CHI,0.095
253,LaPhonso Ellis,ATL,0.094
344,Robert Pack,DAL,0.094
270,Malik Sealy,MIN,0.094
233,Jumaine Jones,PHI,0.094
50,Bobby Phills,CHH,0.093
148,Elden Campbell,CHH,0.093
199,Jamie Feick,NJN,0.093
181,Greg Ostertag,UTA,0.093
413,Tracy Murray,WAS,0.093
172,Gerard King,WAS,0.093
215,Jim Jackson,ATL,0.092
409,Tony Delk,SAC,0.092
268,Lucious Harris,NJN,0.092
435,Wesley Person,CLE,0.092
57,Brian Shaw,LAL,0.092
88,Christian Laettner,DET,0.092
364,Samaki Walker,SAS,0.092
62,Bryant Stith,DEN,0.091
410,Tony Farmer,GSW,0.091
430,Voshon Lenard,MIA,0.091
374,Shandon Anderson,HOU,0.091
399,Tim Thomas,MIL,0.091
283,Matt Geiger,PHI,0.091
104,Dan Majerle,MIA,0.091
290,Michael Dickerson,VAN,0.091
262,Lazaro Borrell,SEA,0.091
408,Tony Battie,BOS,0.091
95,Corey Maggette,ORL,0.09
125,Derek Strong,ORL,0.09
265,Lorenzo Williams,WAS,0.09
259,Larry Johnson,NYK,0.09
222,John Crotty,DET,0.09
171,George McCloud,DEN,0.09
24,Anthony Miller,HOU,0.09
288,Michael Cage,NJN,0.089
227,John Wallace,NYK,0.089
425,Vinny Del Negro,MIL,0.089
117,Dedric Willoughby,CHI,0.089
58,Brian Skinner,LAC,0.089
363,Sam Perkins,IND,0.089
386,Steve Nash,DAL,0.088
426,Vitaly Potapenko,BOS,0.088
26,Anthony Peeler,MIN,0.088
0,A.C. Green,LAL,0.088
291,Michael Doleac,ORL,0.087
366,Scott Burrell,NJN,0.087
368,Scott Williams,MIL,0.087
219,Joe Stephens,VAN,0.087
220,John Amaechi,ORL,0.086
21,Anthony Carter,MIA,0.086
328,Randy Livingston,PHX,0.086
106,Danny Ferry,CLE,0.086
218,Joe Smith,MIN,0.086
286,Maurice Taylor,LAC,0.086
350,Ron Harper,LAL,0.086
186,Horace Grant,SEA,0.085
31,Antonio Harvey,POR,0.085
39,Baron Davis,CHH,0.085
239,Kendall Gill,NJN,0.084
46,Bimbo Coles,ATL,0.084
429,Vonteego Cummings,GSW,0.084
13,Alvin Williams,TOR,0.084
417,Troy Hudson,LAC,0.084
263,Lindsey Hunter,DET,0.084
313,Othella Harrington,VAN,0.083
185,Hersey Hawkins,CHI,0.083
177,Grant Long,VAN,0.083
187,Howard Eisley,UTA,0.083
390,Terry Cummings,GSW,0.083
381,Stacey Augmon,POR,0.083
423,Vin Baker,SEA,0.082
154,Eric Murdock,LAC,0.082
205,Jason Williams,SAC,0.082
169,Gary Trent,DAL,0.082
6,Adrian Griffin,BOS,0.082
388,Tariq Abdul-Wahad,DEN,0.082
224,John Starks,CHI,0.081
234,Juwan Howard,WAS,0.081
120,Dennis Rodman,DAL,0.081
303,Monty Williams,ORL,0.081
128,Derrick McKey,IND,0.081
351,Ron Mercer,ORL,0.081
102,Damon Jones,DAL,0.081
198,James Posey,DEN,0.08
362,Sam Mitchell,MIN,0.08
414,Trajan Langdon,CLE,0.08
241,Kenny Thomas,HOU,0.079
373,Shammond Williams,SEA,0.079
8,Alan Henderson,ATL,0.079
421,Tyronn Lue,LAL,0.078
438,Zan Tabak,IND,0.078
285,Matt Maloney,CHI,0.078
78,Chris Carr,CHI,0.077
300,Milt Palacio,VAN,0.077
75,Chauncey Billups,DEN,0.077
72,Charles Oakley,TOR,0.077
209,Jelani McCoy,SEA,0.077
208,Jeff McInnis,LAC,0.077
228,Johnny Newman,NJN,0.076
211,Jermaine O'Neal,POR,0.076
394,Thomas Hamilton,HOU,0.076
282,Matt Bullard,HOU,0.076
322,Popeye Jones,DEN,0.076
236,Keith Closs,LAC,0.075
40,Ben Davis,PHX,0.075
189,Ike Austin,WAS,0.075
127,Derrick Dial,SAS,0.075
247,Kevin Willis,TOR,0.074
152,Emanual Davis,SEA,0.074
155,Eric Piatkowski,LAC,0.074
301,Mirsad Turkcan,MIL,0.074
251,Kornel David,CLE,0.074
308,Nick Anderson,SAC,0.073
97,Corliss Williamson,SAC,0.073
385,Steve Kerr,SAS,0.073
63,Bryce Drew,HOU,0.073
402,Todd Day,PHX,0.073
391,Terry Mills,DET,0.073
167,Gary Grant,POR,0.073
269,Malik Rose,SAS,0.073
316,Pat Garrity,ORL,0.072
76,Cherokee Parks,VAN,0.072
118,Dee Brown,TOR,0.072
110,Darrick Martin,SAC,0.072
45,Billy Owens,GSW,0.072
293,Michael Hawkins,CHH,0.072
339,Rick Fox,LAL,0.072
17,Andrew Lang,NYK,0.072
264,Lorenzen Wright,ATL,0.072
274,Mario Elie,SAS,0.072
160,Ervin Johnson,MIL,0.072
266,Loy Vaught,DET,0.071
197,Jamel Thomas,GSW,0.071
347,Rodney Buford,MIA,0.071
201,Jason Caffey,GSW,0.071
144,Duane Causwell,MIA,0.07
25,Anthony Parker,ORL,0.07
16,Andrew DeClercq,CLE,0.07
73,Charles R. Jones,LAC,0.07
193,Jacque Vaughn,UTA,0.07
420,Tyrone Nesby,LAC,0.069
188,Hubert Davis,DAL,0.068
314,Otis Thorpe,MIA,0.068
91,Chucky Brown,CHH,0.067
5,Adonal Foyle,GSW,0.067
345,Robert Traylor,MIL,0.067
123,Derek Fisher,LAL,0.067
130,Devean George,LAL,0.067
184,Haywoode Workman,TOR,0.067
422,Vernon Maxwell,SEA,0.066
98,Cory Alexander,DEN,0.066
294,Michael Olowokandi,LAC,0.065
212,Jerome Kersey,SAS,0.065
179,Greg Buckner,DAL,0.065
157,Eric Williams,BOS,0.065
143,Drew Barry,ATL,0.065
372,Sean Rooks,DAL,0.064
403,Todd Fuller,CHH,0.064
134,Dion Glover,ATL,0.064
111,Darvin Ham,MIL,0.064
337,Richard Hamilton,WAS,0.064
276,Mark Davis,GSW,0.063
83,Chris Herren,DEN,0.063
401,Toby Bailey,PHX,0.063
7,Al Harrington,IND,0.062
310,Obinna Ekezie,VAN,0.062
79,Chris Childs,NYK,0.062
141,Doug Overton,BOS,0.061
336,Rex Walters,MIA,0.061
335,Rex Chapman,PHX,0.061
65,Cal Bowdler,ATL,0.061
400,Tim Young,GSW,0.061
200,Jaren Jackson,SAS,0.06
321,Pete Chilcutt,LAC,0.06
164,Felton Spencer,SAS,0.06
108,Danny Manning,MIL,0.059
54,Brent Price,VAN,0.059
61,Bryant Reeves,VAN,0.059
397,Tim James,MIA,0.059
80,Chris Crawford,ATL,0.058
353,Roy Rogers,DEN,0.058
163,Felipe Lopez,VAN,0.058
267,Luc Longley,PHX,0.058
331,Rasho Nesterovic,MIN,0.057
370,Sean Elliott,SAS,0.057
338,Rick Brunson,NYK,0.057
275,Mark Bryant,CLE,0.056
137,Don Reid,WAS,0.056
121,Dennis Scott,VAN,0.056
406,Tom Hammonds,MIN,0.055
327,Randy Brown,CHI,0.055
311,Olden Polynice,UTA,0.055
418,Tyrone Corbin,SAC,0.055
192,J.R. Reid,MIL,0.054
173,Gheorghe Muresan,NJN,0.053
352,Roshown McLeod,ATL,0.053
248,Khalid Reeves,CHI,0.053
232,Jud Buechler,DET,0.052
355,Rusty LaRue,CHI,0.052
162,Evan Eschmeyer,NJN,0.052
101,Dale Ellis,CHH,0.052
116,Dean Garrett,MIN,0.051
360,Sam Jacobson,GSW,0.051
131,Devin Gray,HOU,0.051
416,Travis Knight,LAL,0.049
4,Adam Keefe,UTA,0.049
142,Doug West,VAN,0.049
158,Erick Dampier,GSW,0.049
14,Andrae Patterson,MIN,0.049
22,Anthony Johnson,ORL,0.049
70,Cedric Henderson,CLE,0.048
289,Michael Curry,DET,0.047
356,Ryan Bowen,DEN,0.047
340,Rick Hughes,DAL,0.047
94,Corey Benjamin,CHI,0.046
333,Reggie Jordan,WAS,0.046
256,Lari Ketner,CLE,0.045
281,Marty Conlon,LAC,0.045
367,Scott Padgett,UTA,0.045
217,Joe Kleine,POR,0.043
67,Calvin Booth,WAS,0.043
96,Corie Blount,PHX,0.043
433,Walter McCarty,BOS,0.042
223,John Salley,LAL,0.041
161,Etdrick Bohannon,LAC,0.041
436,Will Perdue,CHI,0.04
44,Bill Wennington,SAC,0.04
66,Calbert Cheaney,BOS,0.039
361,Sam Mack,GSW,0.039
180,Greg Foster,SEA,0.038
437,William Avery,MIN,0.037
398,Tim Legler,GSW,0.036
132,Dickey Simpkins,CHI,0.036
295,Michael Ruffin,CHI,0.034
325,Rafer Alston,MIL,0.033
307,Nazr Mohammed,PHI,0.033
59,Bruce Bowen,MIA,0.032
257,Laron Profit,WAS,0.031
27,Antoine Carr,VAN,0.029
216,Jim McIlvaine,NJN,0.028
320,Pervis Ellison,BOS,0.027
371,Sean Marks,TOR,0.027
280,Mark West,PHX,0.026
229,Johnny Taylor,ORL,0.023
42,Benoit Benjamin,CLE,0.022
89,Chuck Person,SEA,0.022
136,Don MacLean,PHX,0.021
357,Ryan Robertson,SAC,0.02
231,Jonathan Bender,IND,0.019
43,Bill Curley,GSW,0.019
323,Quincy Lewis,UTA,0.017
32,Antonio Lang,PHI,0.014
20,Anthony Avent,LAC,0.013
297,Michael Stewart,TOR,0.01
221,John Celestand,LAL,0.01
60,Bruno Sundov,DAL,0.007
81,Chris Dudley,NYK,0.006
326,Randell Jackson,DAL,0.0
226,John Thomas,TOR,-0.003
358,Ryan Stack,CLE,-0.006
428,Vladimir Stepania,SEA,-0.008
9,Aleksandar Radojevic,TOR,-0.01
210,Jermaine Jackson,DET,-0.016
115,DeMarco Johnson,NYK,-0.017
166,Fred Vinson,SEA,-0.02
271,Marcus Brown,DET,-0.022
153,Eric Montross,DET,-0.027
249,Kiwane Garris,ORL,-0.028
382,Stanley Roberts,PHI,-0.033
434,Wayne Turner,BOS,-0.04
1,A.J. Bramlett,CLE,-0.047
138,Donny Marshall,CLE,-0.066
183,Harold Jamison,MIA,-0.07
124,Derek Hood,CHH,-0.083
203,Jason Miskiri,CHH,-0.111
114,David Wingate,NYK,-0.13
349,Rodrick Rhodes,DAL,-0.132
273,Mario Bennett,LAC,-0.161
