,Player,Team,G,Par,Stocks,eFG%,MP,PER,TS%,WS,BPM,VORP,Team_Win%,Team_G,Share,Games_Played_PCT,Year
26,Kyle Lowry,Toronto Raptors,70.0,29.3,1.8,0.476,2414.0,19.3,0.527,7.1,3.0,3.1,0.5976,82.0,0,0.8537,2015
28,John Wall,Washington Wizards,79.0,32.2,2.3,0.473,2837.0,19.9,0.523,7.8,3.6,4.0,0.561,82.0,0,0.9634,2015
29,Marc Gasol,Memphis Grizzlies,81.0,29.0,2.5,0.496,2687.0,21.7,0.558,10.2,5.1,4.8,0.6707,82.0,0.002,0.9878,2015
30,Dirk Nowitzki,Dallas Mavericks,77.0,25.1,0.9,0.508,2282.0,19.2,0.56,7.2,2.2,2.4,0.6098,82.0,0,0.939,2015
31,Kemba Walker,Charlotte Hornets,62.0,25.9,1.9,0.429,2119.0,17.6,0.486,4.5,2.3,2.3,0.4024,82.0,0,0.7561,2015
32,Brook Lopez,Brooklyn Nets,72.0,25.3,2.4,0.513,2100.0,22.7,0.558,7.0,1.2,1.6,0.4634,82.0,0,0.878,2015
33,Tobias Harris,Orlando Magic,68.0,25.2,1.5,0.512,2369.0,16.7,0.551,4.8,0.5,1.5,0.3049,82.0,0,0.8293,2015
34,Brandon Knight,Phoenix Suns,63.0,26.1,1.6,0.493,2035.0,17.1,0.543,4.5,1.6,1.9,0.4756,82.0,0,0.7683,2015
35,Eric Bledsoe,Phoenix Suns,81.0,28.3,2.2,0.489,2800.0,18.4,0.555,7.0,2.1,2.9,0.4756,82.0,0,0.9878,2015
36,Andrew Wiggins,Minnesota Timberwolves,82.0,23.6,1.6,0.454,2969.0,13.9,0.517,2.1,-2.4,-0.3,0.1951,82.0,0,1.0,2015
38,Paul Millsap,Atlanta Hawks,73.0,27.6,2.7,0.518,2390.0,20.0,0.565,8.3,3.4,3.3,0.7317,82.0,0,0.8902,2015
39,Tyreke Evans,New Orleans Pelicans,79.0,28.5,1.8,0.477,2690.0,17.7,0.508,4.6,1.2,2.2,0.5488,82.0,0,0.9634,2015
41,Kawhi Leonard,San Antonio Spurs,64.0,26.2,3.1,0.52,2033.0,22.0,0.567,8.6,5.9,4.1,0.6707,82.0,0.001,0.7805,2015
43,Kevin Love,Cleveland Cavaliers,75.0,28.3,1.2,0.509,2532.0,18.8,0.562,8.7,2.7,3.0,0.6463,82.0,0,0.9146,2015
44,JJ Redick,Los Angeles Clippers,78.0,20.3,0.6,0.583,2409.0,16.2,0.622,6.7,1.3,2.0,0.6829,82.0,0,0.9512,2015
45,Goran Dragić,Miami Heat,78.0,24.3,1.2,0.546,2640.0,17.4,0.577,6.8,0.8,1.8,0.4512,82.0,0,0.9512,2015
48,Zach Randolph,Memphis Grizzlies,71.0,28.8,1.2,0.491,2304.0,19.5,0.538,7.2,1.3,1.9,0.6707,82.0,0,0.8659,2015
49,Derrick Favors,Utah Jazz,74.0,25.7,2.5,0.526,2280.0,21.8,0.558,8.3,2.5,2.6,0.4634,82.0,0,0.9024,2015
51,Greg Monroe,Detroit Pistons,69.0,28.2,1.6,0.496,2137.0,21.2,0.549,6.8,2.0,2.1,0.3902,82.0,0,0.8415,2015
52,Jeff Teague,Atlanta Hawks,73.0,25.4,2.1,0.5,2228.0,20.6,0.566,7.7,2.9,2.8,0.7317,82.0,0,0.8902,2015
53,Mike Conley,Memphis Grizzlies,70.0,24.2,1.5,0.506,2225.0,18.6,0.558,6.8,2.8,2.7,0.6707,82.0,0,0.8537,2015
56,Chandler Parsons,Dallas Mavericks,66.0,23.0,1.3,0.542,2186.0,16.3,0.567,5.5,1.6,2.0,0.6098,82.0,0,0.8049,2015
57,Enes Freedom,Oklahoma City Thunder,75.0,25.1,0.9,0.528,2135.0,20.3,0.564,6.4,-0.9,0.6,0.5488,82.0,0,0.9146,2015
58,Lou Williams,Toronto Raptors,80.0,19.5,1.2,0.486,2016.0,19.9,0.564,6.6,2.6,2.3,0.5976,82.0,0,0.9756,2015
60,Bradley Beal,Washington Wizards,63.0,22.2,1.5,0.489,2107.0,14.0,0.521,3.7,0.1,1.1,0.561,82.0,0,0.7683,2015
61,Markieff Morris,Phoenix Suns,82.0,23.8,1.7,0.491,2581.0,15.8,0.523,4.6,-0.3,1.1,0.4756,82.0,0,1.0,2015
62,Al Horford,Atlanta Hawks,76.0,25.6,2.2,0.544,2318.0,21.4,0.563,8.7,4.1,3.6,0.7317,82.0,0,0.9268,2015
63,Ty Lawson,Denver Nuggets,75.0,27.9,1.3,0.474,2665.0,18.5,0.526,7.0,2.2,2.8,0.3659,82.0,0,0.9146,2015
64,Jeff Green,Memphis Grizzlies,78.0,20.9,1.1,0.48,2454.0,14.4,0.534,5.2,-0.2,1.2,0.6707,82.0,0,0.9512,2015
67,Michael Carter-Williams,Milwaukee Bucks,66.0,26.6,2.2,0.416,2149.0,14.1,0.461,0.8,-1.1,0.5,0.5,82.0,0,0.8049,2015
68,Reggie Jackson,Detroit Pistons,77.0,24.7,0.9,0.47,2268.0,17.2,0.511,4.9,1.1,1.8,0.3902,82.0,0,0.939,2015
69,Joe Johnson,Brooklyn Nets,80.0,22.9,0.9,0.494,2791.0,14.1,0.523,4.1,-0.1,1.3,0.4634,82.0,0,0.9756,2015
71,Serge Ibaka,Oklahoma City Thunder,64.0,23.0,2.9,0.525,2116.0,16.6,0.549,5.6,0.9,1.6,0.5488,82.0,0,0.7805,2015
73,Thaddeus Young,Brooklyn Nets,76.0,21.8,1.9,0.486,2434.0,15.7,0.507,3.1,-0.1,1.1,0.4634,82.0,0,0.9268,2015
74,Luol Deng,Miami Heat,72.0,21.1,1.2,0.518,2421.0,15.5,0.561,5.4,0.0,1.2,0.4512,82.0,0,0.878,2015
75,Avery Bradley,Boston Celtics,77.0,18.8,1.3,0.49,2428.0,11.5,0.507,2.5,-2.2,-0.1,0.4878,82.0,0,0.939,2015
77,Wilson Chandler,Denver Nuggets,78.0,21.7,1.1,0.5,2471.0,13.2,0.523,3.6,-0.6,0.9,0.3659,82.0,0,0.9512,2015
78,Tim Duncan,San Antonio Spurs,77.0,26.0,2.8,0.513,2227.0,22.6,0.56,9.6,5.1,4.0,0.6707,82.0,0.001,0.939,2015
79,Andre Drummond,Detroit Pistons,82.0,28.0,2.8,0.514,2502.0,21.4,0.504,7.7,-0.1,1.2,0.3902,82.0,0,1.0,2015
84,Eric Gordon,New Orleans Pelicans,61.0,19.8,1.0,0.512,2018.0,12.7,0.544,2.9,-1.0,0.5,0.5488,82.0,0,0.7439,2015
85,Khris Middleton,Milwaukee Bucks,79.0,20.1,1.6,0.53,2378.0,15.6,0.563,6.7,1.6,2.2,0.5,82.0,0,0.9634,2015
87,Arron Afflalo,Portland Trail Blazers,78.0,18.2,0.6,0.491,2502.0,10.7,0.533,2.6,-2.5,-0.3,0.622,82.0,0,0.9512,2015
89,Deron Williams,Brooklyn Nets,68.0,23.1,1.2,0.443,2114.0,15.7,0.504,3.6,0.2,1.2,0.4634,82.0,0,0.8293,2015
90,Trevor Ariza,Houston Rockets,82.0,20.9,2.1,0.509,2930.0,12.7,0.539,6.6,1.0,2.2,0.6829,82.0,0,1.0,2015
91,Trey Burke,Utah Jazz,76.0,19.8,1.1,0.43,2288.0,12.6,0.455,2.4,-1.4,0.3,0.4634,82.0,0,0.9268,2015
92,Giannis Antetokounmpo,Milwaukee Bucks,81.0,22.0,1.9,0.496,2541.0,14.8,0.552,6.2,0.0,1.2,0.5,82.0,0,0.9878,2015
93,Kentavious Caldwell-Pope,Detroit Pistons,82.0,17.1,1.3,0.48,2587.0,11.2,0.501,2.8,-1.7,0.2,0.3902,82.0,0,1.0,2015
94,DeMarre Carroll,Atlanta Hawks,70.0,19.6,1.5,0.579,2189.0,15.9,0.603,7.0,1.7,2.0,0.7317,82.0,0,0.8537,2015
95,Kenneth Faried,Denver Nuggets,75.0,22.7,1.6,0.507,2086.0,18.4,0.548,5.6,-0.1,1.0,0.3659,82.0,0,0.9146,2015
98,Josh Smith,Houston Rockets,83.0,22.1,2.4,0.456,2300.0,14.9,0.467,2.3,0.7,1.6,0.6829,82.0,0,1.0122,2015
101,Marcin Gortat,Washington Wizards,82.0,22.1,1.9,0.566,2453.0,18.2,0.587,8.6,1.5,2.1,0.561,82.0,0,1.0,2015
102,J.R. Smith,Cleveland Cavaliers,70.0,18.0,1.5,0.525,2080.0,13.6,0.538,3.7,0.7,1.5,0.6463,82.0,0,0.8537,2015
103,Gerald Henderson,Charlotte Hornets,80.0,18.1,0.9,0.463,2315.0,13.2,0.514,3.6,-1.4,0.4,0.4024,82.0,0,0.9756,2015
104,Kyle Korver,Atlanta Hawks,75.0,18.8,1.3,0.671,2418.0,14.8,0.699,7.5,2.8,3.0,0.7317,82.0,0,0.9146,2015
105,Ben McLemore,Sacramento Kings,82.0,16.7,1.1,0.521,2670.0,10.4,0.552,2.5,-2.2,-0.2,0.3537,82.0,0,1.0,2015
108,Jarrett Jack,Brooklyn Nets,80.0,19.8,1.1,0.463,2241.0,14.6,0.522,2.6,-1.1,0.5,0.4634,82.0,0,0.9756,2015
109,Donatas Motiejūnas,Houston Rockets,71.0,19.7,1.3,0.539,2037.0,14.4,0.553,4.7,-0.5,0.8,0.6829,82.0,0,0.8659,2015
110,Jonas Valančiūnas,Toronto Raptors,80.0,21.2,1.6,0.572,2096.0,20.6,0.623,8.2,0.5,1.3,0.5976,82.0,0,0.9756,2015
115,Dion Waiters,Oklahoma City Thunder,80.0,16.2,1.4,0.435,2208.0,10.9,0.46,1.1,-3.3,-0.7,0.5488,82.0,0,0.9756,2015
119,Danny Green,San Antonio Spurs,81.0,17.9,2.3,0.566,2312.0,16.5,0.596,7.8,4.6,3.8,0.6707,82.0,0,0.9878,2015
120,Draymond Green,Golden State Warriors,79.0,23.6,2.9,0.516,2490.0,16.4,0.54,8.5,3.5,3.5,0.8171,82.0,0,0.9634,2015
125,Corey Brewer,Houston Rockets,80.0,17.4,1.6,0.465,2087.0,13.9,0.507,3.1,-1.0,0.5,0.6829,82.0,0,0.9756,2015
128,DeAndre Jordan,Los Angeles Clippers,82.0,27.2,3.2,0.711,2820.0,21.0,0.638,12.8,2.9,3.5,0.6829,82.0,0,1.0,2015
139,Marcus Morris,Phoenix Suns,81.0,16.8,1.0,0.507,2045.0,13.7,0.52,4.0,0.1,1.1,0.4756,82.0,0,0.9878,2015
142,Tyson Chandler,Dallas Mavericks,75.0,22.9,1.8,0.666,2286.0,20.1,0.697,10.3,2.6,2.7,0.6098,82.0,0,0.9146,2015
146,Mario Chalmers,Miami Heat,80.0,16.6,1.6,0.458,2368.0,11.7,0.521,2.8,-2.5,-0.3,0.4512,82.0,0,0.9756,2015
150,Harrison Barnes,Golden State Warriors,82.0,17.0,0.9,0.548,2318.0,13.4,0.573,6.7,0.1,1.2,0.8171,82.0,0,1.0,2015
151,Matt Barnes,Los Angeles Clippers,76.0,15.6,1.6,0.553,2271.0,11.3,0.574,4.3,-0.3,1.0,0.6829,82.0,0,0.9268,2015
154,Courtney Lee,Memphis Grizzlies,77.0,14.4,1.2,0.518,2354.0,11.5,0.555,4.8,-0.5,0.9,0.6707,82.0,0,0.939,2015
158,Wesley Johnson,Los Angeles Lakers,76.0,15.7,1.4,0.48,2245.0,11.1,0.509,1.7,-1.9,0.1,0.2561,82.0,0,0.9268,2015
160,Nerlens Noel,Philadelphia 76ers,75.0,19.7,3.7,0.462,2311.0,15.0,0.493,4.0,-0.3,1.0,0.2195,82.0,0,0.9146,2015
161,Terrence Ross,Toronto Raptors,82.0,13.6,0.9,0.507,2092.0,11.2,0.519,2.4,-1.4,0.3,0.5976,82.0,0,1.0,2015
163,Timofey Mozgov,Cleveland Cavaliers,81.0,17.7,1.6,0.557,2045.0,16.6,0.594,5.7,-0.7,0.7,0.6463,82.0,0,0.9878,2015
164,Gorgui Dieng,Minnesota Timberwolves,73.0,20.0,2.7,0.507,2193.0,17.2,0.573,4.9,0.2,1.2,0.1951,82.0,0,0.8902,2015
167,Evan Turner,Boston Celtics,82.0,20.1,1.2,0.451,2260.0,12.8,0.482,2.5,-1.0,0.6,0.4878,82.0,0,1.0,2015
169,Nicolas Batum,Portland Trail Blazers,71.0,20.1,1.7,0.483,2380.0,13.1,0.516,5.2,2.1,2.4,0.622,82.0,0,0.8659,2015
177,P.J. Tucker,Phoenix Suns,78.0,17.1,1.7,0.511,2383.0,12.5,0.541,4.9,0.4,1.4,0.4756,82.0,0,0.9512,2015
179,Rajon Rondo,Dallas Mavericks,68.0,22.3,1.4,0.447,2018.0,13.5,0.448,1.6,-0.8,0.6,0.6098,82.0,0,0.8293,2015
181,Solomon Hill,Indiana Pacers,82.0,14.9,1.0,0.45,2381.0,10.2,0.507,3.5,-1.5,0.3,0.4634,82.0,0,1.0,2015
182,Elfrid Payton,Orlando Magic,82.0,19.7,1.9,0.433,2489.0,13.8,0.456,2.3,-1.2,0.5,0.3049,82.0,0,1.0,2015
195,Tristan Thompson,Cleveland Cavaliers,82.0,17.0,1.1,0.547,2194.0,15.6,0.58,6.8,-1.2,0.4,0.6463,82.0,0,1.0,2015
196,Rudy Gobert,Utah Jazz,82.0,19.2,3.1,0.604,2158.0,21.6,0.627,9.3,4.2,3.4,0.4634,82.0,0,1.0,2015
206,Patrick Patterson,Toronto Raptors,81.0,15.2,1.2,0.547,2156.0,14.6,0.568,6.1,2.5,2.4,0.5976,82.0,0,0.9878,2015
214,Andre Iguodala,Golden State Warriors,77.0,14.1,1.5,0.54,2069.0,12.3,0.553,5.1,0.9,1.5,0.8171,82.0,0,0.939,2015
229,Marvin Williams,Charlotte Hornets,78.0,13.6,1.4,0.52,2035.0,11.8,0.541,4.3,0.0,1.0,0.4024,82.0,0,0.9512,2015
239,Joakim Noah,Chicago Bulls,67.0,21.5,1.8,0.445,2049.0,15.3,0.482,5.6,2.1,2.1,0.6098,82.0,0,0.8171,2015
