,Rk,Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
34,33.0,Miles Bridges,27.0,CHO,PF,56.0,56.0,1786.0,16.2,0.568,0.449,0.245,3.6,17.6,10.7,16.7,0.9,1.4,8.7,22.8,3.1,1.6,4.7,0.126,1.4,-0.3,1.1,1.4,
35,34.0,Karl-Anthony Towns,30.0,NYK,C,57.0,57.0,1780.0,20.7,0.604,0.314,0.422,10.7,31.0,20.7,13.3,1.4,1.9,13.5,25.7,3.6,3.0,6.6,0.179,1.9,0.3,2.1,1.9,AS
36,35.0,Royce O'Neale,32.0,PHO,SF,60.0,55.0,1761.0,11.3,0.586,0.811,0.06,3.0,15.9,9.2,13.2,1.9,1.1,14.8,14.6,1.2,2.1,3.3,0.089,-0.5,0.8,0.2,1.0,
37,36.0,Onyeka Okongwu,25.0,ATL,C,56.0,45.0,1760.0,16.2,0.596,0.442,0.221,6.3,20.7,13.4,14.8,1.7,2.9,12.2,20.3,1.9,2.3,4.3,0.116,0.0,0.5,0.5,1.1,
38,37.0,Alperen Şengün,23.0,HOU,C,52.0,52.0,1755.0,21.3,0.552,0.116,0.35,10.2,19.4,14.9,29.3,2.0,3.0,14.7,26.8,3.0,2.8,5.8,0.158,2.7,1.6,4.3,2.8,AS
39,38.0,Pascal Siakam,31.0,IND,PF,52.0,52.0,1752.0,18.7,0.563,0.264,0.322,4.8,17.3,10.8,20.5,1.5,1.1,9.5,29.4,1.3,1.4,2.7,0.073,2.2,-0.9,1.4,1.5,AS
40,39.0,Matas Buzelis,21.0,CHI,PF,61.0,61.0,1742.0,14.7,0.594,0.498,0.25,3.8,16.6,10.3,10.7,1.1,4.5,13.5,22.1,0.6,1.6,2.1,0.059,-0.8,-0.3,-1.1,0.4,
41,40.0,Naji Marshall,28.0,DAL,SF,58.0,34.0,1728.0,16.1,0.613,0.268,0.39,3.1,14.0,8.7,15.1,1.7,0.3,10.5,19.7,2.7,1.7,4.4,0.122,-0.2,0.4,0.3,1.0,
42,41.0,Andrew Wiggins,30.0,MIA,SF,55.0,55.0,1715.0,15.3,0.581,0.393,0.192,5.8,10.9,8.3,12.6,1.7,2.9,10.6,20.1,1.8,2.2,3.9,0.11,0.8,0.6,1.5,1.5,
43,42.0,Paolo Banchero,23.0,ORL,PF,49.0,49.0,1711.0,17.5,0.559,0.235,0.499,3.6,23.8,13.5,22.5,0.9,1.7,12.9,27.2,1.3,2.0,3.3,0.092,1.2,0.0,1.2,1.4,
44,43.0,CJ McCollum,34.0,2TM,PG,57.0,41.0,1702.0,15.6,0.566,0.445,0.211,2.7,9.6,6.1,18.4,1.2,1.2,9.3,25.5,1.4,0.5,1.9,0.054,1.3,-2.2,-0.9,0.5,
45,43.0,CJ McCollum,34.0,WAS,SG,35.0,35.0,1082.0,15.3,0.573,0.461,0.193,2.2,10.0,6.1,18.2,1.1,0.7,9.2,24.4,1.2,0.0,1.1,0.05,1.2,-2.7,-1.5,0.1,
46,43.0,CJ McCollum,34.0,ATL,PG,22.0,6.0,620.0,16.1,0.555,0.419,0.24,3.4,8.9,6.1,18.8,1.4,1.9,9.6,27.4,0.3,0.5,0.8,0.061,1.3,-1.2,0.2,0.3,
47,44.0,Shai Gilgeous-Alexander,27.0,OKC,PG,51.0,51.0,1700.0,31.6,0.665,0.228,0.465,1.8,12.1,7.2,34.5,2.0,2.3,8.1,33.7,8.7,3.1,11.8,0.333,9.1,2.8,11.9,5.9,AS
48,45.0,Luka Dončić,26.0,LAL,PG,48.0,48.0,1698.0,27.7,0.614,0.469,0.482,2.4,22.4,12.7,42.1,2.0,1.3,13.1,37.5,5.2,1.8,7.1,0.199,7.8,0.8,8.6,4.6,AS
49,46.0,Nikola Vučević,35.0,2TM,C,57.0,48.0,1695.0,18.4,0.583,0.332,0.119,7.7,24.4,16.1,17.7,1.0,2.0,9.2,21.6,2.6,1.7,4.3,0.123,1.7,-0.1,1.6,1.6,
50,46.0,Nikola Vučević,35.0,CHI,C,48.0,48.0,1480.0,18.3,0.585,0.33,0.112,7.4,23.7,15.6,18.8,1.0,1.8,9.1,21.7,2.3,1.3,3.6,0.118,1.9,-0.2,1.8,1.4,
51,46.0,Nikola Vučević,35.0,BOS,C,9.0,0.0,215.0,18.5,0.571,0.341,0.17,9.8,29.2,19.6,9.5,1.2,3.3,10.4,21.3,0.3,0.4,0.7,0.155,0.4,0.3,0.6,0.1,
52,47.0,Collin Gillespie,26.0,PHO,PG,59.0,40.0,1694.0,16.3,0.592,0.665,0.11,3.7,12.2,7.8,23.9,2.3,0.7,12.9,19.4,2.9,1.9,4.8,0.137,2.6,0.7,3.3,2.2,
53,48.0,Wendell Carter Jr.,26.0,ORL,C,57.0,57.0,1694.0,13.7,0.6,0.382,0.333,7.8,20.8,14.2,9.9,1.3,1.9,11.6,15.5,2.3,2.0,4.3,0.122,-1.3,0.4,-0.9,0.5,
54,49.0,Saddiq Bey,26.0,NOP,SF,55.0,47.0,1691.0,17.6,0.585,0.433,0.32,5.8,14.7,10.2,12.4,1.4,0.2,5.8,21.3,3.7,0.7,4.3,0.123,2.6,-1.9,0.7,1.1,
55,50.0,Julian Champagnie,24.0,SAS,SF,60.0,46.0,1670.0,13.1,0.611,0.765,0.215,3.4,18.4,11.1,7.1,1.4,1.4,8.8,15.2,2.1,2.4,4.5,0.13,0.6,0.8,1.3,1.4,
56,51.0,Cooper Flagg,19.0,DAL,SF,49.0,49.0,1669.0,17.4,0.56,0.218,0.291,3.7,16.4,10.2,18.8,1.6,1.9,10.8,25.1,1.2,2.0,3.2,0.091,0.7,0.6,1.3,1.4,
57,52.0,Bam Adebayo,28.0,MIA,C,53.0,53.0,1663.0,17.6,0.551,0.331,0.326,6.6,25.5,16.0,13.0,1.5,1.9,9.4,24.0,1.5,2.7,4.2,0.121,1.2,0.6,1.8,1.6,
58,53.0,A.J. Green,26.0,MIL,SG,55.0,55.0,1661.0,9.2,0.63,0.901,0.088,1.0,8.4,4.8,9.0,0.9,0.3,9.3,13.2,1.6,0.5,2.1,0.06,-1.5,-1.4,-2.9,-0.4,
59,54.0,Keyonte George,22.0,UTA,PG,49.0,49.0,1652.0,18.6,0.611,0.411,0.443,1.5,11.1,6.2,29.5,1.5,0.8,14.3,27.6,3.1,0.1,3.2,0.092,2.9,-2.2,0.7,1.1,
60,55.0,Tim Hardaway Jr.,33.0,DEN,SG,60.0,5.0,1639.0,14.2,0.634,0.691,0.254,0.8,9.5,5.4,6.8,1.0,0.5,4.3,18.4,3.1,0.7,3.8,0.111,1.6,-1.9,-0.3,0.7,
61,56.0,Russell Westbrook,37.0,SAC,SF,57.0,51.0,1639.0,14.6,0.53,0.453,0.205,4.9,16.7,10.6,33.5,2.1,0.5,19.2,26.3,-0.9,0.7,-0.1,-0.004,0.4,-1.3,-0.9,0.5,
62,57.0,Brandin Podziemski,22.0,GSW,SG,60.0,21.0,1635.0,14.1,0.562,0.468,0.241,3.5,17.1,10.2,19.7,2.0,0.6,12.4,19.2,1.5,1.9,3.4,0.099,-0.5,0.3,-0.2,0.7,
63,58.0,Kris Dunn,31.0,LAC,PG,59.0,53.0,1635.0,11.6,0.595,0.44,0.202,3.4,9.5,6.5,18.2,2.7,0.5,17.4,13.0,1.5,1.4,2.9,0.086,-2.2,1.1,-1.1,0.4,
64,59.0,Max Christie,22.0,DAL,SG,55.0,46.0,1635.0,12.2,0.619,0.584,0.194,0.8,11.3,6.2,10.2,0.9,0.9,10.2,16.8,1.6,1.2,2.8,0.083,-0.2,-0.3,-0.5,0.6,
65,60.0,Bub Carrington,20.0,WAS,PG,59.0,30.0,1632.0,9.0,0.527,0.593,0.149,1.7,12.5,7.0,22.5,1.1,0.7,20.1,17.6,-0.8,0.1,-0.6,-0.019,-2.9,-2.2,-5.1,-1.3,
66,61.0,Cason Wallace,22.0,OKC,SG,59.0,49.0,1613.0,12.0,0.534,0.504,0.112,3.7,8.9,6.4,12.8,3.6,1.1,11.1,14.7,0.7,3.3,3.9,0.117,-2.1,3.0,0.9,1.2,
67,62.0,Harrison Barnes,33.0,SAS,PF,60.0,49.0,1611.0,11.5,0.594,0.625,0.206,3.5,7.9,5.7,10.2,1.2,0.6,9.3,14.8,1.9,1.6,3.6,0.106,-0.3,0.0,-0.4,0.7,
68,63.0,De'Aaron Fox,28.0,SAS,PG,51.0,51.0,1611.0,17.4,0.579,0.379,0.253,1.8,10.7,6.3,29.5,1.9,0.7,12.9,24.8,2.3,2.1,4.4,0.13,1.5,0.5,2.0,1.6,AS
69,64.0,Deni Avdija,25.0,POR,SF,48.0,48.0,1608.0,20.5,0.605,0.386,0.569,3.5,19.5,11.3,31.8,1.1,1.6,16.0,29.0,3.5,1.4,4.9,0.146,4.1,0.2,4.3,2.6,AS
70,65.0,Jaime Jaquez Jr.,24.0,MIA,SF,56.0,1.0,1599.0,15.0,0.558,0.167,0.252,4.7,14.2,9.4,23.1,1.4,0.8,14.1,22.2,1.0,1.9,2.9,0.087,-0.6,0.4,-0.2,0.7,
71,66.0,Duncan Robinson,31.0,DET,SF,57.0,57.0,1598.0,11.5,0.603,0.785,0.15,1.5,8.9,5.2,9.1,1.0,1.1,6.6,15.7,2.5,1.8,4.3,0.128,0.3,-0.1,0.2,0.9,
72,67.0,Jeremiah Fears,19.0,NOP,PG,62.0,44.0,1592.0,12.7,0.515,0.286,0.233,2.9,13.2,8.0,18.7,2.3,1.4,15.1,24.9,-1.2,1.0,-0.2,-0.005,-2.2,-1.3,-3.5,-0.6,
73,68.0,Quentin Grimes,25.0,PHI,SG,54.0,7.0,1591.0,12.7,0.595,0.573,0.318,2.2,11.3,6.7,16.7,1.5,1.2,14.7,17.9,1.5,1.2,2.7,0.082,-0.7,-0.5,-1.2,0.3,
74,69.0,Chet Holmgren,23.0,OKC,PF,54.0,54.0,1585.0,21.4,0.647,0.306,0.366,7.4,25.2,16.7,8.8,0.9,6.5,10.6,21.9,3.5,3.6,7.1,0.214,2.2,1.6,3.9,2.3,AS
75,70.0,Jake LaRavia,24.0,LAL,PF,60.0,33.0,1580.0,12.4,0.579,0.483,0.289,6.4,11.3,8.9,9.5,2.3,1.7,12.2,14.9,1.5,1.4,2.9,0.088,-1.2,0.1,-1.2,0.3,
76,71.0,Naz Reid,26.0,MIN,C,60.0,2.0,1577.0,16.6,0.589,0.545,0.131,4.8,21.5,13.3,13.5,1.9,3.2,11.9,21.7,1.5,2.5,4.0,0.123,0.9,1.1,2.1,1.6,
77,72.0,Donovan Clingan,21.0,POR,C,57.0,57.0,1575.0,20.3,0.607,0.368,0.285,17.5,27.8,22.5,11.6,0.9,4.7,10.6,16.0,4.0,2.0,6.0,0.183,2.5,0.0,2.5,1.8,
78,73.0,Jaylon Tyson,23.0,CLE,SG,57.0,38.0,1575.0,15.0,0.62,0.438,0.163,7.5,13.6,10.5,11.1,1.5,1.3,12.2,18.6,2.4,1.6,3.9,0.12,0.8,-0.5,0.3,0.9,
79,74.0,Nic Claxton,26.0,BRK,C,54.0,53.0,1574.0,18.7,0.609,0.034,0.417,9.6,19.6,14.3,22.7,1.3,3.7,11.7,17.5,3.4,1.2,4.7,0.142,1.0,0.8,1.7,1.5,
80,75.0,Derik Queen,21.0,NOP,C,61.0,45.0,1566.0,16.3,0.554,0.104,0.354,7.1,23.7,15.3,22.3,1.9,3.4,17.9,21.7,0.6,1.6,2.3,0.069,-1.2,0.6,-0.6,0.6,
81,76.0,Michael Porter Jr.,27.0,BRK,SF,48.0,48.0,1565.0,20.5,0.605,0.501,0.238,4.4,21.5,12.5,18.5,1.6,0.7,10.5,30.2,2.1,1.1,3.2,0.098,4.6,-1.2,3.4,2.1,
82,77.0,OG Anunoby,28.0,NYK,PF,47.0,47.0,1556.0,15.1,0.594,0.469,0.272,4.5,13.1,8.7,9.6,2.5,2.3,12.4,19.8,1.6,2.3,3.8,0.118,0.2,1.1,1.3,1.3,
83,78.0,Nikola Jokić,30.0,DEN,C,45.0,45.0,1554.0,33.8,0.676,0.276,0.44,10.7,29.6,20.6,51.6,2.0,2.0,14.8,31.5,8.5,2.3,10.8,0.334,11.0,4.0,14.9,6.6,AS
84,79.0,Jaylen Wells,22.0,MEM,SG,58.0,58.0,1542.0,11.1,0.55,0.507,0.247,3.8,9.8,6.8,9.2,1.5,0.5,9.2,19.3,0.6,1.0,1.7,0.052,-2.1,-1.2,-3.3,-0.5,
85,80.0,Myles Turner,29.0,MIL,C,55.0,55.0,1541.0,14.7,0.589,0.582,0.272,4.8,17.5,11.2,7.7,1.2,5.8,9.9,18.7,1.3,1.6,2.9,0.09,-0.3,0.1,-0.2,0.7,
86,81.0,Evan Mobley,24.0,CLE,PF,47.0,45.0,1534.0,18.7,0.579,0.28,0.341,7.5,21.8,14.7,16.8,1.2,5.4,11.7,22.1,2.1,2.3,4.4,0.137,1.2,1.4,2.7,1.8,
87,82.0,Bruce Brown,29.0,DEN,SG,61.0,2.0,1530.0,10.5,0.545,0.263,0.237,5.5,12.1,9.0,11.3,2.2,0.9,13.9,14.2,0.7,1.4,2.1,0.065,-2.8,0.1,-2.6,-0.3,
88,83.0,Dillon Brooks,30.0,PHO,SF,50.0,50.0,1530.0,14.8,0.547,0.392,0.216,2.7,10.7,6.6,9.6,1.7,0.5,8.5,28.9,0.8,1.4,2.2,0.068,-0.7,-1.4,-2.0,0.0,
89,84.0,Noah Clowney,21.0,BRK,PF,54.0,48.0,1519.0,11.2,0.558,0.639,0.353,3.6,13.9,8.5,9.4,1.3,2.3,12.3,20.1,0.2,0.8,1.0,0.033,-2.0,-1.3,-3.4,-0.5,
90,85.0,Peyton Watson,23.0,DEN,SF,49.0,39.0,1502.0,14.5,0.6,0.338,0.331,3.5,14.0,9.0,9.0,1.6,3.6,12.4,20.2,1.1,1.5,2.5,0.081,-0.6,-0.5,-1.0,0.4,
91,86.0,John Collins,28.0,LAC,PF,54.0,45.0,1498.0,16.2,0.653,0.337,0.215,6.3,15.3,10.9,5.6,1.5,2.7,11.5,19.1,2.3,1.4,3.6,0.116,0.2,-0.4,-0.3,0.7,
92,87.0,Andrew Nembhard,26.0,IND,PG,47.0,47.0,1489.0,15.5,0.561,0.39,0.294,1.4,8.5,4.8,36.2,1.3,0.4,14.0,24.1,1.5,0.6,2.2,0.07,1.0,-2.1,-1.1,0.3,
93,88.0,Kyle Kuzma,30.0,MIL,PF,56.0,32.0,1486.0,13.9,0.57,0.326,0.285,3.8,16.5,10.3,14.3,1.1,1.4,12.3,21.5,0.7,1.0,1.8,0.057,-1.2,-1.2,-2.4,-0.2,
94,89.0,Stephon Castle,21.0,SAS,PG,50.0,49.0,1486.0,16.6,0.562,0.291,0.474,4.5,13.0,8.8,32.8,2.1,1.0,18.1,25.4,1.3,2.2,3.4,0.111,0.1,0.9,1.0,1.1,
95,90.0,Josh Hart,30.0,NYK,SF,49.0,35.0,1482.0,15.5,0.589,0.427,0.211,5.1,22.2,13.5,23.5,1.8,1.0,16.6,16.9,2.2,2.2,4.3,0.14,0.9,1.9,2.8,1.8,
96,91.0,Moses Moody,23.0,GSW,SG,58.0,47.0,1481.0,13.5,0.606,0.682,0.208,3.6,10.8,7.2,9.1,1.8,2.0,8.6,17.9,1.7,1.5,3.2,0.105,0.3,-0.3,0.0,0.8,
97,92.0,Jarace Walker,22.0,IND,PF,60.0,25.0,1480.0,11.1,0.53,0.491,0.254,2.8,19.3,10.8,13.4,1.6,1.3,14.6,20.9,-1.1,1.3,0.2,0.007,-2.2,-0.7,-2.9,-0.3,
98,93.0,Reed Sheppard,21.0,HOU,SG,59.0,8.0,1478.0,15.7,0.562,0.583,0.102,1.7,10.0,5.9,17.8,2.8,2.2,10.3,21.8,2.1,2.1,4.2,0.135,1.1,1.4,2.5,1.7,
99,94.0,Norman Powell,32.0,MIA,SG,49.0,49.0,1470.0,18.2,0.614,0.459,0.358,1.2,11.1,6.2,13.1,1.9,0.7,10.0,27.5,2.2,1.7,3.9,0.127,2.2,0.1,2.3,1.6,AS
100,95.0,Kawhi Leonard,34.0,LAC,SF,45.0,45.0,1470.0,27.2,0.619,0.354,0.328,3.7,18.3,11.2,21.9,3.1,1.5,9.0,33.8,4.1,1.9,6.0,0.196,6.9,0.8,7.7,3.6,AS
101,96.0,Devin Booker,29.0,PHO,SG,44.0,44.0,1467.0,19.6,0.579,0.305,0.439,2.5,10.6,6.5,30.5,1.3,0.8,13.3,31.3,2.8,1.2,4.0,0.13,2.5,-1.0,1.5,1.3,AS
102,97.0,Jaren Jackson Jr.,26.0,2TM,C,48.0,48.0,1454.0,15.8,0.576,0.327,0.282,3.1,17.1,10.1,10.3,1.7,4.4,11.7,26.1,0.3,1.7,2.0,0.066,-1.1,0.6,-0.5,0.6,
103,97.0,Jaren Jackson Jr.,26.0,MEM,C,45.0,45.0,1382.0,15.4,0.574,0.328,0.279,3.2,17.0,10.1,9.7,1.6,4.6,11.7,25.6,0.2,1.7,1.9,0.065,-1.2,0.5,-0.7,0.4,
104,97.0,Jaren Jackson Jr.,26.0,UTA,C,3.0,3.0,72.0,23.4,0.598,0.306,0.327,1.5,18.4,9.8,20.7,3.9,1.4,11.1,36.1,0.1,0.1,0.1,0.084,2.4,1.9,4.3,0.1,
105,98.0,Deandre Ayton,27.0,LAL,C,52.0,52.0,1444.0,18.0,0.673,0.0,0.205,10.6,24.2,17.6,4.7,1.1,3.0,12.1,17.0,2.7,1.5,4.2,0.14,-0.1,-1.0,-1.1,0.3,
106,99.0,Lauri Markkanen,28.0,UTA,PF,42.0,42.0,1443.0,21.3,0.608,0.402,0.333,6.2,15.7,10.9,10.2,1.4,1.4,6.4,28.1,3.4,0.3,3.7,0.122,4.6,-2.2,2.5,1.6,
107,100.0,Devin Vassell,25.0,SAS,SG,47.0,45.0,1441.0,13.1,0.571,0.56,0.153,2.1,11.4,6.8,11.1,1.3,1.2,7.2,18.7,1.4,1.7,3.2,0.106,0.2,0.0,0.2,0.8,
108,101.0,Shaedon Sharpe,22.0,POR,SG,48.0,42.0,1439.0,15.5,0.55,0.351,0.229,3.5,12.5,7.9,15.2,2.2,0.4,13.4,30.3,-0.2,1.2,1.0,0.034,-0.2,-1.2,-1.3,0.3,
109,102.0,Sion James,23.0,CHO,SG,61.0,19.0,1437.0,7.7,0.532,0.598,0.303,3.0,13.3,8.2,10.8,1.2,1.1,14.7,10.6,0.7,1.2,1.9,0.065,-3.2,0.6,-2.6,-0.2,
110,103.0,Davion Mitchell,27.0,MIA,PG,50.0,50.0,1433.0,11.8,0.564,0.4,0.143,1.3,7.9,4.6,30.8,1.7,0.6,17.3,13.4,1.7,1.5,3.2,0.106,-1.6,0.8,-0.8,0.4,
111,104.0,Ausar Thompson,23.0,DET,SF,55.0,54.0,1427.0,16.3,0.543,0.047,0.348,9.3,15.9,12.7,15.4,3.5,3.3,13.3,17.3,1.3,3.1,4.4,0.147,-0.6,3.3,2.7,1.7,
112,105.0,Luguentz Dort,26.0,OKC,SF,51.0,51.0,1422.0,8.3,0.524,0.7,0.104,3.5,11.0,7.4,6.1,1.5,1.5,8.6,14.1,0.1,2.3,2.4,0.08,-2.7,0.6,-2.1,0.0,
