,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Unnamed: 11_level_0,Unnamed: 12_level_0,Unnamed: 13_level_0,Unnamed: 14_level_0,Unnamed: 15_level_0,Unnamed: 16_level_0,Unnamed: 17_level_0,Offense Four Factors,Offense Four Factors,Offense Four Factors,Offense Four Factors,Unnamed: 22_level_0,Defense Four Factors,Defense Four Factors,Defense Four Factors,Defense Four Factors,Unnamed: 27_level_0,Unnamed: 28_level_0,Unnamed: 29_level_0,Unnamed: 30_level_0
,Rk,Team,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,Unnamed: 17_level_1,eFG%,TOV%,ORB%,FT/FGA,Unnamed: 22_level_1,eFG%,TOV%,DRB%,FT/FGA,Unnamed: 27_level_1,Arena,Attend.,Attend./G
0,1.0,Oklahoma City Thunder,25.2,50.0,15.0,52,13,11.05,-0.36,10.69,118.3,107.3,11.0,99.3,0.267,0.424,0.597,,0.558,11.3,21.8,0.22,,0.516,14.8,74.1,0.187,,Paycom Center,601015,18203
1,2.0,Boston Celtics,26.9,43.0,21.0,46,18,7.58,-0.88,6.7,120.5,112.5,8.0,94.7,0.2,0.466,0.579,,0.55,11.0,29.5,0.159,,0.52,11.6,75.1,0.192,,TD Garden,593836,19156
2,3.0,San Antonio Spurs,25.5,47.0,17.0,45,19,7.11,0.16,7.27,118.2,111.2,7.0,100.1,0.281,0.422,0.592,,0.555,12.0,25.5,0.219,,0.521,11.8,76.6,0.183,,Frost Bank Center,555379,18677
3,4.0,Detroit Pistons,26.0,45.0,18.0,44,19,6.9,-0.38,6.52,116.6,109.7,6.9,99.6,0.295,0.349,0.574,,0.537,12.9,30.7,0.223,,0.516,14.9,74.1,0.258,,Little Caesars Arena,628154,19605
4,5.0,New York Knicks,28.2,41.0,24.0,45,20,6.31,-0.03,6.28,119.2,112.8,6.4,97.6,0.24,0.435,0.586,,0.554,12.1,29.0,0.189,,0.536,13.0,76.8,0.214,,Madison Square Garden (IV),633562,19799
5,6.0,Houston Rockets,26.6,39.0,24.0,41,22,4.75,-0.4,4.35,117.9,113.0,4.9,95.9,0.265,0.343,0.573,,0.539,13.5,35.1,0.202,,0.528,12.1,74.0,0.189,,Toyota Center,523660,18057
6,7.0,Minnesota Timberwolves,27.9,40.0,24.0,40,24,4.16,-0.68,3.48,117.3,113.1,4.2,100.7,0.29,0.425,0.594,,0.562,12.8,26.0,0.216,,0.532,13.1,74.8,0.218,,Target Center,584241,17184
7,8.0,Cleveland Cavaliers,26.9,39.0,25.0,40,24,4.0,0.15,4.15,118.1,114.1,4.0,100.1,0.259,0.445,0.588,,0.555,12.4,27.2,0.201,,0.54,13.7,73.6,0.208,,Rocket Arena,641256,19432
8,9.0,Denver Nuggets,27.7,39.0,25.0,39,25,3.72,-0.49,3.23,121.4,117.6,3.8,97.9,0.303,0.405,0.612,,0.571,11.8,23.6,0.244,,0.544,10.7,74.6,0.199,,Ball Arena,594776,19826
9,10.0,Charlotte Hornets,23.9,32.0,33.0,39,26,3.38,-0.48,2.9,118.7,115.2,3.5,97.2,0.249,0.478,0.587,,0.55,13.6,30.3,0.203,,0.542,11.4,76.7,0.19,,Spectrum Center,571660,18441
10,11.0,Miami Heat,26.3,36.0,29.0,39,26,3.62,0.1,3.72,115.7,112.3,3.4,103.6,0.263,0.395,0.574,,0.536,11.8,25.8,0.208,,0.529,13.1,74.5,0.19,,Kaseya Center,629660,19677
11,12.0,Toronto Raptors,24.7,36.0,27.0,35,28,1.97,-0.13,1.84,114.7,112.7,2.0,98.5,0.257,0.37,0.573,,0.538,12.2,25.6,0.201,,0.537,14.2,74.0,0.219,,Scotiabank Arena,620640,18807
12,13.0,Orlando Magic,24.6,35.0,28.0,34,29,1.46,0.12,1.58,114.8,113.4,1.4,99.4,0.304,0.383,0.574,,0.53,12.1,25.1,0.243,,0.54,13.3,75.4,0.22,,Kia Center,585104,18489
13,14.0,Golden State Warriors,28.9,32.0,31.0,34,29,1.14,0.44,1.58,115.2,114.0,1.2,99.4,0.231,0.507,0.585,,0.551,13.7,25.4,0.186,,0.544,14.0,72.8,0.198,,Chase Center,578048,18064
14,15.0,Phoenix Suns,27.1,37.0,27.0,34,30,1.08,0.19,1.27,114.8,113.7,1.1,97.1,0.223,0.454,0.566,,0.534,13.0,29.1,0.176,,0.538,14.5,71.2,0.217,,Mortgage Matchup Center,580414,16583
15,16.0,Los Angeles Lakers,28.0,39.0,25.0,34,30,0.84,-0.24,0.6,117.6,116.8,0.8,98.5,0.314,0.402,0.607,,0.57,13.3,23.8,0.242,,0.558,13.1,74.5,0.194,,Crypto.com Arena,602483,18828
16,17.0,Los Angeles Clippers,30.4,31.0,32.0,32,31,0.35,0.21,0.56,116.4,116.0,0.4,96.2,0.303,0.407,0.6,,0.554,13.7,23.8,0.252,,0.541,12.3,73.6,0.199,,Intuit Dome,510355,17598
17,18.0,Atlanta Hawks,25.0,33.0,31.0,33,31,0.44,-0.02,0.42,114.9,114.5,0.4,102.1,0.236,0.427,0.582,,0.551,12.4,23.3,0.183,,0.546,13.6,73.9,0.206,,State Farm Arena,503273,16235
18,19.0,Philadelphia 76ers,25.5,34.0,29.0,31,32,-0.27,-0.05,-0.32,115.3,115.6,-0.3,99.1,0.28,0.397,0.572,,0.529,12.0,26.3,0.228,,0.545,13.7,72.4,0.215,,Xfinity Mobile Arena,626194,18976
19,20.0,Memphis Grizzlies,25.0,23.0,39.0,27,35,-2.16,-0.31,-2.47,113.9,116.0,-2.1,101.2,0.259,0.422,0.574,,0.537,13.1,25.7,0.205,,0.549,13.2,72.8,0.199,,FedExForum,472649,15141
20,21.0,Portland Trail Blazers,25.0,31.0,34.0,27,38,-2.65,0.81,-1.84,113.8,116.5,-2.7,101.0,0.282,0.467,0.567,,0.53,14.5,31.1,0.215,,0.549,13.4,72.3,0.217,,Moda Center,540438,16889
21,22.0,Chicago Bulls,25.6,26.0,38.0,24,40,-4.41,0.15,-4.26,113.1,117.4,-4.3,101.7,0.243,0.448,0.582,,0.55,13.2,22.7,0.189,,0.548,10.9,75.8,0.189,,United Center,685825,20171
22,23.0,New Orleans Pelicans,24.1,21.0,45.0,24,42,-4.67,0.02,-4.65,114.3,118.9,-4.6,100.3,0.283,0.357,0.567,,0.526,12.3,27.3,0.223,,0.555,12.6,71.4,0.203,,Smoothie King Center,543866,16481
