,PLAYER_NAME,TEAM_ABBREVIATION,PIE
396,Spencer Hawes,SAC,0.088
308,Mike Dunleavy,IND,0.088
79,Chris Duhon,NYK,0.088
254,Larry Hughes,NYK,0.088
175,JaVale McGee,WAS,0.088
283,Mario Chalmers,MIA,0.087
366,Ronny Turiaf,GSW,0.087
106,Darko Milicic,MEM,0.087
29,Anthony Morrow,GSW,0.086
436,Will Solomon,SAC,0.086
185,James White,HOU,0.086
186,Jared Dudley,PHX,0.086
402,Steve Novak,LAC,0.086
264,Luc Mbah a Moute,MIL,0.086
0,Aaron Brooks,HOU,0.085
150,Francisco Garcia,SAC,0.085
30,Anthony Parker,TOR,0.085
292,Matt Barnes,PHX,0.085
348,Rasho Nesterovic,IND,0.085
321,Nenad Krstic,OKC,0.085
78,Chris Douglas-Roberts,NJN,0.085
344,Randy Foye,MIN,0.085
111,DeAndre Jordan,LAC,0.084
372,Ryan Anderson,NJN,0.084
172,JJ Hickson,CLE,0.084
288,Marquis Daniels,IND,0.084
55,Brevin Knight,UTA,0.083
53,Brendan Haywood,WAS,0.082
295,Matt Harpring,UTA,0.082
42,Beno Udrih,SAC,0.082
195,Jason Maxiell,DET,0.082
183,James Posey,NOH,0.082
28,Anthony Johnson,ORL,0.082
324,Nick Young,WAS,0.082
374,Ryan Gomes,MIN,0.081
438,Wilson Chandler,NYK,0.081
335,Pops Mensah-Bonsu,TOR,0.081
334,Peja Stojakovic,NOH,0.081
362,Roger Mason Jr.,SAS,0.081
105,Darius Songaila,WAS,0.081
433,Walter Herrmann,DET,0.081
198,Jason Thompson,SAC,0.081
201,Jeff Foster,IND,0.081
41,Ben Wallace,CLE,0.081
190,Jarvis Hayes,NJN,0.08
425,Tyronn Lue,ORL,0.08
102,Danilo Gallinari,NYK,0.08
378,Sasha Vujacic,LAL,0.08
345,Rashad McCants,SAC,0.08
302,Michael Finley,SAS,0.08
414,Tim Thomas,CHI,0.079
222,Josh Boone,NJN,0.079
22,Andres Nocioni,SAC,0.079
169,Ime Udoka,SAS,0.079
272,Malik Hairston,SAS,0.079
427,Tyson Chandler,NOH,0.078
153,George Hill,SAS,0.078
267,Luke Walton,LAL,0.078
385,Shane Battier,HOU,0.077
128,Dominic McGuire,WAS,0.077
430,Vladimir Radmanovic,CHA,0.077
224,Josh McRoberts,IND,0.077
217,Joey Graham,TOR,0.076
173,JJ Redick,ORL,0.076
358,Robert Swift,OKC,0.076
336,Quentin Richardson,NYK,0.076
137,Earl Watson,OKC,0.075
247,Kwame Brown,DET,0.075
328,Othello Hunter,ATL,0.075
118,Derek Fisher,LAL,0.075
305,Mickael Pietrus,ORL,0.074
316,Morris Peterson,NOH,0.074
46,Bobby Simmons,NJN,0.074
54,Brent Barry,HOU,0.074
231,Keith Bogans,MIL,0.073
8,Al Thornton,LAC,0.073
340,Raja Bell,CHA,0.073
269,Luther Head,MIA,0.073
441,Yi Jianlian,NJN,0.073
277,Marco Belinelli,GSW,0.072
9,Alando Tucker,PHX,0.072
349,Rasual Butler,NOH,0.072
327,Oleksiy Pecherov,WAS,0.071
94,DJ Mbenga,LAL,0.071
43,Blake Ahearn,SAS,0.071
200,Jawad Williams,CLE,0.071
360,Rodney Carney,MIN,0.07
325,Nicolas Batum,POR,0.07
14,Amir Johnson,DET,0.069
89,Courtney Lee,ORL,0.069
229,Juwan Howard,CHA,0.069
126,Dikembe Mutombo,HOU,0.068
337,Quincy Douby,TOR,0.068
363,Roko Ukic,TOR,0.068
329,Patrick O'Bryant,TOR,0.068
270,Maceo Baston,IND,0.068
199,Javaris Crittenton,WAS,0.068
407,Tarence Kinsey,CLE,0.068
250,Kyle Weaver,OKC,0.067
240,Kevin Ollie,MIN,0.067
151,Fred Jones,LAC,0.067
158,Goran Dragic,PHX,0.067
383,Sebastian Telfair,MIN,0.067
72,Charlie Bell,MIL,0.067
87,Corey Brewer,MIN,0.067
96,Daequan Cook,MIA,0.067
117,Demetris Nichols,NYK,0.067
154,Gerald Green,DAL,0.066
32,Anthony Roberson,CHI,0.066
108,Darrell Arthur,MEM,0.066
367,Roy Hibbert,IND,0.066
1,Aaron Gray,CHI,0.066
100,Dan Gadzuric,MIL,0.066
63,CJ Miles,UTA,0.066
59,Brian Skinner,LAC,0.066
132,Dorell Wright,MIA,0.065
297,Maurice Evans,ATL,0.065
311,Mike Taylor,LAC,0.065
220,Jordan Farmar,LAL,0.065
352,Reggie Evans,PHI,0.065
331,Paul Davis,LAC,0.065
437,Willie Green,PHI,0.065
101,Daniel Gibson,CLE,0.064
152,Gabe Pruitt,BOS,0.064
282,Mardy Collins,LAC,0.064
227,Juan Dixon,WAS,0.064
124,Devin Brown,NOH,0.063
262,Lou Amundson,PHX,0.063
309,Mike James,WAS,0.063
52,Brandon Rush,IND,0.063
147,Fabricio Oberto,SAS,0.063
178,Jamaal Magloire,MIA,0.062
176,Jacque Vaughn,SAS,0.062
157,Glen Davis,BOS,0.061
365,Ronnie Price,UTA,0.061
92,Cuttino Mobley,LAC,0.06
393,Solomon Jones,ATL,0.06
285,Mark Blount,MIA,0.06
10,Alex Acker,LAC,0.06
411,Theo Ratliff,PHI,0.058
225,Josh Powell,LAL,0.058
33,Anthony Tolliver,SAS,0.058
193,Jason Kapono,TOR,0.058
312,Mikki Moore,BOS,0.057
71,Channing Frye,POR,0.057
85,Chuck Hayes,HOU,0.057
149,Francisco Elson,MIL,0.056
81,Chris Mihm,LAL,0.056
206,Jerome James,NYK,0.056
146,Etan Thomas,WAS,0.056
44,Bobby Brown,MIN,0.054
278,Marcus Banks,TOR,0.054
375,Ryan Hollins,DAL,0.053
69,Cartier Martin,CHA,0.053
357,Rob Kurz,GSW,0.053
166,Henry Walker,BOS,0.052
397,Stephen Graham,IND,0.052
98,Damien Wilkins,OKC,0.052
113,DeSagana Diop,CHA,0.052
380,Sean May,CHA,0.052
315,Morris Almond,UTA,0.052
284,Mario West,ATL,0.052
359,Robin Lopez,PHX,0.051
379,Sean Marks,NOH,0.051
210,Joe Alexander,MIL,0.051
70,Cedric Simmons,SAC,0.051
37,Arron Afflalo,DET,0.05
192,Jason Hart,DEN,0.05
167,Hilton Armstrong,NOH,0.05
259,Lindsey Hunter,CHI,0.05
141,Eduardo Najera,NJN,0.049
377,Sasha Pavlovic,CLE,0.049
208,Jerryd Bayless,POR,0.049
218,Johan Petro,DEN,0.048
182,James Jones,MIA,0.048
373,Ryan Bowen,NOH,0.048
56,Brian Cardinal,MIN,0.048
251,Kyrylo Fesenko,UTA,0.048
57,Brian Cook,HOU,0.048
134,Dwayne Jones,CHA,0.047
234,Kenny Thomas,SAC,0.047
287,Marko Jaric,MEM,0.047
381,Sean Singletary,CHA,0.046
421,Trenton Hassell,NJN,0.045
356,Ricky Davis,LAC,0.045
64,Calvin Booth,SAC,0.045
86,Chucky Atkins,OKC,0.044
114,DeShawn Stevenson,WAS,0.044
187,Jared Jeffries,NYK,0.043
230,Kareem Rush,PHI,0.043
97,Dahntay Jones,DEN,0.043
122,Desmond Mason,OKC,0.043
338,Quinton Ross,MEM,0.043
160,Greg Buckner,MEM,0.042
115,Dee Brown,PHX,0.042
214,Joel Anthony,MIA,0.041
368,Royal Ivey,PHI,0.041
399,Stephon Marbury,BOS,0.041
34,Antoine Wright,DAL,0.04
271,Malik Allen,MIL,0.04
273,Malik Rose,OKC,0.039
391,Shawne Williams,DAL,0.039
294,Matt Carroll,DAL,0.038
123,Devean George,DAL,0.037
58,Brian Scalabrine,BOS,0.037
99,Damon Jones,MIL,0.037
61,Bruce Bowen,SAS,0.036
3,Adam Morrison,LAL,0.036
112,DeMarcus Nelson,GSW,0.034
439,Yakhouba Diawara,MIA,0.033
129,Donte Greene,SAC,0.029
304,Michael Ruffin,POR,0.029
107,Darnell Jackson,CLE,0.028
382,Sean Williams,NJN,0.027
207,Jerry Stackhouse,DAL,0.027
11,Alexis Ajinca,CHA,0.023
320,Nazr Mohammed,CHA,0.023
395,Speedy Claxton,ATL,0.023
203,Jeremy Richardson,ORL,0.022
280,Marcus Williams,GSW,0.022
404,Stromile Swift,PHX,0.018
189,Jarron Collins,UTA,0.018
299,Melvin Ely,NOH,0.018
261,Lorenzen Wright,CLE,0.017
260,Linton Johnson,CHI,0.016
75,Cheikh Samb,NYK,0.013
412,Thomas Gardner,ATL,0.007
121,Desmon Farmer,SAS,0.005
164,Hassan Adams,TOR,0.0
140,Eddy Curry,NYK,0.0
434,Walter Sharpe,DET,0.0
343,Randolph Morris,ATL,-0.005
191,Jason Collins,MIN,-0.006
177,Jake Voskuhl,TOR,-0.019
296,Maurice Ager,NJN,-0.024
286,Mark Madsen,MIN,-0.033
290,Martell Webster,POR,-0.033
17,Andre Brown,CHA,-0.045
394,Sonny Weems,DEN,-0.059
319,Nathan Jawai,TOR,-0.084
405,Sun Sun,LAL,-0.094
423,Trey Johnson,CLE,-0.127
