,Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Oklahoma City Thunder,56,242.2,38.4,88.2,0.435,14.4,38.9,0.371,23.9,49.3,0.486,16.9,22.6,0.747,12.2,33.3,45.5,24.9,7.5,4.3,17.0,21.0,108.0
1,2.0,Boston Celtics,54,240.9,38.4,86.6,0.444,14.0,38.7,0.36,24.5,47.9,0.511,17.5,22.3,0.788,11.4,30.8,42.2,25.0,6.0,4.2,13.3,18.5,108.4
2,3.0,Detroit Pistons,53,240.9,37.2,84.5,0.441,12.6,36.3,0.347,24.6,48.2,0.511,22.2,27.9,0.796,11.5,29.7,41.2,22.9,9.1,5.6,17.4,21.9,109.3
3,4.0,Houston Rockets,53,243.3,40.3,88.0,0.458,12.3,35.1,0.349,28.0,52.9,0.53,16.8,22.2,0.754,11.5,28.3,39.8,24.5,9.0,4.8,13.6,20.4,109.6
4,5.0,Phoenix Suns,55,240.5,40.2,85.6,0.47,12.3,35.3,0.347,28.0,50.3,0.557,19.1,24.5,0.781,12.1,31.7,43.8,24.8,8.2,4.3,16.7,18.9,111.8
5,6.0,New York Knicks,55,241.4,39.9,86.8,0.459,13.8,38.7,0.357,26.1,48.1,0.541,18.3,23.6,0.777,10.2,31.5,41.6,24.6,7.1,4.6,14.1,19.5,111.9
6,7.0,San Antonio Spurs,54,240.5,41.2,90.4,0.456,13.2,36.4,0.362,28.0,54.0,0.519,16.5,21.1,0.783,10.3,32.6,42.9,26.6,7.8,4.5,13.5,20.9,112.2
7,8.0,Toronto Raptors,55,241.8,39.9,86.5,0.462,12.8,37.1,0.346,27.1,49.3,0.549,19.6,24.5,0.8,11.2,32.4,43.5,24.6,8.1,5.3,15.8,19.6,112.3
8,9.0,Los Angeles Clippers,54,241.4,40.8,87.6,0.466,13.5,36.9,0.367,27.3,50.8,0.537,17.2,21.5,0.8,11.5,30.5,42.0,25.9,9.0,4.8,13.6,19.7,112.3
9,10.0,Golden State Warriors,55,240.9,41.7,88.5,0.472,12.5,35.6,0.352,29.2,52.8,0.552,17.7,22.2,0.798,11.6,33.1,44.7,26.8,8.6,4.1,16.1,18.8,113.7
10,11.0,Charlotte Hornets,55,241.4,42.1,89.2,0.472,13.0,35.7,0.365,29.1,53.5,0.544,16.5,20.6,0.801,10.2,29.2,39.5,27.1,8.6,4.6,12.5,20.4,113.8
11,12.0,Minnesota Timberwolves,56,241.3,41.4,89.7,0.462,12.6,35.2,0.358,28.9,54.5,0.53,19.3,24.8,0.776,11.3,31.9,43.2,26.1,8.1,3.9,15.2,20.9,114.8
12,13.0,Brooklyn Nets,53,241.4,42.2,85.7,0.493,12.4,33.1,0.375,29.8,52.6,0.567,18.1,23.1,0.784,10.0,32.6,42.6,27.3,9.0,5.0,13.8,19.8,114.9
13,14.0,Orlando Magic,53,241.4,41.9,87.1,0.481,12.0,33.0,0.362,29.9,54.1,0.554,19.5,24.9,0.781,10.5,33.0,43.5,25.5,7.8,5.3,15.4,21.9,115.2
14,15.0,Milwaukee Bucks,53,241.4,40.8,87.9,0.464,14.4,39.1,0.368,26.4,48.8,0.54,19.2,24.6,0.782,11.0,33.6,44.6,27.0,8.4,4.2,13.2,18.1,115.2
