,PLAYER_NAME,TEAM_ABBREVIATION,PIE
115,Darrick Martin,TOR,0.032
335,Othella Harrington,CHA,0.032
170,Hilton Armstrong,NOH,0.03
167,Guillermo Diaz,LAC,0.03
397,Shavlik Randolph,PHI,0.029
192,Jarron Collins,UTA,0.029
429,Trenton Hassell,NJN,0.025
388,Scot Pollard,BOS,0.025
337,Pat Garrity,ORL,0.024
234,Juwan Howard,DAL,0.024
101,DJ Strawberry,PHX,0.023
242,Kenny Thomas,SAC,0.022
394,Shannon Brown,CHI,0.02
208,Jeremy Richardson,ATL,0.018
117,David Harrison,IND,0.017
82,Chris Andersen,NOH,0.017
291,Mario West,ATL,0.016
402,Solomon Jones,ATL,0.015
344,Primoz Brezec,TOR,0.015
440,Von Wafer,POR,0.015
270,Lorenzen Wright,SAC,0.012
152,Eric Snow,CLE,0.011
180,Jamaal Magloire,DAL,0.01
396,Shareef Abdur-Rahim,SAC,0.007
421,Thomas Gardner,CHI,0.003
369,Robert Swift,SEA,0.003
194,Jason Collins,MEM,0.001
271,Lou Amundson,PHI,0.0
239,Keith Langford,SAS,0.0
207,Jelani McCoy,DEN,0.0
302,Maurice Ager,NJN,-0.005
323,Morris Almond,UTA,-0.007
353,Randolph Morris,NYK,-0.007
116,Darryl Watkins,SAC,-0.016
123,Demetris Nichols,CHI,-0.017
97,Courtney Sims,IND,-0.017
258,Kyrylo Fesenko,UTA,-0.022
76,Cedric Simmons,CHI,-0.029
334,Orien Greene,SAC,-0.031
261,Lance Allred,CLE,-0.032
45,Billy Thomas,CLE,-0.032
293,Mark Madsen,MIN,-0.034
