,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Unnamed: 11_level_0,Unnamed: 12_level_0,Unnamed: 13_level_0,Unnamed: 14_level_0,Unnamed: 15_level_0,Unnamed: 16_level_0,Unnamed: 17_level_0,Offense Four Factors,Offense Four Factors,Offense Four Factors,Offense Four Factors,Unnamed: 22_level_0,Defense Four Factors,Defense Four Factors,Defense Four Factors,Defense Four Factors,Unnamed: 27_level_0,Unnamed: 28_level_0,Unnamed: 29_level_0,Unnamed: 30_level_0
20,21.0,Memphis Grizzlies,24.8,24.0,46.0,28,42,-3.21,-0.16,-3.37,113.8,117.0,-3.2,101.1,0.257,0.427,0.572,,0.535,13.0,25.7,0.203,,0.554,13.4,72.0,0.202,,FedExForum,520338,15210
21,22.0,New Orleans Pelicans,24.1,25.0,47.0,28,44,-3.68,0.1,-3.58,114.6,118.2,-3.6,100.0,0.283,0.361,0.569,,0.528,12.4,27.2,0.223,,0.552,12.5,71.4,0.199,,Smoothie King Center,626149,16478
22,23.0,Chicago Bulls,25.5,28.0,42.0,26,44,-4.41,0.24,-4.17,113.3,117.6,-4.3,101.8,0.239,0.446,0.581,,0.549,13.2,23.2,0.186,,0.549,10.9,75.7,0.191,,United Center,744827,20130
23,24.0,Dallas Mavericks,26.4,23.0,48.0,25,46,-5.23,0.11,-5.11,110.9,116.0,-5.1,101.5,0.284,0.35,0.564,,0.529,12.9,23.2,0.213,,0.542,11.2,74.1,0.177,,American Airlines Center,692560,19238
24,25.0,Milwaukee Bucks,27.2,29.0,41.0,24,46,-5.23,0.05,-5.18,113.1,118.4,-5.3,97.7,0.227,0.445,0.59,,0.566,13.5,20.5,0.166,,0.553,11.7,74.2,0.212,,Fiserv Forum,581580,16617
25,26.0,Utah Jazz,24.2,21.0,50.0,21,50,-7.51,0.23,-7.27,114.5,121.9,-7.4,101.5,0.283,0.413,0.577,,0.536,13.3,26.4,0.226,,0.573,12.4,72.8,0.233,,Delta Center,654696,18186
26,27.0,Indiana Pacers,26.0,15.0,56.0,18,53,-9.03,0.27,-8.76,110.1,119.0,-8.9,100.8,0.258,0.418,0.561,,0.526,12.7,22.0,0.199,,0.557,11.8,73.9,0.225,,Gainbridge Fieldhouse,580209,16577
27,28.0,Brooklyn Nets,23.4,17.0,54.0,17,54,-9.11,0.71,-8.4,109.5,118.9,-9.4,96.7,0.273,0.46,0.561,,0.522,14.3,24.6,0.212,,0.566,12.8,73.9,0.223,,Barclays Center,609134,17404
28,29.0,Sacramento Kings,28.6,19.0,53.0,17,55,-9.96,0.55,-9.41,111.0,121.0,-10.0,99.6,0.258,0.336,0.56,,0.523,12.5,25.2,0.2,,0.569,12.3,73.4,0.216,,Golden 1 Center,613124,16135
29,30.0,Washington Wizards,23.5,16.0,55.0,14,57,-11.61,0.57,-11.04,110.9,122.3,-11.4,101.0,0.237,0.406,0.566,,0.534,13.7,24.4,0.182,,0.556,11.6,69.7,0.232,,Capital One Arena,593943,16053
30,,League Average,26.2,,,36,35,0.0,0.0,0.0,115.5,115.5,,99.3,0.265,0.415,0.58,,0.544,12.8,26.1,0.207,,0.544,12.8,73.9,0.207,,,638922,18003
