,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Unnamed: 11_level_0,Unnamed: 12_level_0,Unnamed: 13_level_0,Unnamed: 14_level_0,Unnamed: 15_level_0,Unnamed: 16_level_0,Unnamed: 17_level_0,Offense Four Factors,Offense Four Factors,Offense Four Factors,Offense Four Factors,Unnamed: 22_level_0,Defense Four Factors,Defense Four Factors,Defense Four Factors,Defense Four Factors,Unnamed: 27_level_0,Unnamed: 28_level_0,Unnamed: 29_level_0,Unnamed: 30_level_0
9,10.0,Phoenix Suns,27.3,31.0,22.0,30,23,2.19,0.18,2.37,115.7,113.4,2.3,98.0,0.233,0.446,0.575,,0.541,13.2,28.6,0.186,,0.54,14.9,71.2,0.221,,Mortgage Matchup Center,443846,17071
10,11.0,Miami Heat,26.5,28.0,26.0,31,23,2.35,0.43,2.78,114.7,112.5,2.2,104.1,0.258,0.393,0.571,,0.534,12.0,25.3,0.204,,0.533,13.3,74.5,0.191,,Kaseya Center,511460,19672
11,12.0,Charlotte Hornets,23.9,25.0,28.0,30,23,2.02,-0.6,1.42,117.9,115.8,2.1,97.9,0.255,0.462,0.587,,0.548,13.8,29.8,0.208,,0.547,11.3,76.7,0.182,,Spectrum Center,435355,18140
12,13.0,Golden State Warriors,29.1,28.0,25.0,30,23,2.13,0.15,2.28,115.4,113.3,2.1,99.8,0.243,0.51,0.588,,0.552,13.7,24.7,0.197,,0.542,14.1,73.2,0.199,,Chase Center,469664,18064
13,14.0,Toronto Raptors,24.7,32.0,22.0,30,24,1.89,-0.39,1.5,114.9,113.0,1.9,98.6,0.255,0.374,0.573,,0.538,12.3,26.1,0.199,,0.536,14.0,74.1,0.227,,Scotiabank Arena,522967,18677
14,15.0,Philadelphia 76ers,25.5,30.0,22.0,28,24,1.54,-0.28,1.26,116.4,114.9,1.5,98.6,0.282,0.398,0.576,,0.533,12.0,27.2,0.23,,0.541,13.5,72.6,0.208,,Xfinity Mobile Arena,528824,18887
15,16.0,Los Angeles Lakers,27.9,32.0,19.0,26,25,0.31,-0.49,-0.17,117.7,117.4,0.3,98.7,0.326,0.404,0.608,,0.57,13.6,24.7,0.251,,0.562,13.0,74.4,0.191,,Crypto.com Arena,415936,18906
16,17.0,Los Angeles Clippers,30.7,25.0,27.0,25,27,-0.37,0.17,-0.19,116.4,116.8,-0.4,96.0,0.297,0.423,0.602,,0.557,14.1,23.7,0.248,,0.543,12.1,73.1,0.197,,Intuit Dome,422756,17615
17,18.0,Orlando Magic,24.6,27.0,24.0,25,26,-0.41,0.42,0.01,114.4,114.8,-0.4,100.0,0.306,0.375,0.572,,0.527,12.2,25.5,0.244,,0.55,13.4,75.2,0.223,,Kia Center,478175,18656
18,19.0,Atlanta Hawks,24.9,26.0,28.0,26,28,-0.91,0.36,-0.54,114.7,115.5,-0.8,102.1,0.227,0.428,0.583,,0.554,12.4,22.3,0.175,,0.549,13.6,73.0,0.21,,State Farm Arena,406165,16247
19,20.0,Memphis Grizzlies,25.4,20.0,31.0,22,29,-2.16,-0.07,-2.22,113.5,115.6,-2.1,101.2,0.257,0.423,0.569,,0.531,13.1,26.3,0.205,,0.546,12.7,73.8,0.193,,FedExForum,395974,15102
20,21.0,Portland Trail Blazers,24.8,25.0,28.0,23,30,-2.25,1.02,-1.23,114.2,116.5,-2.3,100.9,0.282,0.464,0.568,,0.529,14.4,30.9,0.218,,0.546,13.0,72.3,0.214,,Moda Center,471433,16837
21,22.0,Dallas Mavericks,26.3,19.0,33.0,21,31,-3.04,0.03,-3.01,111.0,114.0,-3.0,101.8,0.277,0.356,0.566,,0.531,12.7,22.6,0.207,,0.529,11.5,73.9,0.187,,American Airlines Center,576798,19227
22,23.0,Chicago Bulls,25.8,24.0,29.0,21,32,-3.47,-0.26,-3.73,114.9,118.3,-3.4,101.5,0.238,0.444,0.586,,0.554,12.6,23.1,0.187,,0.553,10.8,76.2,0.191,,United Center,547240,20268
23,24.0,Milwaukee Bucks,27.5,21.0,29.0,19,31,-3.72,-0.28,-4.0,113.7,117.4,-3.7,97.9,0.231,0.437,0.591,,0.567,13.2,20.4,0.169,,0.547,11.8,74.6,0.218,,Fiserv Forum,406742,16948
24,25.0,New Orleans Pelicans,23.9,14.0,40.0,17,37,-6.3,0.89,-5.41,113.5,119.8,-6.3,100.0,0.276,0.355,0.562,,0.522,12.2,27.1,0.217,,0.562,12.8,71.6,0.201,,Smoothie King Center,445470,16499
25,26.0,Brooklyn Nets,23.6,14.0,37.0,14,37,-7.61,0.13,-7.48,110.8,118.6,-7.8,96.3,0.272,0.474,0.563,,0.525,14.0,25.2,0.211,,0.566,12.6,74.7,0.212,,Barclays Center,436769,17471
26,27.0,Indiana Pacers,26.1,13.0,40.0,15,38,-7.89,0.73,-7.16,109.4,117.2,-7.8,100.7,0.266,0.409,0.555,,0.518,12.6,22.6,0.204,,0.548,12.1,74.1,0.235,,Gainbridge Fieldhouse,463339,16548
27,28.0,Utah Jazz,24.4,16.0,37.0,15,38,-8.4,0.98,-7.42,114.8,123.0,-8.2,101.8,0.287,0.409,0.581,,0.54,13.5,26.1,0.229,,0.576,11.6,73.5,0.229,,Delta Center,491022,18186
28,29.0,Sacramento Kings,29.1,12.0,42.0,13,41,-9.87,1.33,-8.55,110.8,120.7,-9.9,99.4,0.262,0.342,0.562,,0.525,12.8,24.5,0.203,,0.564,12.3,72.2,0.224,,Golden 1 Center,458081,16360
29,30.0,Washington Wizards,23.7,14.0,38.0,11,41,-10.71,0.18,-10.53,110.7,121.3,-10.6,100.9,0.241,0.401,0.562,,0.529,13.6,25.3,0.185,,0.551,11.4,70.4,0.218,,Capital One Arena,426764,15806
30,,League Average,26.3,,,26,26,0.0,0.0,0.0,115.5,115.5,,99.5,0.265,0.414,0.58,,0.543,12.7,26.1,0.208,,0.543,12.7,73.9,0.208,,,473458,18028
