,PLAYER_NAME,TEAM_ABBREVIATION,PIE
471,Thomas Bryant,WAS,0.135
439,Scott Machado,LAL,0.135
3,Al Horford,BOS,0.134
123,Devin Booker,PHX,0.134
412,RJ Hunter,BOS,0.133
33,Bam Adebayo,MIA,0.133
346,Marc Gasol,TOR,0.131
477,Tobias Harris,PHI,0.131
207,J.J. Barea,DAL,0.131
406,Pau Gasol,MIL,0.13
506,Victor Oladipo,IND,0.13
45,Bradley Beal,WAS,0.128
121,Derrick Rose,MIN,0.128
431,Rudy Gay,SAS,0.128
206,Ivica Zubac,LAC,0.127
260,John Henson,CLE,0.127
282,Jrue Holiday,NOP,0.127
213,JaVale McGee,LAL,0.127
252,Jimmy Butler III,PHI,0.126
329,Lauri Markkanen,CHI,0.125
152,Ekpe Udoh,UTA,0.125
420,Richaun Holmes,PHX,0.125
525,Zach LaVine,CHI,0.125
158,Eric Bledsoe,MIL,0.125
300,Kenneth Faried,HOU,0.124
356,Marvin Bagley III,SAC,0.124
400,Pascal Siakam,TOR,0.124
328,Larry Nance Jr.,CLE,0.123
441,Serge Ibaka,TOR,0.123
146,Dwight Powell,DAL,0.123
263,John Wall,WAS,0.123
384,Nerlens Noel,OKC,0.122
372,Miles Plumlee,ATL,0.122
68,Cheick Diallo,NOP,0.121
489,Tristan Thompson,CLE,0.121
399,PJ Dozier,BOS,0.121
234,Jarrett Allen,BKN,0.121
274,Jordan Loyd,TOR,0.121
341,Malcolm Brogdon,MIL,0.12
483,Trae Young,ATL,0.119
264,Johnathan Motley,LAC,0.119
104,De'Aaron Fox,SAC,0.119
380,Myles Turner,IND,0.119
245,Jeremy Lamb,CHA,0.118
183,Gorgui Dieng,MIN,0.118
519,Willy Hernangomez,CHA,0.118
310,Khris Middleton,MIL,0.118
518,Willie Cauley-Stein,SAC,0.118
396,Omri Casspi,MEM,0.118
134,Donovan Mitchell,UTA,0.117
155,Emanuel Terry,MIA,0.116
389,Nikola Mirotic,MIL,0.116
309,Khem Birch,ORL,0.116
217,Jahlil Okafor,NOP,0.115
147,Dwyane Wade,MIA,0.115
358,Mason Plumlee,DEN,0.115
320,Kyle Lowry,TOR,0.115
375,Mitchell Robinson,NYK,0.115
182,Gordon Hayward,BOS,0.114
70,Chris Boucher,TOR,0.114
99,Darren Collison,IND,0.114
408,Paul Millsap,DEN,0.113
377,Monte Morris,DEN,0.113
125,Devin Robinson,WAS,0.112
423,Robert Williams III,BOS,0.111
321,Kyle O'Quinn,IND,0.111
145,Dwight Howard,WAS,0.111
141,Drew Eubanks,SAS,0.111
214,Jabari Parker,WAS,0.111
15,Amile Jefferson,ORL,0.111
42,Bojan Bogdanovic,IND,0.111
458,T.J. Leaf,IND,0.111
452,Spencer Dinwiddie,BKN,0.11
219,Jakob Poeltl,SAS,0.11
466,Terrence Ross,ORL,0.11
54,Buddy Hield,SAC,0.11
0,Aaron Gordon,ORL,0.109
239,Jaylen Morris,MIL,0.109
114,Demetrius Jackson,PHI,0.109
349,Marcus Derrickson,GSW,0.109
480,Tony Parker,CHA,0.109
510,Walt Lemon Jr.,CHI,0.109
113,Delon Wright,MEM,0.109
437,Salah Mejri,DAL,0.108
128,Deyonta Davis,ATL,0.108
223,Jamal Murray,DEN,0.108
487,Trey Burke,DAL,0.108
363,Meyers Leonard,POR,0.108
462,Taj Gibson,MIN,0.108
127,Dewayne Dedmon,ATL,0.107
40,Bobby Portis,WAS,0.106
240,Jayson Tatum,BOS,0.106
185,Greg Monroe,PHI,0.106
165,Frank Kaminsky,CHA,0.106
443,Shabazz Napier,BKN,0.106
205,Ivan Rabb,MEM,0.106
472,Thomas Welsh,DEN,0.106
273,Jordan Clarkson,CLE,0.105
364,Michael Beasley,LAL,0.105
257,Joe Ingles,UTA,0.104
202,Isaiah Hicks,NYK,0.104
391,Noah Vonleh,NYK,0.104
44,Brad Wanamaker,BOS,0.104
469,Thaddeus Young,IND,0.104
56,CJ McCollum,POR,0.103
61,Caris LeVert,BKN,0.103
467,Terry Rozier,BOS,0.103
312,Klay Thompson,GSW,0.103
421,Ricky Rubio,UTA,0.103
397,Otto Porter Jr.,CHI,0.103
376,Mo Bamba,ORL,0.103
456,Steven Adams,OKC,0.103
242,Jeff Teague,MIN,0.103
82,D.J. Augustin,ORL,0.103
25,Ante Zizic,CLE,0.103
212,JaMychal Green,LAC,0.103
192,Henry Ellenson,NYK,0.102
297,Kelly Olynyk,MIA,0.102
75,Cody Zeller,CHA,0.101
292,Kadeem Allen,NYK,0.101
9,Alex Len,ATL,0.1
419,Reggie Jackson,DET,0.1
246,Jeremy Lin,TOR,0.1
513,Wendell Carter Jr.,CHI,0.1
231,Jaren Jackson Jr.,MEM,0.1
163,Evan Turner,POR,0.099
460,T.J. Warren,PHX,0.099
41,Bogdan Bogdanović,SAC,0.099
350,Marcus Morris Sr.,BOS,0.099
413,Rajon Rondo,LAL,0.099
317,Kyle Anderson,MEM,0.099
209,JJ Redick,PHI,0.099
468,Thabo Sefolosha,UTA,0.098
243,Jemerrio Jones,LAL,0.098
140,Draymond Green,GSW,0.098
153,Elfrid Payton,NOP,0.098
156,Emmanuel Mudiay,NYK,0.098
4,Al-Farouq Aminu,POR,0.097
290,Justise Winslow,MIA,0.097
347,Marcin Gortat,LAC,0.097
459,T.J. McConnell,PHI,0.097
319,Kyle Kuzma,LAL,0.096
122,Derrick White,SAS,0.096
382,Nemanja Bjelica,SAC,0.096
8,Alex Caruso,LAL,0.096
414,Raul Neto,UTA,0.096
181,Goran Dragic,MIA,0.096
160,Eric Moreland,TOR,0.095
504,Tyus Jones,MIN,0.095
91,Daniel Theis,BOS,0.095
168,Fred VanVleet,TOR,0.095
488,Trey Lyles,DEN,0.094
401,Pat Connaughton,MIL,0.094
281,Josh Richardson,MIA,0.094
298,Kelly Oubre Jr.,PHX,0.094
339,Luol Deng,MIN,0.093
338,Luke Kornet,NYK,0.093
411,Quinn Cook,GSW,0.093
116,Dennis Schröder,OKC,0.093
110,DeMarre Carroll,BKN,0.092
308,Kevon Looney,GSW,0.092
478,Tomas Satoransky,WAS,0.092
522,Yogi Ferrell,SAC,0.092
392,Norman Powell,TOR,0.092
268,Jonas Jerebko,GSW,0.092
20,Andrew Bogut,GSW,0.092
47,Brandon Ingram,LAL,0.092
416,Ray Spalding,PHX,0.092
6,Alec Burks,SAC,0.091
266,Jon Leuer,DET,0.091
410,Quincy Pondexter,SAS,0.09
337,Luke Kennard,DET,0.09
254,Jodie Meeks,TOR,0.09
276,Jordan Sibert,ATL,0.09
14,Allonzo Trier,NYK,0.09
18,Andre Iguodala,GSW,0.09
189,Harry Giles III,SAC,0.09
177,Georges Niang,UTA,0.09
275,Jordan McRae,WAS,0.089
343,Malik Beasley,DEN,0.089
256,Joe Harris,BKN,0.089
417,Raymond Felton,OKC,0.089
361,Maxi Kleber,DAL,0.089
188,Harrison Barnes,SAC,0.088
97,Dario Saric,MIN,0.088
50,Brook Lopez,MIL,0.088
241,Jeff Green,WAS,0.088
324,Lance Stephenson,LAL,0.088
424,Robin Lopez,CHI,0.088
429,Rondae Hollis-Jefferson,BKN,0.088
527,Zaza Pachulia,DET,0.088
220,Jalen Brunson,DAL,0.088
314,Kosta Koufos,SAC,0.088
78,Cory Joseph,IND,0.087
332,Lonzo Ball,LAL,0.087
216,Jae Crowder,UTA,0.086
80,Cristiano Felicio,CHI,0.086
204,Ish Smith,DET,0.086
37,Bismack Biyombo,CHA,0.085
233,Jarred Vanderbilt,DEN,0.085
365,Michael Carter-Williams,ORL,0.085
166,Frank Mason III,SAC,0.085
479,Tony Bradley,UTA,0.085
475,Tim Hardaway Jr.,DAL,0.085
503,Tyson Chandler,LAL,0.085
88,Damion Lee,GSW,0.085
371,Miles Bridges,CHA,0.085
486,Trevor Ariza,WAS,0.085
497,Tyler Johnson,PHX,0.085
244,Jerami Grant,OKC,0.084
316,Kris Dunn,CHI,0.084
345,MarShon Brooks,MEM,0.084
117,Dennis Smith Jr.,NYK,0.084
238,Jaylen Brown,BOS,0.084
386,Nicolas Batum,CHA,0.084
29,Aron Baynes,BOS,0.083
331,Lonnie Walker IV,SAS,0.083
422,Robert Covington,MIN,0.083
208,J.P. Macura,CHA,0.083
444,Shai Gilgeous-Alexander,LAC,0.083
438,Sam Dekker,WAS,0.083
303,Kentavious Caldwell-Pope,LAL,0.083
302,Kent Bazemore,ATL,0.083
470,Theo Pinson,BKN,0.083
222,Jamal Crawford,PHX,0.083
272,Jordan Bell,GSW,0.083
130,Dion Waiters,MIA,0.083
102,Davis Bertans,SAS,0.082
501,Tyreke Evans,IND,0.082
95,Dante Exum,UTA,0.082
270,Jonathan Isaac,ORL,0.082
352,Mario Hezonja,NYK,0.082
359,Matthew Dellavedova,CLE,0.082
218,Jake Layman,POR,0.082
446,Shaquille Harrison,CHI,0.082
474,Tim Frazier,MIL,0.081
107,DeAndre' Bembry,ATL,0.081
120,Derrick Jones Jr.,MIA,0.081
500,Tyler Zeller,MEM,0.081
43,Bonzie Colson,MIL,0.081
405,Patty Mills,SAS,0.081
517,Will Barton,DEN,0.08
357,Marvin Williams,CHA,0.08
16,Amir Johnson,PHI,0.08
524,Zach Collins,POR,0.08
175,George Hill,MIL,0.079
507,Vince Carter,ATL,0.079
169,Furkan Korkmaz,PHI,0.079
453,Stanley Johnson,NOP,0.079
93,Danny Green,TOR,0.079
351,Marcus Smart,BOS,0.079
226,James Johnson,MIA,0.079
402,Patrick Beverley,LAC,0.079
395,Omari Spellman,ATL,0.079
52,Bruno Caboclo,MEM,0.078
435,Ryan Arcidiacono,CHI,0.078
232,Jaron Blossomgame,CLE,0.078
387,Nik Stauskas,CLE,0.078
265,Johnathan Williams,LAL,0.078
455,Sterling Brown,MIL,0.078
318,Kyle Korver,UTA,0.078
22,Andrew Wiggins,MIN,0.078
1,Aaron Holiday,IND,0.078
448,Shelvin Mack,CHA,0.077
53,Bryn Forbes,SAS,0.077
490,Troy Brown Jr.,WAS,0.077
162,Evan Fournier,ORL,0.077
288,Justin Jackson,DAL,0.076
247,Jerian Grant,ORL,0.076
172,Gary Harris,DEN,0.076
89,Damyean Dotson,NYK,0.076
283,Juancho Hernangomez,DEN,0.076
366,Michael Kidd-Gilchrist,CHA,0.075
354,Markieff Morris,OKC,0.075
436,Ryan Broekhoff,DAL,0.075
138,Doug McDermott,IND,0.075
426,Rodney Hood,POR,0.075
348,Marco Belinelli,SAS,0.075
511,Wayne Ellington,DET,0.075
63,Cedi Osman,CLE,0.075
463,Taurean Prince,ATL,0.075
83,D.J. Wilson,MIL,0.075
262,John Jenkins,NYK,0.074
96,Danuel House Jr.,HOU,0.074
60,Cameron Payne,CLE,0.074
473,Thon Maker,DET,0.074
62,Carmelo Anthony,HOU,0.074
32,BJ Johnson,SAC,0.074
279,Josh Jackson,PHX,0.073
344,Malik Monk,CHA,0.073
360,Maurice Harkless,POR,0.073
28,Antonio Blakeney,CHI,0.073
76,Collin Sexton,CLE,0.073
447,Shaun Livingston,GSW,0.073
131,Dirk Nowitzki,DAL,0.073
64,Chandler Hutchison,CHI,0.073
430,Royce O'Neale,UTA,0.073
86,Damian Jones,GSW,0.072
267,Jonah Bolden,PHI,0.072
496,Tyler Dorsey,MEM,0.072
442,Seth Curry,POR,0.071
161,Ersan Ilyasova,MIL,0.071
101,David Nwaba,CLE,0.071
369,Mike Muscala,LAL,0.07
159,Eric Gordon,HOU,0.07
90,Daniel Hamilton,ATL,0.07
425,Rodions Kurucs,BKN,0.069
379,Moritz Wagner,LAL,0.069
383,Nene,HOU,0.069
418,Reggie Bullock Jr.,LAL,0.069
137,Dorian Finney-Smith,DAL,0.069
65,Chandler Parsons,MEM,0.069
10,Alex Poythress,ATL,0.069
481,Tony Snell,MIL,0.069
144,Dwayne Bacon,CHA,0.069
342,Malcolm Miller,TOR,0.069
493,Troy Williams,SAC,0.069
353,Markelle Fultz,ORL,0.069
126,Devonte' Graham,CHA,0.068
186,Guerschon Yabusele,BOS,0.068
194,Ian Mahinmi,WAS,0.068
427,Rodney McGruder,LAC,0.068
79,Courtney Lee,DAL,0.068
287,Justin Holiday,MEM,0.068
149,E'Twaun Moore,NOP,0.067
286,Justin Anderson,ATL,0.067
505,Udonis Haslem,MIA,0.067
94,Dante Cunningham,SAS,0.067
178,Gerald Green,HOU,0.066
139,Dragan Bender,PHX,0.066
2,Abdel Nader,OKC,0.066
11,Alfonzo McKinnie,GSW,0.065
230,Jarell Martin,ORL,0.065
296,Keita Bates-Diop,MIN,0.065
305,Kevin Huerter,ATL,0.065
124,Devin Harris,DAL,0.065
27,Anthony Tolliver,MIN,0.064
367,Mikal Bridges,PHX,0.064
450,Skal Labissiere,POR,0.064
36,Billy Garrett,NYK,0.063
521,Yante Maten,MIA,0.063
59,Cam Reynolds,MIN,0.063
77,Corey Brewer,SAC,0.063
105,De'Anthony Melton,PHX,0.063
326,Landry Shamet,LAC,0.063
327,Langston Galloway,DET,0.063
278,Josh Hart,LAL,0.063
370,Mike Scott,PHI,0.063
235,Jason Smith,NOP,0.062
516,Wesley Matthews,IND,0.062
301,Kenrich Williams,NOP,0.062
135,Donte DiVincenzo,MIL,0.062
171,Gary Clark,HOU,0.061
23,Anfernee Simons,POR,0.06
271,Jonathon Simmons,PHI,0.06
404,Patrick Patterson,OKC,0.06
249,Jerryd Bayless,MIN,0.059
164,Frank Jackson,NOP,0.059
180,Glenn Robinson III,DET,0.058
196,Iman Shumpert,HOU,0.057
199,Isaiah Briscoe,ORL,0.057
200,Isaiah Canaan,MIL,0.057
498,Tyler Lydon,DEN,0.057
440,Semi Ojeleye,BOS,0.057
393,OG Anunoby,TOR,0.057
398,P.J. Tucker,HOU,0.056
57,CJ Miles,MEM,0.056
492,Troy Daniels,PHX,0.056
277,Jose Calderon,DET,0.056
514,Wes Iwundu,ORL,0.056
224,James Ennis III,PHI,0.056
520,Wilson Chandler,LAC,0.056
237,Jaylen Adams,ATL,0.055
306,Kevin Knox II,NYK,0.055
482,Torrey Craig,DEN,0.055
142,Duncan Robinson,MIA,0.055
13,Allen Crabbe,BKN,0.055
355,Marquese Chriss,CLE,0.054
528,Zhaire Smith,PHI,0.054
512,Wayne Selden,CHI,0.054
221,Jalen Jones,CLE,0.054
333,Lorenzo Brown,TOR,0.054
250,Jevon Carter,MEM,0.053
148,Dzanan Musa,BKN,0.053
284,Julian Washburn,MEM,0.053
67,Chasson Randle,WAS,0.053
58,Caleb Swanigan,SAC,0.053
66,Channing Frye,CLE,0.053
111,DeVaughn Akoon-Purcell,DEN,0.053
154,Elie Okobo,PHX,0.053
170,Garrett Temple,LAC,0.052
69,Chimezie Metu,SAS,0.052
193,Ian Clark,NOP,0.052
280,Josh Okogie,MIN,0.051
84,DJ Stephens,MEM,0.051
415,Rawle Alkins,CHI,0.051
71,Chris Chiozza,HOU,0.051
48,Brandon Knight,CLE,0.051
289,Justin Patton,PHI,0.051
210,JR Smith,CLE,0.051
34,Ben McLemore,SAC,0.05
55,C.J. Williams,MIN,0.049
445,Shake Milton,PHI,0.049
228,Jared Dudley,BKN,0.049
476,Timothe Luwawu-Cabarrot,CHI,0.049
403,Patrick McCaw,TOR,0.049
187,Hamidou Diallo,OKC,0.049
103,Davon Reed,IND,0.048
98,Darius Miller,NOP,0.048
31,Avery Bradley,MEM,0.047
46,Brandon Goodwin,DEN,0.046
502,Tyrone Wallace,LAC,0.043
325,Lance Thomas,NYK,0.043
248,Jerome Robinson,LAC,0.043
49,Brandon Sampson,CHI,0.043
118,Deonte Burton,OKC,0.043
451,Solomon Hill,NOP,0.042
30,Austin Rivers,HOU,0.042
143,Dusty Hannahs,MEM,0.041
100,Daryl Macon,DAL,0.041
7,Alex Abrines,OKC,0.041
167,Frank Ntilikina,NYK,0.039
203,Isaiah Thomas,DEN,0.039
457,Svi Mykhailiuk,DET,0.039
197,Isaac Bonga,LAL,0.039
484,Treveon Graham,BKN,0.038
191,Haywood Highsmith,PHI,0.038
184,Grayson Allen,UTA,0.037
51,Bruce Brown,DET,0.037
373,Milos Teodosic,LAC,0.036
434,Ryan Anderson,MIA,0.036
12,Alize Johnson,IND,0.036
523,Yuta Watanabe,MEM,0.036
227,James Nunnally,HOU,0.035
494,Tyler Cavanaugh,UTA,0.034
129,Dillon Brooks,MEM,0.034
461,Tahjere McCall,BKN,0.033
251,Jimmer Fredette,PHX,0.033
176,George King,PHX,0.032
449,Sindarius Thornwell,LAC,0.032
311,Khyri Thomas,DET,0.031
201,Isaiah Hartenstein,HOU,0.031
515,Wesley Johnson,WAS,0.029
151,Edmond Sumner,IND,0.028
335,Luc Mbah a Moute,LAC,0.028
464,Terrance Ferguson,OKC,0.027
236,Jawun Evans,OKC,0.025
21,Andrew Harrison,NOP,0.025
508,Vincent Edwards,HOU,0.023
174,Gary Trent Jr.,POR,0.023
215,Jacob Evans,GSW,0.021
509,Wade Baldwin IV,POR,0.021
115,Deng Adel,CLE,0.018
409,Quincy Acy,PHX,0.017
381,Naz Mitrou-Long,UTA,0.016
85,Dairis Bertans,NOP,0.013
428,Ron Baker,WAS,0.013
198,Isaac Humphries,ATL,0.012
340,Malachi Richardson,TOR,0.003
385,Nick Young,DEN,0.003
24,Angel Delgado,LAC,0.0
465,Terrence Jones,HOU,0.0
195,Ike Anigbogu,IND,0.0
313,Kobi Simmons,CLE,0.0
261,John Holland,CLE,0.0
499,Tyler Ulis,CHI,0.0
255,Joe Chealey,CHA,0.0
229,Jared Terrell,MIN,-0.009
362,Melvin Frazier Jr.,ORL,-0.02
394,Okaro White,WAS,-0.028
315,Kostas Antetokounmpo,DAL,-0.033
526,Zach Lofton,DET,-0.056
19,Andre Ingram,LAL,-0.093
133,Donatas Motiejunas,SAS,-0.12
136,Donte Grantham,OKC,-0.182
