,PLAYER_NAME,TEAM_ABBREVIATION,PIE
105,Day'Ron Sharpe,BKN,0.093
469,Stanley Johnson,UTA,0.093
474,Svi Mykhailiuk,CHA,0.092
420,Patrick Baldwin Jr.,GSW,0.092
134,Donte DiVincenzo,GSW,0.092
506,Ty Jerome,GSW,0.092
488,Theo Maledon,CHA,0.091
186,Isaiah Stewart,DET,0.091
88,Dalen Terry,CHI,0.091
456,Sandro Mamukelashvili,SAS,0.091
309,Kevin Huerter,SAC,0.091
368,McKinley Wright IV,DAL,0.091
163,Gary Trent Jr.,TOR,0.091
476,T.J. Warren,PHX,0.09
464,Shake Milton,PHI,0.09
200,Jaden Hardy,DAL,0.09
412,Otto Porter Jr.,TOR,0.09
117,Dennis Smith Jr.,CHA,0.09
47,Bruce Brown,DEN,0.09
232,Jaxson Hayes,NOP,0.09
265,Jordan Nwora,IND,0.089
325,Kyle Lowry,MIA,0.089
343,Luke Kennard,MEM,0.089
61,Caris LeVert,CLE,0.089
393,Neemias Queta,SAC,0.089
37,Bogdan Bogdanović,ATL,0.089
408,Omer Yurtseven,MIA,0.088
175,Harrison Barnes,SAC,0.088
20,Andrew Wiggins,GSW,0.088
93,Daniel Theis,IND,0.088
97,Darius Bazley,PHX,0.088
77,Coby White,CHI,0.088
145,Edmond Sumner,BKN,0.088
198,Jack White,DEN,0.087
481,Terance Mann,LAC,0.087
31,Bennedict Mathurin,IND,0.087
377,Mike Muscala,BOS,0.087
180,Isaiah Hartenstein,NYK,0.087
434,Raul Neto,CLE,0.087
432,RJ Barrett,NYK,0.087
84,Cory Joseph,DET,0.087
427,Peyton Watson,DEN,0.087
404,OG Anunoby,TOR,0.087
280,Julian Champagnie,SAS,0.086
32,Bismack Biyombo,PHX,0.086
410,Orlando Robinson,MIA,0.086
388,Naji Marshall,NOP,0.086
264,Jordan McLaughlin,MIN,0.086
253,John Collins,ATL,0.086
33,Blake Griffin,BOS,0.086
244,Jericho Sims,NYK,0.086
10,Aleksej Pokusevski,OKC,0.085
223,Jared Butler,OKC,0.085
301,Kennedy Chandler,MEM,0.085
260,Jonathan Kuminga,GSW,0.085
203,Jaden Springer,PHI,0.085
486,Thaddeus Young,TOR,0.084
115,Deni Avdija,WAS,0.084
438,Ricky Rubio,CLE,0.084
91,Damion Lee,PHX,0.084
454,Sam Hauser,BOS,0.084
275,Josh Richardson,NOP,0.083
415,P.J. Washington,CHA,0.083
127,Devonte' Graham,SAS,0.083
335,Lindell Wigginton,MIL,0.083
231,Javonte Green,CHI,0.082
525,Wenyen Gabriel,LAL,0.082
63,Cedi Osman,CLE,0.082
201,Jaden Ivey,DET,0.081
42,Brandon Boston,LAC,0.081
89,Damian Jones,UTA,0.081
491,Tim Hardaway Jr.,DAL,0.081
140,Duane Washington Jr.,NYK,0.08
212,Jalen McDaniels,PHI,0.08
482,Terence Davis,SAC,0.08
237,Jaylin Williams,OKC,0.08
516,Usman Garuba,HOU,0.079
254,John Konchar,MEM,0.079
342,Luka Samanic,UTA,0.079
108,De'Anthony Melton,PHI,0.079
350,Malik Beasley,LAL,0.079
268,Jose Alvarado,NOP,0.079
164,George Hill,IND,0.079
461,Seth Curry,BKN,0.079
56,Caleb Martin,MIA,0.078
142,Dwight Powell,DAL,0.078
529,Xavier Cooks,WAS,0.078
274,Josh Okogie,PHX,0.078
527,Will Barton,TOR,0.078
320,Kobi Simmons,CHA,0.078
437,Richaun Holmes,SAC,0.078
146,Eric Gordon,LAC,0.078
172,Grayson Allen,MIL,0.078
2,AJ Griffin,ATL,0.077
6,Aaron Wiggins,OKC,0.077
116,Dennis Schröder,LAL,0.077
196,Jabari Smith Jr.,HOU,0.077
397,Nickeil Alexander-Walker,MIN,0.077
120,Derrick Jones Jr.,CHI,0.077
214,Jalen Suggs,ORL,0.077
310,Kevin Knox II,POR,0.077
249,Joe Ingles,MIL,0.076
300,Kendrick Nunn,WAS,0.076
355,Marcus Smart,BOS,0.076
0,A.J. Lawson,DAL,0.076
139,Dru Smith,BKN,0.076
533,Yuta Watanabe,BKN,0.076
1,AJ Green,MIL,0.076
170,Gorgui Dieng,SAS,0.076
242,Jeremiah Robinson-Earl,OKC,0.076
205,Jae'Sean Tate,HOU,0.076
121,Derrick Rose,NYK,0.076
520,Vlatko Čančar,DEN,0.076
518,Victor Oladipo,MIA,0.076
391,Nathan Knight,MIN,0.076
162,Gary Payton II,GSW,0.076
426,Payton Pritchard,BOS,0.076
317,Killian Hayes,DET,0.075
329,Landry Shamet,PHX,0.075
12,Alex Len,SAC,0.075
419,Pat Connaughton,MIL,0.075
243,Jeremy Sochan,SAS,0.074
413,Ousmane Dieng,OKC,0.074
337,Lonnie Walker IV,LAL,0.074
431,R.J. Hampton,DET,0.074
531,Xavier Sneed,CHA,0.074
62,Carlik Jones,CHI,0.073
83,Corey Kispert,WAS,0.073
25,Anthony Lamb,GSW,0.073
411,Oshae Brissett,IND,0.073
168,Goran Dragic,MIL,0.073
494,Torrey Craig,PHX,0.073
366,Max Strus,MIA,0.073
336,Lindy Waters III,OKC,0.073
436,Reggie Jackson,DEN,0.073
290,Kai Jones,CHA,0.073
334,Lester Quinones,GSW,0.073
269,Josh Christopher,HOU,0.073
489,Theo Pinson,DAL,0.073
156,Furkan Korkmaz,PHI,0.073
158,Gabe York,IND,0.073
245,Jevon Carter,MIL,0.073
293,Keegan Murray,SAC,0.073
497,Tre Mann,OKC,0.072
188,Ish Smith,DEN,0.072
354,Marcus Morris Sr.,LAC,0.072
165,Georges Niang,PHI,0.072
536,Zeke Nnaji,DEN,0.072
398,Nicolas Batum,LAC,0.072
11,Alex Caruso,CHI,0.071
136,Doug McDermott,SAS,0.071
240,Jeff Green,DEN,0.071
430,Quenton Jackson,WAS,0.071
462,Shaedon Sharpe,POR,0.071
441,Robin Lopez,CLE,0.07
446,Rudy Gay,UTA,0.07
400,Nikola Jović,MIA,0.07
429,Quentin Grimes,NYK,0.07
13,Alize Johnson,SAS,0.07
185,Isaiah Roby,NYK,0.07
385,Moses Moody,GSW,0.07
191,JD Davison,BOS,0.069
202,Jaden McDaniels,MIN,0.069
483,Terrence Ross,PHX,0.069
171,Grant Williams,BOS,0.069
422,Patrick Williams,CHI,0.069
107,De'Andre Hunter,ATL,0.069
423,Patty Mills,BKN,0.069
103,Davis Bertans,DAL,0.069
407,Olivier Sarr,OKC,0.069
386,Moussa Diabaté,LAC,0.068
229,Jarrett Culver,ATL,0.068
144,Dyson Daniels,NOP,0.068
19,Andrew Nembhard,IND,0.068
177,Herbert Jones,NOP,0.068
369,Meyers Leonard,MIL,0.068
460,Serge Ibaka,MIL,0.068
150,Facundo Campazzo,DAL,0.068
389,Nassir Little,POR,0.068
248,Joe Harris,BKN,0.067
445,Royce O'Neale,BKN,0.067
305,Keon Ellis,SAC,0.067
328,Lamar Stevens,CLE,0.067
239,Jeff Dowtin Jr.,TOR,0.067
442,Rodney McGruder,DET,0.067
390,Nate Williams,POR,0.067
72,Christian Braun,DEN,0.067
505,Troy Brown Jr.,LAL,0.067
271,Josh Green,DAL,0.067
304,Kentavious Caldwell-Pope,DEN,0.066
358,Markieff Morris,DAL,0.066
480,Taurean Prince,MIN,0.065
28,Ayo Dosunmu,CHI,0.065
347,Malaki Branham,SAS,0.065
160,Garrison Mathews,ATL,0.064
57,Cam Reddish,POR,0.064
131,Dominick Barlow,SAS,0.064
286,Justise Winslow,POR,0.063
75,Chuma Okeke,ORL,0.063
24,Anthony Gill,WAS,0.063
339,Luguentz Dort,OKC,0.062
282,Justin Champagnie,BOS,0.061
159,Garrett Temple,NOP,0.061
95,Danuel House Jr.,PHI,0.061
69,Chris Duarte,IND,0.061
94,Danny Green,CLE,0.061
111,Dean Wade,CLE,0.061
102,Davion Mitchell,SAC,0.061
179,Isaac Okoro,CLE,0.06
129,Dillon Brooks,MEM,0.06
524,Wendell Moore Jr.,MIN,0.06
197,Jabari Walker,POR,0.06
147,Eugene Omoruyi,DET,0.06
443,Romeo Langford,SAS,0.059
306,Keon Johnson,POR,0.059
485,Terry Taylor,CHI,0.059
477,Taj Gibson,WAS,0.059
5,Aaron Nesmith,IND,0.059
502,Trevor Keels,NYK,0.058
176,Haywood Highsmith,MIA,0.058
365,Max Christie,LAL,0.058
157,Gabe Vincent,MIA,0.058
161,Gary Harris,ORL,0.058
416,PJ Dozier,SAC,0.058
507,TyTy Washington Jr.,HOU,0.057
352,Mamadi Diakite,CLE,0.057
199,Jacob Gilyard,MEM,0.056
279,Juancho Hernangomez,TOR,0.056
346,Malachi Flynn,TOR,0.056
135,Dorian Finney-Smith,BKN,0.056
421,Patrick Beverley,CHI,0.056
367,Maxi Kleber,DAL,0.056
101,David Roddy,MEM,0.056
221,James Johnson,IND,0.055
81,Cole Swider,LAL,0.055
499,Trent Forrest,ATL,0.055
7,Admiral Schofield,ORL,0.055
362,Matisse Thybulle,POR,0.055
372,Michael Carter-Williams,ORL,0.055
511,Tyrese Martin,ATL,0.054
263,Jordan Hall,SAS,0.054
4,Aaron Holiday,ATL,0.054
278,Juan Toscano-Anderson,UTA,0.053
276,Joshua Primo,SAS,0.053
521,Vít Krejčí,ATL,0.053
183,Isaiah Livers,DET,0.053
49,Bryce McGowens,CHA,0.053
537,Ziaire Williams,MEM,0.052
406,Ochai Agbaji,UTA,0.052
284,Justin Jackson,BOS,0.052
18,Andre Iguodala,GSW,0.052
435,Reggie Bullock Jr.,DAL,0.052
78,Cody Martin,CHA,0.052
353,MarJon Beauchamp,MIL,0.051
256,Johnny Davis,WAS,0.051
189,Ish Wainright,PHX,0.051
192,JT Thor,CHA,0.051
313,Kevon Harris,ORL,0.051
364,Matthew Dellavedova,SAC,0.051
459,Scotty Pippen Jr.,LAL,0.051
27,Austin Rivers,MIN,0.05
100,David Duke Jr.,BKN,0.05
315,Khem Birch,SAS,0.05
219,James Bouknight,CHA,0.05
378,Miles McBride,NYK,0.049
257,Johnny Juzang,UTA,0.049
141,Duncan Robinson,MIA,0.049
363,Matt Ryan,MIN,0.047
173,Greg Brown III,POR,0.047
370,Mfiondu Kabengele,BOS,0.046
148,Evan Fournier,NYK,0.046
73,Christian Koloko,TOR,0.046
500,Trevelin Queen,PHI,0.046
466,Simone Fontecchio,UTA,0.046
104,Davon Reed,DEN,0.046
394,Nerlens Noel,BKN,0.046
86,Daishen Nix,HOU,0.045
307,Kessler Edwards,SAC,0.044
16,Amir Coffey,LAC,0.042
487,Thanasis Antetokounmpo,MIL,0.041
526,Wesley Matthews,MIL,0.041
224,Jared Rhoden,DET,0.041
299,Kendall Brown,IND,0.04
206,Jake LaRavia,MEM,0.04
64,Chance Comanche,POR,0.039
218,Jamaree Bouyea,MIA,0.039
55,Caleb Houstan,ORL,0.038
283,Justin Holiday,DAL,0.037
50,Bryn Forbes,MIN,0.035
153,Frank Ntilikina,DAL,0.033
414,P.J. Tucker,PHI,0.032
501,Trevor Hudgins,HOU,0.032
34,Blake Wesley,SAS,0.031
289,KZ Okpala,SAC,0.031
472,Sterling Brown,LAL,0.031
450,Ryan Arcidiacono,NYK,0.026
252,John Butler Jr.,POR,0.024
402,Noah Vonleh,BOS,0.024
519,Vince Williams Jr.,MEM,0.024
515,Udonis Haslem,MIA,0.022
285,Justin Minaya,POR,0.022
126,Devon Dotson,WAS,0.012
187,Isaiah Todd,WAS,0.012
119,Dereon Seabron,NOP,0.011
451,Ryan Rollins,GSW,0.009
250,Joe Wieskamp,TOR,0.006
373,Michael Foster Jr.,PHI,0.0
51,Buddy Boeheim,DET,-0.003
151,Frank Jackson,PHX,-0.026
118,Deonte Burton,SAC,-0.045
359,Marko Simonovic,CHI,-0.045
333,Leandro Bolmaro,UTA,-0.055
71,Chris Silva,ATL,-0.095
66,Chima Moneke,SAC,-0.105
14,Alondes Williams,BKN,-0.108
