,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Unnamed: 11_level_0,Unnamed: 12_level_0,Unnamed: 13_level_0,Unnamed: 14_level_0,Unnamed: 15_level_0,Unnamed: 16_level_0,Unnamed: 17_level_0,Offense Four Factors,Offense Four Factors,Offense Four Factors,Offense Four Factors,Unnamed: 22_level_0,Defense Four Factors,Defense Four Factors,Defense Four Factors,Defense Four Factors,Unnamed: 27_level_0,Unnamed: 28_level_0,Unnamed: 29_level_0,Unnamed: 30_level_0
,Rk,Team,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,Unnamed: 17_level_1,eFG%,TOV%,ORB%,FT/FGA,Unnamed: 22_level_1,eFG%,TOV%,DRB%,FT/FGA,Unnamed: 27_level_1,Arena,Attend.,Attend./G
0,1.0,Washington Bullets*,28.2,54.0,28.0,53,29,4.99,-0.24,4.75,107.4,102.7,4.7,106.5,0.308,,0.527,,0.485,13.7,34.0,0.227,,0.475,13.1,70.1,0.176,,Capital Centre,,620.0
1,2.0,San Antonio Spurs*,27.3,48.0,34.0,53,29,5.18,-0.21,4.97,107.1,102.4,4.7,110.6,0.312,,0.554,,0.506,15.8,30.2,0.248,,0.477,15.9,66.9,0.221,,HemisFair Arena,,565.0
2,3.0,Phoenix Suns*,25.5,50.0,32.0,50,32,3.7,-0.15,3.55,105.7,102.4,3.3,108.5,0.306,,0.555,,0.512,17.1,30.9,0.235,,0.495,17.7,65.8,0.211,,Arizona Veterans Memorial Coliseum,,591.0
3,4.0,Los Angeles Lakers*,27.2,47.0,35.0,49,33,3.06,-0.12,2.95,106.1,103.2,2.9,105.9,0.282,,0.557,,0.517,15.9,27.6,0.217,,0.484,15.1,66.5,0.18,,The Forum,482611.0,663.0
4,5.0,Seattle SuperSonics*,26.8,52.0,30.0,48,34,2.72,-0.03,2.69,102.7,100.1,2.6,103.4,0.307,,0.514,,0.468,15.7,34.8,0.231,,0.463,15.0,69.1,0.209,,,,
5,6.0,Kansas City Kings*,25.7,48.0,34.0,48,34,2.88,-0.15,2.73,104.5,101.9,2.6,107.3,0.313,,0.533,,0.492,15.8,31.9,0.228,,0.486,18.4,67.5,0.307,,Kemper Arena,,290.0
6,7.0,Milwaukee Bucks,24.8,38.0,44.0,47,35,2.22,-0.1,2.12,106.0,104.0,2.0,106.5,0.26,,0.54,,0.503,15.4,32.2,0.198,,0.49,16.9,65.9,0.242,,MECCA Arena,,532.0
7,8.0,Atlanta Hawks*,24.6,46.0,36.0,47,35,2.09,-0.16,1.92,105.6,103.6,2.0,102.5,0.342,,0.525,,0.473,15.2,36.1,0.262,,0.489,18.2,66.6,0.297,,Omni Coliseum,,261.0
8,9.0,Philadelphia 76ers*,26.4,47.0,35.0,46,36,1.85,-0.11,1.74,102.0,100.3,1.7,106.7,0.329,,0.535,,0.488,17.4,31.4,0.247,,0.464,15.8,68.4,0.229,,The Spectrum,,524.0
