,PLAYER_NAME,TEAM_ABBREVIATION,PIE
175,JJ Hickson,WAS,0.107
177,JJ Redick,LAC,0.107
158,Goran Dragic,MIA,0.107
453,Tristan Thompson,CLE,0.106
316,Mason Plumlee,POR,0.106
389,Robin Lopez,NYK,0.106
23,Andrew Bogut,GSW,0.106
102,Darren Collison,SAC,0.106
47,Brandan Wright,MEM,0.106
200,Jarrett Jack,BKN,0.106
174,J.J. Barea,DAL,0.105
337,Myles Turner,IND,0.105
49,Brandon Bass,LAL,0.105
40,Bismack Biyombo,TOR,0.105
148,Festus Ezeli,GSW,0.105
83,Clint Capela,HOU,0.105
332,Mirza Teletovic,PHX,0.105
269,Kevon Looney,GSW,0.105
295,Lou Williams,LAL,0.104
183,Jae Crowder,BOS,0.103
16,Amir Johnson,BOS,0.103
348,Nikola Mirotic,CHI,0.103
224,John Henson,MIL,0.103
217,Jodie Meeks,DET,0.103
459,Tyler Zeller,BOS,0.102
278,Kyle Anderson,SAS,0.102
356,Omri Casspi,SAC,0.102
415,Shelvin Mack,UTA,0.101
51,Brandon Knight,PHX,0.101
395,Rudy Gay,SAC,0.101
301,Luol Deng,MIA,0.101
262,Kent Bazemore,ATL,0.1
113,Deron Williams,DAL,0.1
330,Mike Scott,ATL,0.1
450,Trevor Booker,UTA,0.1
440,Tim Frazier,NOP,0.1
9,Alec Burks,UTA,0.099
324,Michael Carter-Williams,MIL,0.099
46,Bradley Beal,WAS,0.099
451,Trey Burke,UTA,0.099
123,Donald Sloan,BKN,0.099
45,Boris Diaw,SAS,0.099
454,Troy Daniels,CHA,0.098
458,Tyler Johnson,MIA,0.098
93,D.J. Augustin,DEN,0.098
286,Lance Stephenson,MEM,0.098
410,Shabazz Muhammad,MIN,0.098
53,Brian Roberts,POR,0.097
365,Patty Mills,SAS,0.097
237,Jordan McRae,CLE,0.096
427,Taj Gibson,CHI,0.096
392,Rondae Hollis-Jefferson,BKN,0.096
335,Monta Ellis,IND,0.096
433,Thabo Sefolosha,ATL,0.096
20,Andre Miller,SAS,0.096
391,Rodney Stuckey,IND,0.096
378,Rasual Butler,SAS,0.095
138,Elton Brand,PHI,0.095
72,Chris Andersen,MEM,0.095
185,Jamal Crawford,LAC,0.095
402,Salah Mejri,DAL,0.095
413,Shaun Livingston,GSW,0.095
84,Cody Zeller,CHA,0.095
50,Brandon Jennings,ORL,0.095
12,Alexis Ajinca,NOP,0.095
247,Justin Anderson,DAL,0.094
419,Spencer Hawes,CHA,0.094
412,Shane Larkin,BKN,0.094
153,George Hill,IND,0.094
334,Mo Williams,CLE,0.094
115,Derrick Rose,CHI,0.094
79,Christian Wood,PHI,0.094
318,Matt Bonner,SAS,0.094
26,Andrew Wiggins,MIN,0.094
43,Bobby Portis,CHI,0.093
358,Otto Porter Jr.,WAS,0.093
182,Jabari Parker,MIL,0.093
155,Gerald Henderson,POR,0.093
188,James Ennis III,NOP,0.092
426,T.J. Warren,PHX,0.092
232,Jordan Adams,MEM,0.092
211,Jeremy Lin,CHA,0.092
390,Rodney Hood,UTA,0.092
416,Solomon Hill,IND,0.091
473,Zach LaVine,MIN,0.091
135,Elfrid Payton,ORL,0.091
436,Thomas Robinson,BKN,0.091
309,Marcus Thornton,WAS,0.091
409,Seth Curry,SAC,0.091
10,Alex Len,PHX,0.091
387,Robert Covington,PHI,0.09
463,Udonis Haslem,MIA,0.09
152,Gary Neal,WAS,0.09
149,Frank Kaminsky,CHA,0.09
452,Trey Lyles,UTA,0.09
289,Larry Nance Jr.,LAL,0.09
290,Lavoy Allen,IND,0.09
180,JaMychal Green,MEM,0.09
442,Timofey Mozgov,CLE,0.089
371,Quincy Acy,SAC,0.089
273,Kobe Bryant,LAL,0.089
64,Cameron Payne,OKC,0.089
19,Andre Iguodala,GSW,0.089
88,Cory Joseph,TOR,0.089
470,Willie Cauley-Stein,SAC,0.088
240,Jose Calderon,NYK,0.088
197,Jarell Eddie,WAS,0.088
437,Tiago Splitter,ATL,0.088
6,Al-Farouq Aminu,POR,0.088
313,Markieff Morris,WAS,0.088
69,Channing Frye,CLE,0.088
274,Kosta Koufos,SAC,0.088
201,Jason Smith,ORL,0.088
92,D'Angelo Russell,LAL,0.088
424,Steven Adams,OKC,0.087
423,Steve Novak,MIL,0.087
406,Sean Kilpatrick,BKN,0.087
146,Evan Fournier,ORL,0.087
276,Kris Humphries,ATL,0.087
233,Jordan Clarkson,LAL,0.087
209,Jeremy Evans,DAL,0.087
205,Jeff Green,LAC,0.087
352,Norman Powell,TOR,0.087
381,Raymond Felton,DAL,0.086
299,Luis Scola,TOR,0.086
145,Ersan Ilyasova,ORL,0.086
307,Marcus Morris Sr.,DET,0.086
382,Reggie Bullock Jr.,DET,0.085
251,Jusuf Nurkić,DEN,0.085
444,Toney Douglas,NOP,0.085
401,Ryan Kelly,LAL,0.085
407,Serge Ibaka,OKC,0.085
203,Jason Thompson,TOR,0.085
329,Mike Muscala,ATL,0.084
449,Trevor Ariza,HOU,0.084
234,Jordan Farmar,MEM,0.084
70,Charlie Villanueva,DAL,0.084
118,Devin Harris,DAL,0.083
288,Langston Galloway,NYK,0.083
430,Terrence Jones,HOU,0.082
431,Terrence Ross,TOR,0.082
322,Meyers Leonard,POR,0.082
441,Tim Hardaway Jr.,ATL,0.082
36,Avery Bradley,BOS,0.082
385,Richaun Holmes,PHI,0.082
235,Jordan Hamilton,NOP,0.082
62,CJ Miles,IND,0.082
212,Jerian Grant,NYK,0.082
220,Joe Johnson,MIA,0.081
428,Tarik Black,LAL,0.081
76,Chris Kaman,POR,0.081
142,Eric Gordon,NOP,0.081
213,Jerryd Bayless,MIL,0.08
320,Maurice Harkless,POR,0.08
157,Glenn Robinson III,IND,0.08
465,Vince Carter,MEM,0.08
370,Phil Pressey,POR,0.08
304,Marcelo Huertas,LAL,0.08
229,Jonas Jerebko,BOS,0.08
17,Anderson Varejao,GSW,0.08
219,Joe Ingles,UTA,0.079
221,Joe Young,IND,0.079
164,Harrison Barnes,GSW,0.079
355,Omer Asik,NOP,0.079
101,Darrell Arthur,DEN,0.079
364,Patrick Patterson,TOR,0.078
359,P.J. Tucker,PHX,0.078
336,Montrezl Harrell,HOU,0.078
353,Norris Cole,NOP,0.078
317,Matt Barnes,MEM,0.078
268,Kevin Seraphin,NYK,0.078
405,Sasha Vujacic,NYK,0.078
422,Steve Blake,DET,0.078
462,Tyus Jones,MIN,0.077
319,Matthew Dellavedova,CLE,0.077
39,Beno Udrih,MEM,0.077
263,Kentavious Caldwell-Pope,DET,0.077
222,Joel Anthony,DET,0.077
195,Jared Dudley,WAS,0.077
31,Anthony Tolliver,DET,0.076
374,Rakeem Christmas,IND,0.076
96,Damien Inglis,MIL,0.076
151,Gary Harris,DEN,0.076
363,Patrick Beverley,HOU,0.076
34,Arron Afflalo,NYK,0.076
166,Henry Sims,BKN,0.076
297,Lucas Nogueira,TOR,0.075
456,Tyler Ennis,MIL,0.075
225,John Jenkins,PHX,0.075
445,Tony Allen,MEM,0.075
404,Sasha Kaun,CLE,0.075
361,Pablo Prigioni,LAC,0.075
13,Allen Crabbe,POR,0.075
67,Caron Butler,SAC,0.075
117,Devin Booker,PHX,0.074
82,Cliff Alexander,POR,0.074
71,Chase Budinger,PHX,0.074
168,Ian Clark,GSW,0.074
24,Andrew Goudelock,HOU,0.074
192,James Michael McAdoo,GSW,0.074
267,Kevin Martin,SAS,0.074
22,Andrea Bargnani,BKN,0.073
208,Jerami Grant,PHI,0.073
132,E'Twaun Moore,CHI,0.073
340,Nemanja Bjelica,MIN,0.073
0,Aaron Brooks,CHI,0.073
103,Darrun Hilliard,DET,0.073
44,Bojan Bogdanovic,BKN,0.072
242,Josh McRoberts,MIA,0.072
238,Jordan Mickey,BOS,0.072
308,Marcus Smart,BOS,0.072
60,C.J. Wilcox,LAC,0.072
397,Russ Smith,MEM,0.072
300,Luke Babbitt,NOP,0.072
292,Leandro Barbosa,GSW,0.072
32,Archie Goodwin,PHX,0.072
231,Jonathon Simmons,SAS,0.071
134,Edy Tavares,ATL,0.071
198,Jarell Martin,MEM,0.071
191,James Jones,CLE,0.071
52,Brandon Rush,GSW,0.071
110,DeMarre Carroll,TOR,0.071
411,Shabazz Napier,ORL,0.071
90,Courtney Lee,CHA,0.071
171,Isaiah Canaan,PHI,0.071
379,Raul Neto,UTA,0.07
58,Bryce Dejean-Jones,NOP,0.07
99,Danny Green,SAS,0.07
87,Cory Jefferson,PHX,0.07
186,Jameer Nelson,DEN,0.07
125,Doug McDermott,CHI,0.069
467,Wesley Johnson,LAC,0.069
35,Austin Rivers,LAC,0.069
279,Kyle Korver,ATL,0.068
455,Ty Lawson,IND,0.068
214,Jimmer Fredette,SAS,0.068
139,Emmanuel Mudiay,DEN,0.068
466,Wayne Ellington,BKN,0.068
7,Alan Anderson,WAS,0.067
190,James Johnson,TOR,0.067
178,JR Smith,CLE,0.067
244,Josh Smith,HOU,0.066
243,Josh Richardson,MIA,0.066
124,Donatas Motiejunas,HOU,0.066
468,Wesley Matthews,DAL,0.065
312,Markel Brown,BKN,0.065
311,Mario Hezonja,ORL,0.065
380,Ray McCallum,SAS,0.065
287,Lance Thomas,NYK,0.064
420,Stanley Johnson,DET,0.064
472,Xavier Munford,MEM,0.064
250,Justise Winslow,MIA,0.064
408,Sergey Karasev,BKN,0.064
306,Marco Belinelli,SAC,0.063
27,Anthony Bennett,TOR,0.063
403,Sam Dekker,HOU,0.063
202,Jason Terry,HOU,0.062
252,KJ McDaniels,HOU,0.062
372,RJ Hunter,BOS,0.062
346,Nik Stauskas,PHI,0.062
170,Iman Shumpert,CLE,0.061
144,Erick Green,DEN,0.061
163,Greivis Vasquez,MIL,0.061
384,Richard Jefferson,CLE,0.06
394,Roy Hibbert,LAL,0.06
154,Gerald Green,MIA,0.06
86,Corey Brewer,HOU,0.06
59,C.J. Watson,ORL,0.059
54,Briante Weber,MIA,0.059
400,Ryan Hollins,MEM,0.059
249,Justin Holiday,CHI,0.059
369,Paul Pierce,LAC,0.058
121,Dion Waiters,OKC,0.058
344,Nick Young,LAL,0.058
167,Hollis Thompson,PHI,0.058
21,Andre Roberson,OKC,0.058
150,Garrett Temple,WAS,0.057
393,Ronnie Price,PHX,0.057
30,Anthony Morrow,OKC,0.057
351,Noah Vonleh,POR,0.056
418,Spencer Dinwiddie,CHI,0.056
271,Kirk Hinrich,ATL,0.056
77,Chris McCullough,BKN,0.056
204,Jeff Ayres,LAC,0.055
447,Tony Snell,CHI,0.054
457,Tyler Hansbrough,CHA,0.054
80,Chuck Hayes,LAC,0.054
14,Alonzo Gee,NOP,0.053
75,Chris Johnson,UTA,0.053
362,Pat Connaughton,POR,0.053
327,Mike Dunleavy,CHI,0.052
63,Cameron Bairstow,DET,0.052
257,Kelly Oubre Jr.,WAS,0.051
376,Randy Foye,OKC,0.051
339,Nazr Mohammed,OKC,0.051
388,Robert Sacre,LAL,0.05
429,Tayshaun Prince,MIN,0.049
259,Kendall Marshall,PHI,0.049
414,Shayne Whittington,IND,0.048
343,Nick Collison,OKC,0.048
127,Drew Gooden,WAS,0.048
38,Ben McLemore,SAC,0.048
354,O.J. Mayo,MIL,0.047
94,Dahntay Jones,CLE,0.047
143,Eric Moreland,SAC,0.047
321,Metta World Peace,LAL,0.047
293,Lorenzo Brown,DET,0.047
179,JaKarr Sampson,DEN,0.047
100,Dante Cunningham,NOP,0.047
260,Kendrick Perkins,NOP,0.046
333,Mitch McGary,OKC,0.046
162,Greg Smith,MIN,0.045
227,Johnny O'Bryant III,MIL,0.045
328,Mike Miller,DEN,0.045
432,Terry Rozier,BOS,0.044
275,Kostas Papanikolaou,DEN,0.044
241,Josh Huestis,OKC,0.042
136,Elijah Millsap,UTA,0.041
187,James Anderson,SAC,0.041
296,Luc Mbah a Moute,LAC,0.039
3,Adreian Payne,MIN,0.039
360,PJ Hairston,MEM,0.039
218,Joe Harris,CLE,0.038
11,Alex Stepheson,MEM,0.038
28,Anthony Brown,LAL,0.037
285,Lamar Patterson,ATL,0.037
349,Nikola Pekovic,MIN,0.033
194,Jared Cunningham,CLE,0.032
417,Sonny Weems,PHX,0.031
282,Kyle Singler,OKC,0.031
48,Branden Dawson,LAC,0.03
37,Axel Toupane,DEN,0.029
119,Devyn Marble,ORL,0.029
74,Chris Copeland,MIL,0.026
97,Damjan Rudez,MIN,0.025
193,James Young,BOS,0.025
377,Rashad Vaughn,MIL,0.024
137,Elliot Williams,CHA,0.023
81,Cleanthony Early,NYK,0.022
448,Tony Wroten,NYK,0.022
248,Justin Harper,BKN,0.021
107,DeJuan Blair,WAS,0.016
357,Orlando Johnson,NOP,0.015
2,Aaron Harrison,CHA,0.013
128,Duje Dukan,SAC,0.013
294,Lou Amundson,NYK,0.009
57,Bryce Cotton,MEM,0.007
176,JJ O'Brien,UTA,0.0
438,Tibor Pleiss,UTA,-0.004
298,Luis Montero,POR,-0.01
338,Nate Robinson,NOP,-0.016
56,Bruno Caboclo,TOR,-0.056
255,Keith Appling,ORL,-0.063
