,Player,Team,G,Par,Stocks,eFG%,MP,PER,TS%,WS,BPM,VORP,Team_Win%,Team_G,Share,Games_Played_PCT,Year
28,Deron Williams,Utah Jazz,76.0,33.2,1.5,0.515,2802.0,20.6,0.574,10.3,3.8,4.1,0.6463,82.0,0.006,0.9268,2010
29,Chris Kaman,Los Angeles Clippers,76.0,29.4,1.7,0.49,2608.0,16.5,0.527,2.4,-2.5,-0.3,0.3537,82.0,0,0.9268,2010
30,Pau Gasol,Los Angeles Lakers,65.0,33.0,2.3,0.536,2403.0,22.9,0.593,11.0,4.9,4.2,0.6951,82.0,0,0.7927,2010
31,Dwight Howard,Orlando Magic,82.0,33.3,3.7,0.612,2843.0,24.0,0.63,13.2,4.4,4.6,0.7195,82.0,0.389,1.0,2010
32,Paul Pierce,Boston Celtics,71.0,25.8,1.6,0.535,2411.0,18.2,0.613,8.3,3.0,3.0,0.6098,82.0,0,0.8659,2010
33,Gerald Wallace,Charlotte Bobcats,76.0,30.3,2.6,0.511,3119.0,18.3,0.586,11.5,2.7,3.7,0.5366,82.0,0,0.9268,2010
35,Jamal Crawford,Atlanta Hawks,79.0,23.5,1.0,0.523,2460.0,18.4,0.573,7.3,2.4,2.7,0.6463,82.0,0,0.9634,2010
36,LaMarcus Aldridge,Portland Trail Blazers,78.0,28.0,1.5,0.497,2922.0,18.2,0.535,8.8,1.2,2.3,0.6098,82.0,0,0.9512,2010
37,Tim Duncan,San Antonio Spurs,78.0,31.2,2.1,0.519,2438.0,24.7,0.56,10.9,6.1,5.0,0.6098,82.0,0,0.9512,2010
38,Al Harrington,New York Knicks,72.0,24.8,1.3,0.503,2195.0,16.8,0.546,3.5,-0.8,0.6,0.3537,82.0,0,0.878,2010
39,Luol Deng,Chicago Bulls,70.0,26.9,1.8,0.482,2651.0,16.1,0.531,5.9,1.0,2.0,0.5,82.0,0,0.8537,2010
40,Stephen Curry,Golden State Warriors,80.0,27.9,2.1,0.535,2896.0,16.3,0.568,4.7,0.7,2.0,0.3171,82.0,0,0.9756,2010
41,O.J. Mayo,Memphis Grizzlies,82.0,24.3,1.4,0.516,3113.0,14.6,0.551,5.6,0.0,1.6,0.4878,82.0,0,1.0,2010
42,Andrea Bargnani,Toronto Raptors,80.0,24.6,1.7,0.523,2799.0,15.5,0.552,4.2,-0.8,0.9,0.4878,82.0,0,0.9756,2010
43,Andre Iguodala,Philadelphia 76ers,82.0,29.4,2.4,0.485,3193.0,17.8,0.535,6.7,2.4,3.5,0.3293,82.0,0,1.0,2010
44,Al Jefferson,Minnesota Timberwolves,76.0,28.2,2.1,0.498,2463.0,19.0,0.524,4.6,0.4,1.5,0.1829,82.0,0,0.9268,2010
45,Eric Gordon,Los Angeles Clippers,62.0,22.5,1.3,0.525,2229.0,14.1,0.571,3.2,-0.9,0.6,0.3537,82.0,0,0.7561,2010
46,Devin Harris,New Jersey Nets,64.0,26.7,1.5,0.437,2221.0,16.2,0.512,2.7,-0.8,0.7,0.1463,82.0,0,0.7805,2010
47,Carl Landry,Sacramento Kings,80.0,23.5,1.5,0.537,2469.0,19.0,0.6,7.7,0.8,1.7,0.3049,82.0,0,0.9756,2010
48,Vince Carter,Orlando Magic,75.0,23.6,0.9,0.486,2310.0,17.1,0.541,7.4,2.0,2.3,0.7195,82.0,0,0.9146,2010
49,Rodney Stuckey,Detroit Pistons,73.0,25.2,1.6,0.413,2499.0,15.6,0.479,2.7,-0.4,1.0,0.3293,82.0,0,0.8902,2010
50,Jason Terry,Dallas Mavericks,77.0,22.2,1.4,0.503,2540.0,16.5,0.552,6.5,1.5,2.2,0.6707,82.0,0,0.939,2010
51,Manu Ginóbili,San Antonio Spurs,75.0,25.2,1.7,0.514,2150.0,22.5,0.584,9.7,6.7,4.7,0.6098,82.0,0.002,0.9146,2010
52,Steve Nash,Phoenix Suns,81.0,30.8,0.6,0.57,2660.0,21.6,0.615,9.9,4.3,4.2,0.6585,82.0,0.04,0.9878,2010
53,Caron Butler,Dallas Mavericks,74.0,24.6,1.9,0.448,2783.0,13.7,0.507,3.5,-1.3,0.5,0.6707,82.0,0,0.9024,2010
54,Ray Allen,Boston Celtics,80.0,22.1,1.1,0.551,2819.0,15.2,0.601,7.9,1.2,2.3,0.6098,82.0,0,0.9756,2010
55,Luis Scola,Houston Rockets,82.0,26.9,1.1,0.514,2671.0,17.2,0.55,6.3,-0.3,1.1,0.5122,82.0,0,1.0,2010
56,Russell Westbrook,Oklahoma City Thunder,82.0,29.0,1.7,0.428,2813.0,17.8,0.491,6.1,1.2,2.3,0.6098,82.0,0,1.0,2010
58,Andrew Bogut,Milwaukee Bucks,69.0,27.9,3.1,0.52,2229.0,20.7,0.54,7.5,3.1,2.8,0.561,82.0,0,0.8415,2010
59,Mo Williams,Cleveland Cavaliers,69.0,24.1,1.3,0.535,2359.0,16.1,0.58,6.7,1.8,2.3,0.7439,82.0,0,0.8415,2010
60,Jason Richardson,Phoenix Suns,79.0,22.6,1.2,0.553,2485.0,16.6,0.574,6.6,1.7,2.3,0.6585,82.0,0,0.9634,2010
61,Josh Smith,Atlanta Hawks,81.0,28.6,3.7,0.505,2871.0,21.0,0.536,9.3,5.1,5.1,0.6463,82.0,0,0.9878,2010
62,Brandon Jennings,Milwaukee Bucks,82.0,24.6,1.5,0.431,2671.0,14.5,0.475,4.2,0.7,1.8,0.561,82.0,0,1.0,2010
63,John Salmons,Milwaukee Bucks,81.0,21.5,1.5,0.501,2824.0,14.7,0.553,7.1,1.6,2.5,0.561,82.0,0,0.9878,2010
64,J.R. Smith,Denver Nuggets,75.0,20.9,1.6,0.491,2082.0,15.0,0.515,2.7,0.1,1.1,0.6463,82.0,0,0.9146,2010
65,Wilson Chandler,New York Knicks,65.0,22.8,1.5,0.502,2320.0,13.7,0.534,2.7,-2.1,0.0,0.3537,82.0,0,0.7927,2010
66,Baron Davis,Los Angeles Clippers,75.0,26.8,2.3,0.446,2523.0,17.4,0.501,4.5,1.5,2.2,0.3537,82.0,0,0.9146,2010
68,Danilo Gallinari,New York Knicks,81.0,21.7,1.6,0.523,2747.0,14.8,0.575,5.6,0.5,1.7,0.3537,82.0,0,0.9878,2010
69,Jeff Green,Oklahoma City Thunder,82.0,22.7,2.2,0.502,3043.0,13.8,0.53,6.6,0.2,1.7,0.6098,82.0,0,1.0,2010
71,Trevor Ariza,Houston Rockets,72.0,24.3,2.4,0.462,2629.0,13.3,0.488,3.2,0.5,1.7,0.5122,82.0,0,0.878,2010
72,Michael Beasley,Miami Heat,78.0,22.5,1.6,0.463,2328.0,16.1,0.505,4.6,-0.8,0.7,0.5732,82.0,0,0.9512,2010
73,Marc Gasol,Memphis Grizzlies,69.0,26.3,2.6,0.581,2469.0,19.3,0.617,8.4,2.8,3.0,0.4878,82.0,0,0.8415,2010
74,Troy Murphy,Indiana Pacers,72.0,26.9,1.5,0.551,2344.0,18.0,0.585,7.8,2.9,2.9,0.3902,82.0,0,0.878,2010
76,Kevin Garnett,Boston Celtics,69.0,24.3,1.8,0.521,2060.0,19.4,0.569,7.3,3.5,2.9,0.6098,82.0,0,0.8415,2010
77,Al Horford,Atlanta Hawks,81.0,26.4,1.8,0.552,2845.0,19.4,0.594,10.9,2.3,3.1,0.6463,82.0,0,0.9878,2010
78,Andray Blatche,Washington Wizards,81.0,22.5,1.9,0.485,2256.0,17.6,0.519,3.4,0.6,1.5,0.3171,82.0,0,0.9878,2010
79,Rashard Lewis,Orlando Magic,72.0,20.0,1.5,0.539,2369.0,14.0,0.573,6.5,1.8,2.3,0.7195,82.0,0,0.878,2010
81,Andre Miller,Portland Trail Blazers,82.0,22.6,1.2,0.454,2500.0,18.1,0.53,7.0,1.8,2.4,0.6098,82.0,0,1.0,2010
86,Nenê,Denver Nuggets,82.0,23.9,2.4,0.587,2755.0,18.9,0.631,10.8,3.2,3.6,0.6463,82.0,0,1.0,2010
87,Thaddeus Young,Philadelphia 76ers,67.0,20.4,1.4,0.499,2145.0,14.0,0.523,2.1,-1.9,0.1,0.3293,82.0,0,0.8171,2010
88,Rajon Rondo,Boston Celtics,81.0,27.9,2.4,0.517,2963.0,19.1,0.54,9.6,3.6,4.2,0.6098,82.0,0,0.9878,2010
90,Jonny Flynn,Minnesota Timberwolves,81.0,20.3,1.0,0.457,2339.0,13.0,0.511,0.1,-2.9,-0.5,0.1829,82.0,0,0.9878,2010
91,Mehmet Okur,Utah Jazz,73.0,22.2,1.6,0.511,2149.0,15.6,0.561,5.6,0.5,1.4,0.6463,82.0,0,0.8902,2010
93,Elton Brand,Philadelphia 76ers,76.0,20.6,2.2,0.48,2297.0,15.7,0.518,3.5,-1.8,0.1,0.3293,82.0,0,0.9268,2010
94,Corey Brewer,Minnesota Timberwolves,82.0,18.8,1.8,0.474,2482.0,12.1,0.502,1.0,-2.2,-0.1,0.1829,82.0,0,1.0,2010
95,Anthony Morrow,Golden State Warriors,69.0,18.3,1.1,0.568,2018.0,14.0,0.597,3.5,-0.4,0.8,0.3171,82.0,0,0.8415,2010
96,Beno Udrih,Sacramento Kings,79.0,20.4,1.2,0.538,2477.0,15.7,0.566,5.5,0.4,1.5,0.3049,82.0,0,0.9634,2010
100,Courtney Lee,New Jersey Nets,71.0,17.7,1.6,0.485,2375.0,12.8,0.525,3.1,-1.4,0.4,0.1463,82.0,0,0.8659,2010
101,Jason Thompson,Sacramento Kings,75.0,22.7,1.5,0.473,2357.0,14.5,0.518,4.0,-2.4,-0.2,0.3049,82.0,0,0.9146,2010
102,Darren Collison,New Orleans Hornets,76.0,20.6,1.1,0.506,2109.0,16.5,0.546,2.9,-0.8,0.6,0.4512,82.0,0,0.9268,2010
103,George Hill,San Antonio Spurs,78.0,17.9,1.2,0.529,2276.0,14.7,0.572,6.7,0.9,1.7,0.6098,82.0,0,0.9512,2010
104,Richard Jefferson,San Antonio Spurs,81.0,18.7,1.1,0.505,2520.0,13.1,0.551,6.0,-0.2,1.2,0.6098,82.0,0,0.9878,2010
105,Raymond Felton,Charlotte Bobcats,80.0,21.3,1.8,0.494,2643.0,15.2,0.525,6.5,1.6,2.3,0.5366,82.0,0,0.9756,2010
106,Mike Conley,Memphis Grizzlies,80.0,19.7,1.6,0.494,2569.0,13.9,0.526,4.0,-0.6,0.9,0.4878,82.0,0,0.9756,2010
108,Shawn Marion,Dallas Mavericks,75.0,19.8,1.7,0.51,2385.0,14.7,0.535,5.0,-0.5,0.9,0.6707,82.0,0,0.9146,2010
110,Rasual Butler,Los Angeles Clippers,82.0,16.2,1.2,0.493,2702.0,10.7,0.524,2.7,-1.9,0.1,0.3537,82.0,0,1.0,2010
117,Roy Hibbert,Indiana Pacers,81.0,19.4,2.0,0.497,2035.0,16.2,0.537,4.1,-0.9,0.6,0.3902,82.0,0,0.9878,2010
118,Paul Millsap,Utah Jazz,82.0,20.0,2.0,0.538,2277.0,16.7,0.573,7.2,0.4,1.4,0.6463,82.0,0,1.0,2010
121,Jarrett Jack,Toronto Raptors,82.0,19.1,0.8,0.542,2243.0,16.3,0.599,4.8,0.4,1.4,0.4878,82.0,0,1.0,2010
122,Boris Diaw,Charlotte Bobcats,82.0,20.5,1.4,0.525,2906.0,12.8,0.552,6.2,0.8,2.0,0.5366,82.0,0,1.0,2010
123,Grant Hill,Phoenix Suns,81.0,19.2,1.1,0.503,2430.0,14.0,0.561,5.5,0.6,1.6,0.6585,82.0,0,0.9878,2010
124,Hedo Türkoğlu,Toronto Raptors,74.0,20.0,1.1,0.49,2272.0,13.3,0.54,3.4,0.4,1.4,0.4878,82.0,0,0.9024,2010
125,Channing Frye,Phoenix Suns,81.0,17.9,1.7,0.573,2190.0,15.0,0.598,6.4,2.7,2.6,0.6585,82.0,0,0.9878,2010
127,Carlos Delfino,Milwaukee Bucks,75.0,19.0,1.4,0.5,2279.0,12.9,0.526,4.8,1.5,2.0,0.561,82.0,0,0.9146,2010
128,Metta World Peace,Los Angeles Lakers,77.0,18.3,1.7,0.484,2605.0,12.1,0.514,5.3,0.5,1.6,0.6951,82.0,0,0.939,2010
130,Ryan Gomes,Minnesota Timberwolves,76.0,17.1,1.0,0.497,2210.0,12.1,0.528,2.4,-1.8,0.1,0.1829,82.0,0,0.9268,2010
131,Kirk Hinrich,Chicago Bulls,74.0,18.9,1.4,0.478,2481.0,11.6,0.501,4.0,-0.5,0.9,0.5,82.0,0,0.9024,2010
133,Lamar Odom,Los Angeles Lakers,82.0,23.9,1.6,0.502,2585.0,15.9,0.533,7.7,2.5,2.9,0.6951,82.0,0,1.0,2010
135,Al Thornton,Washington Wizards,75.0,15.8,1.1,0.482,2079.0,11.8,0.523,2.2,-3.1,-0.6,0.3171,82.0,0,0.9146,2010
137,Emeka Okafor,New Orleans Hornets,82.0,20.1,2.2,0.53,2370.0,16.5,0.547,5.5,-1.2,0.4,0.4512,82.0,0,1.0,2010
142,Jason Kidd,Dallas Mavericks,80.0,25.0,2.2,0.554,2881.0,17.2,0.577,8.9,4.2,4.5,0.6707,82.0,0,0.9756,2010
148,Kendrick Perkins,Boston Celtics,78.0,18.7,2.0,0.602,2154.0,15.0,0.613,5.2,-0.7,0.7,0.6098,82.0,0,0.9512,2010
149,Marvin Williams,Atlanta Hawks,81.0,16.3,1.4,0.485,2468.0,13.0,0.54,5.7,-0.4,1.0,0.6463,82.0,0,0.9878,2010
155,Udonis Haslem,Miami Heat,78.0,18.7,0.7,0.494,2177.0,14.6,0.538,6.0,-1.7,0.2,0.5732,82.0,0,0.9512,2010
163,Wesley Matthews,Utah Jazz,82.0,13.2,1.0,0.539,2025.0,12.3,0.592,4.6,-0.5,0.8,0.6463,82.0,0,1.0,2010
164,Brandon Rush,Indiana Pacers,82.0,15.0,1.5,0.511,2491.0,9.6,0.522,2.5,-1.3,0.4,0.3902,82.0,0,1.0,2010
165,Martell Webster,Portland Trail Blazers,82.0,13.5,1.0,0.502,2005.0,12.5,0.543,4.4,0.0,1.0,0.6098,82.0,0,1.0,2010
166,Jonas Jerebko,Detroit Pistons,80.0,16.0,1.4,0.511,2232.0,13.9,0.545,4.4,-1.3,0.4,0.3293,82.0,0,0.9756,2010
168,Brendan Haywood,Dallas Mavericks,77.0,19.0,2.4,0.562,2355.0,16.1,0.588,6.7,-0.1,1.1,0.6707,82.0,0,0.939,2010
170,Mike Bibby,Atlanta Hawks,80.0,15.3,0.8,0.514,2195.0,12.7,0.538,4.8,-0.2,1.0,0.6463,82.0,0,0.9756,2010
172,Taj Gibson,Chicago Bulls,82.0,17.4,1.9,0.494,2204.0,13.8,0.521,4.7,-2.0,0.0,0.5,82.0,0,1.0,2010
175,Quentin Richardson,Miami Heat,76.0,15.0,1.1,0.558,2082.0,12.9,0.572,5.8,1.3,1.7,0.5732,82.0,0,0.9268,2010
177,Arron Afflalo,Denver Nuggets,82.0,13.6,1.0,0.557,2221.0,10.9,0.576,4.3,-0.4,0.9,0.6463,82.0,0,1.0,2010
178,Matt Barnes,Orlando Magic,81.0,16.0,1.1,0.546,2097.0,13.6,0.576,5.9,1.3,1.7,0.7195,82.0,0,0.9878,2010
186,Anderson Varejão,Cleveland Cavaliers,76.0,17.3,1.8,0.573,2166.0,15.8,0.598,8.1,1.3,1.8,0.7439,82.0,0,0.9268,2010
203,Samuel Dalembert,Philadelphia 76ers,82.0,18.5,2.3,0.545,2124.0,16.8,0.573,5.2,-0.9,0.6,0.3293,82.0,0,1.0,2010
207,Shane Battier,Houston Rockets,67.0,15.1,1.9,0.511,2168.0,11.1,0.541,4.3,1.5,1.9,0.5122,82.0,0,0.8171,2010
215,Earl Watson,Indiana Pacers,79.0,15.9,1.5,0.476,2322.0,10.9,0.517,2.6,-2.3,-0.2,0.3902,82.0,0,0.9634,2010
219,Marcus Camby,Portland Trail Blazers,74.0,21.8,3.3,0.477,2314.0,17.9,0.501,6.8,3.3,3.1,0.6098,82.0,0,0.9024,2010
220,Derek Fisher,Los Angeles Lakers,82.0,12.1,1.2,0.45,2227.0,9.3,0.499,3.9,-1.7,0.2,0.6951,82.0,0,1.0,2010
223,Chris Duhon,New York Knicks,67.0,15.7,0.9,0.472,2072.0,10.7,0.501,1.9,-2.5,-0.3,0.3537,82.0,0,0.8171,2010
227,Steve Blake,Los Angeles Clippers,80.0,14.4,0.8,0.527,2159.0,11.6,0.539,3.3,-0.5,0.8,0.3537,82.0,0,0.9756,2010
228,Anthony Parker,Cleveland Cavaliers,81.0,12.1,1.0,0.547,2289.0,9.9,0.576,4.9,-0.3,1.0,0.7439,82.0,0,0.9878,2010
266,Thabo Sefolosha,Oklahoma City Thunder,82.0,12.5,1.8,0.486,2348.0,9.8,0.509,4.0,0.1,1.3,0.6098,82.0,0,1.0,2010
