,Player,Team,G,PTS,AST,TRB,Stocks,eFG%,MP,PER,TS%,USG%,WS,BPM,VORP,Team_Win%,Team_G,Share,Games_Played_PCT,Year
13,Joe Dumars,Detroit Pistons,69.0,20.4,3.8,2.2,1.0,0.507,2591.0,16.2,0.558,24.0,4.4,0.3,1.5,0.2439,82.0,0,0.8415,1994
14,Derrick Coleman,New Jersey Nets,77.0,20.2,3.4,11.3,2.7,0.463,2778.0,21.4,0.534,25.3,9.9,4.3,4.4,0.5488,82.0,0,0.939,1994
15,Ron Harper,Los Angeles Clippers,75.0,20.1,4.6,6.1,2.6,0.453,2856.0,15.7,0.496,25.5,2.9,0.1,1.5,0.3293,82.0,0,0.9146,1994
16,Clifford Robinson,Portland Trail Blazers,82.0,20.1,1.9,6.7,2.8,0.461,2853.0,17.4,0.513,25.4,7.5,1.1,2.3,0.5732,82.0,0,1.0,1994
17,Kevin Johnson,Phoenix Suns,67.0,20.0,9.5,2.5,2.0,0.49,2449.0,20.6,0.566,24.3,8.7,3.4,3.4,0.6829,82.0,0.001,0.8171,1994
18,Reggie Miller,Indiana Pacers,79.0,19.9,3.1,2.7,1.8,0.562,2638.0,20.2,0.636,23.5,11.7,4.7,4.5,0.5732,82.0,0,0.9634,1994
19,Clyde Drexler,Portland Trail Blazers,68.0,19.2,4.9,6.5,1.9,0.46,2334.0,18.4,0.514,25.0,6.8,3.0,3.0,0.5732,82.0,0,0.8293,1994
20,Jim Jackson,Dallas Mavericks,82.0,19.2,4.6,4.7,1.4,0.451,3066.0,14.4,0.497,26.5,0.6,-1.7,0.2,0.1585,82.0,0,1.0,1994
21,Jamal Mashburn,Dallas Mavericks,79.0,19.2,3.4,4.5,1.3,0.437,2896.0,13.2,0.48,26.6,0.9,-2.4,-0.3,0.1585,82.0,0,0.9634,1994
23,Kevin Willis,Atlanta Hawks,80.0,19.1,1.9,12.0,1.5,0.502,2867.0,19.4,0.538,24.1,10.2,0.4,1.7,0.6951,82.0,0.001,0.9756,1994
25,Kenny Anderson,New Jersey Nets,82.0,18.8,9.6,3.9,2.1,0.432,3135.0,18.2,0.491,24.6,7.5,2.4,3.4,0.5488,82.0,0,1.0,1994
26,Clarence Weatherspoon,Philadelphia 76ers,82.0,18.4,2.3,10.1,2.6,0.485,3147.0,18.1,0.525,22.5,6.0,0.4,1.9,0.3049,82.0,0,1.0,1994
28,Don MacLean,Washington Bullets,75.0,18.2,2.1,6.2,0.9,0.503,2487.0,17.8,0.566,23.4,5.6,-0.6,0.9,0.2927,82.0,0,0.9146,1994
29,Shawn Kemp,Seattle SuperSonics,79.0,18.1,2.6,10.8,3.9,0.539,2597.0,22.9,0.593,24.2,11.7,4.4,4.2,0.7683,82.0,0.017,0.9634,1994
30,Mahmoud Abdul-Rauf,Denver Nuggets,80.0,18.0,4.5,2.1,1.1,0.476,2617.0,16.7,0.521,24.9,6.8,0.8,1.9,0.5122,82.0,0,0.9756,1994
31,Chris Webber,Golden State Warriors,76.0,17.5,3.6,9.1,3.4,0.552,2438.0,21.7,0.559,23.7,7.8,4.0,3.6,0.6098,82.0,0,0.9268,1994
32,Terry Mills,Detroit Pistons,80.0,17.3,2.2,8.4,1.6,0.521,2773.0,17.7,0.552,22.2,6.3,0.5,1.7,0.2439,82.0,0,0.9756,1994
33,Mark Price,Cleveland Cavaliers,76.0,17.3,7.8,3.0,1.5,0.536,2386.0,22.7,0.586,24.6,10.0,6.4,5.0,0.5732,82.0,0.007,0.9268,1994
34,Steve Smith,Miami Heat,78.0,17.3,5.1,4.5,1.5,0.499,2776.0,17.2,0.552,22.1,8.1,2.6,3.2,0.5122,82.0,0,0.9512,1994
35,Rod Strickland,Portland Trail Blazers,82.0,17.2,9.0,4.5,2.1,0.484,2889.0,19.8,0.543,22.0,9.3,3.6,4.1,0.5732,82.0,0,1.0,1994
36,Tom Gugliotta,Washington Bullets,78.0,17.1,3.5,9.3,2.9,0.483,2795.0,17.9,0.514,23.7,3.8,1.4,2.4,0.2927,82.0,0,0.9512,1994
38,Christian Laettner,Minnesota Timberwolves,70.0,16.8,4.4,8.6,2.4,0.452,2428.0,16.8,0.536,24.4,4.1,1.2,1.9,0.2439,82.0,0,0.8537,1994
39,Chris Mullin,Golden State Warriors,62.0,16.8,5.1,5.6,2.6,0.503,2324.0,15.8,0.539,20.3,4.7,1.1,1.8,0.6098,82.0,0,0.7561,1994
40,Wayman Tisdale,Sacramento Kings,79.0,16.7,1.8,7.1,1.2,0.501,2557.0,15.8,0.541,22.2,5.4,-1.4,0.4,0.3415,82.0,0,0.9634,1994
41,Isaiah Rider,Minnesota Timberwolves,79.0,16.6,2.6,4.0,1.1,0.492,2415.0,14.2,0.533,26.2,1.7,-1.7,0.2,0.2439,82.0,0,0.9634,1994
42,Dan Majerle,Phoenix Suns,80.0,16.5,3.4,4.4,2.1,0.503,3207.0,13.7,0.531,18.0,7.3,0.9,2.4,0.6829,82.0,0,0.9756,1994
43,Gary Payton,Seattle SuperSonics,82.0,16.5,6.0,3.3,2.5,0.51,2881.0,17.8,0.526,21.6,9.3,3.1,3.7,0.7683,82.0,0.02,1.0,1994
44,Jeff Malone,Philadelphia 76ers,77.0,16.4,1.6,2.6,0.6,0.489,2560.0,13.5,0.53,21.9,4.2,-2.9,-0.6,0.3049,82.0,0,0.939,1994
47,Anfernee Hardaway,Orlando Magic,82.0,16.0,6.6,5.4,2.9,0.489,3015.0,17.4,0.531,21.7,7.1,2.9,3.8,0.6098,82.0,0,1.0,1994
48,Jeff Hornacek,Utah Jazz,80.0,15.9,5.2,3.5,1.8,0.505,2820.0,16.7,0.562,20.2,6.9,1.5,2.5,0.6463,82.0,0,0.9756,1994
49,Nick Anderson,Orlando Magic,81.0,15.8,3.6,5.9,2.1,0.526,2811.0,16.9,0.549,20.2,7.6,2.5,3.2,0.6098,82.0,0,0.9878,1994
50,Rik Smits,Indiana Pacers,78.0,15.7,2.0,6.2,1.7,0.534,2113.0,19.7,0.58,25.0,7.8,2.2,2.3,0.5732,82.0,0,0.9512,1994
51,Dee Brown,Boston Celtics,77.0,15.5,4.5,3.9,2.6,0.495,2867.0,16.0,0.533,18.8,6.4,1.5,2.5,0.3902,82.0,0,0.939,1994
52,LaPhonso Ellis,Denver Nuggets,79.0,15.4,2.1,8.6,1.8,0.505,2699.0,15.9,0.542,20.4,7.6,0.6,1.8,0.5122,82.0,0,0.9634,1994
53,Eric Murdock,Milwaukee Bucks,82.0,15.3,6.7,3.2,2.5,0.502,2533.0,20.3,0.549,23.1,7.2,4.0,3.8,0.2439,82.0,0,1.0,1994
54,Dale Ellis,San Antonio Spurs,77.0,15.2,1.0,3.3,1.0,0.562,2590.0,14.7,0.577,18.8,7.6,0.7,1.8,0.6707,82.0,0,0.939,1994
55,Horace Grant,Chicago Bulls,70.0,15.1,3.4,11.0,2.3,0.524,2570.0,19.8,0.54,18.7,10.0,4.0,3.9,0.6707,82.0,0,0.8537,1994
56,Dino Radja,Boston Celtics,80.0,15.1,1.4,7.2,1.7,0.521,2303.0,18.2,0.562,23.0,5.9,0.0,1.2,0.3902,82.0,0,0.9756,1994
57,Rony Seikaly,Miami Heat,72.0,15.1,1.9,10.3,2.2,0.488,2410.0,17.1,0.55,21.2,6.7,-0.2,1.1,0.5122,82.0,0,0.878,1994
58,Lionel Simmons,Sacramento Kings,75.0,15.1,4.1,7.5,2.1,0.441,2702.0,14.8,0.496,20.6,3.8,0.2,1.5,0.3415,82.0,0,0.9146,1994
59,John Stockton,Utah Jazz,82.0,15.1,12.6,3.1,2.7,0.555,2969.0,22.5,0.608,19.1,13.2,8.0,7.5,0.6463,82.0,0.001,1.0,1994
60,Billy Owens,Golden State Warriors,79.0,15.0,4.1,8.1,1.9,0.508,2738.0,15.6,0.532,20.0,5.7,0.4,1.7,0.6098,82.0,0,0.9634,1994
61,Detlef Schrempf,Seattle SuperSonics,81.0,15.0,3.4,5.6,1.0,0.505,2728.0,14.9,0.564,19.6,8.4,0.3,1.6,0.7683,82.0,0,0.9878,1994
62,B.J. Armstrong,Chicago Bulls,82.0,14.8,3.9,2.1,1.1,0.505,2770.0,14.5,0.547,19.8,7.5,-0.1,1.3,0.6707,82.0,0,1.0,1994
63,Stacey Augmon,Atlanta Hawks,82.0,14.8,2.3,4.8,2.3,0.51,2605.0,17.9,0.576,19.8,9.7,2.7,3.1,0.6951,82.0,0,1.0,1994
65,A.C. Green,Phoenix Suns,82.0,14.7,1.7,9.2,1.4,0.506,2825.0,17.0,0.555,17.6,9.3,0.6,1.8,0.6829,82.0,0,1.0,1994
66,Doug West,Minnesota Timberwolves,72.0,14.7,2.4,3.2,1.2,0.488,2182.0,13.3,0.532,22.6,2.6,-2.6,-0.3,0.2439,82.0,0,0.878,1994
69,Gerald Wilkins,Cleveland Cavaliers,82.0,14.3,3.1,3.7,1.8,0.501,2768.0,14.9,0.539,19.7,6.8,1.1,2.2,0.5732,82.0,0,1.0,1994
70,Vlade Divac,Los Angeles Lakers,79.0,14.2,3.9,10.8,2.6,0.511,2685.0,18.8,0.546,19.1,7.4,2.3,2.9,0.4024,82.0,0,0.9634,1994
71,Kendall Gill,Seattle SuperSonics,79.0,14.1,3.5,3.4,2.3,0.462,2435.0,15.6,0.51,21.7,6.7,1.3,2.1,0.7683,82.0,0,0.9634,1994
73,Kevin Edwards,New Jersey Nets,82.0,14.0,2.8,3.4,1.9,0.475,2727.0,13.8,0.509,19.5,5.1,0.0,1.3,0.5488,82.0,0,1.0,1994
74,Otis Thorpe,Houston Rockets,82.0,14.0,2.3,10.6,1.1,0.561,2909.0,16.1,0.593,17.6,9.8,0.3,1.7,0.7073,82.0,0,1.0,1994
75,Mookie Blaylock,Atlanta Hawks,81.0,13.8,9.7,5.2,3.1,0.464,2915.0,19.6,0.487,19.8,10.2,5.7,5.7,0.6951,82.0,0.001,0.9878,1994
76,Hot Rod Williams,Cleveland Cavaliers,76.0,13.7,2.5,7.6,2.7,0.478,2660.0,16.2,0.532,18.8,7.4,1.5,2.4,0.5732,82.0,0,0.9268,1994
77,Micheal Williams,Minnesota Timberwolves,71.0,13.7,7.2,3.1,2.0,0.464,2206.0,18.0,0.563,21.1,5.6,1.9,2.2,0.2439,82.0,0,0.8659,1994
78,Vernon Maxwell,Houston Rockets,75.0,13.6,5.1,3.1,2.0,0.451,2571.0,12.5,0.483,21.4,3.5,-0.2,1.2,0.7073,82.0,0,0.9146,1994
79,Nick Van Exel,Los Angeles Lakers,81.0,13.6,5.8,2.9,1.1,0.452,2700.0,13.6,0.485,19.9,3.4,-1.1,0.6,0.4024,82.0,0,0.9878,1994
80,Vin Baker,Milwaukee Bucks,82.0,13.5,2.0,7.6,2.1,0.501,2560.0,16.1,0.526,20.5,4.4,-1.2,0.5,0.2439,82.0,0,1.0,1994
81,Dana Barros,Philadelphia 76ers,81.0,13.3,5.2,2.4,1.4,0.546,2519.0,16.0,0.571,19.1,4.7,0.6,1.7,0.3049,82.0,0,0.9878,1994
82,Sherman Douglas,Boston Celtics,78.0,13.3,8.8,2.5,1.2,0.47,2789.0,14.3,0.5,19.8,2.7,-1.4,0.4,0.3902,82.0,0,0.9512,1994
84,Terry Porter,Portland Trail Blazers,77.0,13.1,5.2,2.8,1.2,0.482,2074.0,16.4,0.538,21.7,5.4,2.2,2.2,0.5732,82.0,0,0.939,1994
85,Reggie Williams,Denver Nuggets,82.0,13.0,3.7,4.8,2.2,0.444,2654.0,13.1,0.478,20.5,4.8,0.6,1.7,0.5122,82.0,0,1.0,1994
86,Dennis Scott,Orlando Magic,82.0,12.8,2.6,2.7,1.4,0.486,2283.0,14.1,0.513,20.8,5.0,0.8,1.6,0.6098,82.0,0,1.0,1994
87,Todd Day,Milwaukee Bucks,76.0,12.7,1.8,4.1,2.1,0.435,2127.0,13.5,0.488,22.8,2.1,-1.9,0.1,0.2439,82.0,0,0.9268,1994
88,Spud Webb,Sacramento Kings,79.0,12.7,6.7,2.8,1.5,0.494,2567.0,15.2,0.546,17.9,5.1,0.5,1.6,0.3415,82.0,0,0.9634,1994
90,Bryant Stith,Denver Nuggets,82.0,12.5,2.4,4.3,1.6,0.451,2853.0,12.7,0.53,16.4,6.8,0.0,1.4,0.5122,82.0,0,1.0,1994
91,Elden Campbell,Los Angeles Lakers,76.0,12.3,1.1,6.8,2.7,0.462,2253.0,15.2,0.503,19.2,4.2,-1.2,0.5,0.4024,82.0,0,0.9268,1994
92,Sam Perkins,Seattle SuperSonics,81.0,12.3,1.4,4.5,1.2,0.501,2170.0,14.9,0.556,19.8,7.0,1.0,1.7,0.7683,82.0,0,0.9878,1994
93,Michael Adams,Washington Bullets,70.0,12.1,6.9,2.6,1.5,0.448,2337.0,14.2,0.52,18.1,3.1,-1.0,0.6,0.2927,82.0,0,0.8537,1994
94,Sean Elliott,Detroit Pistons,73.0,12.1,2.7,3.6,1.1,0.472,2409.0,11.3,0.51,18.1,1.4,-2.4,-0.2,0.2439,82.0,0,0.8902,1994
96,Derrick McKey,Indiana Pacers,76.0,12.0,4.3,5.3,2.1,0.506,2613.0,13.3,0.554,17.6,5.0,0.9,1.9,0.5732,82.0,0,0.9268,1994
97,Dikembe Mutombo,Denver Nuggets,82.0,12.0,1.5,11.8,4.8,0.569,2853.0,17.9,0.59,15.6,9.4,3.2,3.7,0.5122,82.0,0,1.0,1994
98,Willie Anderson,San Antonio Spurs,80.0,11.9,4.3,3.0,1.5,0.484,2488.0,14.2,0.523,19.2,5.6,0.3,1.4,0.6707,82.0,0,0.9756,1994
99,Ken Norman,Milwaukee Bucks,82.0,11.9,2.7,6.1,1.3,0.483,2539.0,12.6,0.49,19.6,1.9,-2.3,-0.2,0.2439,82.0,0,1.0,1994
100,Sedale Threatt,Los Angeles Lakers,81.0,11.9,4.2,1.9,1.6,0.485,2278.0,15.3,0.524,19.0,4.5,-0.4,0.9,0.4024,82.0,0,0.9878,1994
102,Charles Oakley,New York Knicks,82.0,11.8,2.7,11.8,1.5,0.478,2932.0,15.3,0.54,16.3,10.5,1.6,2.6,0.6951,82.0,0,1.0,1994
103,Dale Davis,Indiana Pacers,66.0,11.7,1.5,10.9,2.3,0.529,2292.0,15.9,0.542,15.6,7.0,1.2,1.9,0.5732,82.0,0,0.8049,1994
105,Loy Vaught,Los Angeles Clippers,75.0,11.7,1.0,8.7,1.3,0.537,2118.0,16.0,0.566,17.0,5.5,-1.3,0.3,0.3293,82.0,0,0.9146,1994
106,Olden Polynice,Sacramento Kings,68.0,11.6,0.6,11.9,1.6,0.523,2402.0,14.9,0.529,14.8,5.1,-1.2,0.5,0.3415,82.0,0,0.8293,1994
107,Blue Edwards,Milwaukee Bucks,82.0,11.6,2.1,4.0,1.3,0.501,2322.0,12.9,0.54,19.2,2.9,-2.2,-0.1,0.2439,82.0,0,1.0,1994
108,Chuck Person,Minnesota Timberwolves,77.0,11.6,2.4,3.3,0.8,0.482,2029.0,11.7,0.502,21.8,1.2,-2.1,-0.1,0.2439,82.0,0,0.939,1994
109,Kenny Smith,Houston Rockets,78.0,11.6,4.2,1.8,0.9,0.542,2209.0,14.2,0.581,18.1,6.1,0.2,1.2,0.7073,82.0,0,0.9512,1994
112,Grant Long,Miami Heat,69.0,11.4,2.5,7.2,1.7,0.447,2201.0,13.9,0.507,17.7,5.1,0.1,1.1,0.5122,82.0,0,0.8415,1994
119,Mark Jackson,Los Angeles Clippers,79.0,10.9,8.6,4.4,1.6,0.477,2711.0,14.8,0.524,16.1,4.1,-0.1,1.3,0.3293,82.0,0,0.9634,1994
120,Avery Johnson,Golden State Warriors,82.0,10.9,5.3,2.1,1.5,0.492,2332.0,13.9,0.533,17.8,4.1,-1.1,0.5,0.6098,82.0,0,1.0,1994
124,Rick Fox,Boston Celtics,82.0,10.8,2.6,4.3,1.6,0.49,2096.0,14.4,0.535,20.4,3.2,-0.2,0.9,0.3902,82.0,0,1.0,1994
128,Harvey Grant,Portland Trail Blazers,77.0,10.4,1.4,4.6,1.5,0.461,2112.0,12.3,0.48,17.1,3.9,-1.2,0.4,0.5732,82.0,0,0.939,1994
134,Lindsey Hunter,Detroit Pistons,82.0,10.3,4.8,2.3,1.6,0.414,2172.0,12.0,0.441,23.0,-0.8,-2.2,-0.1,0.2439,82.0,0,1.0,1994
138,Craig Ehlo,Atlanta Hawks,82.0,10.0,3.3,3.4,2.0,0.501,2147.0,15.0,0.529,18.1,5.9,2.2,2.3,0.6951,82.0,0,1.0,1994
140,Robert Horry,Houston Rockets,81.0,9.9,2.9,5.4,2.4,0.49,2370.0,14.2,0.521,17.0,5.9,2.2,2.5,0.7073,82.0,0,0.9878,1994
141,Scott Skiles,Orlando Magic,82.0,9.9,6.1,2.3,0.6,0.481,2303.0,13.1,0.549,17.3,4.4,-1.3,0.4,0.6098,82.0,0,1.0,1994
143,Buck Williams,Portland Trail Blazers,81.0,9.7,1.0,10.4,1.3,0.555,2636.0,14.0,0.598,11.8,7.9,-0.6,0.9,0.5732,82.0,0,0.9878,1994
144,Derek Harper,New York Knicks,82.0,9.6,4.1,1.7,1.6,0.456,2204.0,12.3,0.485,18.6,4.0,0.1,1.2,0.6951,82.0,0,1.0,1994
147,Chris Mills,Cleveland Cavaliers,79.0,9.4,1.6,5.1,1.3,0.448,2022.0,12.6,0.492,18.7,4.0,-1.4,0.3,0.5732,82.0,0,0.9634,1994
153,Tim Perry,Philadelphia 76ers,80.0,9.0,1.2,5.1,1.8,0.494,2336.0,11.5,0.512,14.6,2.6,-1.6,0.2,0.3049,82.0,0,0.9756,1994
155,Brian Shaw,Miami Heat,77.0,9.0,5.0,4.5,1.2,0.472,2037.0,13.4,0.491,18.6,3.2,0.8,1.4,0.5122,82.0,0,0.939,1994
165,Steve Kerr,Chicago Bulls,82.0,8.6,2.6,1.6,0.9,0.542,2036.0,13.7,0.572,14.7,6.1,0.8,1.5,0.6707,82.0,0,1.0,1994
166,Felton Spencer,Utah Jazz,79.0,8.6,0.5,8.3,1.3,0.505,2210.0,11.7,0.54,15.1,4.7,-3.1,-0.6,0.6463,82.0,0,0.9634,1994
174,Tyrone Corbin,Utah Jazz,82.0,8.0,1.5,4.7,1.5,0.461,2149.0,11.8,0.506,15.3,4.4,-0.5,0.8,0.6463,82.0,0,1.0,1994
178,Pete Myers,Chicago Bulls,82.0,7.9,3.0,2.2,1.2,0.462,2030.0,10.6,0.507,16.9,3.0,-2.2,-0.1,0.6707,82.0,0,1.0,1994
263,Dennis Rodman,San Antonio Spurs,79.0,4.7,2.3,17.3,1.1,0.543,2989.0,13.4,0.549,7.1,8.7,1.0,2.3,0.6707,82.0,0.001,0.9634,1994
