,Player,Team,G,Par,Stocks,eFG%,MP,PER,TS%,WS,BPM,VORP,Team_Win%,Team_G,Share,Games_Played_PCT,Year
23,Joe Johnson,Atlanta Hawks,60.0,26.4,1.0,0.521,2127.0,18.4,0.557,6.4,2.1,2.2,0.6061,66.0,0.001,0.9091,2012
24,Josh Smith,Atlanta Hawks,66.0,32.3,3.1,0.47,2329.0,21.1,0.499,6.8,3.8,3.3,0.6061,66.0,0,1.0,2012
25,Andrew Bynum,Los Angeles Lakers,60.0,31.9,2.4,0.558,2112.0,22.9,0.594,8.0,2.9,2.6,0.6212,66.0,0,0.9091,2012
26,Danny Granger,Indiana Pacers,62.0,25.5,1.6,0.481,2062.0,18.6,0.542,6.7,2.9,2.5,0.6364,66.0,0,0.9394,2012
31,Chris Bosh,Miami Heat,57.0,27.7,1.7,0.493,2007.0,18.9,0.551,6.9,0.8,1.4,0.697,66.0,0,0.8636,2012
33,Pau Gasol,Los Angeles Lakers,65.0,31.4,2.0,0.504,2430.0,20.4,0.547,8.3,3.4,3.3,0.6212,66.0,0,0.9848,2012
34,Antawn Jamison,Cleveland Cavaliers,65.0,25.5,1.5,0.447,2151.0,16.1,0.481,3.1,-0.3,0.9,0.3182,66.0,0,0.9848,2012
37,DeMar DeRozan,Toronto Raptors,63.0,22.0,1.1,0.435,2206.0,12.8,0.503,2.5,-2.7,-0.4,0.3485,66.0,0,0.9545,2012
38,Paul Millsap,Utah Jazz,64.0,27.7,2.6,0.499,2100.0,21.8,0.545,7.8,3.9,3.1,0.5455,66.0,0,0.9697,2012
39,Tyreke Evans,Sacramento Kings,63.0,25.6,1.8,0.464,2162.0,16.4,0.512,2.7,-0.6,0.8,0.3333,66.0,0,0.9545,2012
40,Ty Lawson,Denver Nuggets,61.0,26.7,1.4,0.535,2124.0,19.4,0.579,6.9,3.2,2.8,0.5758,66.0,0,0.9242,2012
41,John Wall,Washington Wizards,66.0,28.8,2.3,0.424,2386.0,17.7,0.502,3.5,0.7,1.6,0.303,66.0,0,1.0,2012
45,Luis Scola,Houston Rockets,66.0,24.1,0.9,0.491,2067.0,15.4,0.526,3.4,-1.9,0.0,0.5152,66.0,0,1.0,2012
47,Marcin Gortat,Phoenix Suns,66.0,26.3,2.2,0.555,2114.0,21.2,0.578,7.6,2.2,2.3,0.5,66.0,0,1.0,2012
48,Greg Monroe,Detroit Pistons,66.0,27.4,2.0,0.521,2082.0,22.0,0.563,7.0,2.9,2.6,0.3788,66.0,0,1.0,2012
49,Luol Deng,Chicago Bulls,54.0,24.7,1.7,0.464,2129.0,14.1,0.5,5.8,1.7,2.0,0.7576,66.0,0,0.8182,2012
50,Arron Afflalo,Denver Nuggets,62.0,20.8,0.8,0.534,2086.0,14.7,0.584,5.3,0.1,1.1,0.5758,66.0,0,0.9394,2012
52,Jason Terry,Dallas Mavericks,63.0,21.1,1.4,0.513,2000.0,15.7,0.54,3.8,1.4,1.7,0.5455,66.0,0,0.9545,2012
61,Marc Gasol,Memphis Grizzlies,65.0,26.6,2.9,0.483,2370.0,18.4,0.541,8.2,3.1,3.1,0.6212,66.0,0,0.9848,2012
70,Gerald Wallace,New Jersey Nets,58.0,23.3,2.1,0.491,2076.0,15.9,0.547,4.8,1.0,1.6,0.3333,66.0,0,0.8788,2012
71,Kris Humphries,New Jersey Nets,62.0,26.3,2.0,0.481,2162.0,17.9,0.539,5.3,-0.9,0.6,0.3333,66.0,0,0.9394,2012
74,Wesley Matthews,Portland Trail Blazers,66.0,18.8,1.7,0.496,2228.0,14.1,0.539,4.8,0.3,1.3,0.4242,66.0,0,1.0,2012
75,Jrue Holiday,Philadelphia 76ers,65.0,21.3,1.9,0.471,2196.0,14.7,0.496,4.2,0.4,1.3,0.5303,66.0,0,0.9848,2012
82,Brandon Knight,Detroit Pistons,66.0,19.8,0.9,0.483,2129.0,11.7,0.511,1.3,-2.6,-0.3,0.3788,66.0,0,1.0,2012
85,Mike Conley,Memphis Grizzlies,62.0,21.7,2.4,0.477,2174.0,16.8,0.523,6.4,2.4,2.4,0.6212,66.0,0,0.9394,2012
86,Jared Dudley,Phoenix Suns,65.0,19.0,1.1,0.547,2020.0,15.4,0.575,5.1,1.2,1.7,0.5,66.0,0,0.9848,2012
87,Tayshaun Prince,Detroit Pistons,63.0,19.6,0.9,0.444,2087.0,12.8,0.47,2.1,-1.5,0.3,0.3788,66.0,0,0.9545,2012
90,Jeff Teague,Atlanta Hawks,66.0,19.9,2.2,0.514,2183.0,15.8,0.551,6.0,1.3,1.8,0.6061,66.0,0,1.0,2012
98,Andre Iguodala,Philadelphia 76ers,62.0,24.0,2.2,0.514,2209.0,17.6,0.537,7.3,4.0,3.3,0.5303,66.0,0,0.9394,2012
108,Gordon Hayward,Utah Jazz,66.0,18.4,1.4,0.503,2015.0,15.5,0.568,4.9,1.5,1.8,0.5455,66.0,0,1.0,2012
123,Tyson Chandler,New York Knicks,62.0,22.1,2.3,0.679,2061.0,18.7,0.708,9.5,2.3,2.2,0.5455,66.0,0,0.9394,2012
