,PLAYER_NAME,TEAM_ABBREVIATION,PIE
121,Dikembe Mutombo,PHI,0.124
183,Isaiah Rider,DEN,0.123
66,Charlie Ward,NYK,0.123
380,Stephon Marbury,PHX,0.123
332,Rashard Lewis,SEA,0.121
98,Danny Fortson,GSW,0.121
33,Baron Davis,CHH,0.121
275,Mark Jackson,NYK,0.121
236,Keith Van Horn,NJN,0.117
40,Bonzi Wells,POR,0.117
67,Chauncey Billups,MIN,0.117
37,Bob Sura,GSW,0.116
115,Derrick Coleman,PHI,0.116
243,Keon Clark,TOR,0.115
223,John Crotty,UTA,0.115
38,Bobby Jackson,SAC,0.114
392,Terry Porter,SAS,0.114
46,Brevin Knight,MEM,0.113
189,Jalen Rose,CHI,0.113
424,Vlade Divac,SAC,0.113
325,Quentin Richardson,LAC,0.113
218,Joe Crispin,PHX,0.112
429,Wally Szczerbiak,MIN,0.112
268,Malik Rose,SAS,0.112
353,Ruben Patterson,POR,0.111
247,Kevin Willis,HOU,0.111
31,Austin Croshere,IND,0.111
32,Avery Johnson,DAL,0.111
316,P.J. Brown,CHH,0.111
337,Reggie Miller,IND,0.111
26,Antonio Davis,TOR,0.11
146,Eric Snow,PHI,0.11
101,Darrell Armstrong,ORL,0.11
362,Scott Padgett,UTA,0.109
290,Michael Finley,DAL,0.109
254,Lamar Odom,LAC,0.109
271,Marcus Camby,NYK,0.108
387,Stromile Swift,MEM,0.108
344,Robert Horry,LAL,0.108
88,Dale Davis,POR,0.108
244,Kerry Kittles,NJN,0.108
116,Derrick Dial,TOR,0.108
205,Jason Williams,MEM,0.108
343,Ricky Davis,CLE,0.107
251,Kurt Thomas,NYK,0.107
246,Kevin Ollie,IND,0.107
19,Antawn Jamison,GSW,0.107
433,Wesley Person,CLE,0.107
255,Lamond Murray,CLE,0.107
265,Lorenzen Wright,MEM,0.106
195,Jamison Brewer,IND,0.105
241,Kenny Thomas,HOU,0.105
214,Jerome Williams,TOR,0.105
401,Toni Kukoc,ATL,0.104
113,Derek Anderson,POR,0.104
153,Etan Thomas,WAS,0.104
163,Gilbert Arenas,GSW,0.104
359,Samaki Walker,LAL,0.104
339,Richard Hamilton,WAS,0.104
267,Malik Allen,MIA,0.104
328,Rafer Alston,MIL,0.104
48,Brian Grant,MIA,0.103
349,Rodney Rogers,BOS,0.103
60,Carlos Arroyo,DEN,0.103
413,Troy Hudson,ORL,0.103
2,Aaron Williams,NJN,0.102
417,Tyronn Lue,WAS,0.102
157,Fred Hoiberg,CHI,0.102
367,Shammond Williams,SEA,0.102
388,Tang Hamilton,MIA,0.102
364,Scottie Pippen,POR,0.102
78,Christian Laettner,WAS,0.102
91,Damon Stoudamire,POR,0.102
100,Darius Miles,LAC,0.102
361,Scot Pollard,SAC,0.102
437,Zeljko Rebraca,DET,0.101
210,Jermaine Jackson,TOR,0.101
409,Travis Best,CHI,0.101
172,Hakeem Olajuwon,TOR,0.101
327,Raef LaFrentz,DAL,0.101
260,Lawrence Funderburke,SAC,0.1
282,Matt Harpring,PHI,0.1
22,Anthony Mason,MIL,0.1
233,Juwan Howard,DEN,0.1
87,Cuttino Mobley,HOU,0.1
175,Hedo Turkoglu,SAC,0.099
220,Joe Smith,MIN,0.099
399,Todd MacCulloch,NJN,0.099
304,Monty Williams,ORL,0.099
128,Doug Christie,SAC,0.099
17,Anfernee Hardaway,PHX,0.098
12,Alvin Williams,TOR,0.098
73,Chris Gatling,MIA,0.098
77,Chris Whitney,WAS,0.098
322,Popeye Jones,WAS,0.098
50,Brian Shaw,LAL,0.098
125,Donnell Harvey,DEN,0.098
426,Vladimir Stepania,MIA,0.098
408,Trajan Langdon,CLE,0.098
217,Jim Jackson,MIA,0.098
192,Jamal Crawford,CHI,0.098
256,Larry Hughes,GSW,0.098
25,Antonio Daniels,SAS,0.097
47,Brian Cardinal,DET,0.097
436,Zach Randolph,POR,0.097
285,Metta World Peace,IND,0.097
272,Marcus Fizer,CHI,0.097
185,Jacque Vaughn,ATL,0.097
318,Patrick Ewing,ORL,0.097
296,Mike Bibby,SAC,0.097
306,Mookie Blaylock,GSW,0.096
201,Jason Hart,SAS,0.096
239,Kenny Anderson,BOS,0.096
150,Erick Strickland,BOS,0.095
298,Mike Miller,ORL,0.095
191,Jamaal Tinsley,IND,0.095
176,Horace Grant,ORL,0.095
7,Allan Houston,NYK,0.095
79,Chucky Atkins,DET,0.094
428,Voshon Lenard,DEN,0.094
262,Leon Smith,ATL,0.093
402,Tony Battie,BOS,0.093
5,Al Harrington,IND,0.093
55,Bryce Drew,CHH,0.093
305,Moochie Norris,HOU,0.093
292,Michael Olowokandi,LAC,0.092
207,Jeff McInnis,LAC,0.092
81,Clar. Weatherspoon,NYK,0.092
340,Richard Jefferson,NJN,0.092
432,Wang Zhi-zhi,DAL,0.092
307,Morris Peterson,TOR,0.092
258,Latrell Sprewell,NYK,0.091
232,Jumaine Jones,CLE,0.091
261,Lee Nailon,CHH,0.091
439,Zydrunas Ilgauskas,CLE,0.091
237,Kelvin Cato,HOU,0.091
118,Desmond Mason,SEA,0.09
403,Tony Delk,BOS,0.09
130,Earl Boykins,LAC,0.09
114,Derek Fisher,LAL,0.09
6,Alan Henderson,ATL,0.09
378,Stacey Augmon,CHH,0.089
168,Greg Anthony,MIL,0.089
133,Eddie Griffin,HOU,0.089
186,Jahidi White,WAS,0.089
394,Tierre Brown,HOU,0.088
377,Speedy Claxton,PHI,0.088
61,Carlos Rogers,IND,0.088
386,Steven Smith,SAS,0.088
242,Kenyon Martin,NJN,0.088
159,Gary Trent,MIN,0.088
206,Jeff Foster,IND,0.088
21,Anthony Johnson,NJN,0.087
416,Tyrone Nesby,WAS,0.087
396,Tim Hardaway,DEN,0.087
80,Chucky Brown,SAC,0.087
383,Steve Kerr,POR,0.087
134,Eddie House,MIA,0.086
75,Chris Mills,GSW,0.086
86,Courtney Alexander,WAS,0.086
83,Corey Maggette,LAC,0.086
82,Clifford Robinson,DET,0.086
145,Eric Piatkowski,LAC,0.085
341,Rick Brunson,POR,0.085
338,Reggie Slater,ATL,0.085
111,Dell Curry,TOR,0.085
119,Devean George,LAL,0.085
302,Mitch Richmond,LAL,0.084
194,James Posey,DEN,0.084
240,Kenny Satterfield,DEN,0.084
308,Nazr Mohammed,ATL,0.084
425,Vladimir Radmanovic,SEA,0.084
18,Ansu Sesay,SEA,0.084
203,Jason Richardson,GSW,0.083
188,Jake Voskuhl,PHX,0.083
0,A.J. Guyton,CHI,0.083
122,Dion Glover,ATL,0.083
300,Mikki Moore,DET,0.083
4,Adrian Griffin,DAL,0.083
376,Slava Medvedenko,LAL,0.083
90,Damon Jones,DET,0.083
369,Shane Battier,MEM,0.083
398,Tim Thomas,MIL,0.083
219,Joe Johnson,PHX,0.082
313,Olumide Oyedeji,SEA,0.082
138,Eduardo Najera,DAL,0.082
372,Shawn Bradley,DAL,0.081
23,Anthony Peeler,MIN,0.081
405,Tony Parker,SAS,0.081
315,Othella Harrington,NYK,0.081
62,Cedric Henderson,GSW,0.081
97,Danny Ferry,SAS,0.081
331,Randy Livingston,SEA,0.081
95,Dana Barros,DET,0.08
136,Eddie Robinson,CHI,0.08
360,Samuel Dalembert,PHI,0.08
259,Lavor Postell,NYK,0.08
20,Anthony Carter,MIA,0.08
54,Bryant Stith,CLE,0.079
43,Brendan Haywood,WAS,0.079
235,Kedrick Brown,BOS,0.078
178,Hubert Davis,WAS,0.077
427,Vonteego Cummings,PHI,0.077
29,Antonis Fotsis,MEM,0.077
120,Dickey Simpkins,ATL,0.077
342,Rick Fox,LAL,0.077
350,Rodney White,DET,0.077
430,Walt Williams,HOU,0.077
375,Shawnelle Scott,DEN,0.077
431,Walter McCarty,BOS,0.076
323,Predrag Drobnjak,SEA,0.076
70,Chris Childs,TOR,0.076
226,John Wallace,PHX,0.076
407,Tracy Murray,TOR,0.075
39,Bobby Simmons,WAS,0.075
137,Eddy Curry,CHI,0.075
420,Vin Baker,SEA,0.074
213,Jerome Moiso,CHH,0.074
71,Chris Crawford,ATL,0.074
438,Zendon Hamilton,DEN,0.074
365,Sean Marks,MIA,0.074
64,Charles Smith,SAS,0.074
334,Rasho Nesterovic,MIN,0.074
419,Victor Alexander,DET,0.074
182,Ira Newble,ATL,0.074
393,Theo Ratliff,ATL,0.073
348,Rodney Buford,MEM,0.073
278,Mark Strickland,ATL,0.073
51,Brian Skinner,CLE,0.073
418,Tyson Chandler,CHI,0.072
373,Shawn Kemp,POR,0.072
131,Earl Watson,SEA,0.072
36,Bo Outlaw,PHX,0.071
404,Tony Massenburg,MEM,0.071
317,Pat Garrity,ORL,0.071
346,Robert Traylor,CHH,0.071
351,Ron Mercer,IND,0.071
171,Greg Ostertag,UTA,0.071
415,Tyrone Hill,CLE,0.071
252,Kwame Brown,WAS,0.071
200,Jason Collins,NJN,0.07
94,Dan Majerle,PHX,0.07
58,Calbert Cheaney,DEN,0.069
177,Howard Eisley,NYK,0.069
229,Jonathan Bender,IND,0.069
162,Gerald Wallace,SAC,0.069
99,Danny Manning,DAL,0.069
3,Adonal Foyle,GSW,0.069
169,Greg Buckner,DAL,0.069
301,Milt Palacio,PHX,0.068
84,Corie Blount,PHI,0.068
69,Chris Andersen,DEN,0.068
354,Rusty LaRue,UTA,0.068
270,Marc Jackson,MIN,0.068
174,Harold Jamison,LAC,0.067
160,George Lynch,CHH,0.067
199,Jason Collier,HOU,0.067
400,Tom Gugliotta,PHX,0.067
105,David Wesley,CHH,0.067
112,DerMarr Johnson,ATL,0.067
355,Ryan Bowen,DEN,0.066
56,Bryon Russell,UTA,0.066
412,Trenton Hassell,CHI,0.066
161,George McCloud,DEN,0.066
187,Jake Tsakalidis,PHX,0.066
423,Vitaly Potapenko,BOS,0.065
132,Eddie Gill,MEM,0.065
286,Michael Bradley,TOR,0.065
368,Shandon Anderson,NYK,0.064
35,Bimbo Coles,CLE,0.064
314,Oscar Torres,HOU,0.063
330,Randy Brown,BOS,0.063
279,Mateen Cleaves,SAC,0.063
414,Troy Murphy,GSW,0.063
390,Terence Morris,HOU,0.062
63,Charles Oakley,CHI,0.062
209,Jelani McCoy,LAL,0.061
312,Obinna Ekezie,LAC,0.061
345,Robert Pack,MIN,0.061
276,Mark Madsen,LAL,0.059
167,Grant Long,MEM,0.059
179,Ike Austin,MEM,0.059
197,Jarron Collins,UTA,0.059
363,Scott Williams,DEN,0.059
148,Erick Barkley,POR,0.059
263,Lindsey Hunter,LAL,0.058
184,Jabari Smith,PHI,0.058
297,Mike James,MIA,0.057
231,Jud Buechler,ORL,0.057
59,Calvin Booth,SEA,0.057
117,Derrick McKey,PHI,0.057
152,Ervin Johnson,MIL,0.057
253,LaPhonso Ellis,MIA,0.056
93,Dan Langhi,HOU,0.056
358,Sam Mitchell,MIN,0.055
289,Michael Doleac,CLE,0.055
264,Loren Woods,MIN,0.055
208,Jeff Trepagnier,CLE,0.055
107,DeShawn Stevenson,UTA,0.054
329,Raja Bell,PHI,0.054
149,Erick Dampier,GSW,0.054
238,Kendall Gill,MIA,0.053
198,Jason Caffey,MIL,0.053
147,Eric Williams,BOS,0.052
212,Jerome James,SEA,0.051
434,Will Solomon,MEM,0.05
173,Hanno Mottola,ATL,0.05
273,Mark Blount,BOS,0.05
141,Elliot Perry,MEM,0.05
57,Cal Bowdler,ATL,0.05
164,Glen Rice,HOU,0.049
311,Norman Richardson,CHI,0.049
10,Alton Ford,PHX,0.049
303,Mitchell Butler,POR,0.048
74,Chris Mihm,CLE,0.048
385,Steven Hunter,ORL,0.048
274,Mark Bryant,SAS,0.048
30,Art Long,SEA,0.048
154,Evan Eschmeyer,DAL,0.048
411,Tremaine Fowlkes,LAC,0.047
52,Bruce Bowen,SAS,0.047
280,Matt Bullard,CHH,0.047
196,Jaren Jackson,ORL,0.046
379,Stephen Jackson,SAS,0.046
170,Greg Foster,MIL,0.045
221,Joel Przybilla,MIL,0.044
389,Tariq Abdul-Wahad,DAL,0.044
103,Darvin Ham,MIL,0.044
126,Donny Marshall,NJN,0.043
335,Ratko Varda,DET,0.043
72,Chris Dudley,POR,0.042
309,Nick Anderson,MEM,0.042
422,Vinny Del Negro,PHX,0.042
16,Andrew DeClercq,ORL,0.042
283,Maurice Evans,MIN,0.041
53,Bruno Sundov,IND,0.04
277,Mark Pope,MIL,0.039
287,Michael Curry,DET,0.039
89,Dalibor Bagaric,CHI,0.039
143,Emanual Davis,ATL,0.039
366,Sean Rooks,LAC,0.038
435,William Avery,MIN,0.038
155,Felipe Lopez,MIN,0.038
124,Don Reid,ORL,0.037
109,Dean Oliver,GSW,0.035
230,Joseph Forte,BOS,0.034
284,Mengke Bateer,DEN,0.034
13,Amal McCaskill,SAS,0.033
227,Johnny Newman,DAL,0.033
68,Cherokee Parks,SAS,0.032
144,Eric Montross,TOR,0.032
108,Dean Garrett,GSW,0.032
129,Doug Overton,LAC,0.031
324,Primoz Brezec,IND,0.029
49,Brian Scalabrine,NJN,0.029
224,John Starks,UTA,0.028
216,Jeryl Sasser,ORL,0.026
288,Michael Dickerson,MEM,0.026
326,Quincy Lewis,UTA,0.025
248,Keyon Dooling,LAC,0.025
294,Michael Ruffin,PHI,0.023
352,Ruben Boumtje-Boumtje,POR,0.021
249,Kirk Haston,CHH,0.021
140,Eldridge Recasner,LAC,0.021
257,Larry Robinson,NYK,0.02
27,Antonio Harvey,SEA,0.018
222,John Amaechi,UTA,0.018
45,Brent Price,SAC,0.017
295,Michael Stewart,TOR,0.017
357,Sam Mack,MIA,0.004
410,Travis Knight,NYK,0.003
106,DeSagana Diop,CLE,-0.004
11,Alvin Jones,PHI,-0.006
42,Brandon Armstrong,NJN,-0.012
65,Charlie Bell,DAL,-0.014
180,Ike Fontaine,MEM,-0.014
110,Dee Brown,ORL,-0.018
397,Tim James,PHI,-0.019
92,Damone Brown,PHI,-0.024
382,Steve Goodrich,NJN,-0.039
281,Matt Geiger,PHI,-0.043
156,Felton Spencer,NYK,-0.055
151,Ernest Brown,MIA,-0.117
102,Darrick Martin,DAL,-0.136
