,PLAYER_NAME,TEAM_ABBREVIATION,PIE
459,Steven Adams,OKC,0.136
338,Malcolm Brogdon,IND,0.136
239,Jeremiah Martin,BKN,0.133
457,Stephen Curry,GSW,0.133
182,Gordon Hayward,BOS,0.132
275,Julius Randle,NYK,0.131
183,Gorgui Dieng,MEM,0.131
253,John Konchar,MEM,0.131
96,Danilo Gallinari,OKC,0.13
204,Ja Morant,MEM,0.13
478,Thomas Bryant,WAS,0.13
524,Zach LaVine,CHI,0.13
45,Brandon Ingram,NOP,0.13
295,Kemba Walker,BOS,0.13
319,Kyle O'Quinn,PHI,0.129
407,Pascal Siakam,TOR,0.129
376,Mitchell Robinson,NYK,0.129
121,Derrick Favors,NOP,0.129
71,Chris Boucher,TOR,0.128
311,Kristaps Porziņģis,DAL,0.128
353,Marquese Chriss,GSW,0.127
483,Tobias Harris,PHI,0.126
135,Donovan Mitchell,UTA,0.125
389,Nerlens Noel,OKC,0.125
86,D'Angelo Russell,MIN,0.125
318,Kyle Lowry,TOR,0.125
156,Eric Bledsoe,MIL,0.125
325,Larry Nance Jr.,CLE,0.125
444,Serge Ibaka,TOR,0.124
330,Lou Williams,LAC,0.124
284,Jusuf Nurkić,POR,0.124
106,De'Aaron Fox,SAC,0.124
447,Shai Gilgeous-Alexander,OKC,0.123
362,Max Strus,CHI,0.123
370,Michael Porter Jr.,DEN,0.123
165,Frank Mason III,MIL,0.123
397,Noah Vonleh,DEN,0.123
69,Cheick Diallo,PHX,0.123
117,Dennis Schröder,OKC,0.122
462,T.J. McConnell,IND,0.122
217,Jamal Crawford,BKN,0.122
485,Tony Bradley,UTA,0.122
454,Spencer Dinwiddie,BKN,0.121
218,Jamal Murray,DEN,0.121
425,Ricky Rubio,PHX,0.12
356,Mason Plumlee,DEN,0.12
321,LaMarcus Aldridge,SAS,0.12
7,Alec Burks,PHI,0.119
195,Isaiah Hartenstein,HOU,0.118
10,Alex Len,SAC,0.118
176,George Hill,MIL,0.117
167,Fred VanVleet,TOR,0.116
272,Jrue Holiday,NOP,0.115
439,Ryan Anderson,HOU,0.115
424,Richaun Holmes,SAC,0.115
378,Mo Bamba,ORL,0.115
80,Cody Zeller,CHA,0.114
450,Shaquille Harrison,CHI,0.114
146,Dwight Howard,LAL,0.114
181,Goran Dragic,MIA,0.114
207,JaVale McGee,LAL,0.113
232,Jaylen Brown,BOS,0.113
208,Jabari Parker,SAC,0.113
463,T.J. Warren,IND,0.113
518,Willie Cauley-Stein,DAL,0.113
435,Rudy Gay,SAS,0.112
292,Keldon Johnson,SAS,0.112
366,Mfiondu Kabengele,LAC,0.112
5,Al Horford,PHI,0.112
152,Elfrid Payton,NYK,0.111
115,Dejounte Murray,SAS,0.111
61,Caris LeVert,BKN,0.111
262,Jordan McLaughlin,MIN,0.11
60,Cameron Payne,PHX,0.109
398,Norman Powell,TOR,0.109
129,Devonte' Graham,CHA,0.109
516,Will Barton,DEN,0.109
211,Jahlil Okafor,NOP,0.109
494,Tristan Thompson,CLE,0.108
252,John Henson,DET,0.108
386,Naz Mitrou-Long,IND,0.108
37,Bobby Portis,NYK,0.108
258,Jonathan Isaac,ORL,0.108
504,Tyus Jones,MEM,0.108
95,Daniel Theis,BOS,0.108
214,Jalen Brunson,DAL,0.107
213,Jakob Poeltl,SAS,0.107
116,Delon Wright,DAL,0.106
39,Bojan Bogdanovic,UTA,0.105
505,Udonis Haslem,MIA,0.105
200,J.J. Barea,DAL,0.105
160,Ersan Ilyasova,MIL,0.105
261,Jordan Clarkson,UTA,0.105
0,Aaron Gordon,ORL,0.104
53,Buddy Hield,SAC,0.104
419,Rajon Rondo,LAL,0.104
142,Drew Eubanks,SAS,0.104
20,Andrew Wiggins,GSW,0.104
388,Nemanja Bjelica,SAC,0.103
286,KZ Okpala,MIA,0.103
512,Wendell Carter Jr.,CHI,0.103
473,Terry Rozier,CHA,0.103
54,CJ McCollum,POR,0.103
326,Lauri Markkanen,CHI,0.103
255,Johnathan Williams,WAS,0.103
188,Harry Giles III,SAC,0.103
293,Kelly Olynyk,MIA,0.102
492,Trey Burke,DAL,0.102
137,Donte DiVincenzo,MIL,0.102
125,Derrick White,SAS,0.102
87,D.J. Augustin,ORL,0.102
446,Shabazz Napier,WAS,0.102
38,Bogdan Bogdanović,SAC,0.102
414,Paul Millsap,DEN,0.102
22,Ante Zizic,CLE,0.101
498,Tyler Cook,DEN,0.101
470,Terence Davis,TOR,0.101
433,Rondae Hollis-Jefferson,TOR,0.101
329,Lonzo Ball,NOP,0.101
141,Draymond Green,GSW,0.1
237,Jeff Teague,ATL,0.1
495,Troy Brown Jr.,WAS,0.1
198,Ish Smith,WAS,0.1
379,Monte Morris,DEN,0.099
164,Frank Kaminsky,PHX,0.099
100,Dario Saric,PHX,0.099
246,Joakim Noah,LAC,0.099
499,Tyler Herro,MIA,0.099
12,Alize Johnson,IND,0.098
336,Luke Kennard,DET,0.098
104,David Nwaba,HOU,0.098
202,JJ Redick,NOP,0.098
423,Reggie Jackson,LAC,0.098
401,Omari Spellman,MIN,0.098
294,Kelly Oubre Jr.,PHX,0.097
161,Evan Fournier,ORL,0.097
354,Marvin Bagley III,SAC,0.097
465,Taj Gibson,NYK,0.097
34,Bismack Biyombo,CHA,0.097
249,Joe Ingles,UTA,0.096
372,Mike Conley,UTA,0.096
259,Jordan Bell,CLE,0.096
367,Michael Carter-Williams,ORL,0.096
343,Marc Gasol,TOR,0.096
159,Eric Paschall,GSW,0.096
384,Myles Turner,IND,0.096
231,Jaxson Hayes,NOP,0.096
349,Markelle Fultz,ORL,0.095
81,Collin Sexton,CLE,0.095
472,Terrence Ross,ORL,0.095
403,Otto Porter Jr.,CHI,0.095
240,Jeremy Lamb,IND,0.095
154,Emmanuel Mudiay,UTA,0.095
415,Paul Watson,TOR,0.095
72,Chris Chiozza,BKN,0.095
27,Aron Baynes,PHX,0.094
420,Raul Neto,PHI,0.094
105,Davis Bertans,WAS,0.094
484,Tomas Satoransky,CHI,0.094
451,Sindarius Thornwell,NOP,0.094
44,Brandon Goodwin,ATL,0.094
119,Denzel Valentine,CHI,0.094
314,Kyle Anderson,MEM,0.094
147,Dwight Powell,DAL,0.094
108,De'Anthony Melton,MEM,0.093
359,Matt Thomas,TOR,0.093
263,Jordan McRae,DET,0.093
139,Doug McDermott,IND,0.093
381,Moritz Wagner,WAS,0.093
452,Skal Labissiere,ATL,0.093
445,Seth Curry,DAL,0.093
345,Marcus Morris Sr.,LAC,0.092
390,Nic Claxton,BKN,0.092
461,T.J. Leaf,IND,0.092
267,Josh Jackson,MEM,0.092
14,Allonzo Trier,NYK,0.092
521,Yogi Ferrell,SAC,0.091
437,Rui Hachimura,WAS,0.091
266,Josh Hart,NOP,0.091
341,Malik Monk,CHA,0.091
187,Harrison Barnes,SAC,0.09
408,Pat Connaughton,MIL,0.09
426,Robert Covington,HOU,0.09
346,Marcus Smart,BOS,0.09
481,Tim Hardaway Jr.,DAL,0.089
8,Alen Smailagic,GSW,0.089
210,Jae Crowder,MIA,0.089
224,Jaren Jackson Jr.,MEM,0.089
92,Damion Lee,GSW,0.089
475,Thaddeus Young,CHI,0.089
113,Dean Wade,CLE,0.089
493,Trey Lyles,SAS,0.088
409,Patrick Beverley,LAC,0.088
48,Brook Lopez,MIL,0.088
248,Joe Harris,BKN,0.088
233,Jaylen Hoard,POR,0.088
78,Coby White,CHI,0.087
287,Kadeem Allen,NYK,0.087
122,Derrick Jones Jr.,MIA,0.087
101,Darius Bazley,OKC,0.087
65,Chandler Hutchison,CHI,0.086
221,James Johnson,MIN,0.086
41,Brad Wanamaker,BOS,0.086
230,Javonte Green,BOS,0.086
236,Jeff Green,HOU,0.086
400,OG Anunoby,TOR,0.086
290,Keita Bates-Diop,DEN,0.086
296,Kendrick Nunn,MIA,0.086
507,Victor Oladipo,IND,0.086
73,Chris Clemons,HOU,0.085
387,Naz Reid,MIN,0.085
411,Patrick Patterson,LAC,0.085
317,Kyle Kuzma,LAL,0.085
365,Meyers Leonard,MIA,0.085
455,Stanley Johnson,TOR,0.085
75,Chris Silva,MIA,0.084
441,Ryan Broekhoff,PHI,0.084
35,Blake Griffin,DET,0.084
350,Markieff Morris,LAL,0.084
448,Shake Milton,PHI,0.084
179,Glenn Robinson III,PHI,0.084
373,Mike Muscala,OKC,0.083
340,Malik Beasley,MIN,0.083
405,P.J. Washington,CHA,0.083
185,Grayson Allen,MEM,0.083
206,JaMychal Green,LAC,0.083
49,Bruce Brown,DET,0.083
238,Jerami Grant,DEN,0.083
375,Miles Bridges,CHA,0.082
371,Mikal Bridges,PHX,0.082
310,Kris Dunn,CHI,0.082
143,Duncan Robinson,MIA,0.082
363,Maxi Kleber,DAL,0.082
412,Patty Mills,SAS,0.082
458,Sterling Brown,MIL,0.082
59,Cameron Johnson,PHX,0.082
40,Bol Bol,DEN,0.082
50,Bruno Caboclo,HOU,0.081
144,Dusty Hannahs,MEM,0.08
234,Jaylen Nowell,MIN,0.08
90,Damian Jones,ATL,0.08
177,Georges Niang,UTA,0.08
51,Bruno Fernando,ATL,0.079
140,Dragan Bender,GSW,0.079
153,Elie Okobo,PHX,0.079
374,Mike Scott,PHI,0.079
93,Damyean Dotson,NYK,0.079
133,Dion Waiters,LAL,0.079
62,Carmelo Anthony,POR,0.078
191,Ian Mahinmi,WAS,0.078
168,Furkan Korkmaz,PHI,0.078
171,Garrison Mathews,WAS,0.078
301,Kevin Huerter,ATL,0.078
1,Aaron Holiday,IND,0.078
170,Garrett Temple,BKN,0.078
271,Josh Richardson,PHI,0.078
67,Charlie Brown Jr.,ATL,0.078
158,Eric Mika,SAC,0.077
491,Trevor Ariza,POR,0.077
509,Vincent Poirier,BOS,0.077
281,Justin Robinson,WAS,0.077
291,Kelan Martin,MIN,0.077
56,Caleb Martin,CHA,0.077
277,Justin Holiday,IND,0.076
94,Daniel Gafford,CHI,0.076
316,Kyle Korver,MIL,0.076
88,D.J. Wilson,MIL,0.076
79,Cody Martin,CHA,0.076
479,Thon Maker,DET,0.076
98,Dante Exum,CLE,0.075
358,Matt Mooney,CLE,0.075
324,Langston Galloway,DET,0.075
279,Justin James,SAC,0.075
205,JaKarr Sampson,IND,0.075
216,Jalen McDaniels,CHA,0.075
468,Taurean Prince,BKN,0.074
434,Royce O'Neale,UTA,0.074
18,Andre Iguodala,MIA,0.074
226,Jarrell Brantley,UTA,0.074
283,Justise Winslow,MEM,0.074
430,Rodney Hood,POR,0.074
355,Marvin Williams,MIL,0.074
149,E'Twaun Moore,NOP,0.074
148,Dzanan Musa,BKN,0.074
469,Terance Mann,LAC,0.074
273,Juan Toscano-Anderson,GSW,0.074
337,Luke Kornet,CHI,0.073
244,Jevon Carter,PHX,0.073
130,Dewan Hernandez,TOR,0.073
418,RJ Barrett,NYK,0.072
393,Nicolo Melli,NOP,0.072
416,Quinn Cook,LAL,0.072
274,Juancho Hernangomez,MIN,0.072
138,Dorian Finney-Smith,DAL,0.072
180,Goga Bitadze,IND,0.072
9,Alex Caruso,LAL,0.072
2,Abdel Nader,OKC,0.072
344,Marco Belinelli,SAS,0.071
136,Donta Hall,BKN,0.071
406,PJ Dozier,DEN,0.071
99,Danuel House Jr.,HOU,0.07
197,Isaiah Thomas,WAS,0.07
241,Jeremy Pargo,GSW,0.07
83,Cory Joseph,SAC,0.07
522,Yuta Watanabe,MEM,0.07
269,Josh Okogie,MIN,0.07
175,Gary Trent Jr.,POR,0.069
309,Kostas Antetokounmpo,LAL,0.069
482,Timothe Luwawu-Cabarrot,BKN,0.069
174,Gary Payton II,WAS,0.069
110,DeAndre' Bembry,ATL,0.069
460,Svi Mykhailiuk,DET,0.069
391,Nickeil Alexander-Walker,NOP,0.069
306,Khem Birch,ORL,0.069
304,Kevin Porter Jr.,CLE,0.069
511,Wayne Ellington,NYK,0.068
421,Rayjon Tucker,UTA,0.068
392,Nicolas Batum,CHA,0.068
480,Tim Frazier,DET,0.068
219,James Ennis III,ORL,0.068
335,Luka Samanic,SAS,0.068
328,Lonnie Walker IV,SAS,0.068
429,Rodions Kurucs,BKN,0.067
312,Ky Bowman,GSW,0.067
453,Solomon Hill,MIA,0.067
85,Cristiano Felicio,CHI,0.067
514,Wes Iwundu,ORL,0.067
348,Mario Hezonja,POR,0.067
351,Marko Guduric,MEM,0.066
32,Ben McLemore,HOU,0.066
497,Ty Jerome,PHX,0.066
500,Tyler Johnson,BKN,0.066
282,Justin Wright-Foreman,UTA,0.065
299,Kentavious Caldwell-Pope,LAL,0.065
97,Danny Green,LAL,0.065
520,Wilson Chandler,BKN,0.065
64,Cedi Osman,CLE,0.065
172,Gary Clark,ORL,0.065
131,Dewayne Dedmon,ATL,0.065
52,Bryn Forbes,SAS,0.064
474,Thabo Sefolosha,HOU,0.064
298,Kent Bazemore,SAC,0.064
6,Al-Farouq Aminu,ORL,0.063
28,Austin Rivers,HOU,0.063
166,Frank Ntilikina,NYK,0.063
476,Thanasis Antetokounmpo,MIL,0.062
173,Gary Harris,DEN,0.062
486,Tony Snell,DET,0.062
300,Kevin Hervey,OKC,0.062
132,Dillon Brooks,MEM,0.062
162,Evan Turner,MIN,0.062
194,Isaac Bonga,WAS,0.062
440,Ryan Arcidiacono,CHI,0.061
285,Juwan Morgan,UTA,0.061
278,Justin Jackson,DAL,0.061
503,Tyson Chandler,HOU,0.061
466,Talen Horton-Tucker,LAL,0.061
186,Hamidou Diallo,OKC,0.061
428,Robin Lopez,MIL,0.06
222,Jared Dudley,LAL,0.06
229,Jarrod Uthoff,WAS,0.06
112,DeMarre Carroll,HOU,0.059
150,Ed Davis,UTA,0.059
360,Matthew Dellavedova,CLE,0.059
361,Maurice Harkless,NYK,0.059
212,Jake Layman,MIN,0.059
58,Cam Reddish,ATL,0.059
124,Derrick Walton Jr.,DET,0.058
422,Reggie Bullock Jr.,NYK,0.058
107,De'Andre Hunter,ATL,0.058
151,Edmond Sumner,IND,0.058
443,Semi Ojeleye,BOS,0.057
404,P.J. Tucker,HOU,0.057
268,Josh Magette,ORL,0.057
102,Darius Garland,CLE,0.057
26,Anžejs Pasečņiks,WAS,0.057
30,BJ Johnson,ORL,0.057
487,Torrey Craig,DEN,0.056
89,DaQuan Jeffries,SAC,0.056
302,Kevin Knox II,NYK,0.056
305,Kevon Looney,GSW,0.056
157,Eric Gordon,HOU,0.056
163,Frank Jackson,NOP,0.055
21,Anfernee Simons,POR,0.055
228,Jarrett Culver,MIN,0.055
496,Troy Daniels,DEN,0.055
29,Avery Bradley,LAL,0.055
364,Melvin Frazier Jr.,ORL,0.054
515,Wesley Matthews,MIL,0.054
57,Caleb Swanigan,POR,0.054
523,Zach Collins,POR,0.054
19,Andre Roberson,OKC,0.053
377,Miye Oni,UTA,0.053
63,Carsen Edwards,BOS,0.052
46,Brandon Knight,DET,0.052
84,Courtney Lee,DAL,0.052
510,Vlatko Čančar,DEN,0.052
297,Kenrich Williams,NOP,0.052
477,Theo Pinson,NYK,0.051
15,Amile Jefferson,ORL,0.051
264,Jordan Poole,GSW,0.051
243,Jerome Robinson,WAS,0.05
410,Patrick McCaw,TOR,0.05
508,Vince Carter,ATL,0.05
385,Nassir Little,POR,0.05
383,Mychal Mulder,GSW,0.05
24,Anthony Tolliver,MEM,0.049
225,Jarred Vanderbilt,MIN,0.049
145,Dwayne Bacon,CHA,0.049
394,Nigel Williams-Goss,UTA,0.049
431,Rodney McGruder,LAC,0.049
118,Dennis Smith Jr.,NYK,0.049
55,CJ Miles,WAS,0.048
323,Landry Shamet,LAC,0.048
399,Norvel Pelle,PHI,0.047
11,Alfonzo McKinnie,CLE,0.047
16,Amir Coffey,LAC,0.047
357,Matisse Thybulle,PHI,0.044
331,Louis King,DET,0.043
13,Allen Crabbe,MIN,0.043
513,Wenyen Gabriel,POR,0.043
402,Oshae Brissett,TOR,0.042
190,Henry Ellenson,BKN,0.041
369,Michael Kidd-Gilchrist,DAL,0.04
193,Iman Shumpert,BKN,0.039
442,Sekou Doumbouya,DET,0.039
66,Chandler Parsons,ATL,0.038
184,Grant Williams,BOS,0.038
315,Kyle Guy,SAC,0.038
489,Tremont Waters,BOS,0.037
490,Treveon Graham,ATL,0.037
4,Admiral Schofield,WAS,0.035
120,Deonte Burton,OKC,0.035
339,Malcolm Miller,TOR,0.035
333,Luguentz Dort,OKC,0.034
332,Luc Mbah a Moute,HOU,0.034
528,Zylan Cheatham,NOP,0.034
68,Chasson Randle,GSW,0.034
209,Jacob Evans,MIN,0.033
82,Corey Brewer,SAC,0.033
382,Moses Brown,POR,0.032
502,Tyrone Wallace,ATL,0.032
242,Jerian Grant,WAS,0.032
506,Vic Law,ORL,0.031
467,Tariq Owens,PHX,0.031
280,Justin Patton,DET,0.029
276,Justin Anderson,BKN,0.028
215,Jalen Lecque,PHX,0.027
525,Zach Norvell Jr.,GSW,0.026
432,Romeo Langford,BOS,0.024
270,Josh Reaves,DAL,0.024
3,Adam Mokoka,CHI,0.023
313,Kyle Alexander,MIA,0.021
417,Quinndary Weatherspoon,SAS,0.021
322,Lance Thomas,BKN,0.02
192,Ignas Brazdeikis,NYK,0.018
47,Brian Bowen II,IND,0.018
127,Devon Hall,OKC,0.015
347,Marial Shayok,PHI,0.015
260,Jordan Bone,DET,0.011
471,Terrance Ferguson,OKC,0.007
169,Gabe Vincent,MIA,0.007
203,JR Smith,LAL,0.006
256,Jonah Bolden,PHX,0.003
201,J.P. Macura,CLE,0.0
526,Zhaire Smith,PHI,-0.008
25,Antonius Cleveland,DAL,-0.008
308,Khyri Thomas,DET,-0.013
196,Isaiah Roby,OKC,-0.02
368,Michael Frazier II,HOU,-0.024
265,Josh Gray,NOP,-0.024
223,Jared Harper,NYK,-0.026
103,Daryl Macon,MIA,-0.028
247,Joe Chealey,CHA,-0.04
456,Stanton Kidd,UTA,-0.077
517,William Howard,HOU,-0.086
342,Malik Newman,CLE,-0.154
