,Player,Team,G,PTS,AST,TRB,Stocks,eFG%,MP,PER,TS%,USG%,WS,BPM,VORP,Team_Win%,Team_G,Share,Games_Played_PCT,Year
26,D'Angelo Russell,Brooklyn Nets,81.0,21.1,7.0,3.9,1.4,0.512,2448.0,19.4,0.533,31.9,5.0,3.4,3.4,0.5122,82.0,0,0.9878,2019
27,CJ McCollum,Portland Trail Blazers,70.0,21.0,3.0,4.0,1.2,0.527,2375.0,17.0,0.553,25.5,5.6,1.0,1.8,0.6463,82.0,0,0.8537,2019
28,Nikola Vučević,Orlando Magic,80.0,20.8,3.8,12.0,2.1,0.549,2510.0,25.5,0.573,28.0,10.1,6.6,5.5,0.5122,82.0,0,0.9756,2019
29,Buddy Hield,Sacramento Kings,82.0,20.7,2.5,5.0,1.1,0.56,2615.0,17.5,0.587,25.1,5.9,2.1,2.7,0.4756,82.0,0,1.0,2019
31,Nikola Jokić,Denver Nuggets,80.0,20.1,7.3,10.8,2.1,0.545,2504.0,26.3,0.589,27.4,11.8,9.1,7.0,0.6585,82.0,0.21,0.9756,2019
32,Tobias Harris,Philadelphia 76ers,82.0,20.0,2.8,7.9,1.1,0.549,2847.0,17.2,0.592,22.8,7.1,1.6,2.6,0.622,82.0,0,1.0,2019
35,Danilo Gallinari,Los Angeles Clippers,68.0,19.8,2.6,6.1,1.0,0.554,2059.0,21.0,0.633,23.8,8.2,4.3,3.3,0.5854,82.0,0,0.8293,2019
37,Trae Young,Atlanta Hawks,81.0,19.1,8.1,3.7,1.1,0.48,2503.0,17.0,0.539,28.4,3.3,-0.6,0.9,0.3537,82.0,0,0.9878,2019
39,Jimmy Butler,Philadelphia 76ers,65.0,18.7,4.0,5.3,2.5,0.499,2185.0,20.2,0.571,22.3,7.9,3.7,3.2,0.622,82.0,0,0.7927,2019
40,Kyle Kuzma,Los Angeles Lakers,70.0,18.7,2.5,5.5,1.0,0.515,2314.0,14.0,0.546,23.8,3.1,-1.4,0.4,0.4512,82.0,0,0.8537,2019
43,Khris Middleton,Milwaukee Bucks,77.0,18.3,4.3,6.0,1.1,0.519,2393.0,16.5,0.558,25.1,6.1,0.8,1.7,0.7317,82.0,0,0.939,2019
44,Jamal Murray,Denver Nuggets,75.0,18.2,4.8,4.2,1.3,0.502,2447.0,16.0,0.538,24.9,5.1,0.6,1.6,0.6585,82.0,0,0.9146,2019
45,Tim Hardaway Jr.,Dallas Mavericks,65.0,18.1,2.4,3.4,0.9,0.474,2057.0,13.6,0.527,25.4,1.8,-2.0,0.0,0.4024,82.0,0,0.7927,2019
46,JJ Redick,Philadelphia 76ers,76.0,18.1,2.7,2.4,0.6,0.557,2379.0,15.1,0.602,21.9,5.9,0.2,1.3,0.622,82.0,0,0.9268,2019
47,Andrew Wiggins,Minnesota Timberwolves,73.0,18.1,2.5,4.8,1.7,0.461,2543.0,12.4,0.493,24.4,0.6,-3.0,-0.6,0.439,82.0,0,0.8902,2019
48,Bojan Bogdanović,Indiana Pacers,81.0,18.0,2.0,4.1,0.9,0.575,2573.0,16.1,0.613,22.4,6.8,0.7,1.7,0.5854,82.0,0,0.9878,2019
51,Andre Drummond,Detroit Pistons,79.0,17.3,1.4,15.6,3.4,0.536,2647.0,23.4,0.555,22.9,10.0,2.1,2.7,0.5,82.0,0,0.9634,2019
52,De'Aaron Fox,Sacramento Kings,81.0,17.3,7.3,3.8,2.2,0.497,2546.0,18.1,0.544,24.5,5.6,1.5,2.3,0.4756,82.0,0,0.9878,2019
55,Pascal Siakam,Toronto Raptors,80.0,16.9,3.1,6.9,1.6,0.591,2548.0,18.7,0.628,20.8,9.3,2.4,2.8,0.7073,82.0,0,0.9756,2019
56,Ben Simmons,Philadelphia 76ers,79.0,16.9,7.7,8.8,2.2,0.563,2700.0,20.0,0.582,22.1,8.2,3.6,3.8,0.622,82.0,0,0.9634,2019
57,Jordan Clarkson,Cleveland Cavaliers,81.0,16.8,2.4,3.3,0.9,0.509,2214.0,16.8,0.539,27.6,1.8,-0.5,0.8,0.2317,82.0,0,0.9878,2019
59,Collin Sexton,Cleveland Cavaliers,82.0,16.7,3.0,2.9,0.6,0.48,2605.0,12.0,0.52,25.2,-0.6,-4.7,-1.8,0.2317,82.0,0,1.0,2019
60,Clint Capela,Houston Rockets,67.0,16.6,1.4,12.7,2.2,0.648,2249.0,23.8,0.658,18.2,10.8,3.0,2.8,0.6463,82.0,0,0.8171,2019
61,Montrezl Harrell,Los Angeles Clippers,82.0,16.6,2.0,6.5,2.2,0.617,2158.0,23.4,0.636,23.5,8.7,3.3,2.9,0.5854,82.0,0,1.0,2019
62,Josh Richardson,Miami Heat,73.0,16.6,4.1,3.6,1.6,0.492,2539.0,14.0,0.536,20.9,5.6,0.3,1.5,0.4756,82.0,0,0.8902,2019
63,Harrison Barnes,Sacramento Kings,77.0,16.4,1.5,4.7,0.8,0.504,2533.0,12.8,0.55,20.9,3.6,-1.4,0.4,0.4756,82.0,0,0.939,2019
64,Deandre Ayton,Phoenix Suns,71.0,16.3,1.8,10.3,1.8,0.585,2183.0,20.5,0.608,21.2,5.8,0.2,1.2,0.2317,82.0,0,0.8659,2019
66,Eric Gordon,Houston Rockets,68.0,16.2,1.9,2.2,1.0,0.525,2158.0,12.2,0.549,22.0,2.6,-1.3,0.4,0.6463,82.0,0,0.8293,2019
67,Aaron Gordon,Orlando Magic,78.0,16.0,3.7,7.4,1.4,0.507,2633.0,15.1,0.538,21.8,5.1,0.6,1.7,0.5122,82.0,0,0.9512,2019
68,Eric Bledsoe,Milwaukee Bucks,78.0,15.9,5.5,4.6,1.9,0.548,2272.0,19.3,0.577,22.9,8.2,3.1,2.9,0.7317,82.0,0,0.9512,2019
69,Rudy Gobert,Utah Jazz,81.0,15.9,2.0,12.9,3.1,0.669,2577.0,24.6,0.682,17.8,14.4,5.4,4.8,0.6098,82.0,0.001,0.9878,2019
70,Jayson Tatum,Boston Celtics,79.0,15.7,2.1,6.0,1.8,0.506,2455.0,15.1,0.547,22.1,5.0,-0.2,1.1,0.5976,82.0,0,0.9634,2019
75,Dennis Schröder,Oklahoma City Thunder,79.0,15.5,4.1,3.6,1.0,0.47,2314.0,12.7,0.508,24.2,2.9,-2.0,0.0,0.5976,82.0,0,0.9634,2019
76,Reggie Jackson,Detroit Pistons,82.0,15.4,4.2,2.6,0.8,0.504,2289.0,15.2,0.547,24.5,5.0,0.4,1.4,0.5,82.0,0,1.0,2019
77,Jeremy Lamb,Charlotte Hornets,79.0,15.3,2.2,5.5,1.5,0.499,2250.0,17.3,0.552,22.5,5.3,1.2,1.8,0.4756,82.0,0,0.9634,2019
80,Evan Fournier,Orlando Magic,81.0,15.1,3.6,3.2,1.0,0.509,2553.0,12.3,0.536,22.1,3.2,-2.4,-0.3,0.5122,82.0,0,0.9878,2019
81,Terrence Ross,Orlando Magic,81.0,15.1,1.7,3.5,1.3,0.534,2150.0,15.4,0.561,23.9,4.3,0.8,1.5,0.5122,82.0,0,0.9878,2019
82,Serge Ibaka,Toronto Raptors,74.0,15.0,1.3,8.1,1.8,0.557,2010.0,18.7,0.582,22.9,6.1,0.2,1.2,0.7073,82.0,0,0.9024,2019
89,Kyle Lowry,Toronto Raptors,65.0,14.2,8.7,4.8,1.9,0.518,2213.0,16.5,0.562,19.6,6.6,2.3,2.4,0.7073,82.0,0,0.7927,2019
93,Steven Adams,Oklahoma City Thunder,80.0,13.9,1.6,9.5,2.5,0.595,2669.0,18.5,0.591,16.4,9.1,1.1,2.1,0.5976,82.0,0,0.9756,2019
94,Marcus Morris,Boston Celtics,75.0,13.9,1.5,6.1,0.9,0.533,2091.0,14.2,0.568,20.9,4.5,-0.9,0.6,0.5976,82.0,0,0.9146,2019
99,Joe Harris,Brooklyn Nets,76.0,13.7,2.4,3.8,0.7,0.622,2293.0,13.5,0.645,17.0,5.5,0.5,1.4,0.5122,82.0,0,0.9268,2019
101,Marc Gasol,Toronto Raptors,79.0,13.6,4.4,7.9,2.2,0.505,2436.0,16.7,0.546,20.7,6.0,3.1,3.1,0.7073,82.0,0,0.9634,2019
103,Jerami Grant,Oklahoma City Thunder,80.0,13.6,1.0,5.2,2.1,0.567,2612.0,13.8,0.592,15.4,7.3,0.2,1.5,0.5976,82.0,0,0.9756,2019
108,Myles Turner,Indiana Pacers,74.0,13.3,1.6,7.2,3.5,0.536,2119.0,18.0,0.567,20.0,6.3,2.5,2.4,0.5854,82.0,0,0.9024,2019
110,Cedi Osman,Cleveland Cavaliers,76.0,13.0,2.6,4.7,0.9,0.504,2444.0,11.5,0.536,18.6,1.5,-3.2,-0.8,0.2317,82.0,0,0.9268,2019
113,Kevin Knox,New York Knicks,75.0,12.8,1.1,4.5,0.9,0.438,2158.0,8.7,0.475,22.3,-1.3,-5.7,-2.0,0.2073,82.0,0,0.9146,2019
117,Thaddeus Young,Indiana Pacers,81.0,12.6,2.5,6.5,1.9,0.557,2489.0,16.2,0.569,18.0,6.9,1.5,2.2,0.5854,82.0,0,0.9878,2019
118,Trevor Ariza,Washington Wizards,69.0,12.5,3.7,5.4,1.6,0.498,2349.0,12.1,0.534,16.6,2.5,-1.3,0.4,0.3902,82.0,0,0.8415,2019
119,Brook Lopez,Milwaukee Bucks,81.0,12.5,1.2,4.9,2.8,0.571,2322.0,14.6,0.597,16.7,6.7,2.2,2.4,0.7317,82.0,0,0.9878,2019
120,Jeff Green,Washington Wizards,77.0,12.3,1.8,4.0,1.1,0.555,2097.0,13.6,0.608,17.8,3.6,-1.4,0.3,0.3902,82.0,0,0.939,2019
122,Wesley Matthews,Indiana Pacers,69.0,12.2,2.3,2.5,1.0,0.507,2091.0,10.3,0.546,17.8,2.7,-1.8,0.1,0.5854,82.0,0,0.8415,2019
123,Joe Ingles,Utah Jazz,82.0,12.1,5.7,4.0,1.4,0.565,2568.0,13.4,0.581,17.5,6.0,1.4,2.2,0.6098,82.0,0,1.0,2019
127,Willie Cauley-Stein,Sacramento Kings,81.0,11.9,2.4,8.4,1.8,0.557,2213.0,18.0,0.566,17.5,6.7,1.2,1.8,0.4756,82.0,0,0.9878,2019
128,Jae Crowder,Utah Jazz,80.0,11.9,1.7,4.8,1.2,0.508,2166.0,12.1,0.538,19.1,4.4,0.3,1.2,0.6098,82.0,0,0.9756,2019
131,Bryn Forbes,San Antonio Spurs,82.0,11.8,2.1,2.9,0.5,0.568,2293.0,12.0,0.586,17.4,3.8,-1.2,0.5,0.5854,82.0,0,1.0,2019
132,D.J. Augustin,Orlando Magic,81.0,11.7,5.3,2.5,0.6,0.566,2269.0,15.7,0.616,17.2,6.9,0.5,1.4,0.5122,82.0,0,0.9878,2019
137,Kentavious Caldwell-Pope,Los Angeles Lakers,82.0,11.4,1.3,2.9,1.1,0.53,2035.0,12.9,0.568,18.1,4.0,-0.5,0.8,0.4512,82.0,0,1.0,2019
142,Darren Collison,Indiana Pacers,76.0,11.2,6.0,3.1,1.5,0.527,2143.0,16.7,0.574,17.7,6.8,1.8,2.1,0.5854,82.0,0,0.9268,2019
145,DeAndre Jordan,New York Knicks,69.0,11.0,2.3,13.1,1.7,0.641,2047.0,19.0,0.674,15.0,7.1,2.1,2.1,0.2073,82.0,0,0.8415,2019
149,Jarrett Allen,Brooklyn Nets,80.0,10.9,1.4,8.4,2.0,0.595,2096.0,18.5,0.632,15.9,7.6,1.6,1.9,0.5122,82.0,0,0.9756,2019
155,Shai Gilgeous-Alexander,Los Angeles Clippers,82.0,10.8,3.3,2.8,1.7,0.512,2174.0,13.4,0.554,18.3,3.3,-0.5,0.8,0.5854,82.0,0,1.0,2019
156,Damyean Dotson,New York Knicks,73.0,10.7,1.8,3.6,0.9,0.506,2004.0,10.8,0.526,17.3,1.5,-2.6,-0.3,0.2073,82.0,0,0.8902,2019
157,Dario Šarić,Minnesota Timberwolves,81.0,10.6,1.6,5.6,0.7,0.522,2023.0,13.1,0.563,17.8,3.5,-1.6,0.2,0.439,82.0,0,0.9878,2019
160,Justin Holiday,Memphis Grizzlies,82.0,10.5,1.8,3.9,1.9,0.49,2607.0,10.0,0.52,15.7,2.1,-1.8,0.1,0.4024,82.0,0,1.0,2019
167,Danny Green,Toronto Raptors,80.0,10.3,1.6,4.0,1.6,0.622,2216.0,13.0,0.632,14.1,5.9,2.0,2.2,0.7073,82.0,0,0.9756,2019
169,Marvin Williams,Charlotte Hornets,75.0,10.1,1.2,5.4,1.7,0.529,2133.0,12.6,0.548,14.9,3.8,-0.3,0.9,0.4756,82.0,0,0.9146,2019
177,Kevin Huerter,Atlanta Hawks,75.0,9.7,2.9,3.3,1.2,0.522,2048.0,10.1,0.533,15.7,1.5,-2.4,-0.2,0.3537,82.0,0,0.9146,2019
187,Al-Farouq Aminu,Portland Trail Blazers,81.0,9.4,1.3,7.5,1.2,0.514,2292.0,13.2,0.568,13.7,5.8,0.7,1.5,0.6463,82.0,0,0.9878,2019
191,Nicolas Batum,Charlotte Hornets,75.0,9.3,3.3,5.2,1.5,0.553,2354.0,11.9,0.581,13.2,3.7,-0.3,1.0,0.4756,82.0,0,0.9146,2019
202,Tomáš Satoranský,Washington Wizards,80.0,8.9,5.0,3.5,1.2,0.545,2164.0,14.1,0.59,14.1,4.7,-0.7,0.7,0.3902,82.0,0,0.9756,2019
203,Marcus Smart,Boston Celtics,80.0,8.9,4.0,2.9,2.2,0.533,2200.0,13.1,0.568,14.6,5.3,0.8,1.5,0.5976,82.0,0,0.9756,2019
216,Mikal Bridges,Phoenix Suns,82.0,8.3,2.1,3.2,2.1,0.523,2417.0,10.8,0.556,12.2,2.9,-1.6,0.3,0.2317,82.0,0,1.0,2019
223,Austin Rivers,Houston Rockets,76.0,8.1,2.2,2.1,0.9,0.497,2028.0,7.7,0.503,14.5,1.2,-4.3,-1.1,0.6463,82.0,0,0.9268,2019
230,Garrett Temple,Los Angeles Clippers,75.0,7.8,1.4,2.9,1.4,0.513,2040.0,8.5,0.543,13.2,2.2,-2.8,-0.4,0.5854,82.0,0,0.9146,2019
239,Patrick Beverley,Los Angeles Clippers,78.0,7.6,3.8,5.0,1.5,0.524,2137.0,11.8,0.561,12.2,4.8,0.9,1.5,0.5854,82.0,0,0.9512,2019
249,Draymond Green,Golden State Warriors,66.0,7.4,6.9,7.3,2.5,0.501,2065.0,12.9,0.526,13.1,4.3,1.4,1.8,0.6951,82.0,0,0.8049,2019
257,P.J. Tucker,Houston Rockets,82.0,7.3,1.2,5.8,2.1,0.535,2802.0,9.2,0.547,9.5,5.0,-0.6,1.0,0.6463,82.0,0,1.0,2019
291,Cory Joseph,Indiana Pacers,82.0,6.5,3.9,3.4,1.4,0.463,2063.0,11.0,0.474,13.7,3.5,-0.4,0.9,0.5854,82.0,0,1.0,2019
