,Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
17,18.0,Orlando Magic,63,242.0,41.0,88.4,0.464,11.7,33.9,0.345,29.3,54.5,0.538,21.4,26.9,0.798,11.1,32.6,43.7,26.5,8.6,5.1,13.8,20.8,115.1
18,19.0,Golden State Warriors,63,241.2,41.1,89.3,0.46,16.3,45.3,0.359,24.8,44.0,0.564,16.6,20.7,0.803,11.3,31.6,42.9,29.2,9.9,4.3,15.6,19.8,115.0
19,20.0,Houston Rockets,63,243.2,42.6,89.6,0.476,11.3,30.7,0.368,31.3,58.9,0.532,18.1,23.7,0.763,15.2,33.0,48.2,24.7,8.8,5.9,15.6,18.6,114.6
20,21.0,Boston Celtics,64,240.8,42.3,90.9,0.465,15.4,42.4,0.363,26.9,48.5,0.554,14.5,18.2,0.796,12.8,33.6,46.4,24.5,7.2,5.4,12.2,19.2,114.5
21,22.0,Toronto Raptors,63,241.6,42.2,89.1,0.474,11.4,33.0,0.346,30.8,56.1,0.549,17.9,22.9,0.783,11.2,31.4,42.6,29.1,8.6,4.8,13.8,20.8,113.7
22,23.0,Dallas Mavericks,64,242.0,41.7,89.1,0.468,10.6,31.2,0.339,31.1,57.9,0.538,19.0,25.5,0.743,10.1,34.7,44.7,24.8,7.3,5.3,14.8,18.2,113.0
23,24.0,Los Angeles Clippers,63,241.2,39.8,82.7,0.481,12.1,33.7,0.36,27.7,49.1,0.564,20.9,25.1,0.832,9.5,31.5,41.1,23.4,8.7,4.7,14.9,18.8,112.6
24,25.0,Washington Wizards,63,240.8,41.5,90.3,0.459,12.9,36.2,0.355,28.6,54.1,0.529,16.5,21.5,0.768,11.5,31.5,43.0,25.1,7.9,5.9,15.5,21.0,112.3
25,26.0,Phoenix Suns,64,241.2,40.8,90.1,0.452,14.7,41.0,0.36,26.0,49.2,0.529,15.8,20.1,0.788,13.2,30.2,43.4,24.7,9.9,4.0,14.8,20.9,112.1
26,27.0,Indiana Pacers,64,241.2,40.3,89.4,0.45,12.9,37.2,0.346,27.4,52.2,0.525,18.0,23.5,0.765,10.2,32.0,42.2,26.5,7.4,4.7,14.4,21.5,111.4
27,28.0,Milwaukee Bucks,63,241.2,41.1,86.0,0.478,14.6,38.0,0.385,26.5,48.0,0.552,14.2,19.4,0.733,8.8,32.4,41.2,25.9,7.4,4.0,14.6,19.7,111.1
28,29.0,Sacramento Kings,65,241.2,41.4,89.4,0.462,10.1,30.1,0.335,31.3,59.4,0.527,17.8,22.9,0.779,11.3,30.5,41.8,25.4,8.3,4.5,14.2,19.8,110.6
29,30.0,Brooklyn Nets,63,241.2,37.8,85.0,0.444,13.4,39.3,0.341,24.4,45.7,0.533,17.9,23.1,0.775,10.9,29.3,40.2,25.5,7.7,4.2,15.7,20.4,106.9
30,,League Average,64,241.4,41.8,89.1,0.468,13.2,37.0,0.358,28.5,52.1,0.547,18.5,23.6,0.783,11.4,32.5,44.0,26.6,8.4,4.9,14.6,19.9,115.2
