,Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Portland Trail Blazers*,82,240.6,40.1,89.2,0.449,,,,40.1,89.2,0.449,21.3,27.8,0.766,14.5,30.8,45.2,22.2,9.1,4.8,19.8,25.5,101.5
1,2.0,Seattle SuperSonics*,82,241.2,41.3,90.0,0.459,,,,41.3,90.0,0.459,20.4,26.9,0.758,13.7,31.7,45.4,23.9,9.0,5.0,20.1,25.2,102.9
2,3.0,Atlanta Hawks*,82,241.8,38.6,81.4,0.474,,,,38.6,81.4,0.474,26.7,35.7,0.748,14.1,31.8,45.9,21.6,9.1,5.9,24.1,25.9,103.9
3,4.0,Cleveland Cavaliers*,82,242.4,42.4,92.9,0.456,,,,42.4,92.9,0.456,19.2,25.8,0.745,14.8,33.9,48.7,23.4,8.4,5.4,18.0,23.8,103.9
4,5.0,Chicago Bulls,82,240.9,43.5,88.7,0.49,,,,43.5,88.7,0.49,17.9,24.1,0.74,13.0,28.9,41.9,25.3,9.5,5.5,18.0,26.8,104.8
5,6.0,Golden State Warriors,82,241.2,41.8,89.9,0.465,,,,41.8,89.9,0.465,22.2,29.4,0.756,14.5,34.1,48.5,24.8,8.9,5.0,21.2,24.1,105.7
6,7.0,Los Angeles Lakers*,82,241.5,44.5,96.1,0.463,,,,44.5,96.1,0.463,18.6,25.0,0.746,16.6,31.7,48.3,25.3,9.2,4.6,19.1,23.4,107.6
7,8.0,Boston Celtics,82,241.8,43.2,94.6,0.456,,,,43.2,94.6,0.456,21.4,27.8,0.769,13.9,31.4,45.3,24.2,9.3,4.6,17.2,22.8,107.7
8,9.0,Houston Rockets,82,240.6,43.5,90.3,0.482,,,,43.5,90.3,0.482,20.7,27.3,0.759,14.6,30.8,45.4,24.3,7.4,4.4,17.2,21.4,107.8
9,10.0,Phoenix Suns*,82,241.2,43.6,93.0,0.469,,,,43.6,93.0,0.469,21.3,28.3,0.754,14.7,33.5,48.1,24.2,11.4,4.5,24.0,26.6,108.6
10,11.0,Buffalo Braves,82,241.5,44.2,92.8,0.476,,,,44.2,92.8,0.476,20.7,27.4,0.753,14.4,31.5,45.9,26.1,8.8,4.6,18.0,24.4,109.0
11,12.0,Washington Bullets*,82,241.8,45.9,98.4,0.467,,,,45.9,98.4,0.467,17.5,23.1,0.758,14.2,32.7,46.9,26.1,9.5,5.2,17.5,28.2,109.4
12,13.0,New Orleans Jazz,82,241.2,44.6,96.8,0.461,,,,44.6,96.8,0.461,20.3,27.0,0.751,15.5,33.5,49.0,25.4,10.4,5.8,18.4,25.1,109.5
13,14.0,Philadelphia 76ers*,82,241.8,43.8,95.0,0.461,,,,43.8,95.0,0.461,22.0,29.7,0.74,16.6,30.2,46.8,25.5,10.0,4.2,20.8,27.9,109.6
14,15.0,Detroit Pistons,82,242.1,45.0,94.0,0.479,,,,45.0,94.0,0.479,20.3,26.5,0.763,15.2,30.4,45.6,25.7,11.0,4.8,21.0,25.5,110.2
15,16.0,Denver Nuggets*,82,241.8,44.9,95.1,0.472,,,,44.9,95.1,0.472,21.2,28.8,0.736,15.5,31.0,46.5,27.4,10.7,6.4,19.8,27.1,110.9
16,17.0,Indiana Pacers,82,241.8,44.3,93.5,0.474,,,,44.3,93.5,0.474,22.5,29.9,0.75,16.5,34.1,50.5,27.5,8.9,5.7,21.5,26.0,111.1
17,18.0,San Antonio Spurs*,82,241.2,46.4,98.3,0.472,,,,46.4,98.3,0.472,18.2,24.3,0.748,16.4,31.4,47.8,26.2,10.2,4.6,20.3,25.1,111.1
18,19.0,Kansas City Kings,82,241.8,43.5,91.7,0.474,,,,43.5,91.7,0.474,24.4,32.1,0.761,15.0,32.7,47.8,23.5,9.7,5.0,20.7,25.5,111.4
19,20.0,New Jersey Nets,82,242.7,43.2,92.9,0.465,,,,43.2,92.9,0.465,26.0,34.5,0.754,16.0,36.5,52.5,25.3,10.4,6.8,22.7,24.4,112.5
20,21.0,Milwaukee Bucks*,82,243.7,45.3,94.2,0.481,,,,45.3,94.2,0.481,22.3,29.3,0.762,15.0,31.9,47.0,27.4,9.6,5.7,21.7,24.6,113.0
21,22.0,New York Knicks*,82,244.0,44.6,94.4,0.472,,,,44.6,94.4,0.472,24.7,34.0,0.729,15.3,32.0,47.3,25.8,10.7,4.4,20.5,24.3,114.0
22,,League Average,82,241.8,43.6,92.9,0.469,,,,43.6,92.9,0.469,21.4,28.4,0.752,15.0,32.1,47.1,25.0,9.6,5.1,20.1,25.2,108.5
