,Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
10,11.0,Charlotte Hornets,53,241.4,42.3,89.4,0.473,13.2,35.9,0.368,29.0,53.5,0.543,16.2,20.3,0.802,10.2,29.2,39.4,27.3,8.6,4.6,12.6,20.4,114.0
11,12.0,Minnesota Timberwolves,54,241.4,41.5,89.4,0.464,12.5,34.8,0.359,29.0,54.6,0.531,19.3,24.9,0.775,11.0,31.9,43.0,26.2,8.1,4.0,14.9,20.9,114.8
12,13.0,Brooklyn Nets,51,241.5,42.2,85.4,0.494,12.4,32.9,0.377,29.8,52.6,0.567,18.1,23.1,0.785,10.0,32.7,42.7,27.5,8.9,4.9,13.7,19.8,114.9
13,14.0,Philadelphia 76ers,52,243.8,41.9,89.3,0.47,12.7,36.3,0.351,29.2,53.0,0.55,18.5,23.8,0.777,11.9,32.7,44.6,27.3,7.3,5.0,15.6,20.4,115.1
14,15.0,Orlando Magic,51,241.5,42.1,87.4,0.481,11.9,33.0,0.361,30.2,54.4,0.554,19.5,25.0,0.778,10.6,32.9,43.5,25.7,7.9,5.4,15.3,22.1,115.5
15,16.0,Milwaukee Bucks,50,241.5,41.1,88.2,0.466,14.3,38.8,0.368,26.8,49.4,0.542,19.2,24.7,0.778,11.0,33.8,44.8,27.1,8.3,4.1,13.2,18.2,115.7
16,17.0,Los Angeles Lakers,51,240.0,42.7,88.1,0.485,13.6,37.3,0.364,29.1,50.8,0.573,16.8,21.4,0.789,10.8,29.8,40.6,27.6,9.1,3.5,14.6,21.5,115.8
17,18.0,Cleveland Cavaliers,53,240.9,41.6,89.5,0.465,13.9,37.2,0.374,27.6,52.3,0.529,18.9,23.7,0.798,11.5,32.6,44.0,26.8,8.7,4.5,16.0,20.1,115.9
18,19.0,Denver Nuggets,53,242.8,42.4,90.6,0.468,13.3,37.8,0.352,29.1,52.9,0.551,18.2,23.5,0.776,11.9,31.1,43.0,26.7,7.6,4.6,12.0,21.3,116.3
19,20.0,Dallas Mavericks,52,242.4,43.8,94.2,0.465,12.1,35.7,0.339,31.7,58.4,0.542,17.6,22.6,0.779,12.3,34.8,47.1,27.1,8.9,5.2,13.5,20.9,117.2
20,21.0,Miami Heat,54,240.5,42.8,93.3,0.459,13.9,39.8,0.348,28.9,53.5,0.541,17.8,22.1,0.805,11.9,35.3,47.2,27.0,8.2,5.4,15.9,20.0,117.3
21,22.0,Memphis Grizzlies,51,241.0,42.7,91.5,0.466,14.5,40.1,0.361,28.2,51.4,0.549,17.6,22.3,0.79,11.9,33.2,45.1,27.0,8.6,5.0,14.7,20.3,117.5
22,23.0,Portland Trail Blazers,53,240.9,42.8,90.4,0.474,13.0,36.3,0.359,29.8,54.1,0.551,19.3,24.3,0.795,12.2,31.2,43.4,27.0,10.8,6.2,15.2,21.9,118.0
23,24.0,Atlanta Hawks,54,240.9,43.1,90.6,0.476,13.2,36.9,0.357,29.9,53.7,0.557,19.0,23.7,0.8,11.9,35.0,46.9,27.3,8.7,4.9,15.9,18.2,118.4
24,25.0,Indiana Pacers,53,240.9,43.1,89.0,0.484,11.4,33.1,0.345,31.6,56.0,0.565,20.9,27.3,0.767,11.2,35.8,47.1,25.5,7.7,4.7,13.9,20.6,118.5
25,26.0,Chicago Bulls,53,240.9,44.4,92.9,0.477,14.0,37.4,0.374,30.4,55.5,0.547,17.8,22.9,0.777,10.8,34.0,44.8,28.5,8.6,5.4,12.4,18.6,120.5
26,27.0,Sacramento Kings,54,241.4,44.0,89.3,0.493,12.7,35.6,0.357,31.2,53.7,0.582,20.0,25.4,0.786,11.7,33.2,44.9,27.4,8.7,4.8,14.1,18.8,120.6
27,28.0,New Orleans Pelicans,54,242.3,43.9,91.1,0.481,14.8,41.3,0.358,29.1,49.8,0.583,18.4,23.4,0.783,12.4,33.4,45.8,28.4,7.7,5.9,14.9,20.3,120.9
28,29.0,Washington Wizards,52,241.0,44.3,93.0,0.477,13.9,38.0,0.365,30.5,55.0,0.555,20.3,25.6,0.793,13.4,34.3,47.7,28.7,9.9,5.6,13.4,17.3,122.8
29,30.0,Utah Jazz,53,242.8,45.0,91.7,0.491,15.6,41.8,0.374,29.4,49.9,0.589,21.0,27.0,0.778,11.6,33.3,44.9,30.6,9.2,6.0,13.6,20.8,126.7
30,,League Average,53,241.5,41.9,89.3,0.469,13.3,37.0,0.359,28.6,52.3,0.547,18.6,23.7,0.784,11.5,32.5,44.0,26.6,8.4,4.9,14.6,20.1,115.6
