,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Unnamed: 11_level_0,Unnamed: 12_level_0,Unnamed: 13_level_0,Unnamed: 14_level_0,Unnamed: 15_level_0,Unnamed: 16_level_0,Unnamed: 17_level_0,Offense Four Factors,Offense Four Factors,Offense Four Factors,Offense Four Factors,Unnamed: 22_level_0,Defense Four Factors,Defense Four Factors,Defense Four Factors,Defense Four Factors,Unnamed: 27_level_0,Unnamed: 28_level_0,Unnamed: 29_level_0,Unnamed: 30_level_0
18,19.0,Philadelphia 76ers,25.4,37.0,31.0,33,35,-0.44,-0.07,-0.51,115.1,115.6,-0.5,99.2,0.282,0.393,0.572,,0.528,12.1,26.4,0.229,,0.544,13.7,72.3,0.214,,Xfinity Mobile Arena,682255,18952
19,20.0,Portland Trail Blazers,25.1,32.0,36.0,29,39,-2.5,0.69,-1.81,113.6,116.1,-2.5,101.0,0.279,0.47,0.567,,0.53,14.6,30.9,0.213,,0.546,13.4,72.3,0.215,,Moda Center,557790,16406
20,21.0,Memphis Grizzlies,24.9,23.0,43.0,28,38,-2.71,-0.33,-3.05,114.0,116.7,-2.7,101.2,0.258,0.423,0.573,,0.536,13.1,26.0,0.204,,0.552,13.3,72.1,0.201,,FedExForum,487678,15137
21,22.0,New Orleans Pelicans,24.1,22.0,46.0,25,43,-4.4,0.1,-4.3,114.4,118.8,-4.4,100.1,0.283,0.357,0.567,,0.527,12.3,27.3,0.223,,0.553,12.5,71.3,0.202,,Smoothie King Center,560434,16483
22,23.0,Chicago Bulls,25.6,27.0,40.0,25,42,-4.46,0.21,-4.26,113.3,117.7,-4.4,101.7,0.239,0.446,0.581,,0.549,13.2,23.1,0.187,,0.548,10.8,75.8,0.188,,United Center,685825,20171
23,24.0,Dallas Mavericks,26.5,23.0,45.0,24,44,-4.87,0.11,-4.76,110.7,115.5,-4.8,101.5,0.286,0.351,0.565,,0.529,12.9,23.0,0.214,,0.539,11.3,74.0,0.178,,American Airlines Center,653388,19217
24,25.0,Milwaukee Bucks,27.2,28.0,39.0,24,43,-4.93,0.04,-4.89,113.2,118.2,-5.0,97.8,0.226,0.442,0.59,,0.565,13.5,20.5,0.166,,0.552,11.7,74.2,0.213,,Fiserv Forum,565239,16625
25,26.0,Utah Jazz,24.2,20.0,48.0,20,48,-7.63,0.29,-7.34,114.6,122.0,-7.4,101.4,0.283,0.411,0.578,,0.537,13.3,26.4,0.226,,0.574,12.3,72.9,0.232,,Delta Center,618324,18186
26,27.0,Indiana Pacers,26.0,15.0,53.0,18,50,-8.71,0.11,-8.6,109.7,118.3,-8.6,100.9,0.262,0.42,0.559,,0.522,12.7,22.1,0.202,,0.556,11.9,74.5,0.228,,Gainbridge Fieldhouse,562935,16557
27,28.0,Brooklyn Nets,23.5,17.0,50.0,17,50,-8.87,0.68,-8.19,109.9,119.0,-9.1,96.7,0.274,0.463,0.563,,0.524,14.3,24.7,0.213,,0.566,12.6,74.2,0.221,,Barclays Center,556539,17392
28,29.0,Sacramento Kings,28.7,18.0,51.0,16,53,-9.74,0.57,-9.17,110.7,120.4,-9.7,99.7,0.256,0.335,0.558,,0.522,12.6,25.1,0.2,,0.567,12.5,73.2,0.218,,Golden 1 Center,565353,16153
29,30.0,Washington Wizards,23.5,16.0,50.0,14,52,-11.03,0.13,-10.91,110.9,121.7,-10.8,101.1,0.239,0.403,0.564,,0.531,13.5,24.8,0.183,,0.554,11.6,70.2,0.232,,Capital One Arena,526125,15943
30,,League Average,26.3,,,34,34,0.0,0.0,0.0,115.4,115.4,,99.3,0.265,0.415,0.58,,0.543,12.8,26.0,0.207,,0.543,12.8,74.0,0.207,,,606286,17996
