,PLAYER_NAME,TEAM_ABBREVIATION,PIE
146,Fabricio Oberto,WAS,0.028
129,Dwayne Jones,PHX,0.027
388,Shavlik Randolph,MIA,0.026
53,Brian Skinner,LAC,0.026
50,Brian Cardinal,MIN,0.026
235,Kareem Rush,LAC,0.025
273,Malik Allen,DEN,0.025
148,Francisco Elson,PHI,0.024
114,DeShawn Stevenson,DAL,0.022
306,Mike James,WAS,0.021
52,Brian Scalabrine,BOS,0.017
51,Brian Cook,HOU,0.015
378,Sean Marks,NOH,0.014
380,Sean Williams,NJN,0.013
404,Taylor Griffin,PHX,0.01
188,Jarron Collins,PHX,0.01
337,Quinton Ross,WAS,0.002
183,JamesOn Curry,LAC,0.0
335,Primoz Brezec,MIL,-0.006
264,Lindsey Hunter,CHI,-0.012
434,Will Conroy,HOU,-0.016
55,Byron Mullens,OKC,-0.02
103,Darnell Jackson,MIL,-0.023
190,Jason Collins,ATL,-0.024
33,Antonio Anderson,OKC,-0.03
211,Joe Alexander,CHI,-0.033
437,Yakhouba Diawara,MIA,-0.046
137,Eddy Curry,NYK,-0.051
