,Player,Team,G,Par,Stocks,eFG%,MP,PER,TS%,WS,BPM,VORP,Team_Win%,Team_G,Share,Games_Played_PCT,Year
21,Vince Carter,New Jersey Nets,80.0,30.6,1.5,0.493,2946.0,19.3,0.545,7.5,2.4,3.3,0.4146,82.0,0,0.9756,2009
22,Ben Gordon,Chicago Bulls,82.0,27.6,1.2,0.521,2999.0,17.0,0.573,6.9,1.1,2.3,0.5,82.0,0,1.0,2009
24,Dwight Howard,Orlando Magic,79.0,35.8,3.9,0.572,2821.0,25.4,0.6,13.8,4.5,4.7,0.7195,82.0,0.271,0.9634,2009
25,Paul Pierce,Boston Celtics,81.0,29.7,1.3,0.508,3035.0,17.7,0.582,10.3,3.1,3.9,0.7561,82.0,0.017,0.9878,2009
26,Al Harrington,New York Knicks,73.0,27.7,1.5,0.509,2546.0,15.9,0.547,3.9,-0.2,1.2,0.3902,82.0,0,0.8902,2009
27,Jamal Crawford,Golden State Warriors,65.0,27.1,1.1,0.479,2479.0,15.1,0.545,3.3,-1.3,0.5,0.3537,82.0,0,0.7927,2009
28,Yao Ming,Houston Rockets,77.0,31.4,2.3,0.549,2589.0,22.7,0.618,10.6,3.1,3.3,0.6463,82.0,0.001,0.939,2009
29,Richard Jefferson,Milwaukee Bucks,82.0,26.6,1.0,0.487,2939.0,15.4,0.554,6.6,0.2,1.6,0.4146,82.0,0,1.0,2009
30,Jason Terry,Dallas Mavericks,74.0,25.4,1.6,0.535,2491.0,19.3,0.571,7.3,2.9,3.1,0.6098,82.0,0,0.9024,2009
31,Deron Williams,Utah Jazz,68.0,33.0,1.4,0.506,2505.0,21.1,0.573,8.4,4.0,3.8,0.5854,82.0,0,0.8293,2009
32,Tim Duncan,San Antonio Spurs,75.0,33.5,2.2,0.504,2524.0,24.4,0.549,10.1,5.4,4.7,0.6585,82.0,0.002,0.9146,2009
34,Pau Gasol,Los Angeles Lakers,81.0,32.0,1.6,0.567,2999.0,22.2,0.617,13.9,4.5,5.0,0.7927,82.0,0,0.9878,2009
35,Rudy Gay,Memphis Grizzlies,79.0,26.1,1.9,0.487,2945.0,15.3,0.528,3.3,-1.1,0.7,0.2927,82.0,0,0.9634,2009
36,Andre Iguodala,Philadelphia 76ers,82.0,29.8,2.0,0.507,3269.0,18.4,0.56,9.2,3.2,4.3,0.5,82.0,0,1.0,2009
38,O.J. Mayo,Memphis Grizzlies,82.0,25.5,1.3,0.495,3120.0,14.2,0.539,3.4,-1.3,0.6,0.2927,82.0,0,1.0,2009
39,Richard Hamilton,Detroit Pistons,67.0,25.8,0.7,0.48,2279.0,16.9,0.529,4.5,0.1,1.2,0.4756,82.0,0,0.8171,2009
40,John Salmons,Chicago Bulls,79.0,25.7,1.4,0.53,2959.0,16.0,0.58,5.6,0.3,1.7,0.5,82.0,0,0.9634,2009
41,Ray Allen,Boston Celtics,79.0,24.5,1.1,0.575,2876.0,17.3,0.624,11.1,4.0,4.3,0.7561,82.0,0,0.9634,2009
42,LaMarcus Aldridge,Portland Trail Blazers,81.0,27.5,2.0,0.486,3004.0,19.1,0.529,9.5,1.3,2.5,0.6585,82.0,0,0.9878,2009
44,Shaquille O'Neal,Phoenix Suns,75.0,27.9,2.1,0.609,2252.0,22.3,0.623,7.8,1.7,2.1,0.561,82.0,0,0.9146,2009
45,Mo Williams,Cleveland Cavaliers,81.0,25.3,1.0,0.548,2834.0,17.2,0.588,9.8,2.3,3.1,0.8049,82.0,0,0.9878,2009
46,Chauncey Billups,Denver Nuggets,79.0,27.1,1.4,0.501,2789.0,18.8,0.592,10.1,3.4,3.8,0.6585,82.0,0,0.9634,2009
47,Rashard Lewis,Orlando Magic,79.0,26.0,1.6,0.54,2859.0,16.8,0.58,9.5,3.7,4.1,0.7195,82.0,0,0.9634,2009
49,Nate Robinson,New York Knicks,74.0,25.2,1.4,0.498,2209.0,18.9,0.549,5.9,2.4,2.4,0.3902,82.0,0,0.9024,2009
50,Metta World Peace,Houston Rockets,69.0,25.6,1.8,0.475,2452.0,15.6,0.512,5.5,1.9,2.4,0.6463,82.0,0,0.8415,2009
51,Mehmet Okur,Utah Jazz,72.0,26.4,1.5,0.536,2409.0,17.5,0.592,7.4,1.3,2.0,0.5854,82.0,0,0.878,2009
52,Jason Richardson,Phoenix Suns,72.0,23.2,1.5,0.544,2410.0,16.7,0.571,5.8,1.2,2.0,0.561,82.0,0,0.878,2009
53,Derrick Rose,Chicago Bulls,81.0,27.0,1.0,0.482,3000.0,16.0,0.516,4.9,-0.4,1.2,0.5,82.0,0,0.9878,2009
54,Al Thornton,Los Angeles Clippers,71.0,23.5,1.7,0.456,2654.0,12.6,0.502,1.3,-4.1,-1.4,0.2317,82.0,0,0.8659,2009
55,Hedo Türkoğlu,Orlando Magic,77.0,27.0,1.0,0.478,2815.0,14.8,0.541,7.3,1.3,2.4,0.7195,82.0,0,0.939,2009
57,Gerald Wallace,Charlotte Bobcats,71.0,27.1,2.6,0.504,2669.0,18.6,0.585,9.5,3.5,3.7,0.4268,82.0,0,0.8659,2009
58,Jeff Green,Oklahoma City Thunder,78.0,25.2,1.4,0.491,2873.0,13.9,0.536,4.2,-1.2,0.6,0.2805,82.0,0,0.9512,2009
59,Randy Foye,Minnesota Timberwolves,70.0,23.7,1.4,0.463,2494.0,13.7,0.517,3.1,-0.8,0.8,0.2927,82.0,0,0.8537,2009
60,Andre Miller,Philadelphia 76ers,82.0,27.3,1.5,0.48,2976.0,18.6,0.548,8.8,2.4,3.3,0.5,82.0,0,1.0,2009
62,Charlie Villanueva,Milwaukee Bucks,78.0,24.7,1.3,0.488,2095.0,18.6,0.529,4.9,1.1,1.6,0.4146,82.0,0,0.9512,2009
63,Eric Gordon,Los Angeles Clippers,78.0,21.5,1.4,0.529,2677.0,14.9,0.593,4.6,-0.4,1.0,0.2317,82.0,0,0.9512,2009
64,David Lee,New York Knicks,81.0,29.8,1.3,0.549,2824.0,19.0,0.59,9.0,0.8,2.0,0.3902,82.0,0,0.9878,2009
66,Steve Nash,Phoenix Suns,74.0,28.4,0.8,0.566,2484.0,19.5,0.615,7.3,2.4,2.8,0.561,82.0,0,0.9024,2009
68,Josh Smith,Atlanta Hawks,69.0,25.2,3.0,0.508,2421.0,17.2,0.533,4.9,1.7,2.3,0.5732,82.0,0,0.8415,2009
70,Andrea Bargnani,Toronto Raptors,78.0,21.9,1.6,0.512,2453.0,14.6,0.559,3.9,-0.8,0.7,0.4024,82.0,0,0.9512,2009
71,Russell Westbrook,Oklahoma City Thunder,82.0,25.5,1.5,0.414,2668.0,15.2,0.489,1.9,-1.0,0.7,0.2805,82.0,0,1.0,2009
72,Thaddeus Young,Philadelphia 76ers,75.0,21.4,1.6,0.524,2580.0,15.3,0.549,5.5,-0.1,1.2,0.5,82.0,0,0.9146,2009
73,J.R. Smith,Denver Nuggets,81.0,21.7,1.2,0.541,2245.0,16.8,0.576,5.8,2.2,2.4,0.6585,82.0,0,0.9878,2009
75,Mike Bibby,Atlanta Hawks,79.0,23.4,1.3,0.518,2740.0,16.3,0.544,6.9,2.0,2.8,0.5732,82.0,0,0.9634,2009
76,Baron Davis,Los Angeles Clippers,65.0,26.3,2.2,0.422,2248.0,14.5,0.46,0.6,-0.8,0.7,0.2317,82.0,0,0.7927,2009
77,T.J. Ford,Indiana Pacers,74.0,23.7,1.4,0.472,2258.0,16.6,0.533,4.3,0.3,1.3,0.439,82.0,0,0.9024,2009
78,Nenê,Denver Nuggets,77.0,23.8,2.5,0.604,2510.0,18.8,0.645,9.3,2.0,2.6,0.6585,82.0,0,0.939,2009
79,Kelenna Azubuike,Golden State Warriors,74.0,21.0,1.5,0.52,2375.0,14.7,0.562,4.1,-0.5,0.9,0.3537,82.0,0,0.9024,2009
80,Wilson Chandler,New York Knicks,82.0,21.9,1.8,0.481,2735.0,12.9,0.515,3.1,-1.0,0.7,0.3902,82.0,0,1.0,2009
82,Troy Murphy,Indiana Pacers,73.0,28.5,1.3,0.58,2482.0,17.8,0.614,8.5,3.2,3.3,0.439,82.0,0,0.8902,2009
84,Raymond Felton,Charlotte Bobcats,82.0,24.7,1.9,0.435,3086.0,13.7,0.483,4.3,-0.1,1.4,0.4268,82.0,0,1.0,2009
85,Tayshaun Prince,Detroit Pistons,82.0,23.1,1.1,0.477,3057.0,15.0,0.516,6.2,1.2,2.5,0.4756,82.0,0,1.0,2009
87,Michael Beasley,Miami Heat,81.0,20.3,1.0,0.49,2009.0,17.2,0.528,3.4,-1.7,0.1,0.5244,82.0,0,0.9878,2009
88,Marvin Williams,Atlanta Hawks,61.0,21.5,1.5,0.502,2093.0,16.0,0.569,6.1,0.8,1.5,0.5732,82.0,0,0.7439,2009
90,Ronnie Brewer,Utah Jazz,81.0,19.6,2.1,0.522,2605.0,16.1,0.565,6.8,1.5,2.3,0.5854,82.0,0,0.9878,2009
93,Paul Millsap,Utah Jazz,76.0,23.9,2.0,0.534,2290.0,18.6,0.576,7.7,1.1,1.8,0.5854,82.0,0,0.9268,2009
94,Rodney Stuckey,Detroit Pistons,79.0,21.8,1.1,0.452,2517.0,14.8,0.508,3.8,-0.5,0.9,0.4756,82.0,0,0.9634,2009
95,Jermaine O'Neal,Miami Heat,68.0,21.5,2.4,0.474,2027.0,15.4,0.522,2.6,-1.5,0.3,0.5244,82.0,0,0.8293,2009
96,Ryan Gomes,Minnesota Timberwolves,82.0,19.7,1.1,0.486,2614.0,12.5,0.518,2.5,-1.7,0.2,0.2927,82.0,0,1.0,2009
97,Peja Stojaković,New Orleans Hornets,61.0,18.8,0.9,0.5,2089.0,12.5,0.531,3.8,-0.7,0.7,0.5976,82.0,0,0.7439,2009
98,Boris Diaw,Charlotte Bobcats,81.0,22.6,1.5,0.549,2754.0,14.4,0.565,4.7,1.2,2.2,0.4268,82.0,0,0.9878,2009
99,Emeka Okafor,Charlotte Bobcats,82.0,23.9,2.3,0.561,2691.0,18.0,0.581,8.2,0.2,1.5,0.4268,82.0,0,1.0,2009
100,Jarrett Jack,Indiana Pacers,82.0,20.6,1.3,0.498,2716.0,13.1,0.554,4.1,-1.4,0.4,0.439,82.0,0,1.0,2009
102,Brook Lopez,New Jersey Nets,82.0,22.1,2.3,0.531,2501.0,17.9,0.568,5.8,-0.6,0.9,0.4146,82.0,0,1.0,2009
103,Shawn Marion,Toronto Raptors,69.0,23.4,2.3,0.491,2470.0,16.0,0.522,5.2,0.3,1.4,0.4024,82.0,0,0.8415,2009
105,José Calderón,Toronto Raptors,68.0,24.6,1.2,0.561,2333.0,18.8,0.613,7.5,2.8,2.8,0.4024,82.0,0,0.8293,2009
106,Travis Outlaw,Portland Trail Blazers,81.0,17.9,1.3,0.505,2246.0,15.1,0.541,5.3,0.2,1.2,0.6585,82.0,0,0.9878,2009
109,Luis Scola,Houston Rockets,82.0,23.0,0.9,0.531,2488.0,17.0,0.572,8.6,0.5,1.6,0.6463,82.0,0,1.0,2009
110,Ramon Sessions,Milwaukee Bucks,79.0,21.5,1.2,0.449,2173.0,17.6,0.525,5.6,1.6,1.9,0.4146,82.0,0,0.9634,2009
112,Grant Hill,Phoenix Suns,82.0,19.2,1.8,0.54,2445.0,15.2,0.584,5.3,0.8,1.7,0.561,82.0,0,1.0,2009
114,Rasheed Wallace,Detroit Pistons,66.0,20.8,2.2,0.498,2123.0,14.9,0.52,5.1,2.0,2.1,0.4756,82.0,0,0.8049,2009
116,Raja Bell,Charlotte Bobcats,67.0,17.6,0.8,0.52,2315.0,10.7,0.548,3.6,-1.3,0.4,0.4268,82.0,0,0.8171,2009
118,Marc Gasol,Memphis Grizzlies,82.0,21.0,1.9,0.53,2521.0,16.7,0.59,6.4,-0.1,1.2,0.2927,82.0,0,1.0,2009
119,Brad Miller,Chicago Bulls,70.0,23.0,1.2,0.494,2100.0,16.7,0.566,5.1,1.1,1.6,0.5,82.0,0,0.8537,2009
120,Rajon Rondo,Boston Celtics,80.0,25.3,2.0,0.514,2642.0,18.8,0.543,9.9,4.0,4.0,0.7561,82.0,0,0.9756,2009
122,Roger Mason,San Antonio Spurs,82.0,17.0,0.6,0.526,2496.0,11.9,0.554,4.7,-0.9,0.7,0.6585,82.0,0,1.0,2009
123,Rafer Alston,Orlando Magic,77.0,19.9,1.5,0.454,2447.0,13.8,0.494,5.3,0.8,1.8,0.7195,82.0,0,0.939,2009
125,Kenyon Martin,Denver Nuggets,66.0,19.7,2.6,0.502,2111.0,13.6,0.523,4.0,0.3,1.2,0.6585,82.0,0,0.8049,2009
126,Delonte West,Cleveland Cavaliers,64.0,18.4,1.7,0.53,2152.0,14.1,0.559,6.4,1.7,2.0,0.8049,82.0,0,0.7805,2009
129,Hakim Warrick,Memphis Grizzlies,82.0,17.4,1.1,0.494,2029.0,16.9,0.554,4.7,-0.7,0.7,0.2927,82.0,0,1.0,2009
130,Al Horford,Atlanta Hawks,67.0,23.2,2.2,0.525,2242.0,17.0,0.565,6.8,1.7,2.1,0.5732,82.0,0,0.8171,2009
132,Spencer Hawes,Sacramento Kings,77.0,20.4,1.8,0.491,2259.0,13.0,0.509,0.8,-3.0,-0.6,0.2073,82.0,0,0.939,2009
133,Lamar Odom,Los Angeles Lakers,78.0,22.1,2.3,0.516,2316.0,16.6,0.542,6.9,2.0,2.4,0.7927,82.0,0,0.9512,2009
135,Rasual Butler,New Orleans Hornets,82.0,15.4,1.3,0.521,2614.0,11.8,0.541,4.6,-0.5,1.0,0.5976,82.0,0,1.0,2009
136,Chris Duhon,New York Knicks,79.0,21.4,1.0,0.515,2906.0,12.2,0.569,4.2,-1.5,0.3,0.3902,82.0,0,0.9634,2009
137,Kevin Love,Minnesota Timberwolves,81.0,21.2,1.0,0.461,2048.0,18.3,0.538,5.3,-1.1,0.4,0.2927,82.0,0,0.9878,2009
138,Jason Thompson,Sacramento Kings,82.0,19.6,1.3,0.497,2303.0,13.9,0.54,2.7,-4.2,-1.3,0.2073,82.0,0,1.0,2009
139,Steve Blake,Portland Trail Blazers,69.0,18.5,1.1,0.536,2188.0,14.4,0.557,5.8,1.5,1.9,0.6585,82.0,0,0.8415,2009
140,Beno Udrih,Sacramento Kings,73.0,18.7,1.3,0.486,2270.0,12.3,0.525,1.2,-3.1,-0.6,0.2073,82.0,0,0.8902,2009
141,Mike Conley,Memphis Grizzlies,82.0,18.6,1.2,0.503,2508.0,14.3,0.548,4.5,-0.3,1.1,0.2927,82.0,0,1.0,2009
143,Tyrus Thomas,Chicago Bulls,79.0,18.2,3.1,0.453,2175.0,15.9,0.525,4.6,0.0,1.1,0.5,82.0,0,0.9634,2009
144,Anthony Parker,Toronto Raptors,80.0,18.1,1.5,0.488,2637.0,12.1,0.524,3.4,-0.7,0.8,0.4024,82.0,0,0.9756,2009
145,Udonis Haslem,Miami Heat,75.0,19.9,0.9,0.518,2560.0,13.1,0.553,5.7,-2.3,-0.2,0.5244,82.0,0,0.9146,2009
148,Matt Barnes,Phoenix Suns,77.0,18.5,1.0,0.51,2082.0,12.6,0.537,3.0,-0.4,0.8,0.561,82.0,0,0.939,2009
153,Mario Chalmers,Miami Heat,82.0,17.7,2.1,0.506,2626.0,13.3,0.548,5.2,-0.4,1.0,0.5244,82.0,0,1.0,2009
154,Derek Fisher,Los Angeles Lakers,82.0,15.4,1.3,0.512,2441.0,12.1,0.546,6.3,0.2,1.3,0.7927,82.0,0,1.0,2009
157,Mike Miller,Minnesota Timberwolves,73.0,21.0,0.8,0.559,2356.0,13.8,0.588,4.2,1.1,1.8,0.2927,82.0,0,0.8902,2009
158,Sebastian Telfair,Minnesota Timberwolves,75.0,16.1,1.2,0.435,2095.0,10.8,0.481,0.8,-3.4,-0.7,0.2927,82.0,0,0.9146,2009
159,Keyon Dooling,New Jersey Nets,77.0,15.2,1.0,0.519,2074.0,13.6,0.562,3.7,-0.5,0.7,0.4146,82.0,0,0.939,2009
160,Michael Finley,San Antonio Spurs,81.0,14.4,0.7,0.532,2336.0,11.4,0.547,4.4,-0.4,1.0,0.6585,82.0,0,0.9878,2009
166,Luke Ridnour,Milwaukee Bucks,72.0,17.7,1.5,0.447,2033.0,12.9,0.5,3.4,0.0,1.0,0.4146,82.0,0,0.878,2009
172,Jason Kidd,Dallas Mavericks,81.0,23.9,2.5,0.522,2886.0,16.9,0.55,8.5,3.6,4.0,0.6098,82.0,0,0.9878,2009
177,James Posey,New Orleans Hornets,75.0,14.8,1.1,0.523,2140.0,10.8,0.568,4.2,-1.0,0.6,0.5976,82.0,0,0.9146,2009
183,Anderson Varejão,Cleveland Cavaliers,81.0,16.8,1.7,0.536,2306.0,14.6,0.565,8.0,0.6,1.5,0.8049,82.0,0,0.9878,2009
188,Kendrick Perkins,Boston Celtics,76.0,17.9,2.3,0.577,2253.0,13.2,0.591,5.6,0.1,1.2,0.7561,82.0,0,0.9268,2009
213,Jamario Moon,Miami Heat,80.0,13.0,1.9,0.537,2068.0,13.3,0.567,4.9,1.7,1.9,0.5244,82.0,0,0.9756,2009
217,Luc Mbah a Moute,Milwaukee Bucks,82.0,14.2,1.6,0.462,2114.0,12.3,0.516,4.0,-0.8,0.6,0.4146,82.0,0,1.0,2009
230,Samuel Dalembert,Philadelphia 76ers,82.0,15.1,2.2,0.498,2036.0,13.2,0.535,4.0,-2.1,0.0,0.5,82.0,0,1.0,2009
283,Dominic McGuire,Washington Wizards,79.0,12.4,1.7,0.435,2072.0,10.8,0.483,1.7,-1.1,0.5,0.2317,82.0,0,0.9634,2009
