,PLAYER_NAME,TEAM_ABBREVIATION,PIE
298,Mike Miller,MEM,0.094
119,Dikembe Mutombo,NYK,0.094
74,Chris Mihm,BOS,0.093
237,Kirk Hinrich,CHI,0.093
217,Juwan Howard,ORL,0.093
393,T.J. Ford,MIL,0.093
325,Quentin Richardson,LAC,0.093
134,Eddy Curry,CHI,0.092
145,Flip Murray,SEA,0.092
27,Antonio McDyess,PHX,0.092
344,Rick Brunson,CHI,0.092
130,Eddie Gill,POR,0.092
142,Erick Strickland,MIL,0.091
225,Kelvin Cato,HOU,0.091
51,Brian Skinner,MIL,0.09
350,Robert Traylor,NOH,0.09
264,Marc Jackson,PHI,0.09
7,Allan Houston,NYK,0.09
77,Chris Wilcox,LAC,0.09
343,Richie Frahm,SEA,0.089
280,Maurice Taylor,HOU,0.089
100,Darius Songaila,SAC,0.089
1,Aaron Williams,NJN,0.089
79,Chucky Atkins,BOS,0.089
112,Derrick Coleman,PHI,0.089
48,Brian Cook,LAL,0.089
173,Jalen Rose,TOR,0.089
267,Marcus Fizer,CHI,0.089
373,Shammond Williams,NOH,0.088
422,Vin Baker,NYK,0.088
9,Alonzo Mourning,NJN,0.088
71,Chris Crawford,ATL,0.087
335,Rasual Butler,MIA,0.087
124,Doug Christie,SAC,0.087
205,Jiri Welsch,BOS,0.087
257,Luke Ridnour,SEA,0.087
304,Moochie Norris,NYK,0.087
370,Scottie Pippen,CHI,0.087
403,Tony Battie,CLE,0.086
163,Howard Eisley,PHX,0.086
287,Michael Doleac,DEN,0.086
113,Derrick Dial,ORL,0.086
120,Dion Glover,TOR,0.086
235,Kevin Willis,SAS,0.086
309,Nick Van Exel,GSW,0.085
83,Corie Blount,TOR,0.085
305,Morris Peterson,TOR,0.085
256,Lucious Harris,NJN,0.085
215,Juan Dixon,WAS,0.085
203,Jerry Stackhouse,WAS,0.085
23,Anthony Peeler,SAC,0.084
43,Brandon Hunter,BOS,0.084
136,Elden Campbell,DET,0.084
11,Alvin Williams,TOR,0.084
396,Theo Ratliff,POR,0.084
432,Wesley Person,ATL,0.084
2,Adonal Foyle,GSW,0.083
381,Slava Medvedenko,LAL,0.083
111,Derek Fisher,LAL,0.083
359,Ruben Patterson,POR,0.083
162,Horace Grant,LAL,0.083
157,Gordan Giricek,UTA,0.083
273,Marko Jaric,LAC,0.083
210,John Wallace,MIA,0.083
221,Kedrick Brown,CLE,0.083
17,Anfernee Hardaway,NYK,0.083
214,Josh Howard,DAL,0.082
416,Troy Hudson,MIN,0.082
330,Raja Bell,UTA,0.082
323,Predrag Drobnjak,LAC,0.082
49,Brian Grant,MIA,0.082
131,Eddie House,LAC,0.082
29,Avery Johnson,GSW,0.081
149,Fred Jones,IND,0.081
254,Loren Woods,MIA,0.081
38,Bonzi Wells,MEM,0.08
76,Chris Whitney,WAS,0.08
22,Anthony Johnson,IND,0.08
10,Alton Ford,HOU,0.08
56,Bryon Russell,LAL,0.08
419,Tyronn Lue,ORL,0.079
186,Jason Collier,ATL,0.079
268,Marcus Haislip,MIL,0.079
244,Lamond Murray,TOR,0.079
147,Frank Williams,NYK,0.079
133,Eddie Robinson,CHI,0.079
251,Lindsey Hunter,DET,0.078
270,Mark Jackson,HOU,0.078
89,Dale Davis,POR,0.078
140,Eric Williams,CLE,0.078
58,Calvin Booth,SEA,0.078
387,Steve Blake,WAS,0.078
428,Voshon Lenard,DEN,0.078
209,John Salmons,PHI,0.078
431,Wang Zhi-zhi,MIA,0.077
108,DeShawn Stevenson,ORL,0.077
259,Maciej Lampe,PHX,0.077
182,Jannero Pargo,CHI,0.077
151,Gary Trent,MIN,0.076
249,Lee Nailon,CLE,0.076
228,Kenny Anderson,IND,0.076
253,Lonny Baxter,WAS,0.076
117,Devean George,LAL,0.076
349,Robert Pack,NJN,0.076
37,Bobby Simmons,LAC,0.075
276,Matt Barnes,LAC,0.075
98,Danny Fortson,DAL,0.075
312,Oliver Miller,MIN,0.075
427,Vladimir Stepania,POR,0.075
50,Brian Scalabrine,NJN,0.075
356,Ron Mercer,SAS,0.074
199,Jerome Beasley,MIA,0.074
105,David Wesley,NOH,0.073
379,Shawn Bradley,DAL,0.073
412,Travis Outlaw,POR,0.073
226,Kendall Gill,CHI,0.073
430,Walter McCarty,BOS,0.072
62,Caron Butler,MIA,0.072
146,Francisco Elson,DEN,0.071
369,Scott Williams,DAL,0.071
21,Anthony Goldwire,NJN,0.071
18,Ansu Sesay,SEA,0.07
109,DerMarr Johnson,NYK,0.07
248,Leandro Barbosa,PHX,0.07
364,Samaki Walker,MIA,0.07
171,Jake Tsakalidis,MEM,0.069
404,Tony Delk,DAL,0.069
401,Tom Gugliotta,UTA,0.069
265,Marcus Banks,BOS,0.069
184,Jarron Collins,UTA,0.069
138,Eric Piatkowski,HOU,0.068
152,George Lynch,NOH,0.068
222,Keith Bogans,ORL,0.068
57,Calbert Cheaney,GSW,0.068
391,Steven Smith,NOH,0.068
73,Chris Kaman,LAC,0.068
81,Clifford Robinson,GSW,0.067
440,Zoran Planinic,NJN,0.067
410,Travis Best,DAL,0.067
218,Kaniel Dickens,POR,0.066
63,Casey Jacobsen,PHX,0.066
384,Stacey Augmon,NOH,0.066
361,Ryan Bowen,DEN,0.066
289,Michael Olowokandi,MIN,0.065
262,Mamadou N'diaye,ATL,0.065
397,Theron Smith,MEM,0.065
424,Vitaly Potapenko,SEA,0.064
252,Linton Johnson,CHI,0.064
294,Mickael Pietrus,GSW,0.064
39,Boris Diaw,ATL,0.063
107,DeSagana Diop,CLE,0.063
339,Reggie Evans,SEA,0.063
189,Jason Kapono,CLE,0.063
187,Jason Collins,NJN,0.062
301,Milt Palacio,TOR,0.062
433,Willie Green,PHI,0.062
374,Shandon Anderson,NYK,0.062
155,Glen Rice,LAC,0.062
185,Jarvis Hayes,WAS,0.061
169,Jacque Vaughn,ATL,0.061
135,Eduardo Najera,DAL,0.06
405,Tony Massenburg,SAC,0.06
219,Kareem Rush,LAL,0.06
153,Gerald Wallace,SAC,0.059
303,Mo Williams,UTA,0.059
97,Daniel Santiago,MIL,0.059
437,Zaza Pachulia,ORL,0.059
223,Keith McLeod,MIN,0.059
172,Jake Voskuhl,PHX,0.058
96,Dana Barros,BOS,0.058
260,Malik Allen,MIA,0.058
122,Donnell Harvey,PHX,0.058
53,Bruce Bowen,SAS,0.057
242,Kyle Korver,PHI,0.057
314,Othella Harrington,NYK,0.056
282,Melvin Ely,LAC,0.056
236,Keyon Dooling,LAC,0.056
200,Jerome James,SEA,0.055
16,Andrew DeClercq,ORL,0.054
302,Mitchell Butler,WAS,0.054
170,Jahidi White,PHX,0.053
355,Roger Mason Jr.,TOR,0.053
85,Curtis Borchardt,UTA,0.053
390,Steven Hunter,ORL,0.053
125,Doug Overton,LAC,0.053
327,Qyntel Woods,POR,0.052
181,Jamison Brewer,IND,0.052
357,Ronald Dupree,CHI,0.051
407,Torraye Braggs,WAS,0.051
158,Greg Buckner,PHI,0.051
183,Jared Jeffries,WAS,0.05
143,Ervin Johnson,MIN,0.049
104,Darvin Ham,DET,0.049
414,Trenton Hassell,MIN,0.049
40,Bostjan Nachbar,HOU,0.049
324,Primoz Brezec,IND,0.049
436,Zarko Cabarkapa,PHX,0.048
291,Michael Ruffin,UTA,0.048
438,Zeljko Rebraca,ATL,0.048
93,Dan Dickau,POR,0.047
413,Tremaine Fowlkes,DET,0.047
345,Rick Fox,LAL,0.046
366,Sasha Pavlovic,UTA,0.046
338,Reece Gaines,ORL,0.045
55,Bryce Drew,NOH,0.045
376,Shane Heal,SAS,0.045
168,Jabari Smith,SAC,0.043
271,Mark Madsen,MIN,0.042
165,Ime Udoka,LAL,0.042
367,Scot Pollard,IND,0.042
208,Joel Przybilla,ATL,0.041
12,Amal McCaskill,PHI,0.04
394,Tamar Slay,NJN,0.038
88,Dajuan Wagner,CLE,0.038
216,Jumaine Jones,BOS,0.037
285,Michael Bradley,ATL,0.035
166,Ira Newble,CLE,0.035
279,Maurice Carter,NOH,0.034
360,Rusty LaRue,GSW,0.034
68,Cherokee Parks,GSW,0.033
372,Sean Rooks,ORL,0.033
167,J.R. Bremer,GSW,0.033
179,James Jones,IND,0.032
275,Mateen Cleaves,CLE,0.031
72,Chris Jefferies,CHI,0.03
352,Rodney Buford,SAC,0.03
3,Adrian Griffin,HOU,0.027
411,Travis Hansen,ATL,0.026
320,Paul Shirley,CHI,0.026
65,Charles Oakley,HOU,0.025
310,Nikoloz Tskitishvili,DEN,0.024
42,Brandon Armstrong,NJN,0.024
103,Darrick Martin,MIN,0.023
313,Omar Cook,POR,0.023
161,Hiram Fuller,ATL,0.021
213,Josh Davis,ATL,0.019
277,Matt Carroll,SAS,0.013
286,Michael Curry,TOR,0.01
326,Quincy Lewis,MIN,0.01
318,Paul Grant,UTA,0.009
52,Britton Johnsen,ORL,0.008
101,Darko Milicic,DET,0.008
20,Anthony Carter,SAS,0.006
358,Ruben Boumtje-Boumtje,POR,0.005
283,Mengke Bateer,TOR,0.004
347,Robert Archibald,TOR,0.002
292,Michael Stewart,BOS,0.0
307,Ndudi Ebi,MIN,0.0
54,Bruno Sundov,NYK,0.0
418,Tyrone Hill,MIA,0.0
196,Jeff Trepagnier,DEN,0.0
87,Dahntay Jones,MEM,-0.008
331,Randy Livingston,LAC,-0.008
95,Dan Langhi,MIL,-0.012
409,Tracy Murray,POR,-0.013
33,Bimbo Coles,MIA,-0.013
316,Pat Garrity,ORL,-0.015
164,Hubert Davis,NJN,-0.048
362,Ryan Humphrey,MEM,-0.048
238,Kirk Penney,MIA,-0.06
197,Jelani McCoy,CLE,-0.071
398,Tierre Brown,NOH,-0.072
415,Troy Bell,MEM,-0.074
92,Damone Brown,NJN,-0.099
311,Olden Polynice,LAC,-0.109
322,Popeye Jones,GSW,-0.119
6,Alex Garcia,SAS,-0.133
272,Mark Pope,DEN,-0.184
64,Cezary Trybanski,NYK,-0.325
382,Slavko Vranes,POR,-0.4
