,PLAYER_NAME,TEAM_ABBREVIATION,PIE
46,Bojan Bogdanovic,WAS,0.091
436,Terry Rozier,BOS,0.091
430,T.J. Warren,PHX,0.091
221,Joe Ingles,UTA,0.09
458,Tristan Thompson,CLE,0.089
82,Cory Joseph,TOR,0.089
286,Lance Stephenson,IND,0.089
52,Brandon Jennings,WAS,0.089
121,Devin Booker,PHX,0.089
315,Markieff Morris,WAS,0.089
297,Luis Scola,BKN,0.089
181,JJ Redick,LAC,0.089
148,Evan Turner,POR,0.088
364,Pat Connaughton,POR,0.088
2,Aaron Gordon,ORL,0.088
14,Alexis Ajinca,NOP,0.088
53,Brandon Knight,PHX,0.088
309,Marco Belinelli,CHA,0.088
41,Bismack Biyombo,ORL,0.087
10,Alec Burks,UTA,0.087
305,Manu Ginobili,SAS,0.087
356,Norman Powell,TOR,0.087
407,Sam Dekker,HOU,0.087
240,Jordan Farmar,SAC,0.087
206,Jason Smith,WAS,0.087
223,Joe Young,IND,0.087
224,Joel Anthony,SAS,0.087
422,Spencer Dinwiddie,BKN,0.087
394,Rodney Hood,UTA,0.086
67,Caris LeVert,BKN,0.086
65,CJ Miles,IND,0.086
437,Thabo Sefolosha,ATL,0.086
249,Juancho Hernangomez,DEN,0.086
303,Malik Beasley,DEN,0.086
75,Chris McCullough,WAS,0.085
366,Patrick Beverley,HOU,0.085
147,Evan Fournier,ORL,0.085
149,Frank Kaminsky,CHA,0.085
33,Aron Baynes,DET,0.085
465,Tyler Zeller,BOS,0.085
296,Lucas Nogueira,TOR,0.085
432,Tarik Black,LAL,0.085
270,Kevon Looney,GSW,0.085
454,Trevor Ariza,HOU,0.085
71,Chasson Randle,NYK,0.084
61,Buddy Hield,SAC,0.084
215,Jerian Grant,CHI,0.084
238,Jordan Clarkson,LAL,0.084
482,Yogi Ferrell,DAL,0.084
442,Tim Frazier,NOP,0.084
333,Mike Miller,DEN,0.084
393,Robin Lopez,CHI,0.083
293,Leandro Barbosa,PHX,0.083
376,Quincy Acy,BKN,0.083
172,Ian Mahinmi,WAS,0.082
473,Wayne Ellington,MIA,0.082
157,Georgios Papagiannis,SAC,0.082
145,Eric Gordon,HOU,0.082
312,Marcus Smart,BOS,0.082
201,Jarell Eddie,PHX,0.082
321,Matt Barnes,GSW,0.081
161,Glenn Robinson III,IND,0.081
444,Tim Quarterman,POR,0.081
205,Jarrod Uthoff,DAL,0.081
456,Trey Burke,WAS,0.081
278,Kyle Korver,CLE,0.081
158,Gerald Green,BOS,0.081
4,Adreian Payne,MIN,0.081
386,Reggie Bullock Jr.,DET,0.081
476,Wesley Matthews,DAL,0.081
219,Jodie Meeks,ORL,0.081
310,Marcus Georges-Hunt,ORL,0.08
13,Alex Poythress,PHI,0.08
450,Tony Allen,MEM,0.08
232,Johnny O'Bryant III,CHA,0.08
311,Marcus Morris Sr.,DET,0.08
86,D.J. Augustin,ORL,0.08
388,Reggie Williams,NOP,0.079
381,Ramon Sessions,CHA,0.079
260,Kay Felder,CLE,0.079
362,P.J. Tucker,TOR,0.079
199,Jared Dudley,PHX,0.079
419,Shelvin Mack,UTA,0.079
404,Ryan Anderson,HOU,0.079
190,Jamal Crawford,LAC,0.079
150,Fred VanVleet,TOR,0.078
343,Nemanja Bjelica,MIN,0.078
471,Vince Carter,MEM,0.078
435,Terrence Ross,ORL,0.078
385,Raymond Felton,LAC,0.078
266,Kentavious Caldwell-Pope,DET,0.078
191,Jamal Murray,DEN,0.078
55,Brian Roberts,CHA,0.077
332,Mike Dunleavy,ATL,0.077
197,James Michael McAdoo,GSW,0.077
209,Jeff Green,ORL,0.077
83,Courtney Lee,NYK,0.077
104,Davis Bertans,SAS,0.077
98,Darrell Arthur,DEN,0.077
244,Jose Calderon,ATL,0.077
418,Sheldon Mac,WAS,0.077
131,Doug McDermott,OKC,0.077
299,Luol Deng,LAL,0.077
102,David Nwaba,LAL,0.076
87,Dahntay Jones,CLE,0.076
80,Cole Aldrich,MIN,0.076
457,Trey Lyles,UTA,0.076
169,Henry Ellenson,DET,0.076
257,KJ McDaniels,BKN,0.076
338,Mindaugas Kuzminskas,NYK,0.075
192,Jameer Nelson,DEN,0.075
368,Patrick Patterson,TOR,0.075
111,Dejounte Murray,SAS,0.075
396,Rodney Stuckey,IND,0.075
347,Nick Young,LAL,0.075
433,Taurean Prince,ATL,0.074
120,Derrick Williams,CLE,0.074
15,Allen Crabbe,POR,0.074
265,Kent Bazemore,ATL,0.074
142,Emmanuel Mudiay,DEN,0.074
469,Udonis Haslem,MIA,0.073
137,E'Twaun Moore,NOP,0.073
416,Shaun Livingston,GSW,0.073
159,Gerald Henderson,PHI,0.073
359,Omer Asik,NOP,0.073
230,John Lucas III,MIN,0.073
355,Noah Vonleh,POR,0.073
405,Ryan Kelly,ATL,0.073
30,Anthony Tolliver,SAC,0.073
449,Toney Douglas,MEM,0.073
445,Timofey Mozgov,LAL,0.072
440,Thon Maker,MIL,0.072
56,Briante Weber,CHA,0.072
349,Nicolas Brussino,DAL,0.072
73,Chinanu Onuaku,HOU,0.072
107,DeAndre' Bembry,ATL,0.072
47,Boris Diaw,UTA,0.071
151,Garrett Temple,SAC,0.071
246,Josh McRoberts,MIA,0.071
208,Jaylen Brown,BOS,0.071
110,DeMarre Carroll,TOR,0.071
400,Roy Hibbert,DEN,0.071
193,James Ennis III,MEM,0.07
328,Michael Carter-Williams,CHI,0.07
462,Tyler Ennis,LAL,0.07
93,Danny Green,SAS,0.069
291,Lavoy Allen,IND,0.069
247,Josh Richardson,MIA,0.069
202,Jarell Martin,MEM,0.069
360,Omri Casspi,MIN,0.069
44,Bobby Brown,HOU,0.069
323,Maurice Harkless,POR,0.069
340,Monta Ellis,IND,0.069
324,Maurice Ndour,NYK,0.069
313,Marcus Thornton,WAS,0.069
234,Jonas Jerebko,BOS,0.069
94,Dante Cunningham,NOP,0.068
377,Quinn Cook,NOP,0.068
35,Austin Rivers,LAC,0.068
351,Nik Stauskas,PHI,0.067
196,James Jones,CLE,0.067
237,Jonathon Simmons,SAS,0.067
475,Wesley Johnson,LAC,0.067
288,Langston Galloway,SAC,0.067
307,Marcelo Huertas,LAL,0.066
322,Matthew Dellavedova,MIL,0.066
452,Tony Snell,MIL,0.065
459,Troy Daniels,MEM,0.065
453,Treveon Graham,CHA,0.065
448,Tomas Satoransky,WAS,0.064
302,Malcolm Delaney,ATL,0.064
316,Marquese Chriss,PHX,0.063
62,C.J. Watson,ORL,0.063
198,James Young,BOS,0.063
350,Nicolas Laprovittola,SAS,0.063
74,Chris Andersen,CLE,0.063
384,Raul Neto,UTA,0.062
408,Sasha Vujacic,NYK,0.062
236,Jonathan Gibson,DAL,0.062
1,Aaron Brooks,IND,0.062
326,Meyers Leonard,POR,0.061
220,Joe Harris,BKN,0.061
339,Mirza Teletovic,MIL,0.061
138,Ed Davis,POR,0.061
39,Ben McLemore,SAC,0.06
318,Marshall Plumlee,NYK,0.06
118,Derrick Jones Jr.,PHX,0.06
124,Deyonta Davis,MEM,0.06
243,Jordan Mickey,BOS,0.06
363,Pascal Siakam,TOR,0.06
314,Mario Hezonja,ORL,0.059
21,Andre Roberson,OKC,0.059
255,Justise Winslow,MIA,0.059
242,Jordan McRae,CLE,0.059
115,Denzel Valentine,CHI,0.058
207,Jason Terry,MIL,0.058
212,Jerami Grant,OKC,0.058
27,Anthony Brown,ORL,0.058
34,Arron Afflalo,SAC,0.058
170,Hollis Thompson,NOP,0.058
335,Mike Scott,ATL,0.058
397,Ron Baker,NYK,0.057
81,Corey Brewer,LAL,0.057
189,Jakob Poeltl,TOR,0.057
382,Randy Foye,BKN,0.057
300,Malachi Richardson,SAC,0.057
367,Patrick McCaw,GSW,0.056
395,Rodney McGruder,MIA,0.056
174,Isaiah Canaan,CHI,0.056
295,Luc Mbah a Moute,LAC,0.056
69,Chandler Parsons,MEM,0.056
460,Troy Williams,HOU,0.055
262,Kelly Oubre Jr.,WAS,0.055
287,Lance Thomas,NYK,0.055
173,Iman Shumpert,CLE,0.055
29,Anthony Morrow,CHI,0.055
51,Brandon Ingram,LAL,0.055
95,Dante Exum,UTA,0.054
298,Luke Babbitt,MIA,0.054
23,Andrew Harrison,MEM,0.053
446,Timothe Luwawu-Cabarrot,PHI,0.053
421,Solomon Hill,NOP,0.053
129,Donatas Motiejunas,NOP,0.053
389,Richard Jefferson,CLE,0.053
177,Isaiah Whitehead,BKN,0.052
383,Rashad Vaughn,MIL,0.052
11,Alex Abrines,OKC,0.052
274,Kris Dunn,MIN,0.051
472,Wade Baldwin IV,MEM,0.051
204,Jarrett Jack,NOP,0.051
374,Paul Zipser,CHI,0.05
358,Okaro White,MIA,0.05
380,Rakeem Christmas,IND,0.049
130,Dorian Finney-Smith,DAL,0.049
128,Domantas Sabonis,OKC,0.049
32,Arinze Onuaku,ORL,0.049
424,Stanley Johnson,DET,0.048
18,Anderson Varejao,GSW,0.048
60,Bryn Forbes,SAS,0.048
281,Kyle Singler,OKC,0.046
426,Stephen Zimmerman,ORL,0.046
182,JR Smith,CLE,0.046
106,DeAndre Liggins,DAL,0.046
91,Daniel Ochefu,WAS,0.045
373,Paul Pierce,LAC,0.044
474,Wayne Selden,MEM,0.044
54,Brandon Rush,MIN,0.043
0,AJ Hammons,DAL,0.043
410,Semaj Christon,OKC,0.042
66,Cameron Payne,CHI,0.041
154,Gary Payton II,MIL,0.041
337,Miles Plumlee,CHA,0.04
100,Darrun Hilliard,DET,0.039
253,Justin Harper,PHI,0.039
90,Damjan Rudez,ORL,0.036
132,Dragan Bender,PHX,0.033
282,Kyle Wiltjer,HOU,0.033
357,Norris Cole,OKC,0.033
399,Ronnie Price,PHX,0.032
24,Andrew Nicholson,BKN,0.031
325,Metta World Peace,LAL,0.029
427,Steve Novak,MIL,0.028
200,Jared Sullinger,TOR,0.027
188,Jake Layman,POR,0.025
8,Alan Anderson,LAC,0.023
63,C.J. Wilcox,ORL,0.022
156,Georges Niang,IND,0.02
37,Axel Toupane,NOP,0.02
88,Damian Jones,GSW,0.016
241,Jordan Hill,MIN,0.015
166,Greivis Vasquez,BKN,0.009
16,Alonzo Gee,DEN,0.008
304,Manny Harris,DAL,0.006
96,Danuel House Jr.,WAS,0.0
3,Aaron Harrison,CHA,0.0
378,RJ Hunter,CHI,0.0
285,Lamar Patterson,ATL,-0.004
175,Isaiah Taylor,HOU,-0.013
125,Diamond Stone,LAC,-0.014
336,Mike Tobey,CHA,-0.016
329,Michael Gbinije,DET,-0.027
141,Elijah Millsap,PHX,-0.036
153,Gary Neal,ATL,-0.044
365,Patricio Garino,ORL,-0.049
290,Larry Sanders,CLE,-0.056
38,Ben Bentil,DAL,-0.061
