,Player,Team,G,Par,Stocks,eFG%,MP,PER,TS%,WS,BPM,VORP,Team_Win%,Team_G,Share,Games_Played_PCT,Year
78,Bennedict Mathurin,Indiana Pacers,78.0,22.3,0.8,0.487,2222.0,13.1,0.566,1.8,-3.7,-1.0,0.4268,82.0,0,0.9512,2023
79,Josh Giddey,Oklahoma City Thunder,76.0,30.7,1.2,0.516,2367.0,17.1,0.533,4.0,1.2,1.9,0.4878,82.0,0,0.9268,2023
81,Aaron Gordon,Denver Nuggets,68.0,25.9,1.6,0.603,2055.0,19.5,0.617,6.8,2.1,2.1,0.6463,82.0,0,0.8293,2023
82,Jaden Ivey,Detroit Pistons,74.0,25.4,1.0,0.477,2304.0,12.1,0.528,0.0,-3.3,-0.7,0.2073,82.0,0,0.9024,2023
83,Evan Mobley,Cleveland Cavaliers,79.0,28.0,2.3,0.566,2715.0,17.9,0.591,8.5,1.7,2.5,0.622,82.0,0,0.9634,2023
85,Brook Lopez,Milwaukee Bucks,78.0,23.9,3.0,0.606,2373.0,18.4,0.63,8.0,2.1,2.5,0.7073,82.0,0,0.9512,2023
86,Russell Westbrook,Los Angeles Clippers,73.0,29.2,1.5,0.481,2126.0,16.1,0.513,1.9,0.2,1.2,0.5366,82.0,0,0.8902,2023
87,P.J. Washington,Charlotte Hornets,73.0,23.0,2.0,0.52,2380.0,12.9,0.542,2.6,-1.3,0.4,0.3293,82.0,0,0.8902,2023
89,De'Andre Hunter,Atlanta Hawks,67.0,21.0,0.8,0.522,2126.0,11.5,0.563,2.5,-3.3,-0.7,0.5,82.0,0,0.8171,2023
90,Scottie Barnes,Toronto Raptors,77.0,26.7,1.9,0.487,2678.0,15.5,0.524,5.0,0.4,1.6,0.5,82.0,0,0.939,2023
93,Kevin Huerter,Sacramento Kings,75.0,21.4,1.4,0.603,2203.0,15.2,0.617,4.9,1.0,1.7,0.5854,82.0,0,0.9146,2023
95,Harrison Barnes,Sacramento Kings,82.0,21.1,0.8,0.556,2662.0,14.1,0.632,6.5,-1.0,0.7,0.5854,82.0,0,1.0,2023
97,Immanuel Quickley,New York Knicks,81.0,22.5,1.2,0.537,2344.0,16.3,0.578,6.7,1.7,2.1,0.5732,82.0,0,0.9878,2023
98,Alperen Şengün,Houston Rockets,75.0,27.7,1.8,0.565,2171.0,19.7,0.599,5.2,1.4,1.9,0.2683,82.0,0,0.9146,2023
99,Tobias Harris,Philadelphia 76ers,74.0,22.9,1.4,0.575,2436.0,14.8,0.602,5.9,0.7,1.7,0.6585,82.0,0,0.9024,2023
101,Trey Murphy III,New Orleans Pelicans,79.0,19.5,1.6,0.61,2448.0,15.2,0.65,7.6,1.8,2.3,0.5122,82.0,0,0.9634,2023
102,Tim Hardaway Jr.,Dallas Mavericks,71.0,19.7,0.9,0.527,2152.0,12.1,0.554,2.3,-1.8,0.1,0.4634,82.0,0,0.8659,2023
103,Jarrett Allen,Cleveland Cavaliers,68.0,25.8,2.0,0.645,2220.0,19.9,0.67,9.5,2.4,2.4,0.622,82.0,0,0.8293,2023
104,Dillon Brooks,Memphis Grizzlies,73.0,20.2,1.1,0.468,2214.0,9.4,0.494,1.6,-3.9,-1.1,0.622,82.0,0,0.8902,2023
108,Jalen Williams,Oklahoma City Thunder,75.0,21.9,1.9,0.567,2276.0,15.6,0.601,5.6,0.3,1.3,0.4878,82.0,0,0.9146,2023
112,Saddiq Bey,Atlanta Hawks,77.0,20.0,1.1,0.513,2129.0,14.6,0.564,3.9,-0.3,0.9,0.5,82.0,0,0.939,2023
113,Luguentz Dort,Oklahoma City Thunder,74.0,20.4,1.3,0.466,2272.0,11.3,0.513,2.9,-3.0,-0.6,0.4878,82.0,0,0.9024,2023
115,Rudy Gobert,Minnesota Timberwolves,70.0,26.2,2.2,0.659,2148.0,18.9,0.675,7.8,0.7,1.4,0.5122,82.0,0,0.8537,2023
118,John Collins,Atlanta Hawks,71.0,20.8,1.6,0.557,2130.0,13.6,0.593,4.2,-1.3,0.4,0.5,82.0,0,0.8659,2023
123,Jabari Smith Jr.,Houston Rockets,79.0,21.3,1.4,0.475,2451.0,11.2,0.514,1.9,-3.7,-1.1,0.2683,82.0,0,0.9634,2023
124,Malik Beasley,Los Angeles Lakers,81.0,17.7,0.9,0.52,2093.0,10.9,0.531,1.4,-2.0,0.0,0.5244,82.0,0,0.9878,2023
125,KJ Martin,Houston Rockets,82.0,19.7,0.9,0.617,2292.0,15.4,0.635,4.9,-0.7,0.7,0.2683,82.0,0,1.0,2023
126,Nic Claxton,Brooklyn Nets,76.0,23.7,3.4,0.705,2271.0,20.8,0.691,9.2,3.1,2.9,0.5488,82.0,0,0.9268,2023
132,Derrick White,Boston Celtics,82.0,19.9,1.6,0.56,2319.0,15.4,0.604,7.4,2.4,2.6,0.6951,82.0,0,1.0,2023
133,Keegan Murray,Sacramento Kings,80.0,18.0,1.3,0.584,2382.0,12.3,0.597,4.3,-0.6,0.8,0.5854,82.0,0,0.9756,2023
134,Caris LeVert,Cleveland Cavaliers,74.0,19.8,1.3,0.517,2237.0,12.4,0.546,4.4,-0.2,1.0,0.622,82.0,0,0.9024,2023
135,Jaden McDaniels,Minnesota Timberwolves,79.0,17.9,1.9,0.591,2416.0,12.0,0.611,4.4,-1.2,0.5,0.5122,82.0,0,0.9634,2023
138,Mike Conley,Minnesota Timberwolves,67.0,21.3,1.3,0.539,2029.0,14.7,0.583,5.5,0.9,1.5,0.5122,82.0,0,0.8171,2023
142,Bruce Brown,Denver Nuggets,80.0,19.0,1.7,0.545,2280.0,13.3,0.571,4.3,-0.5,0.9,0.6463,82.0,0,0.9756,2023
145,Max Strus,Miami Heat,80.0,16.8,0.7,0.535,2272.0,10.8,0.557,3.4,-1.7,0.2,0.5366,82.0,0,0.9756,2023
147,Quentin Grimes,New York Knicks,71.0,16.6,1.1,0.599,2121.0,11.7,0.619,4.8,-0.1,1.0,0.5732,82.0,0,0.8659,2023
152,Corey Kispert,Washington Wizards,74.0,15.1,0.5,0.637,2093.0,11.5,0.657,3.8,-1.5,0.2,0.4268,82.0,0,0.9024,2023
154,Mason Plumlee,Los Angeles Clippers,79.0,22.8,1.2,0.68,2054.0,19.6,0.689,7.9,2.2,2.2,0.5366,82.0,0,0.9634,2023
155,Kentavious Caldwell-Pope,Denver Nuggets,76.0,15.9,2.0,0.569,2381.0,11.5,0.598,4.5,-1.0,0.6,0.6463,82.0,0,0.9268,2023
157,Ivica Zubac,Los Angeles Clippers,76.0,21.7,1.7,0.634,2170.0,16.7,0.661,6.7,-0.9,0.6,0.5366,82.0,0,0.9268,2023
164,Killian Hayes,Detroit Pistons,76.0,19.4,1.8,0.426,2154.0,10.2,0.455,-0.5,-3.8,-1.0,0.2073,82.0,0,0.9268,2023
171,Patrick Williams,Chicago Bulls,82.0,15.4,1.8,0.549,2323.0,11.2,0.576,3.5,-1.3,0.4,0.4878,82.0,0,1.0,2023
173,De'Anthony Melton,Philadelphia 76ers,77.0,16.8,2.1,0.546,2150.0,12.7,0.566,4.2,0.9,1.6,0.6585,82.0,0,0.939,2023
183,Josh Hart,New York Knicks,76.0,21.4,1.5,0.588,2454.0,14.1,0.622,6.0,0.9,1.8,0.5732,82.0,0,0.9268,2023
190,Caleb Martin,Miami Heat,71.0,16.0,1.4,0.54,2077.0,11.4,0.571,3.7,-1.2,0.4,0.5366,82.0,0,0.8659,2023
192,Andrew Nembhard,Indiana Pacers,75.0,16.7,1.1,0.512,2073.0,10.0,0.528,1.2,-3.2,-0.6,0.4268,82.0,0,0.9146,2023
203,Deni Avdija,Washington Wizards,76.0,18.4,1.3,0.497,2020.0,11.2,0.535,2.3,-2.3,-0.1,0.4268,82.0,0,0.9268,2023
220,Royce O'Neale,Brooklyn Nets,76.0,17.6,1.5,0.524,2409.0,9.2,0.538,2.9,-1.1,0.5,0.5488,82.0,0,0.9268,2023
227,Ayo Dosunmu,Chicago Bulls,80.0,14.0,1.1,0.545,2098.0,10.2,0.567,2.9,-2.5,-0.2,0.4878,82.0,0,0.9756,2023
228,Draymond Green,Golden State Warriors,73.0,22.5,1.8,0.57,2297.0,12.2,0.592,4.7,0.8,1.6,0.5366,82.0,0,0.8902,2023
230,Dorian Finney-Smith,Brooklyn Nets,66.0,14.6,1.3,0.505,2009.0,9.2,0.523,2.1,-2.0,0.0,0.5488,82.0,0,0.8049,2023
238,Grant Williams,Boston Celtics,79.0,14.4,0.9,0.575,2045.0,10.3,0.605,4.4,-1.1,0.5,0.6951,82.0,0,0.9634,2023
262,Reggie Bullock,Dallas Mavericks,78.0,12.2,0.9,0.569,2364.0,7.7,0.577,2.8,-2.6,-0.4,0.4634,82.0,0,0.9512,2023
