,PLAYER_NAME,TEAM_ABBREVIATION,PIE
133,Dejounte Murray,ATL,0.122
395,Marvin Bagley III,WAS,0.122
379,Malcolm Brogdon,POR,0.122
44,Bobby Portis,MIL,0.122
203,Isaiah Jackson,IND,0.122
302,Josh Giddey,OKC,0.122
19,Amen Thompson,HOU,0.121
87,Clint Capela,ATL,0.121
492,Sandro Mamukelashvili,SAS,0.121
110,Daniel Gafford,DAL,0.121
261,Javonte Green,CHI,0.121
96,Collin Sexton,UTA,0.12
320,Jusuf Nurkić,PHX,0.12
293,Jordan Ford,SAC,0.119
548,Tyler Herro,MIA,0.119
200,Immanuel Quickley,TOR,0.119
38,Ben Simmons,BKN,0.119
64,CJ McCollum,NOP,0.118
174,Fred VanVleet,HOU,0.118
521,Terry Rozier,MIA,0.117
232,Jakob Poeltl,TOR,0.117
264,Jay Huff,DEN,0.117
345,Khris Middleton,MIL,0.117
238,Jalen Johnson,ATL,0.117
421,Myles Turner,IND,0.116
83,Chris Paul,GSW,0.116
328,Kelly Olynyk,TOR,0.116
265,Jaylen Brown,BOS,0.116
529,Tobias Harris,PHI,0.116
76,Charles Bassey,SAS,0.116
408,Mike Conley,MIN,0.115
108,Damian Jones,CLE,0.115
427,Naz Reid,MIN,0.115
120,David Duke Jr.,SAS,0.114
356,Kyle Kuzma,WAS,0.114
559,Wendell Carter Jr.,ORL,0.113
376,Luke Kornet,BOS,0.113
485,Russell Westbrook,LAC,0.113
479,Robert Williams III,POR,0.113
99,Craig Porter Jr.,CLE,0.113
202,Isaiah Hartenstein,NYK,0.113
185,Goga Bitadze,ORL,0.113
145,Devin Vassell,SAS,0.112
410,Miles Bridges,CHA,0.111
477,Ricky Council IV,PHI,0.111
424,Nate Hinton,HOU,0.111
236,Jalen Green,HOU,0.111
256,Jaren Jackson Jr.,MEM,0.111
116,Dario Saric,GSW,0.111
551,Tyus Jones,WAS,0.111
249,James Bouknight,CHA,0.111
284,John Collins,UTA,0.111
26,Anfernee Simons,POR,0.111
382,Malik Monk,SAC,0.11
537,Trendon Watford,BKN,0.11
444,Omer Yurtseven,UTA,0.11
542,Trey Murphy III,NOP,0.11
567,Zach LaVine,CHI,0.11
360,Lamar Stevens,MEM,0.11
70,Cam Whitmore,HOU,0.11
128,DeAndre Jordan,DEN,0.11
92,Cole Anthony,ORL,0.109
535,Tre Jones,SAS,0.109
290,Jonathan Kuminga,GSW,0.109
135,Deni Avdija,WAS,0.109
471,RJ Barrett,TOR,0.109
558,Walker Kessler,UTA,0.109
430,Nick Richards,CHA,0.108
156,Draymond Green,GSW,0.108
296,Jordan McLaughlin,MIN,0.108
397,Mason Plumlee,LAC,0.108
141,Derrick Rose,MEM,0.108
73,Caris LeVert,CLE,0.107
406,Michael Porter Jr.,DEN,0.106
497,Scotty Pippen Jr.,MEM,0.106
142,Derrick White,BOS,0.106
80,Chris Boucher,TOR,0.106
49,Bradley Beal,PHX,0.106
407,Mikal Bridges,BKN,0.105
69,Cam Thomas,BKN,0.105
34,Austin Reaves,LAL,0.105
10,Al Horford,BOS,0.105
536,Tre Mann,CHA,0.104
119,Darius Garland,CLE,0.104
463,Paul Reed,PHI,0.104
3,Aaron Gordon,DEN,0.103
298,Jordan Nwora,TOR,0.103
464,Payton Pritchard,BOS,0.103
254,Jared Butler,WAS,0.103
362,Larry Nance Jr.,NOP,0.103
100,D'Angelo Russell,LAL,0.103
394,Marques Bolden,CHA,0.103
342,Kevon Looney,GSW,0.102
351,Kobi Simmons,TOR,0.102
138,Dereck Lively II,DAL,0.102
191,Gui Santos,GSW,0.101
440,Obi Toppin,IND,0.101
163,Dylan Windler,ATL,0.101
488,Saben Lee,PHX,0.101
85,Christian Wood,LAL,0.101
79,Chimezie Metu,DET,0.1
106,Dalano Banton,POR,0.1
369,Lindy Waters III,OKC,0.1
493,Santi Aldama,MEM,0.1
271,Jerami Grant,POR,0.1
304,Josh Hart,NYK,0.1
309,Jrue Holiday,BOS,0.099
157,Drew Eubanks,PHX,0.099
375,Luke Kennard,MEM,0.099
218,Jabari Smith Jr.,HOU,0.099
88,Coby White,CHI,0.099
413,Mo Bamba,PHI,0.098
327,Keldon Johnson,SAS,0.098
153,Donte DiVincenzo,NYK,0.098
373,Luka Garza,MIN,0.098
437,Noah Clowney,BKN,0.097
447,Orlando Robinson,MIA,0.097
355,Kyle Anderson,MIN,0.097
252,James Wiseman,DET,0.097
294,Jordan Goodwin,MEM,0.097
71,Cameron Johnson,BKN,0.097
60,Bruno Fernando,ATL,0.096
6,Aaron Wiggins,OKC,0.096
556,Vince Williams Jr.,MEM,0.096
331,Kenneth Lofton Jr.,UTA,0.096
275,Jermaine Samuels Jr.,HOU,0.096
267,Jaylin Williams,OKC,0.096
566,Zach Collins,SAS,0.095
484,Rui Hachimura,LAL,0.095
467,Precious Achiuwa,NYK,0.095
176,GG Jackson,MEM,0.095
136,Dennis Schröder,BKN,0.095
12,Aleksej Pokusevski,CHA,0.095
544,Tristan Vukcevic,WAS,0.094
446,Onyeka Okongwu,ATL,0.094
414,Monte Morris,MIN,0.094
50,Brandin Podziemski,GSW,0.094
442,Olivier Sarr,OKC,0.093
114,Dante Exum,DAL,0.093
291,Jontay Porter,DET,0.093
112,Danilo Gallinari,MIL,0.093
134,Delon Wright,MIA,0.093
219,Jabari Walker,POR,0.093
280,Jock Landale,HOU,0.092
435,Nikola Jović,MIA,0.092
15,Alex Len,SAC,0.092
137,Dennis Smith Jr.,BKN,0.092
45,Bogdan Bogdanović,ATL,0.092
422,Naji Marshall,NOP,0.092
476,Richaun Holmes,WAS,0.091
543,Tristan Thompson,CLE,0.091
523,Thaddeus Young,PHX,0.091
272,Jeremiah Robinson-Earl,NOP,0.09
204,Isaiah Joe,OKC,0.09
222,Jacob Toppin,NYK,0.09
168,Eugene Omoruyi,WAS,0.09
129,DeJon Jarreau,MEM,0.09
292,Jordan Clarkson,UTA,0.09
491,Sam Merrill,CLE,0.09
348,Klay Thompson,GSW,0.09
370,Lonnie Walker IV,BKN,0.09
425,Nate Williams,HOU,0.09
514,Talen Horton-Tucker,UTA,0.089
211,Ish Wainright,PHX,0.089
118,Darius Bazley,UTA,0.089
13,Alex Caruso,CHI,0.089
158,Drew Peterson,BOS,0.088
377,Malachi Flynn,DET,0.088
161,Duop Reath,POR,0.088
316,Justin Champagnie,WAS,0.088
243,Jalen Suggs,ORL,0.088
506,Skylar Mays,LAL,0.088
417,Moses Moody,GSW,0.087
11,Alec Burks,NYK,0.087
39,Bennedict Mathurin,IND,0.087
438,Norman Powell,LAC,0.087
189,Grayson Allen,PHX,0.087
186,Gordon Hayward,OKC,0.087
388,Marcus Sasser,DET,0.086
391,Markelle Fultz,ORL,0.086
459,Patrick Beverley,MIL,0.086
311,Jules Bernard,WAS,0.086
490,Sam Hauser,BOS,0.086
541,Trey Lyles,SAC,0.085
229,Jahmi'us Ramsey,TOR,0.085
297,Jordan Miller,LAC,0.084
230,Jaime Jaquez Jr.,MIA,0.084
84,Christian Braun,DEN,0.084
111,Daniel Theis,LAC,0.084
151,Dominick Barlow,SAS,0.084
97,Corey Kispert,WAS,0.084
33,Ausar Thompson,DET,0.084
494,Sasha Vezenkov,SAC,0.084
159,Dru Smith,MIA,0.083
63,Buddy Hield,PHI,0.083
231,Jake LaRavia,MEM,0.083
35,Ayo Dosunmu,CHI,0.083
54,Brandon Miller,CHA,0.083
527,Tim Hardaway Jr.,DAL,0.083
389,Marcus Smart,MEM,0.083
58,Brook Lopez,MIL,0.083
72,Cameron Payne,PHI,0.083
46,Bojan Bogdanovic,NYK,0.083
160,Duncan Robinson,MIA,0.082
325,Keegan Murray,SAC,0.082
443,Olivier-Maxence Prosper,DAL,0.082
285,John Konchar,MEM,0.082
412,Mitchell Robinson,NYK,0.082
273,Jeremy Sochan,SAS,0.082
482,Royce O'Neale,PHX,0.081
282,Joe Ingles,ORL,0.081
329,Kelly Oubre Jr.,PHI,0.081
194,Harry Giles III,LAL,0.081
402,Max Strus,CLE,0.081
344,Keyonte George,UTA,0.081
48,Bones Hyland,LAC,0.081
475,Reggie Jackson,DEN,0.081
439,OG Anunoby,NYK,0.081
301,Jose Alvarado,NOP,0.081
207,Isaiah Stewart,DET,0.081
223,Jaden Hardy,DAL,0.081
500,Shaedon Sharpe,POR,0.08
411,Miles McBride,NYK,0.08
307,Josh Richardson,MIA,0.08
253,Jarace Walker,IND,0.08
457,Pat Spencer,GSW,0.08
416,Moses Brown,POR,0.08
260,Javon Freeman-Liberty,TOR,0.08
405,Micah Potter,UTA,0.08
164,Dyson Daniels,NOP,0.08
162,Dwight Powell,DAL,0.079
365,Leaky Black,CHA,0.079
489,Saddiq Bey,ATL,0.079
478,Robert Covington,PHI,0.079
127,De'Anthony Melton,PHI,0.079
332,Kenrich Williams,OKC,0.079
263,Jaxson Hayes,LAL,0.079
259,Jason Preston,UTA,0.079
453,P.J. Washington,DAL,0.079
419,Mouhamed Gueye,ATL,0.079
126,De'Andre Hunter,ATL,0.079
554,Vasilije Micic,CHA,0.078
94,Colin Castleton,LAL,0.078
564,Xavier Tillman,BOS,0.078
25,Andrew Wiggins,GSW,0.078
181,Gary Payton II,GSW,0.078
4,Aaron Holiday,HOU,0.078
326,Keita Bates-Diop,BKN,0.078
352,Kris Dunn,UTA,0.078
182,Gary Trent Jr.,TOR,0.077
75,Cedi Osman,SAS,0.077
505,Simone Fontecchio,DET,0.077
357,Kyle Lowry,PHI,0.077
510,Svi Mykhailiuk,BOS,0.077
146,Devonte' Graham,SAS,0.077
346,Killian Hayes,DET,0.077
350,Kobe Bufkin,ATL,0.077
338,Kevin Huerter,SAC,0.077
257,Jarred Vanderbilt,LAL,0.077
221,Jacob Gilyard,BKN,0.077
507,Spencer Dinwiddie,LAL,0.076
59,Bruce Brown,TOR,0.076
224,Jaden Ivey,DET,0.076
449,Oshae Brissett,BOS,0.076
299,Jordan Poole,WAS,0.076
240,Jalen Pickett,DEN,0.076
466,Peyton Watson,DEN,0.076
270,Jeff Green,HOU,0.076
197,Herbert Jones,NOP,0.076
0,A.J. Lawson,DAL,0.076
90,Cody Zeller,NOP,0.075
67,Caleb Martin,MIA,0.075
24,Andrew Nembhard,IND,0.075
245,Jalen Wilson,BKN,0.075
274,Jericho Sims,NYK,0.074
30,Anthony Gill,WAS,0.074
570,Ziaire Williams,MEM,0.074
451,Ousmane Dieng,OKC,0.074
517,Taylor Hendricks,UTA,0.074
374,Luka Samanic,UTA,0.073
193,Harrison Barnes,SAC,0.073
518,Taze Moore,POR,0.073
423,Nassir Little,PHX,0.073
538,Trent Forrest,ATL,0.073
336,Kessler Edwards,SAC,0.073
131,Dean Wade,CLE,0.073
520,Terquavion Smith,PHI,0.072
508,Stanley Umude,DET,0.072
458,Patrick Baldwin Jr.,WAS,0.072
387,Marcus Morris Sr.,CLE,0.072
95,Collin Gillespie,DEN,0.071
74,Cason Wallace,OKC,0.071
504,Sidy Cissoko,SAS,0.071
519,Terance Mann,LAC,0.071
5,Aaron Nesmith,IND,0.071
432,Nickeil Alexander-Walker,MIN,0.071
167,Eric Gordon,PHX,0.07
545,Troy Brown Jr.,DET,0.07
183,Georges Niang,CLE,0.069
560,Wendell Moore Jr.,MIN,0.069
367,Lester Quinones,GSW,0.069
139,Dereon Seabron,NOP,0.069
42,Blake Wesley,SAS,0.069
55,Brandon Williams,DAL,0.069
123,Davis Bertans,CHA,0.069
105,Daishen Nix,MIN,0.068
347,Kira Lewis Jr.,UTA,0.068
121,David Roddy,PHX,0.068
246,Jamal Cain,MIA,0.068
32,Ashton Hagans,POR,0.068
306,Josh Okogie,PHX,0.068
255,Jared Rhoden,DET,0.068
1,AJ Green,MIL,0.068
334,Keon Ellis,SAC,0.068
140,Derrick Jones Jr.,DAL,0.068
312,Julian Champagnie,SAS,0.068
201,Isaac Okoro,CLE,0.067
295,Jordan Hawkins,NOP,0.067
495,Scoot Henderson,POR,0.067
195,Haywood Highsmith,MIA,0.067
498,Seth Curry,CHA,0.067
277,Jett Howard,ORL,0.067
512,T.J. Warren,MIN,0.067
89,Cody Martin,CHA,0.066
540,Trey Jemison III,MEM,0.066
86,Chuma Okeke,ORL,0.066
266,Jaylen Nowell,SAC,0.066
460,Patrick Williams,CHI,0.066
456,Pat Connaughton,MIL,0.066
381,Malik Beasley,MIL,0.065
41,Bismack Biyombo,OKC,0.065
433,Nicolas Batum,PHI,0.065
188,Grant Williams,CHA,0.065
532,Toumani Camara,POR,0.065
57,Brice Sensabaugh,UTA,0.065
396,Mason Jones,SAC,0.065
502,Shake Milton,NYK,0.065
287,Johnny Juzang,UTA,0.064
531,Tosan Evbuomwan,DET,0.064
530,Torrey Craig,CHI,0.064
386,MarJon Beauchamp,MIL,0.064
122,Davion Mitchell,SAC,0.064
9,Admiral Schofield,ORL,0.063
107,Dalen Terry,CHI,0.063
303,Josh Green,DAL,0.063
569,Zeke Nnaji,DEN,0.063
401,Max Christie,LAL,0.063
392,Markieff Morris,DAL,0.063
400,Matt Ryan,NOP,0.062
378,Malaki Branham,SAS,0.062
339,Kevin Knox II,POR,0.062
552,Udoka Azubuike,PHX,0.062
154,Dorian Finney-Smith,BKN,0.062
335,Keon Johnson,BKN,0.061
522,Terry Taylor,CHI,0.061
474,Reggie Bullock Jr.,HOU,0.061
333,Kentavious Caldwell-Pope,DEN,0.061
398,Matisse Thybulle,POR,0.061
175,Furkan Korkmaz,PHI,0.061
102,D.J. Carton,TOR,0.06
371,Luguentz Dort,OKC,0.06
169,Evan Fournier,DET,0.06
61,Bryce McGowens,CHA,0.06
187,Gradey Dick,TOR,0.059
539,Trevelin Queen,ORL,0.059
20,Amir Coffey,LAC,0.059
228,Jae'Sean Tate,HOU,0.059
468,Quentin Grimes,DET,0.059
178,Garrett Temple,TOR,0.059
227,Jae Crowder,MIL,0.059
353,Kris Murray,POR,0.059
317,Justin Holiday,DEN,0.059
215,JT Thor,CHA,0.059
18,Amari Bailey,CHA,0.058
300,Jordan Walsh,BOS,0.058
206,Isaiah Mobley,CLE,0.058
321,KJ Martin,PHI,0.058
361,Landry Shamet,WAS,0.058
403,Maxi Kleber,DAL,0.057
93,Cole Swider,MIA,0.057
40,Bilal Coulibaly,WAS,0.057
62,Buddy Boeheim,DET,0.057
563,Xavier Moon,LAC,0.057
568,Zavier Simpson,DET,0.057
180,Gary Harris,ORL,0.057
210,Ish Smith,CHA,0.057
148,Dillon Brooks,HOU,0.056
225,Jaden McDaniels,MIN,0.056
431,Nick Smith Jr.,CHA,0.056
516,Taurean Prince,LAL,0.056
226,Jaden Springer,BOS,0.055
314,Julian Strawther,DEN,0.055
31,Armoni Brooks,BKN,0.054
450,Otto Porter Jr.,TOR,0.054
155,Doug McDermott,IND,0.054
27,Anthony Black,ORL,0.054
399,Matt Hurt,MEM,0.054
91,Colby Jones,SAC,0.053
278,Jevon Carter,CHI,0.053
82,Chris Livingston,MIL,0.053
341,Kevon Harris,ORL,0.053
115,Danuel House Jr.,PHI,0.053
81,Chris Duarte,SAC,0.052
14,Alex Fudge,DAL,0.052
66,Caleb Houstan,ORL,0.051
547,TyTy Washington Jr.,MIL,0.05
557,Vít Krejčí,ATL,0.05
409,Mike Muscala,OKC,0.049
562,Wesley Matthews,ATL,0.048
208,Isaiah Thomas,PHX,0.047
179,Garrison Mathews,ATL,0.047
51,Brandon Boston,LAC,0.046
441,Ochai Agbaji,TOR,0.046
241,Jalen Slawson,SAC,0.046
37,Ben Sheppard,IND,0.046
165,E.J. Liddell,NOP,0.045
461,Patty Mills,MIA,0.045
68,Cam Reddish,LAL,0.044
22,Andre Jackson Jr.,MIL,0.044
190,Greg Brown III,DAL,0.044
473,Rayan Rupert,POR,0.043
349,Kobe Brown,LAC,0.043
196,Henri Drell,CHI,0.043
98,Cory Joseph,GSW,0.042
248,Jamaree Bouyea,SAS,0.041
330,Kendall Brown,IND,0.04
104,DaQuan Jeffries,NYK,0.038
198,Hunter Tyson,DEN,0.038
286,Johnny Davis,WAS,0.036
239,Jalen McDaniels,TOR,0.036
445,Onuralp Bitim,CHI,0.035
117,Dariq Whitehead,BKN,0.035
546,Ty Jerome,CLE,0.034
276,Jerome Robinson,GSW,0.034
199,Ibou Badji,POR,0.033
553,Usman Garuba,GSW,0.032
452,P.J. Tucker,LAC,0.031
313,Julian Phillips,CHI,0.03
513,Taj Gibson,DET,0.03
166,Emoni Bates,CLE,0.03
561,Wenyen Gabriel,BOS,0.03
565,Yuta Watanabe,MEM,0.03
525,Theo Maledon,PHX,0.029
368,Lindell Wigginton,MIL,0.029
101,D'Moi Hodge,LAL,0.027
319,Justin Minaya,POR,0.027
383,Malik Williams,TOR,0.027
480,Robin Lopez,MIL,0.026
171,Filip Petrusev,PHI,0.026
205,Isaiah Livers,DET,0.026
281,Joe Harris,DET,0.022
524,Thanasis Antetokounmpo,MIL,0.021
251,James Johnson,IND,0.019
2,AJ Griffin,ATL,0.017
343,Keyontae Johnson,OKC,0.015
177,Gabe Vincent,LAL,0.014
7,Adam Flagler,OKC,0.013
310,Juan Toscano-Anderson,SAC,0.013
113,Danny Green,PHI,0.012
220,Jack White,OKC,0.011
486,Ryan Arcidiacono,NYK,0.008
426,Nathan Mensah,CHA,0.007
172,Frank Ntilikina,CHA,0.007
470,R.J. Hampton,MIA,0.003
418,Mouhamadou Gueye,TOR,0.002
380,Malcolm Cazalon,DET,0.0
262,Javonte Smart,PHI,0.0
209,Isaiah Wong,IND,0.0
318,Justin Jackson,MIN,0.0
528,Timmy Allen,MEM,-0.002
499,Seth Lundy,ATL,-0.002
237,Jalen Hood-Schifino,LAL,-0.018
404,Maxwell Lewis,LAL,-0.031
465,Pete Nance,CLE,-0.042
23,Andrew Funk,CHI,-0.045
481,Ron Harper Jr.,TOR,-0.045
77,Charlie Brown Jr.,NYK,-0.047
16,Alondes Williams,MIA,-0.067
308,Joshua Primo,LAC,-0.076
234,Jalen Crutcher,NOP,-0.08
322,Kaiser Gates,NOP,-0.15
149,Dmytro Skapintsev,NYK,-0.167
