,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Unnamed: 11_level_0,Unnamed: 12_level_0,Unnamed: 13_level_0,Unnamed: 14_level_0,Unnamed: 15_level_0,Unnamed: 16_level_0,Unnamed: 17_level_0,Offense Four Factors,Offense Four Factors,Offense Four Factors,Offense Four Factors,Unnamed: 22_level_0,Defense Four Factors,Defense Four Factors,Defense Four Factors,Defense Four Factors,Unnamed: 27_level_0,Unnamed: 28_level_0,Unnamed: 29_level_0,Unnamed: 30_level_0
19,20.0,Portland Trail Blazers,25.2,40.0,38.0,38,40,-0.5,-0.02,-0.52,114.2,114.7,-0.5,100.8,0.282,0.468,0.57,,0.533,14.7,31.3,0.215,,0.541,13.5,72.9,0.216,,Moda Center,643818,16508
20,21.0,New Orleans Pelicans,24.1,25.0,53.0,29,49,-4.51,0.23,-4.28,114.3,118.8,-4.5,99.9,0.281,0.358,0.568,,0.528,12.3,26.9,0.22,,0.554,12.5,71.2,0.198,,Smoothie King Center,642907,16485
21,22.0,Memphis Grizzlies,24.7,25.0,52.0,28,49,-4.77,0.15,-4.62,113.3,118.0,-4.7,101.1,0.257,0.43,0.571,,0.534,13.1,25.1,0.204,,0.557,13.4,71.0,0.205,,FedExForum,615489,15309
22,23.0,Chicago Bulls,25.4,29.0,48.0,27,50,-5.38,0.44,-4.93,113.1,118.4,-5.3,102.3,0.245,0.446,0.581,,0.549,13.3,23.0,0.19,,0.553,10.8,75.7,0.189,,United Center,787534,20193
23,24.0,Dallas Mavericks,26.3,24.0,53.0,26,51,-5.74,0.12,-5.62,110.6,116.2,-5.6,101.7,0.287,0.352,0.563,,0.527,12.8,23.0,0.215,,0.545,11.5,74.2,0.181,,American Airlines Center,750760,19250
24,25.0,Milwaukee Bucks,27.1,30.0,47.0,24,53,-6.36,0.28,-6.08,112.7,119.2,-6.5,97.6,0.222,0.453,0.588,,0.564,13.8,20.7,0.163,,0.557,11.7,74.1,0.214,,Fiserv Forum,650017,16667
25,26.0,Indiana Pacers,26.1,18.0,59.0,21,56,-8.21,0.3,-7.91,111.1,119.2,-8.1,100.9,0.252,0.419,0.568,,0.534,12.7,21.8,0.195,,0.558,11.7,73.9,0.222,,Gainbridge Fieldhouse,630899,16603
26,27.0,Utah Jazz,24.1,21.0,57.0,21,57,-8.45,0.36,-8.09,114.2,122.4,-8.2,101.8,0.282,0.406,0.576,,0.536,13.2,26.2,0.222,,0.577,12.3,72.6,0.231,,Delta Center,709254,17731
27,28.0,Sacramento Kings,28.5,21.0,57.0,18,60,-10.0,0.44,-9.56,111.3,121.3,-10.0,99.3,0.254,0.338,0.56,,0.523,12.5,25.6,0.197,,0.572,12.3,73.5,0.216,,Golden 1 Center,628546,16117
28,29.0,Brooklyn Nets,23.4,18.0,59.0,17,60,-9.74,0.64,-9.1,108.9,118.9,-10.0,97.0,0.273,0.456,0.56,,0.522,14.4,24.0,0.212,,0.568,13.1,73.9,0.229,,Barclays Center,662257,17428
29,30.0,Washington Wizards,23.4,17.0,60.0,16,61,-11.66,0.52,-11.15,111.2,122.6,-11.4,101.3,0.234,0.403,0.566,,0.535,13.4,24.1,0.18,,0.56,11.6,70.1,0.232,,Capital One Arena,611899,16103
30,,League Average,26.2,,,39,38,0.0,0.0,0.0,115.7,115.7,,99.3,0.265,0.415,0.581,,0.545,12.7,26.0,0.207,,0.545,12.7,74.0,0.207,,,696992,18015
