,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Unnamed: 11_level_0,Unnamed: 12_level_0,Unnamed: 13_level_0,Unnamed: 14_level_0,Unnamed: 15_level_0,Unnamed: 16_level_0,Unnamed: 17_level_0,Offense Four Factors,Offense Four Factors,Offense Four Factors,Offense Four Factors,Unnamed: 22_level_0,Defense Four Factors,Defense Four Factors,Defense Four Factors,Defense Four Factors,Unnamed: 27_level_0,Unnamed: 28_level_0,Unnamed: 29_level_0,Unnamed: 30_level_0
13,14.0,Toronto Raptors,24.7,30.0,21.0,28,23,1.37,-0.39,0.98,114.4,113.0,1.4,98.5,0.255,0.375,0.57,,0.535,12.4,26.0,0.2,,0.535,14.0,74.1,0.234,,Scotiabank Arena,467521,18701
14,15.0,Philadelphia 76ers,25.6,27.0,21.0,25,23,0.92,-0.41,0.51,115.9,115.0,0.9,98.9,0.281,0.4,0.574,,0.531,12.0,26.8,0.228,,0.538,13.3,72.2,0.209,,Xfinity Mobile Arena,528824,18887
15,16.0,Los Angeles Clippers,30.8,23.0,25.0,24,24,0.15,0.2,0.35,116.8,116.6,0.2,95.9,0.296,0.43,0.601,,0.555,13.9,24.2,0.248,,0.543,12.2,73.1,0.199,,Intuit Dome,386902,17586
16,17.0,Orlando Magic,24.6,25.0,23.0,24,24,-0.17,0.46,0.29,114.9,115.1,-0.2,99.8,0.305,0.371,0.572,,0.528,12.1,26.0,0.243,,0.55,13.3,75.4,0.223,,Kia Center,440879,18657
17,18.0,Los Angeles Lakers,27.8,29.0,19.0,24,24,-0.21,-0.46,-0.67,117.8,118.1,-0.3,98.5,0.321,0.407,0.606,,0.568,13.4,24.8,0.248,,0.564,13.0,74.2,0.195,,Crypto.com Arena,378208,18910
18,19.0,Atlanta Hawks,24.9,24.0,27.0,24,27,-1.1,0.42,-0.68,114.2,115.3,-1.1,102.2,0.229,0.428,0.583,,0.553,12.6,22.2,0.178,,0.55,13.7,73.4,0.212,,State Farm Arena,373261,16229
19,20.0,Memphis Grizzlies,25.4,18.0,29.0,21,26,-2.04,0.09,-1.95,112.7,114.8,-2.1,101.2,0.253,0.42,0.565,,0.527,13.2,26.6,0.202,,0.543,12.8,74.1,0.192,,FedExForum,381969,15148
20,21.0,Dallas Mavericks,26.3,19.0,30.0,21,28,-2.51,-0.28,-2.79,111.0,113.4,-2.4,101.7,0.28,0.357,0.567,,0.533,13.0,22.7,0.209,,0.525,11.4,73.8,0.19,,American Airlines Center,538253,19223
21,22.0,Chicago Bulls,25.8,24.0,26.0,21,29,-2.72,-0.35,-3.07,114.8,117.5,-2.7,101.7,0.241,0.437,0.587,,0.554,12.6,22.9,0.19,,0.547,10.7,76.4,0.193,,United Center,526301,20242
22,23.0,Portland Trail Blazers,24.8,23.0,27.0,21,29,-2.82,1.15,-1.67,113.5,116.3,-2.8,101.0,0.288,0.461,0.564,,0.525,14.3,30.8,0.222,,0.543,13.1,72.1,0.217,,Moda Center,422173,16887
23,24.0,Milwaukee Bucks,27.5,18.0,29.0,17,30,-4.51,0.01,-4.5,112.8,117.4,-4.6,98.1,0.239,0.436,0.588,,0.563,13.3,20.1,0.176,,0.546,12.0,74.1,0.219,,Fiserv Forum,357717,17034
24,25.0,New Orleans Pelicans,23.9,13.0,38.0,16,35,-6.53,1.0,-5.53,113.2,119.7,-6.5,100.2,0.275,0.35,0.56,,0.519,12.3,27.8,0.216,,0.562,12.8,71.7,0.202,,Smoothie King Center,445470,16499
25,26.0,Indiana Pacers,26.1,13.0,36.0,14,35,-7.78,0.85,-6.92,109.3,116.9,-7.6,100.9,0.268,0.408,0.553,,0.515,12.6,23.1,0.206,,0.548,12.2,74.6,0.238,,Gainbridge Fieldhouse,430150,16544
26,27.0,Brooklyn Nets,23.7,13.0,35.0,13,35,-7.63,0.38,-7.25,110.7,118.6,-7.9,96.1,0.275,0.476,0.563,,0.524,13.9,24.9,0.215,,0.566,12.5,74.4,0.207,,Barclays Center,400973,17434
27,28.0,Utah Jazz,24.4,15.0,35.0,13,37,-8.98,1.3,-7.69,114.7,123.4,-8.7,101.7,0.289,0.414,0.58,,0.538,13.5,26.1,0.232,,0.578,11.6,73.2,0.227,,Delta Center,491022,18186
28,29.0,Washington Wizards,23.8,13.0,35.0,11,37,-10.21,-0.01,-10.22,110.9,121.0,-10.1,100.8,0.238,0.401,0.562,,0.528,13.5,25.8,0.184,,0.549,11.4,70.7,0.22,,Capital One Arena,394886,15795
29,30.0,Sacramento Kings,29.2,12.0,39.0,11,40,-10.2,1.44,-8.76,110.3,120.5,-10.2,99.3,0.264,0.339,0.561,,0.525,13.0,24.2,0.203,,0.562,12.3,71.9,0.218,,Golden 1 Center,410187,16407
30,,League Average,26.2,,,25,25,0.0,0.0,0.0,115.4,115.4,,99.5,0.266,0.414,0.579,,0.543,12.8,26.1,0.209,,0.543,12.8,73.9,0.209,,,444327,18041
