,Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
13,14.0,Dallas Mavericks,82,241.5,36.2,78.9,0.458,6.6,17.6,0.373,29.6,61.3,0.483,18.1,24.1,0.751,13.4,29.6,43.0,21.9,8.4,5.3,15.7,21.0,97.0
14,15.0,Charlotte Hornets*,82,241.5,37.3,81.1,0.46,5.9,16.6,0.357,31.3,64.5,0.486,16.5,22.6,0.73,13.1,27.5,40.6,21.7,6.5,4.1,13.9,21.7,97.0
15,16.0,Milwaukee Bucks,82,240.6,36.6,77.5,0.472,4.5,13.2,0.342,32.1,64.3,0.499,19.6,26.8,0.731,11.9,27.5,39.4,22.2,8.4,4.8,14.6,21.7,97.2
16,17.0,Minnesota Timberwolves*,82,241.2,35.9,79.7,0.45,5.7,15.7,0.362,30.2,64.0,0.472,20.1,26.6,0.754,13.0,28.8,41.9,21.8,8.0,5.4,15.6,22.3,97.6
17,18.0,Washington Bullets*,82,242.1,36.7,80.9,0.454,6.0,16.2,0.371,30.7,64.8,0.474,18.3,24.4,0.749,12.5,28.5,41.0,20.4,8.1,4.1,16.5,21.6,97.7
18,19.0,San Antonio Spurs,82,240.6,36.6,77.8,0.471,6.7,17.4,0.387,29.9,60.4,0.495,18.4,24.9,0.738,12.8,28.1,40.9,23.8,8.1,5.5,14.4,20.1,98.3
19,20.0,Toronto Raptors,82,241.8,36.2,77.9,0.465,6.1,17.4,0.348,30.2,60.5,0.498,20.1,27.7,0.724,12.6,28.7,41.3,24.0,8.2,5.4,16.3,21.9,98.6
20,21.0,Vancouver Grizzlies,82,241.2,37.7,80.0,0.472,6.1,16.7,0.365,31.6,63.3,0.5,17.9,24.6,0.727,14.7,29.6,44.3,24.1,8.8,5.6,15.3,19.4,99.4
21,22.0,Los Angeles Clippers*,82,243.0,36.3,78.6,0.462,5.9,16.4,0.357,30.4,62.2,0.489,21.1,28.2,0.749,12.8,29.9,42.7,20.2,9.0,5.1,16.7,22.7,99.5
22,23.0,Sacramento Kings,82,242.1,36.7,79.5,0.462,5.4,15.3,0.352,31.3,64.2,0.488,21.0,28.5,0.737,13.0,28.5,41.5,21.7,8.7,5.2,15.3,21.8,99.8
23,24.0,New Jersey Nets,82,241.2,37.8,81.5,0.464,6.3,17.0,0.372,31.5,64.5,0.488,19.9,26.6,0.745,13.0,30.0,43.0,23.5,8.2,6.3,15.3,21.7,101.8
24,25.0,Phoenix Suns*,82,242.1,38.8,83.1,0.467,6.6,18.0,0.368,32.2,65.1,0.494,17.9,24.2,0.739,12.8,30.0,42.8,24.3,8.1,4.5,15.8,22.4,102.2
25,26.0,Denver Nuggets,82,243.0,40.2,86.1,0.467,5.9,15.0,0.393,34.3,71.1,0.482,17.8,23.7,0.75,13.2,30.0,43.2,22.5,8.8,5.5,12.9,21.0,104.1
26,27.0,Golden State Warriors,82,242.7,39.0,82.1,0.475,7.1,19.0,0.373,31.9,63.1,0.506,19.2,25.6,0.75,13.3,27.7,41.0,26.3,10.0,4.8,15.7,23.0,104.4
27,28.0,Philadelphia 76ers,82,241.2,40.4,85.9,0.47,6.8,18.6,0.365,33.6,67.3,0.5,19.1,26.0,0.733,14.5,29.9,44.4,25.2,10.0,6.0,15.6,24.5,106.7
28,29.0,Boston Celtics,82,242.7,41.0,81.7,0.503,6.0,16.5,0.365,35.0,65.2,0.537,19.8,27.5,0.72,12.3,32.0,44.3,26.0,8.8,6.8,17.6,22.3,107.9
29,,League Average,82,241.9,36.1,79.3,0.455,6.0,16.8,0.36,30.0,62.5,0.48,18.7,25.3,0.738,12.7,28.4,41.1,22.0,8.2,4.9,15.7,22.1,96.9
