,Rk,Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
0,1.0,Norm Nixon,24.0,LAL,PG,82.0,82.0,3226.0,14.9,0.548,0.007,0.209,1.9,5.5,3.9,25.3,2.1,0.2,17.9,20.0,4.1,2.7,6.7,0.1,0.2,-0.9,-0.7,1.1,
1,2.0,Elvin Hayes,34.0,WSB,PF,81.0,,3183.0,17.2,0.492,0.008,0.285,8.4,20.0,14.1,6.1,0.9,3.1,10.2,26.1,2.1,4.2,6.2,0.094,-0.2,-0.2,-0.4,1.2,AS
2,3.0,Bill Cartwright,22.0,NYK,C,82.0,82.0,3150.0,17.9,0.608,0.0,0.466,6.6,18.6,12.6,7.0,0.7,1.7,13.2,20.6,7.7,2.1,9.7,0.148,1.7,-1.2,0.6,2.1,AS
3,4.0,Kareem Abdul-Jabbar,32.0,LAL,C,82.0,,3143.0,25.3,0.639,0.001,0.344,7.2,22.2,15.4,16.5,1.2,4.6,15.7,24.1,9.5,5.3,14.8,0.227,4.8,2.4,7.2,7.3,"MVP-1,AS,NBA1,DEF1"
4,5.0,Moses Malone,24.0,HOU,C,82.0,82.0,3140.0,24.1,0.56,0.004,0.505,19.6,22.3,20.9,7.1,1.2,1.9,13.7,27.6,8.9,3.0,11.9,0.183,4.5,-2.4,2.1,3.2,"MVP-9,AS,NBA2"
5,6.0,Jamaal Wilkes,26.0,LAL,SF,82.0,82.0,3111.0,17.6,0.563,0.013,0.172,6.8,11.2,9.2,10.8,1.9,0.5,9.7,20.8,6.7,3.2,10.0,0.154,1.7,-0.4,1.3,2.6,
6,7.0,Michael Ray Richardson,24.0,NYK,SG,82.0,82.0,3060.0,17.8,0.517,0.103,0.318,5.3,13.9,9.6,34.1,3.9,0.6,22.9,19.7,2.4,3.7,6.0,0.094,1.7,1.3,3.1,3.9,"AS,DEF1"
7,8.0,Reggie Theus,22.0,CHI,SG,82.0,82.0,3029.0,17.0,0.579,0.09,0.509,5.4,6.7,6.1,25.9,1.8,0.4,19.5,24.0,5.2,1.7,6.9,0.11,2.1,-1.3,0.8,2.1,
8,9.0,Wes Unseld,33.0,WSB,C,82.0,82.0,2973.0,15.4,0.545,0.003,0.328,11.2,25.9,18.5,15.6,1.0,1.1,17.3,11.7,4.3,4.1,8.4,0.135,0.9,1.5,2.5,3.3,
9,10.0,Gus Williams,26.0,SEA,PG,82.0,82.0,2969.0,20.6,0.529,0.023,0.274,4.5,5.3,4.9,20.7,3.2,0.7,9.5,25.2,7.2,4.4,11.6,0.187,3.1,1.6,4.7,5.0,"MVP-8,NBA2"
10,11.0,Larry Bird,23.0,BOS,PF,82.0,82.0,2955.0,20.5,0.538,0.098,0.246,8.3,23.6,16.0,18.5,2.3,1.0,14.0,25.3,5.6,5.6,11.2,0.182,3.0,1.5,4.5,4.8,"MVP-4,ROY-1,AS,NBA1"
11,12.0,Toby Knight,24.0,NYK,SF,81.0,,2945.0,16.4,0.561,0.002,0.206,7.4,10.9,9.1,6.9,1.8,1.6,10.6,20.1,5.5,1.9,7.3,0.12,1.1,-0.7,0.4,1.8,
12,13.0,Dan Issel,31.0,DEN,C,82.0,82.0,2938.0,22.2,0.571,0.008,0.471,8.2,17.5,12.7,10.7,1.4,1.0,8.7,25.0,9.2,2.3,11.5,0.188,4.1,-0.8,3.3,3.9,
13,14.0,Dennis Johnson,25.0,SEA,SG,81.0,,2937.0,15.9,0.489,0.043,0.358,6.2,8.7,7.4,16.1,2.3,1.5,12.6,24.2,3.0,4.4,7.4,0.12,0.5,0.8,1.3,2.5,"MVP-5,AS,NBA2,DEF1"
14,15.0,George Gervin,27.0,SAS,SG,78.0,,2934.0,24.0,0.587,0.053,0.306,5.7,8.9,7.3,11.0,1.6,1.4,10.3,31.7,9.3,1.3,10.6,0.173,5.5,-1.6,3.9,4.4,"MVP-3,AS,NBA1"
15,16.0,Johnny Davis,24.0,IND,PG,82.0,82.0,2912.0,13.6,0.495,0.036,0.304,3.5,4.5,4.0,20.3,1.7,0.4,13.3,20.2,3.1,1.3,4.4,0.073,-0.4,-1.5,-2.0,0.0,
16,17.0,Otis Birdsong,24.0,KCK,SG,82.0,,2885.0,18.5,0.538,0.023,0.266,6.1,6.2,6.1,11.1,2.2,0.4,9.4,26.4,4.9,3.7,8.6,0.143,2.0,0.1,2.1,3.0,AS
17,18.0,Tiny Archibald,31.0,BOS,PG,80.0,80.0,2864.0,15.3,0.574,0.023,0.548,2.3,5.3,3.8,30.2,1.7,0.2,19.7,17.0,5.9,2.9,8.9,0.148,1.4,-0.3,1.1,2.3,"MVP-5,AS"
18,19.0,Swen Nater,30.0,SDC,C,81.0,,2860.0,17.2,0.589,0.003,0.342,12.9,33.8,23.0,11.1,0.7,0.7,21.9,16.4,4.0,2.9,6.8,0.115,0.9,-0.9,0.0,1.5,
19,20.0,Calvin Natt,23.0,2TM,SF,78.0,,2857.0,17.0,0.524,0.007,0.323,8.8,16.7,12.7,9.1,1.6,0.7,11.8,23.2,3.5,3.7,7.1,0.12,1.2,-0.7,0.4,1.8,
20,20.0,Calvin Natt,23.0,NJN,SF,53.0,,2046.0,15.9,0.52,0.006,0.319,8.8,17.2,13.0,8.2,1.7,0.6,11.7,21.4,2.1,2.8,4.8,0.114,0.6,-0.6,-0.1,1.0,
21,20.0,Calvin Natt,23.0,POR,SF,25.0,,811.0,19.8,0.532,0.01,0.332,8.8,15.4,12.1,11.5,1.4,0.9,11.9,27.6,1.4,0.9,2.3,0.136,2.7,-1.0,1.7,0.8,
22,21.0,Sonny Parker,24.0,GSW,SF,82.0,82.0,2849.0,16.2,0.537,0.002,0.306,6.2,11.9,9.0,12.4,2.9,0.7,12.7,18.6,3.8,3.0,6.8,0.114,0.9,0.9,1.8,2.7,
23,22.0,Ron Brewer,24.0,POR,SG,82.0,82.0,2815.0,13.2,0.503,0.027,0.185,2.1,6.3,4.2,11.5,1.7,1.0,11.6,21.1,2.0,2.3,4.3,0.074,-0.8,-0.4,-1.2,0.6,
24,23.0,Julius Erving,29.0,PHI,SF,78.0,78.0,2812.0,25.4,0.568,0.012,0.331,8.6,12.9,10.9,21.4,2.8,2.7,13.3,30.3,7.3,5.2,12.5,0.213,5.7,1.9,7.6,6.8,"MVP-2,AS,NBA1"
25,24.0,Mike Mitchell,24.0,CLE,SF,82.0,82.0,2802.0,19.1,0.557,0.004,0.231,7.4,15.2,11.1,4.9,1.1,1.5,9.5,24.7,5.9,2.4,8.3,0.142,2.1,-0.9,1.2,2.2,
26,25.0,Larry Kenon,27.0,SAS,PF,78.0,,2798.0,17.2,0.527,0.007,0.259,10.1,19.4,14.8,11.1,1.7,0.3,13.5,23.2,3.4,2.0,5.4,0.093,1.1,-1.6,-0.4,1.1,
27,26.0,Magic Johnson,20.0,LAL,SG,77.0,,2795.0,20.6,0.602,0.033,0.487,7.1,15.4,11.6,25.2,3.1,0.8,20.9,20.9,6.2,4.3,10.5,0.18,3.1,1.7,4.8,4.8,"ROY-2,AS"
28,27.0,Jack Sikma,24.0,SEA,C,82.0,82.0,2793.0,16.5,0.526,0.001,0.295,7.4,26.9,17.1,13.7,1.1,1.5,15.3,18.6,3.3,5.3,8.6,0.148,0.5,1.3,1.8,2.7,AS
29,28.0,Dave Greenwood,22.0,CHI,PF,82.0,82.0,2791.0,16.2,0.541,0.007,0.396,9.2,21.6,15.6,9.8,1.0,2.6,14.5,21.1,3.5,3.1,6.5,0.112,-0.1,-0.2,-0.3,1.2,
30,29.0,Caldwell Jones,29.0,PHI,C,80.0,80.0,2771.0,9.7,0.482,0.004,0.335,8.9,26.5,18.2,7.4,0.7,3.2,26.3,11.9,-1.5,5.4,3.9,0.068,-3.1,1.5,-1.6,0.2,
31,30.0,John Lucas,26.0,GSW,PG,80.0,,2763.0,15.3,0.528,0.051,0.348,2.4,6.6,4.4,29.2,2.4,0.1,16.1,17.0,4.0,1.9,5.9,0.103,0.7,-0.3,0.4,1.7,
32,31.0,Brian Taylor,28.0,SDC,PG,78.0,,2754.0,13.9,0.546,0.267,0.181,2.9,4.6,3.7,16.4,2.5,0.5,12.7,16.1,4.6,1.0,5.6,0.098,0.2,0.2,0.4,1.7,
33,32.0,Cedric Maxwell,24.0,BOS,SF,80.0,80.0,2744.0,19.0,0.679,0.0,0.739,11.7,16.8,14.3,9.8,1.3,1.3,18.8,17.7,8.3,3.9,12.2,0.214,2.8,0.7,3.5,3.8,
34,33.0,Truck Robinson,28.0,PHO,PF,82.0,82.0,2710.0,15.3,0.553,0.0,0.458,8.8,22.1,15.6,7.5,1.0,1.2,16.4,22.4,2.1,3.9,6.0,0.106,-0.8,-0.9,-1.7,0.2,
35,34.0,Marques Johnson,23.0,MIL,SF,77.0,,2686.0,22.0,0.585,0.007,0.29,9.0,13.7,11.4,15.1,1.7,1.4,11.5,23.9,8.0,3.5,11.5,0.206,4.6,0.4,5.1,4.8,"AS,NBA2"
36,35.0,Randy Smith,31.0,CLE,SG,82.0,82.0,2677.0,15.2,0.497,0.04,0.213,3.5,6.7,5.0,18.5,2.1,0.1,12.1,23.7,2.4,1.8,4.2,0.075,0.3,-0.5,-0.3,1.2,
37,36.0,Calvin Murphy,31.0,HOU,SG,76.0,,2676.0,16.8,0.543,0.02,0.238,2.7,3.5,3.1,16.7,2.5,0.2,10.4,23.1,6.0,1.1,7.2,0.129,0.9,-0.2,0.7,1.8,
38,37.0,Adrian Dantley,24.0,UTA,SF,68.0,,2674.0,24.3,0.635,0.002,0.415,8.3,14.0,11.3,12.3,1.8,0.3,13.5,27.8,9.5,1.1,10.5,0.189,5.3,-1.6,3.7,3.8,AS
39,38.0,Ricky Sobers,27.0,CHI,PG,82.0,82.0,2673.0,12.5,0.524,0.068,0.239,3.2,6.9,5.1,23.8,2.4,0.4,20.3,21.2,0.5,1.9,2.4,0.044,-1.3,-0.6,-1.9,0.1,
40,39.0,Dave Robisch,30.0,CLE,C,82.0,,2670.0,17.2,0.578,0.003,0.35,8.5,17.9,13.0,9.3,0.9,1.1,11.3,17.6,6.3,2.3,8.6,0.154,2.1,-0.3,1.8,2.6,
41,40.0,Terry Tyler,23.0,DET,SF,82.0,,2670.0,14.2,0.499,0.013,0.202,8.9,15.8,12.3,6.4,1.8,4.3,14.8,17.0,0.9,2.5,3.4,0.062,-0.9,0.6,-0.3,1.2,
42,41.0,Paul Westphal,29.0,PHO,SG,82.0,82.0,2665.0,21.1,0.593,0.071,0.336,1.9,5.7,3.9,24.2,2.0,0.7,12.0,25.6,7.7,2.8,10.5,0.189,4.0,0.0,3.9,4.0,"AS,NBA1"
43,42.0,Eddie Jordan,25.0,NJN,PG,82.0,82.0,2657.0,14.4,0.481,0.047,0.254,2.4,8.1,5.3,29.6,3.8,0.6,18.6,20.2,0.1,4.0,4.1,0.074,-0.9,1.5,0.6,1.8,
44,43.0,Kermit Washington,28.0,POR,PF,80.0,,2657.0,18.2,0.584,0.004,0.473,13.2,21.7,17.4,8.9,1.3,2.9,15.6,16.8,5.2,4.0,9.1,0.165,1.3,0.6,1.9,2.6,"AS,DEF2"
45,44.0,Mickey Johnson,27.0,IND,PF,82.0,61.0,2647.0,20.3,0.528,0.025,0.379,9.8,17.1,13.3,18.7,2.7,2.3,16.2,25.9,3.7,3.5,7.3,0.132,2.1,0.7,2.8,3.2,
46,45.0,Brian Winters,27.0,MIL,SG,80.0,,2623.0,14.8,0.534,0.091,0.192,2.0,7.0,4.6,19.0,1.8,0.6,13.3,21.1,3.6,2.6,6.2,0.113,0.3,-0.2,0.2,1.4,
47,46.0,Maurice Cheeks,23.0,PHI,PG,79.0,79.0,2623.0,15.9,0.589,0.014,0.349,3.2,7.6,5.5,28.2,3.3,0.7,22.1,14.9,3.8,4.1,7.9,0.145,0.5,2.0,2.4,2.9,
48,47.0,Eddie Johnson,24.0,ATL,SG,79.0,,2622.0,18.0,0.538,0.011,0.279,3.9,4.3,4.1,23.5,2.2,0.5,12.2,24.1,5.4,2.7,8.2,0.15,2.5,0.3,2.8,3.2,"AS,DEF2"
49,48.0,Phil Ford,23.0,KCK,PG,82.0,82.0,2621.0,16.5,0.534,0.022,0.4,1.1,6.1,3.5,32.4,2.4,0.1,18.5,23.3,2.7,3.4,6.1,0.111,1.0,-0.2,0.8,1.8,
50,49.0,Dan Roundfield,26.0,ATL,PF,81.0,,2588.0,19.7,0.551,0.004,0.462,12.1,22.7,17.3,11.3,1.9,3.2,16.1,22.8,4.0,5.1,9.1,0.169,1.6,1.4,2.9,3.2,"MVP-5,AS,NBA2,DEF1"
51,50.0,World B. Free,26.0,SDC,SG,68.0,,2585.0,22.7,0.544,0.016,0.488,5.2,4.7,5.0,18.0,1.5,0.7,10.8,32.7,7.7,0.3,8.0,0.148,4.9,-1.9,3.1,3.3,AS
52,51.0,Ray Williams,25.0,NYK,PG,82.0,82.0,2582.0,21.6,0.546,0.027,0.306,6.2,11.2,8.7,28.5,2.9,0.5,14.0,27.2,6.0,2.2,8.2,0.152,3.7,0.3,3.9,3.9,
53,52.0,Darryl Dawkins,23.0,PHI,C,80.0,80.0,2541.0,14.6,0.548,0.006,0.308,8.7,19.6,14.5,8.5,0.9,3.0,17.6,20.5,1.3,4.3,5.7,0.107,-1.7,0.6,-1.2,0.5,
54,53.0,John Johnson,32.0,SEA,SF,81.0,,2533.0,13.3,0.532,0.0,0.26,6.7,11.0,8.8,22.4,1.4,0.8,22.3,17.2,1.7,3.2,4.9,0.093,-0.1,0.4,0.3,1.5,
55,54.0,Mike Newlin,31.0,NJN,SG,78.0,,2510.0,17.7,0.54,0.114,0.312,4.2,6.7,5.4,19.9,2.1,0.1,13.3,26.8,4.0,2.5,6.5,0.124,2.0,-0.7,1.3,2.1,
56,55.0,Don Buse,29.0,PHO,PG,81.0,,2499.0,10.7,0.485,0.134,0.217,3.1,7.0,5.1,16.0,2.4,0.2,12.4,11.7,1.7,2.9,4.6,0.088,-1.1,1.2,0.2,1.4,DEF1
57,56.0,Greg Ballard,25.0,WSB,SF,82.0,,2438.0,18.1,0.532,0.043,0.206,9.8,16.6,13.1,9.7,1.7,0.8,10.0,21.6,4.1,2.8,6.9,0.136,1.9,0.1,2.0,2.5,
58,57.0,Foots Walker,28.0,CLE,PG,76.0,,2422.0,15.3,0.527,0.016,0.428,3.3,9.5,6.3,29.5,2.9,0.3,18.9,13.2,3.7,2.4,6.1,0.12,0.5,1.4,1.9,2.4,
59,58.0,Sam Lacey,31.0,KCK,C,81.0,,2412.0,14.9,0.49,0.001,0.273,7.4,21.8,14.3,24.5,2.1,2.6,21.8,16.1,0.8,4.8,5.6,0.112,0.0,3.6,3.6,3.4,
60,59.0,Alex English,26.0,2TM,SF,78.0,15.0,2401.0,18.0,0.536,0.005,0.239,11.3,14.9,13.1,13.9,1.4,1.4,14.8,23.4,3.3,2.0,5.3,0.105,1.6,-1.2,0.4,1.5,
61,59.0,Alex English,26.0,IND,SF,54.0,15.0,1526.0,17.7,0.539,0.004,0.204,11.0,14.9,12.9,13.5,1.4,1.2,14.2,22.2,2.4,1.3,3.6,0.114,1.6,-1.3,0.3,0.9,
62,59.0,Alex English,26.0,DEN,SF,24.0,,875.0,18.5,0.531,0.007,0.295,11.9,15.0,13.4,14.7,1.5,1.8,15.7,25.6,0.9,0.7,1.6,0.089,1.6,-0.9,0.7,0.6,
63,60.0,Jan van Breda Kolff,28.0,NJN,SF,82.0,,2399.0,9.5,0.533,0.044,0.338,4.4,14.1,9.3,13.1,1.9,1.7,23.1,11.0,0.6,3.3,3.9,0.078,-2.2,1.8,-0.4,1.0,
64,61.0,Jim Chones,30.0,LAL,C,82.0,,2394.0,11.3,0.521,0.003,0.222,7.1,17.6,12.8,7.6,1.1,1.4,17.3,16.9,0.7,2.8,3.5,0.071,-2.0,-0.3,-2.4,-0.2,
65,62.0,Ron Boone,33.0,2TM,SG,81.0,,2392.0,12.1,0.501,0.055,0.214,2.7,8.1,5.5,18.8,2.0,0.1,16.4,21.5,0.4,0.6,1.0,0.02,-1.8,-1.7,-3.5,-1.0,
66,62.0,Ron Boone,33.0,LAL,SG,6.0,,106.0,3.0,0.395,0.0,0.175,4.5,6.6,5.7,7.8,2.2,0.0,23.2,21.2,-0.3,0.1,-0.2,-0.098,-5.2,-1.0,-6.2,-0.2,
67,62.0,Ron Boone,33.0,UTA,SG,75.0,,2286.0,12.5,0.506,0.057,0.216,2.7,8.2,5.5,19.3,2.0,0.1,16.1,21.5,0.7,0.5,1.2,0.026,-1.7,-1.7,-3.3,-0.8,
68,63.0,Bob Wilkerson,25.0,DEN,SF,75.0,,2381.0,10.9,0.458,0.033,0.216,3.6,10.3,6.9,14.7,1.8,0.6,14.6,21.7,-1.2,1.4,0.2,0.004,-2.8,-1.1,-3.8,-1.1,
69,64.0,John Long,23.0,DET,SG,69.0,,2364.0,16.4,0.535,0.01,0.167,6.7,8.3,7.5,13.0,2.4,0.6,14.2,23.7,2.4,1.2,3.6,0.072,0.4,-0.8,-0.4,1.0,
70,65.0,Ben Poquette,24.0,UTA,C,82.0,,2349.0,14.0,0.572,0.004,0.295,6.4,20.9,13.9,7.7,0.9,3.9,13.9,13.6,3.0,1.8,4.9,0.099,-0.7,0.6,-0.1,1.1,
