,Player,Team,G,Par,Stocks,eFG%,MP,PER,TS%,WS,BPM,VORP,Team_Win%,Team_G,Share,Games_Played_PCT,Year
23,Jamaal Wilkes,Los Angeles Lakers,82.0,29.4,1.9,0.536,3111.0,17.6,0.563,10.0,1.3,2.6,0.7317,82.0,0,1.0,1980
24,Calvin Natt,Portland Trail Blazers,78.0,31.0,1.7,0.48,2857.0,17.0,0.524,7.1,0.4,1.8,0.4634,82.0,0,0.9512,1980
25,John Drew,Atlanta Hawks,80.0,26.7,1.4,0.453,2306.0,17.8,0.532,6.4,-0.3,1.0,0.6098,82.0,0,0.9756,1980
26,John Long,Detroit Pistons,69.0,27.3,2.3,0.506,2364.0,16.4,0.535,3.6,-0.4,1.0,0.1951,82.0,0,0.8415,1980
27,Bob Lanier,Milwaukee Bucks,63.0,30.9,2.6,0.538,2131.0,20.4,0.592,7.4,3.1,2.8,0.5976,82.0,0,0.7683,1980
28,Mickey Johnson,Indiana Pacers,82.0,31.6,3.3,0.465,2647.0,20.3,0.528,7.3,2.8,3.2,0.4512,82.0,0,1.0,1980
29,Toby Knight,New York Knicks,81.0,27.1,2.5,0.529,2945.0,16.4,0.561,7.3,0.4,1.8,0.4756,82.0,0,0.9878,1980
30,Dennis Johnson,Seattle SuperSonics,81.0,28.2,2.8,0.426,2937.0,15.9,0.489,7.4,1.3,2.5,0.6829,82.0,0.009,0.9878,1980
33,Eddie Johnson,Atlanta Hawks,79.0,25.7,1.8,0.489,2622.0,18.0,0.538,8.2,2.8,3.2,0.6098,82.0,0,0.9634,1980
35,Magic Johnson,Los Angeles Lakers,77.0,33.0,2.9,0.534,2795.0,20.6,0.602,10.5,4.8,4.8,0.7317,82.0,0,0.939,1980
37,James Silas,San Antonio Spurs,77.0,24.4,1.0,0.514,2293.0,16.7,0.585,5.5,-0.5,0.9,0.5,82.0,0,0.939,1980
38,Junior Bridgeman,Milwaukee Bucks,81.0,24.2,1.4,0.48,2316.0,17.1,0.523,6.1,0.3,1.4,0.5976,82.0,0,0.9878,1980
39,Norm Nixon,Los Angeles Lakers,82.0,28.2,2.0,0.517,3226.0,14.9,0.548,6.7,-0.7,1.1,0.7317,82.0,0,1.0,1980
40,Randy Smith,Cleveland Cavaliers,82.0,25.1,1.6,0.456,2677.0,15.2,0.497,4.2,-0.3,1.2,0.4512,82.0,0,1.0,1980
42,Truck Robinson,Phoenix Suns,82.0,28.4,1.4,0.512,2710.0,15.3,0.553,6.0,-1.7,0.2,0.6707,82.0,0,1.0,1980
43,Robert Parish,Golden State Warriors,72.0,29.6,2.4,0.507,2119.0,20.0,0.541,4.6,0.4,1.3,0.2927,82.0,0,0.878,1980
45,Alex English,Denver Nuggets,78.0,27.6,1.7,0.498,2401.0,18.0,0.536,5.3,0.4,1.5,0.3659,82.0,0,0.9512,1980
46,Cedric Maxwell,Boston Celtics,80.0,28.2,1.8,0.609,2744.0,19.0,0.679,12.2,3.5,3.8,0.7439,82.0,0,0.9756,1980
47,Dan Roundfield,Atlanta Hawks,81.0,29.1,2.9,0.499,2588.0,19.7,0.551,9.1,2.9,3.2,0.6098,82.0,0.009,0.9878,1980
48,Tom Owens,Portland Trail Blazers,76.0,26.5,1.3,0.514,2337.0,18.1,0.552,6.9,1.1,1.9,0.4634,82.0,0,0.9268,1980
49,Dave Greenwood,Chicago Bulls,82.0,27.9,2.3,0.474,2791.0,16.2,0.541,6.5,-0.3,1.2,0.3659,82.0,0,1.0,1980
51,Brian Winters,Milwaukee Bucks,80.0,23.5,1.7,0.496,2623.0,14.8,0.534,6.2,0.2,1.4,0.5976,82.0,0,0.9756,1980
52,Johnny Davis,Indiana Pacers,82.0,24.1,1.6,0.43,2912.0,13.6,0.495,4.4,-2.0,0.0,0.4512,82.0,0,1.0,1980
53,Ron Brewer,Portland Trail Blazers,82.0,20.9,1.8,0.466,2815.0,13.2,0.503,4.3,-1.2,0.6,0.4634,82.0,0,1.0,1980
54,James Edwards,Indiana Pacers,82.0,24.2,2.0,0.512,2314.0,17.6,0.545,6.7,-0.5,0.9,0.4512,82.0,0,1.0,1980
55,Greg Ballard,Washington Bullets,82.0,25.3,1.5,0.502,2438.0,18.1,0.532,6.9,2.0,2.5,0.4756,82.0,0,1.0,1980
57,Michael Ray Richardson,New York Knicks,82.0,32.0,3.6,0.485,3060.0,17.8,0.517,6.0,3.1,3.9,0.4756,82.0,0,1.0,1980
58,Dave Robisch,Cleveland Cavaliers,82.0,25.6,1.2,0.52,2670.0,17.2,0.578,8.6,1.8,2.6,0.4512,82.0,0,1.0,1980
59,Alvan Adams,Phoenix Suns,75.0,27.3,2.1,0.531,2168.0,19.2,0.571,7.0,3.6,3.1,0.6707,82.0,0,0.9146,1980
60,George McGinnis,Indiana Pacers,73.0,28.9,1.7,0.453,2208.0,15.2,0.487,1.9,-1.2,0.4,0.4512,82.0,0,0.8902,1980
62,Darryl Dawkins,Philadelphia 76ers,80.0,25.3,2.4,0.522,2541.0,14.6,0.548,5.7,-1.2,0.5,0.7195,82.0,0,0.9756,1980
63,Sonny Parker,Golden State Warriors,82.0,23.5,2.5,0.489,2849.0,16.2,0.537,6.8,1.8,2.7,0.2927,82.0,0,1.0,1980
65,Jack Sikma,Seattle SuperSonics,82.0,28.8,1.7,0.475,2793.0,16.5,0.526,8.6,1.8,2.7,0.6829,82.0,0,1.0,1980
66,Dave Cowens,Boston Celtics,66.0,25.4,1.9,0.453,2159.0,14.8,0.477,5.4,0.9,1.6,0.7439,82.0,0,0.8049,1980
68,Ricky Sobers,Chicago Bulls,82.0,22.4,1.9,0.48,2673.0,12.5,0.524,2.4,-1.9,0.1,0.3659,82.0,0,1.0,1980
70,Tiny Archibald,Boston Celtics,80.0,25.0,1.4,0.485,2864.0,15.3,0.574,8.9,1.1,2.3,0.7439,82.0,0.009,0.9756,1980
72,Terry Furlow,Utah Jazz,76.0,20.4,1.3,0.477,2122.0,16.0,0.521,2.8,-0.2,1.0,0.2927,82.0,0,0.9268,1980
75,Bob Wilkerson,Denver Nuggets,75.0,21.2,1.6,0.421,2381.0,10.9,0.458,0.2,-3.8,-1.1,0.3659,82.0,0,0.9146,1980
78,Lonnie Shelton,Seattle SuperSonics,76.0,23.2,2.2,0.531,2243.0,16.8,0.57,7.5,1.6,2.0,0.6829,82.0,0,0.9268,1980
81,Kermit Washington,Portland Trail Blazers,80.0,26.0,2.5,0.553,2657.0,18.2,0.584,9.1,1.9,2.6,0.4634,82.0,0,0.9756,1980
82,Eddie Jordan,New Jersey Nets,82.0,23.4,3.0,0.436,2657.0,14.4,0.481,4.1,0.6,1.8,0.4146,82.0,0,1.0,1980
84,Bobby Jones,Philadelphia 76ers,81.0,20.4,2.8,0.532,2125.0,18.5,0.59,8.1,3.3,2.8,0.7195,82.0,0,0.9878,1980
85,Robert Reid,Houston Rockets,76.0,22.0,2.5,0.487,2304.0,15.3,0.52,4.9,1.4,2.0,0.5,82.0,0,0.9268,1980
86,John Lucas,Golden State Warriors,80.0,22.9,1.7,0.475,2763.0,15.3,0.528,5.9,0.4,1.7,0.2927,82.0,0,0.9756,1980
87,Ron Boone,Utah Jazz,81.0,19.0,1.2,0.453,2392.0,12.1,0.501,1.0,-3.5,-1.0,0.2927,82.0,0,0.9878,1980
89,Terry Tyler,Detroit Pistons,82.0,21.5,4.0,0.466,2670.0,14.2,0.499,3.4,-0.3,1.2,0.1951,82.0,0,1.0,1980
90,Dave Meyers,Milwaukee Bucks,79.0,20.6,1.4,0.481,2204.0,13.3,0.509,3.9,-0.8,0.7,0.5976,82.0,0,0.9634,1980
94,Mike Bantom,Indiana Pacers,77.0,21.3,1.7,0.506,2330.0,13.7,0.533,3.9,-0.7,0.7,0.4512,82.0,0,0.939,1980
96,Allan Bristow,Utah Jazz,82.0,22.0,1.2,0.482,2304.0,16.6,0.534,4.4,0.6,1.5,0.2927,82.0,0,1.0,1980
100,Tom Boswell,Utah Jazz,79.0,19.0,0.9,0.569,2077.0,14.3,0.616,3.7,-1.8,0.1,0.2927,82.0,0,0.9634,1980
101,Maurice Cheeks,Philadelphia 76ers,79.0,21.9,2.7,0.543,2623.0,15.9,0.589,7.9,2.4,2.9,0.7195,82.0,0,0.9634,1980
103,John Roche,Denver Nuggets,82.0,17.7,1.1,0.511,2286.0,13.9,0.562,4.2,-1.0,0.6,0.3659,82.0,0,1.0,1980
106,John Johnson,Seattle SuperSonics,81.0,21.8,1.3,0.488,2533.0,13.3,0.532,4.9,0.3,1.5,0.6829,82.0,0,0.9878,1980
108,Chris Ford,Boston Celtics,73.0,16.6,1.9,0.515,2115.0,13.0,0.537,5.6,2.0,2.1,0.7439,82.0,0,0.8902,1980
111,Allen Leavell,Houston Rockets,77.0,18.7,2.0,0.505,2123.0,15.1,0.56,4.0,1.1,1.7,0.5,82.0,0,0.939,1980
114,Jim Chones,Los Angeles Lakers,82.0,19.3,1.5,0.489,2394.0,11.3,0.521,3.5,-2.4,-0.2,0.7317,82.0,0,1.0,1980
115,Mark Olberding,San Antonio Spurs,75.0,20.6,1.2,0.478,2111.0,12.4,0.546,3.1,-1.0,0.5,0.5,82.0,0,0.9146,1980
118,Jo Jo White,Golden State Warriors,78.0,15.3,1.3,0.477,2052.0,11.2,0.509,1.5,-2.4,-0.2,0.2927,82.0,0,0.9512,1980
120,Wes Unseld,Washington Bullets,82.0,27.5,1.5,0.514,2973.0,15.4,0.545,8.4,2.5,3.3,0.4756,82.0,0,1.0,1980
123,Foots Walker,Cleveland Cavaliers,76.0,21.2,2.2,0.455,2422.0,15.3,0.527,6.1,1.9,2.4,0.4512,82.0,0,0.9268,1980
130,Billy Paultz,Houston Rockets,84.0,18.3,1.8,0.486,2193.0,13.9,0.507,4.0,0.3,1.3,0.5,82.0,0,1.0244,1980
133,Henry Bibby,Philadelphia 76ers,82.0,15.2,0.9,0.41,2035.0,11.1,0.491,3.4,-2.2,-0.1,0.7195,82.0,0,1.0,1980
138,Ben Poquette,Utah Jazz,82.0,17.3,2.5,0.523,2349.0,14.0,0.572,4.9,-0.1,1.1,0.2927,82.0,0,1.0,1980
139,Tree Rollins,Atlanta Hawks,82.0,19.2,3.7,0.558,2123.0,18.9,0.598,9.2,4.0,3.2,0.6098,82.0,0,1.0,1980
149,Dudley Bradley,Indiana Pacers,82.0,14.2,3.2,0.453,2027.0,13.5,0.502,3.1,1.0,1.5,0.4512,82.0,0,1.0,1980
155,Don Buse,Phoenix Suns,81.0,14.6,1.7,0.459,2499.0,10.7,0.485,4.6,0.2,1.4,0.6707,82.0,0,0.9878,1980
160,Caldwell Jones,Philadelphia 76ers,80.0,21.4,2.5,0.436,2771.0,9.7,0.482,3.9,-1.6,0.2,0.7195,82.0,0,0.9756,1980
173,Jan van Breda Kolff,New Jersey Nets,82.0,15.0,2.1,0.471,2399.0,9.5,0.533,3.9,-0.4,1.0,0.4146,82.0,0,1.0,1980
185,Armond Hill,Atlanta Hawks,79.0,13.2,1.5,0.412,2092.0,9.2,0.484,2.5,-2.0,0.0,0.6098,82.0,0,0.9634,1980
