,Player,Team,G,PTS,AST,TRB,Stocks,eFG%,MP,PER,TS%,USG%,WS,BPM,VORP,Team_Win%,Team_G,Share,Games_Played_PCT,Year
14,Xavier McDaniel,Seattle SuperSonics,82.0,23.0,2.5,8.6,2.0,0.51,3031.0,18.7,0.538,25.8,7.4,0.8,2.1,0.4756,82.0,0,1.0,1987
15,Ron Harper,Cleveland Cavaliers,82.0,22.9,4.8,4.8,3.5,0.461,3064.0,17.2,0.503,28.9,4.2,1.8,3.0,0.378,82.0,0,1.0,1987
17,Larry Nance,Phoenix Suns,69.0,22.5,3.4,8.7,3.3,0.551,2569.0,22.2,0.607,22.6,10.2,5.0,4.5,0.439,82.0,0,0.8415,1987
18,Jeff Malone,Washington Bullets,80.0,22.0,3.7,2.7,1.1,0.458,2763.0,17.0,0.518,27.3,5.6,-0.1,1.4,0.5122,82.0,0,0.9756,1987
19,Clyde Drexler,Portland Trail Blazers,82.0,21.7,6.9,6.3,3.4,0.506,3114.0,20.2,0.552,23.6,10.3,4.9,5.4,0.5976,82.0,0,1.0,1987
20,Karl Malone,Utah Jazz,82.0,21.7,1.9,10.4,2.0,0.512,2857.0,18.0,0.536,26.3,6.9,0.3,1.7,0.5366,82.0,0.004,1.0,1987
21,Adrian Dantley,Detroit Pistons,81.0,21.5,2.0,4.1,0.9,0.534,2736.0,18.6,0.614,23.7,10.3,2.1,2.9,0.6341,82.0,0,0.9878,1987
22,Patrick Ewing,New York Knicks,63.0,21.5,1.7,8.8,3.7,0.503,2206.0,18.9,0.549,27.7,3.5,0.4,1.3,0.2927,82.0,0,0.7683,1987
23,Joe Barry Carroll,Golden State Warriors,81.0,21.2,2.6,7.3,2.6,0.472,2724.0,18.4,0.521,27.8,4.6,0.7,1.8,0.5122,82.0,0.001,0.9878,1987
24,Rolando Blackman,Dallas Mavericks,80.0,21.0,3.3,3.5,1.1,0.497,2758.0,18.1,0.569,24.3,8.0,1.0,2.1,0.6707,82.0,0.001,0.9756,1987
25,Terry Cummings,Milwaukee Bucks,82.0,20.8,2.8,8.5,2.6,0.511,2770.0,20.5,0.536,26.1,8.8,3.3,3.7,0.6098,82.0,0,1.0,1987
26,Orlando Woolridge,New Jersey Nets,75.0,20.7,3.5,4.9,1.8,0.522,2638.0,17.6,0.59,23.4,6.8,2.1,2.7,0.2927,82.0,0,0.9146,1987
27,Isiah Thomas,Detroit Pistons,81.0,20.6,10.0,3.9,2.1,0.47,3013.0,18.8,0.528,25.9,7.6,3.3,4.0,0.6341,82.0,0.022,0.9878,1987
28,Reggie Theus,Sacramento Kings,79.0,20.3,8.8,3.4,1.2,0.479,2872.0,17.9,0.555,24.1,6.2,0.9,2.1,0.3537,82.0,0,0.9634,1987
29,Ricky Pierce,Milwaukee Bucks,79.0,19.5,1.8,3.4,1.1,0.535,2505.0,18.5,0.606,22.7,9.4,2.0,2.5,0.6098,82.0,0,0.9634,1987
30,James Worthy,Los Angeles Lakers,82.0,19.4,2.8,5.7,2.3,0.539,2819.0,18.4,0.578,22.3,9.3,2.6,3.3,0.7927,82.0,0,1.0,1987
31,Gerald Wilkins,New York Knicks,80.0,19.1,4.4,3.7,1.3,0.496,2758.0,16.2,0.527,25.2,3.3,0.0,1.4,0.2927,82.0,0,0.9756,1987
32,Fat Lever,Denver Nuggets,82.0,18.9,8.0,8.9,2.9,0.477,3054.0,20.8,0.515,21.1,9.7,5.0,5.4,0.4512,82.0,0.014,1.0,1987
33,Otis Thorpe,Sacramento Kings,82.0,18.9,2.5,10.0,1.3,0.54,2956.0,18.0,0.6,20.0,9.0,1.2,2.4,0.3537,82.0,0,1.0,1987
34,Sleepy Floyd,Golden State Warriors,82.0,18.8,10.3,3.3,2.0,0.524,3064.0,20.2,0.608,20.3,10.0,4.3,4.9,0.5122,82.0,0,1.0,1987
35,Chuck Person,Indiana Pacers,82.0,18.8,3.6,8.3,1.3,0.486,2956.0,15.6,0.518,24.0,5.4,0.3,1.7,0.5,82.0,0,1.0,1987
36,Eddie Johnson,Sacramento Kings,81.0,18.7,3.1,4.4,0.7,0.477,2457.0,16.2,0.523,26.2,4.3,-0.7,0.9,0.3537,82.0,0,0.9878,1987
38,Buck Williams,New Jersey Nets,82.0,18.0,1.6,12.5,2.1,0.557,2976.0,17.6,0.616,20.0,7.9,0.5,1.9,0.2927,82.0,0,1.0,1987
39,Alvin Robertson,San Antonio Spurs,81.0,17.7,5.2,5.2,3.6,0.471,2697.0,18.5,0.51,24.5,5.3,3.0,3.4,0.3415,82.0,0,0.9878,1987
40,Kareem Abdul-Jabbar,Los Angeles Lakers,78.0,17.5,2.6,6.7,1.8,0.564,2441.0,17.9,0.597,22.1,7.5,1.6,2.2,0.7927,82.0,0,0.9512,1987
43,Robert Parish,Boston Celtics,80.0,17.5,2.2,10.6,2.6,0.556,2995.0,17.7,0.588,19.7,9.2,1.2,2.4,0.7195,82.0,0.004,0.9756,1987
44,Mike Woodson,Los Angeles Clippers,74.0,17.1,2.6,2.2,1.6,0.452,2126.0,13.9,0.502,26.7,0.9,-2.5,-0.2,0.1463,82.0,0,0.9024,1987
45,Byron Scott,Los Angeles Lakers,82.0,17.0,3.4,3.5,1.7,0.517,2729.0,16.0,0.561,20.6,7.7,1.1,2.1,0.7927,82.0,0,1.0,1987
47,Steve Johnson,Portland Trail Blazers,79.0,16.8,2.0,7.2,1.6,0.556,2345.0,15.1,0.602,23.1,4.4,-1.4,0.3,0.5976,82.0,0.005,0.9634,1987
50,Mike Gminski,New Jersey Nets,72.0,16.4,1.4,8.8,1.7,0.457,2272.0,17.0,0.531,22.0,5.4,0.4,1.4,0.2927,82.0,0,0.878,1987
51,Kevin Willis,Atlanta Hawks,81.0,16.1,0.8,10.5,1.6,0.537,2626.0,17.4,0.57,20.6,8.6,0.3,1.5,0.6951,82.0,0,0.9878,1987
53,Derek Harper,Dallas Mavericks,77.0,16.0,7.9,2.6,2.5,0.539,2556.0,20.0,0.561,19.6,9.4,5.2,4.6,0.6707,82.0,0,0.939,1987
55,Michael Cage,Los Angeles Clippers,80.0,15.7,1.6,11.5,2.0,0.521,2922.0,17.1,0.579,17.1,7.2,-0.2,1.3,0.1463,82.0,0,0.9756,1987
56,Brad Daugherty,Cleveland Cavaliers,80.0,15.7,3.8,8.1,1.4,0.538,2695.0,15.6,0.579,19.8,6.0,0.8,1.9,0.378,82.0,0,0.9756,1987
57,Vinnie Johnson,Detroit Pistons,78.0,15.7,3.8,3.3,1.4,0.464,2166.0,17.0,0.494,25.7,4.8,1.6,1.9,0.6341,82.0,0,0.9512,1987
58,Maurice Cheeks,Philadelphia 76ers,68.0,15.6,7.9,3.2,2.8,0.529,2624.0,18.3,0.579,17.4,7.9,3.2,3.4,0.5488,82.0,0,0.8293,1987
60,Bill Laimbeer,Detroit Pistons,82.0,15.4,1.8,11.6,1.7,0.504,2854.0,17.4,0.559,17.7,10.5,2.3,3.0,0.6341,82.0,0,1.0,1987
61,John Long,Indiana Pacers,80.0,15.2,3.2,2.7,1.3,0.427,2265.0,13.8,0.476,26.4,2.1,-1.6,0.1,0.5,82.0,0,0.9756,1987
62,Chris Mullin,Golden State Warriors,82.0,15.1,3.2,2.2,1.6,0.524,2377.0,15.8,0.58,20.8,5.2,0.7,1.6,0.5122,82.0,0,1.0,1987
64,Herb Williams,Indiana Pacers,74.0,14.9,2.4,7.3,2.1,0.48,2526.0,14.1,0.521,19.9,4.7,-0.2,1.1,0.5,82.0,0,0.9024,1987
65,Danny Ainge,Boston Celtics,71.0,14.8,5.6,3.4,1.6,0.536,2499.0,15.2,0.574,18.0,6.7,1.2,2.0,0.7195,82.0,0,0.8659,1987
66,Sam Perkins,Dallas Mavericks,80.0,14.8,1.8,7.7,2.4,0.492,2687.0,15.9,0.545,18.5,7.5,1.2,2.2,0.6707,82.0,0,0.9756,1987
68,Hot Rod Williams,Cleveland Cavaliers,80.0,14.6,1.9,7.9,2.8,0.485,2714.0,16.2,0.544,17.9,7.5,1.4,2.3,0.378,82.0,0,0.9756,1987
69,Charles Oakley,Chicago Bulls,82.0,14.5,3.6,13.1,1.4,0.45,2980.0,14.2,0.493,21.3,3.5,-2.0,0.0,0.4878,82.0,0,1.0,1987
70,Wayman Tisdale,Indiana Pacers,81.0,14.5,1.4,5.9,0.9,0.513,2159.0,16.3,0.558,23.0,5.6,-0.6,0.7,0.5,82.0,0,0.9878,1987
71,Rodney McCray,Houston Rockets,81.0,14.4,5.4,7.1,1.8,0.552,3136.0,15.7,0.612,15.2,9.4,2.6,3.7,0.5122,82.0,0,0.9878,1987
72,Roy Hinson,Philadelphia 76ers,76.0,13.9,0.8,6.4,2.7,0.478,2489.0,13.5,0.54,19.1,4.5,-2.2,-0.1,0.5488,82.0,0,0.9268,1987
73,Paul Pressey,Milwaukee Bucks,61.0,13.9,7.2,4.9,2.6,0.49,2057.0,16.7,0.556,18.8,5.5,3.5,2.9,0.6098,82.0,0,0.7439,1987
74,Thurl Bailey,Utah Jazz,81.0,13.8,1.3,5.3,1.6,0.447,2155.0,13.9,0.49,23.2,3.1,-1.3,0.4,0.5366,82.0,0,0.9878,1987
75,Robert Reid,Houston Rockets,75.0,13.7,4.3,3.9,1.3,0.444,2594.0,11.4,0.475,18.7,4.1,-1.5,0.3,0.5122,82.0,0,0.9146,1987
76,Dennis Johnson,Boston Celtics,79.0,13.4,7.5,3.3,1.6,0.448,2933.0,13.2,0.499,18.0,5.2,-0.4,1.2,0.7195,82.0,0,0.9634,1987
78,Steve Stipanovich,Indiana Pacers,81.0,13.2,2.2,8.3,2.5,0.503,2761.0,15.9,0.582,15.9,9.0,1.8,2.6,0.5,82.0,0,0.9878,1987
79,Terry Catledge,Washington Bullets,78.0,13.1,0.7,7.2,0.8,0.495,2149.0,14.2,0.522,21.1,3.6,-2.7,-0.4,0.5122,82.0,0,0.9512,1987
80,Terry Porter,Portland Trail Blazers,80.0,13.1,8.9,4.2,2.1,0.497,2714.0,16.2,0.57,17.0,6.8,1.9,2.7,0.5976,82.0,0,0.9756,1987
82,Tim McCormick,Philadelphia 76ers,81.0,12.8,1.4,7.5,1.2,0.545,2817.0,12.9,0.593,15.3,6.0,-1.7,0.2,0.5488,82.0,0,0.9878,1987
83,Doc Rivers,Atlanta Hawks,82.0,12.8,10.0,3.6,2.5,0.454,2590.0,19.9,0.553,18.6,10.3,6.0,5.3,0.6951,82.0,0,1.0,1987
85,Jack Sikma,Milwaukee Bucks,82.0,12.7,2.5,10.0,2.2,0.463,2536.0,16.0,0.533,18.4,7.4,1.1,2.0,0.6098,82.0,0,1.0,1987
86,Randy Wittman,Atlanta Hawks,71.0,12.7,3.0,1.7,0.7,0.505,2049.0,13.0,0.531,18.8,4.2,-0.6,0.7,0.6951,82.0,0,0.8659,1987
89,Jerome Kersey,Portland Trail Blazers,82.0,12.3,2.4,6.0,2.4,0.51,2088.0,16.9,0.565,19.6,6.4,2.0,2.1,0.5976,82.0,0,1.0,1987
90,Darrell Walker,Denver Nuggets,81.0,12.2,3.5,4.0,2.0,0.482,2020.0,15.8,0.547,20.7,3.8,0.4,1.3,0.4512,82.0,0,0.9878,1987
93,Vern Fleming,Indiana Pacers,82.0,12.0,5.8,4.1,1.5,0.51,2549.0,15.8,0.57,16.8,7.0,1.9,2.5,0.5,82.0,0,1.0,1987
94,Joe Dumars,Detroit Pistons,79.0,11.8,4.5,2.1,1.2,0.499,2439.0,11.9,0.543,17.1,4.2,-1.1,0.6,0.6341,82.0,0,0.9634,1987
95,Phil Hubbard,Cleveland Cavaliers,68.0,11.8,2.0,5.7,1.1,0.531,2083.0,11.8,0.555,16.9,3.3,-1.9,0.1,0.378,82.0,0,0.8293,1987
97,Dave Greenwood,San Antonio Spurs,79.0,11.6,3.0,9.9,1.5,0.515,2587.0,15.2,0.58,14.8,6.2,0.0,1.3,0.3415,82.0,0,0.9634,1987
98,Alton Lister,Seattle SuperSonics,75.0,11.6,1.5,9.4,2.8,0.504,2288.0,14.0,0.542,16.7,4.1,-1.0,0.6,0.4756,82.0,0,0.9146,1987
99,Benoit Benjamin,Los Angeles Clippers,72.0,11.5,1.9,8.1,3.4,0.449,2230.0,12.6,0.5,18.1,1.1,-2.1,-0.1,0.1463,82.0,0,0.878,1987
101,Artis Gilmore,San Antonio Spurs,82.0,11.4,1.8,7.1,1.7,0.597,2405.0,14.2,0.634,15.3,4.9,-1.0,0.6,0.3415,82.0,0,1.0,1987
103,Tony Brown,New Jersey Nets,77.0,11.3,3.4,2.8,1.4,0.445,2339.0,9.7,0.485,18.2,1.3,-2.8,-0.5,0.2927,82.0,0,0.939,1987
104,Jay Humphries,Phoenix Suns,82.0,11.3,7.7,3.2,1.5,0.48,2579.0,14.2,0.532,16.7,4.5,-0.7,0.8,0.439,82.0,0,1.0,1987
105,John Paxson,Chicago Bulls,82.0,11.3,5.7,1.7,0.9,0.52,2689.0,12.8,0.547,15.0,6.0,-1.4,0.4,0.4878,82.0,0,1.0,1987
106,Jim Petersen,Houston Rockets,82.0,11.3,1.5,6.8,1.7,0.511,2403.0,12.7,0.545,17.0,4.7,-1.3,0.5,0.5122,82.0,0,1.0,1987
111,LaSalle Thompson,Sacramento Kings,82.0,11.1,1.5,8.4,2.3,0.481,2166.0,15.7,0.528,18.6,4.5,-0.4,0.8,0.3537,82.0,0,1.0,1987
113,Gerald Henderson,New York Knicks,74.0,10.9,6.4,2.4,1.5,0.456,2045.0,14.5,0.519,19.2,2.9,-0.2,0.9,0.2927,82.0,0,0.9024,1987
115,James Donaldson,Dallas Mavericks,82.0,10.8,0.8,11.9,2.3,0.586,3028.0,15.3,0.658,10.5,10.4,1.7,2.8,0.6707,82.0,0,1.0,1987
116,A.C. Green,Los Angeles Lakers,79.0,10.8,1.1,7.8,1.9,0.538,2240.0,15.7,0.599,14.7,7.6,1.0,1.7,0.7927,82.0,0,0.9634,1987
117,Craig Hodges,Milwaukee Bucks,78.0,10.8,3.1,1.8,1.1,0.524,2147.0,11.9,0.567,16.6,4.3,-0.3,0.9,0.6098,82.0,0,0.9512,1987
118,John Bagley,Cleveland Cavaliers,72.0,10.7,5.3,3.5,1.4,0.447,2182.0,12.1,0.485,17.5,2.6,-1.3,0.4,0.378,82.0,0,0.878,1987
121,Michael Cooper,Los Angeles Lakers,82.0,10.5,4.5,3.1,1.5,0.498,2253.0,14.0,0.536,16.3,6.1,2.1,2.3,0.7927,82.0,0,1.0,1987
122,Ed Pinckney,Phoenix Suns,80.0,10.5,1.5,7.3,1.8,0.584,2250.0,15.2,0.644,14.2,6.2,0.7,1.5,0.439,82.0,0,0.9756,1987
134,Rickey Green,Utah Jazz,81.0,9.6,6.7,2.0,1.4,0.473,2090.0,15.9,0.531,16.5,5.6,1.5,1.9,0.5366,82.0,0,0.9878,1987
143,Larry Smith,Golden State Warriors,80.0,8.8,1.2,11.5,1.6,0.546,2374.0,14.2,0.561,13.0,5.4,-1.1,0.6,0.5122,82.0,0,0.9756,1987
155,Dave Corzine,Chicago Bulls,82.0,8.3,2.5,6.6,1.6,0.475,2287.0,12.8,0.505,14.6,4.2,-0.4,0.9,0.4878,82.0,0,1.0,1987
168,Mark Eaton,Utah Jazz,79.0,7.7,1.3,8.8,4.6,0.4,2505.0,11.1,0.448,13.0,3.6,-0.7,0.8,0.5366,82.0,0,0.9634,1987
