,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Unnamed: 11_level_0,Unnamed: 12_level_0,Unnamed: 13_level_0,Unnamed: 14_level_0,Unnamed: 15_level_0,Unnamed: 16_level_0,Unnamed: 17_level_0,Offense Four Factors,Offense Four Factors,Offense Four Factors,Offense Four Factors,Unnamed: 22_level_0,Defense Four Factors,Defense Four Factors,Defense Four Factors,Defense Four Factors,Unnamed: 27_level_0,Unnamed: 28_level_0,Unnamed: 29_level_0,Unnamed: 30_level_0
,Rk,Team,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,Unnamed: 17_level_1,eFG%,TOV%,ORB%,FT/FGA,Unnamed: 22_level_1,eFG%,TOV%,DRB%,FT/FGA,Unnamed: 27_level_1,Arena,Attend.,Attend./G
0,1.0,Los Angeles Lakers*,27.8,65.0,17.0,62,20,9.3,-0.99,8.32,115.6,106.5,9.1,101.6,0.352,0.062,0.577,,0.528,14.0,34.1,0.278,,0.476,13.8,66.3,0.23,,The Forum,681207,16615
1,2.0,Atlanta Hawks*,26.1,57.0,25.0,59,23,7.23,-0.05,7.18,112.6,105.2,7.4,97.4,0.373,0.06,0.543,,0.49,13.3,37.2,0.283,,0.46,13.9,67.4,0.284,,Omni Coliseum,549526,13403
2,3.0,Boston Celtics*,29.4,59.0,23.0,57,25,6.65,-0.08,6.57,113.5,106.8,6.7,98.6,0.305,0.08,0.577,,0.532,14.0,29.0,0.247,,0.471,12.0,67.6,0.217,,Boston Garden,611222,14890
3,4.0,Dallas Mavericks*,26.4,55.0,27.0,56,26,6.3,-0.77,5.54,114.9,108.7,6.2,100.5,0.369,0.089,0.558,,0.503,12.3,33.8,0.291,,0.486,13.5,66.5,0.233,,Reunion Arena,696333,16984
4,5.0,Milwaukee Bucks*,27.7,50.0,32.0,51,31,3.91,0.12,4.04,109.5,105.6,3.9,100.3,0.35,0.079,0.539,,0.487,13.0,31.1,0.268,,0.479,16.0,66.1,0.307,,MECCA Arena,451797,11019
5,6.0,Detroit Pistons*,26.8,52.0,30.0,50,32,3.44,0.07,3.51,109.2,105.8,3.4,101.0,0.36,0.023,0.544,,0.492,14.5,34.7,0.275,,0.471,13.3,69.9,0.267,,Pontiac Silverdome,907520,22135
6,7.0,Portland Trail Blazers*,26.9,49.0,33.0,49,33,3.13,-0.57,2.57,111.5,108.6,2.9,105.0,0.404,0.047,0.566,,0.51,15.3,34.1,0.313,,0.493,14.8,66.6,0.265,,Memorial Coliseum,519306,12666
7,8.0,Houston Rockets*,26.1,42.0,40.0,44,38,1.0,-0.4,0.6,106.5,105.5,1.0,99.9,0.324,0.045,0.528,,0.483,14.3,33.5,0.24,,0.47,14.1,68.0,0.261,,The Summit,660175,16102
8,9.0,Chicago Bulls*,25.4,40.0,42.0,43,39,0.89,0.37,1.26,108.6,107.6,1.0,95.8,0.315,0.042,0.528,,0.478,13.4,35.0,0.245,,0.491,13.8,70.0,0.251,,Chicago Stadium,650818,15874
9,10.0,Utah Jazz*,26.9,44.0,38.0,42,40,0.4,-0.36,0.04,104.1,103.7,0.4,103.2,0.318,0.06,0.516,,0.473,14.1,31.2,0.231,,0.466,15.7,65.2,0.269,,Salt Palace,491382,11985
10,11.0,Seattle SuperSonics*,26.1,39.0,43.0,42,40,0.46,-0.39,0.08,110.7,110.3,0.4,101.8,0.345,0.077,0.543,,0.495,15.0,37.6,0.261,,0.486,13.5,66.0,0.296,,Seattle Center Coliseum,356352,8692
11,12.0,Philadelphia 76ers*,26.6,45.0,37.0,40,42,-0.2,0.31,0.11,108.3,108.5,-0.2,97.3,0.385,0.05,0.549,,0.497,16.1,34.9,0.29,,0.499,14.5,65.7,0.215,,The Spectrum,587748,14335
12,13.0,Indiana Pacers*,25.9,41.0,41.0,39,43,-0.65,0.47,-0.17,106.0,106.6,-0.6,98.8,0.296,0.043,0.525,,0.478,13.4,30.5,0.232,,0.487,14.9,68.8,0.281,,Market Square Arena,521007,12707
13,14.0,Denver Nuggets*,28.2,37.0,45.0,39,43,-0.87,-0.28,-1.14,109.3,110.2,-0.9,106.2,0.323,0.049,0.527,,0.478,11.8,32.2,0.248,,0.503,15.4,67.0,0.307,,McNichols Sports Arena,494943,12072
14,15.0,Washington Bullets*,25.9,42.0,40.0,37,45,-1.37,0.35,-1.02,105.7,107.0,-1.3,100.2,0.342,0.029,0.511,,0.457,13.3,34.5,0.262,,0.48,14.6,63.4,0.222,,Capital Centre,485316,11837
15,16.0,Golden State Warriors*,26.9,42.0,40.0,35,47,-2.34,-0.2,-2.54,108.9,111.2,-2.3,101.7,0.341,0.049,0.539,,0.487,13.7,32.5,0.266,,0.503,14.2,65.3,0.272,,Oakland-Alameda County Coliseum Arena,423997,10341
16,17.0,Phoenix Suns,26.0,36.0,46.0,35,47,-2.44,-0.19,-2.63,108.0,110.4,-2.4,102.0,0.348,0.035,0.55,,0.501,15.3,32.1,0.264,,0.502,14.4,65.7,0.265,,Arizona Veterans Memorial Coliseum,458347,11179
17,18.0,Sacramento Kings,26.3,29.0,53.0,33,49,-3.22,-0.12,-3.34,108.9,112.1,-3.2,101.3,0.334,0.041,0.535,,0.48,14.2,35.2,0.266,,0.498,12.4,67.8,0.257,,ARCO Arena (I),423653,10333
18,19.0,Cleveland Cavaliers,24.6,31.0,51.0,31,51,-3.82,0.63,-3.19,102.6,106.4,-3.8,101.3,0.359,0.047,0.519,,0.476,16.4,34.4,0.25,,0.484,14.2,65.9,0.224,,Coliseum at Richfield,447125,10905
19,20.0,New Jersey Nets,26.2,24.0,58.0,28,54,-5.05,0.63,-4.42,105.6,110.5,-4.9,101.8,0.368,0.063,0.54,,0.487,16.4,33.2,0.282,,0.488,13.8,68.1,0.33,,Brendan Byrne Arena,452704,11042
20,21.0,San Antonio Spurs,27.1,28.0,54.0,28,54,-5.1,0.01,-5.09,105.9,110.8,-4.9,101.7,0.307,0.054,0.525,,0.482,14.2,34.3,0.228,,0.514,14.5,68.1,0.244,,HemisFair Arena,341132,8320
21,22.0,New York Knicks,26.4,24.0,58.0,25,57,-6.27,0.85,-5.42,104.8,111.1,-6.3,98.5,0.336,0.053,0.528,,0.483,15.0,31.2,0.246,,0.497,14.6,61.9,0.27,,Madison Square Garden (IV),538048,13123
22,23.0,Los Angeles Clippers,26.2,12.0,70.0,16,66,-11.43,0.42,-11.0,101.2,112.3,-11.1,102.7,0.343,0.047,0.508,,0.457,15.0,31.8,0.255,,0.526,15.5,64.3,0.258,,Los Angeles Memorial Sports Arena,316140,7711
23,,League Average,26.6,,,41,41,0.0,-0.01,-0.01,108.3,108.3,,100.8,0.343,0.053,0.538,,0.488,14.3,33.4,0.262,,0.488,14.3,66.6,0.262,,,524600,12788
