,PLAYER_NAME,TEAM_ABBREVIATION,PIE
296,Josh Giddey,CHI,0.13
278,John Collins,UTA,0.129
351,Kyrie Irving,DAL,0.129
523,Trae Young,ATL,0.129
502,T.J. McConnell,IND,0.129
20,Amen Thompson,HOU,0.129
192,Immanuel Quickley,TOR,0.128
353,LaMelo Ball,CHA,0.127
84,Chris Duarte,CHI,0.127
554,Walker Kessler,UTA,0.127
545,Tyrese Maxey,PHI,0.127
535,Tristan Vukcevic,WAS,0.127
476,Rudy Gobert,MIN,0.126
135,Deni Avdija,POR,0.126
121,Darius Garland,CLE,0.126
83,Chris Boucher,TOR,0.126
132,Deandre Ayton,POR,0.125
412,N'Faly Dante,HOU,0.125
201,Isaiah Stevens,MIA,0.125
137,Dereck Lively II,DAL,0.124
261,Jaylin Williams,OKC,0.124
77,Cameron Johnson,BKN,0.124
249,Jaren Jackson Jr.,MEM,0.124
483,Sandro Mamukelashvili,SAS,0.124
306,Julius Randle,MIN,0.124
378,MarJon Beauchamp,NYK,0.123
542,Tyler Smith,MIL,0.123
386,Marvin Bagley III,MEM,0.123
82,Chet Holmgren,OKC,0.122
141,Devin Booker,PHX,0.122
432,Onyeka Okongwu,ATL,0.122
403,Mitchell Robinson,NYK,0.122
75,Cam Thomas,BKN,0.122
107,Daeqwon Plowden,ATL,0.122
56,Brandon Ingram,TOR,0.122
447,Patrick Baldwin Jr.,LAC,0.122
462,RJ Barrett,TOR,0.121
484,Santi Aldama,MEM,0.121
524,Trayce Jackson-Davis,GSW,0.12
58,Brandon Williams,DAL,0.119
126,De'Aaron Fox,SAS,0.119
298,Josh Hart,NYK,0.119
320,Kel'el Ware,MIA,0.119
335,Kevin Porter Jr.,MIL,0.119
133,Dejounte Murray,NOP,0.118
36,Austin Reaves,LAL,0.118
90,Clint Capela,ATL,0.117
505,Tari Eason,HOU,0.117
310,Jusuf Nurkić,CHA,0.116
452,Payton Pritchard,BOS,0.116
410,Moussa Diabaté,CHA,0.115
418,Nic Claxton,BKN,0.115
129,DeAndre Jordan,DEN,0.115
564,Zach LaVine,SAC,0.115
451,Paul Reed,DET,0.115
429,Obi Toppin,IND,0.115
328,Keshad Johnson,MIA,0.114
255,Jaylen Brown,BOS,0.114
336,Kevon Looney,GSW,0.114
369,Luke Kornet,BOS,0.114
53,Brandin Podziemski,GSW,0.114
390,Matisse Thybulle,POR,0.114
338,Khris Middleton,WAS,0.114
231,Jalen McDaniels,SAC,0.114
49,Bol Bol,PHX,0.114
374,Malcolm Brogdon,WAS,0.113
81,Charles Bassey,SAS,0.113
130,DeMar DeRozan,SAC,0.112
238,Jamal Murray,DEN,0.111
228,Jalen Green,HOU,0.111
563,Zach Edey,MEM,0.111
154,Drew Eubanks,LAC,0.111
463,RayJ Dennis,IND,0.11
285,Jonathan Kuminga,GSW,0.11
514,Thomas Bryant,IND,0.11
416,Naz Reid,MIN,0.11
427,Norman Powell,LAC,0.11
533,Trey Murphy III,NOP,0.11
525,Tre Jones,CHI,0.11
22,Andre Drummond,PHI,0.109
333,Kevin Love,MIA,0.109
500,Steven Adams,HOU,0.109
76,Cam Whitmore,HOU,0.108
50,Bones Hyland,MIN,0.108
55,Brandon Clarke,MEM,0.108
284,Jonathan Isaac,ORL,0.108
254,Jay Huff,MEM,0.108
346,Kyle Anderson,MIA,0.108
210,Jabari Walker,POR,0.107
419,Nick Richards,PHX,0.107
292,Jordan Poole,WAS,0.107
234,Jalen Suggs,ORL,0.107
487,Scotty Pippen Jr.,MEM,0.106
139,Derrick White,BOS,0.106
450,Paul George,PHI,0.106
247,Jared McCain,PHI,0.106
248,Jared Rhoden,TOR,0.106
265,Jeff Dowtin Jr.,PHI,0.106
99,Collin Sexton,UTA,0.106
356,Larry Nance Jr.,ATL,0.106
26,Anfernee Simons,POR,0.106
562,Zach Collins,CHI,0.106
6,Aaron Wiggins,OKC,0.105
95,Cole Anthony,MEM,0.105
98,Collin Gillespie,PHX,0.105
458,Quentin Grimes,PHI,0.105
414,Naji Marshall,DAL,0.105
508,Taze Moore,POR,0.105
25,Andrew Wiggins,MIA,0.105
148,Donovan Clingan,POR,0.105
3,Aaron Gordon,DEN,0.104
332,Kevin Knox II,GSW,0.104
35,Ausar Thompson,DET,0.104
177,Gary Payton II,GSW,0.104
41,Ben Simmons,LAC,0.103
411,Myles Turner,IND,0.103
357,Lauri Markkanen,UTA,0.103
91,Coby White,CHI,0.103
347,Kyle Filipowski,UTA,0.103
321,Keldon Johnson,SAS,0.103
86,Chris Paul,SAS,0.102
417,Neemias Queta,BOS,0.102
489,Shaedon Sharpe,POR,0.102
287,Jordan Clarkson,UTA,0.102
246,Jared Butler,PHI,0.102
13,Alex Caruso,OKC,0.101
397,Michael Porter Jr.,DEN,0.101
52,Branden Carlson,OKC,0.101
127,De'Andre Hunter,CLE,0.101
527,Trendon Watford,BKN,0.101
212,Jackson Rowe,GSW,0.101
269,Jeremy Sochan,SAS,0.101
307,Justin Champagnie,WAS,0.101
367,Luka Garza,MIN,0.101
404,Mo Bamba,NOP,0.1
150,Donte DiVincenzo,MIN,0.1
221,Jahmir Young,CHI,0.1
300,Josh Okogie,CHA,0.1
64,Bruno Fernando,TOR,0.1
517,Tobias Harris,DET,0.1
57,Brandon Miller,CHA,0.1
200,Isaiah Mobley,PHI,0.099
161,Dyson Daniels,ATL,0.099
215,Jaden Ivey,DET,0.099
547,Tyus Jones,PHX,0.099
555,Wendell Carter Jr.,ORL,0.099
377,Malik Monk,SAC,0.099
85,Chris Livingston,MIL,0.099
322,Kelly Olynyk,NOP,0.098
388,Mason Plumlee,PHX,0.098
222,Jaime Jaquez Jr.,MIA,0.098
526,Tre Mann,CHA,0.098
424,Nikola Jović,MIA,0.098
104,D'Angelo Russell,BKN,0.098
253,Jaxson Hayes,LAL,0.097
275,Jock Landale,HOU,0.097
68,CJ McCollum,NOP,0.097
439,P.J. Washington,DAL,0.097
202,Isaiah Stewart,DET,0.096
413,Nae'Qwan Tomlin,CLE,0.096
405,Monte Morris,PHX,0.096
87,Christian Braun,DEN,0.096
315,Karlo Matković,NOP,0.096
299,Josh Minott,MIN,0.095
381,Marcus Sasser,DET,0.095
198,Isaiah Jackson,IND,0.095
47,Bobi Klintman,DET,0.095
461,Quinten Post,GSW,0.095
279,John Konchar,MEM,0.094
79,Caris LeVert,ATL,0.094
324,Kenrich Williams,OKC,0.093
368,Luke Kennard,MEM,0.093
171,Fred VanVleet,HOU,0.093
478,Russell Westbrook,DEN,0.093
209,Jabari Smith Jr.,HOU,0.093
337,Keyonte George,UTA,0.093
9,Adem Bona,PHI,0.093
446,Pat Spencer,GSW,0.093
51,Bradley Beal,PHX,0.093
428,OG Anunoby,NYK,0.093
494,Skal Labissiere,SAC,0.092
165,Emanuel Miller,CHI,0.092
185,Guerschon Yabusele,PHI,0.092
187,Harrison Barnes,SAS,0.092
457,Precious Achiuwa,NYK,0.092
143,Devin Vassell,SAS,0.092
42,Bennedict Mathurin,IND,0.092
399,Mike Conley,MIN,0.092
11,Al Horford,BOS,0.091
102,Craig Porter Jr.,CLE,0.091
128,De'Anthony Melton,BKN,0.091
136,Dennis Schröder,DET,0.091
363,Lonnie Walker IV,PHI,0.091
376,Malik Beasley,DET,0.091
294,Jose Alvarado,NOP,0.09
213,Jacob Toppin,ATL,0.09
398,Mikal Bridges,NYK,0.09
504,Talen Horton-Tucker,CHI,0.09
560,Yves Missi,NOP,0.09
354,Lamar Stevens,MEM,0.09
123,David Roddy,HOU,0.089
114,Damion Lee,PHX,0.089
199,Isaiah Joe,OKC,0.089
109,Dalano Banton,POR,0.089
459,Quenton Jackson,IND,0.089
89,Chuma Okeke,CLE,0.089
78,Cameron Payne,NYK,0.089
495,Spencer Dinwiddie,DAL,0.089
402,Miles Norris,BOS,0.088
480,Ryan Rollins,MIL,0.088
437,Ousmane Dieng,OKC,0.088
302,Jrue Holiday,BOS,0.088
433,Orlando Robinson,TOR,0.088
445,Pat Connaughton,MIL,0.088
153,Draymond Green,GSW,0.088
12,Alec Burks,MIA,0.088
74,Cam Spencer,MEM,0.087
532,Trey Lyles,SAC,0.087
60,Brice Sensabaugh,UTA,0.087
521,Tosan Evbuomwan,BKN,0.087
499,Stephon Castle,SAS,0.087
62,Brook Lopez,MIL,0.087
245,Jarace Walker,IND,0.087
193,Isaac Jones,SAC,0.087
373,Malaki Branham,SAS,0.087
5,Aaron Nesmith,IND,0.087
111,Dalton Knecht,LAL,0.087
122,David Duke Jr.,SAS,0.087
268,Jeremiah Robinson-Earl,NOP,0.087
382,Marcus Smart,WAS,0.086
553,Vít Krejčí,ATL,0.086
156,Drew Timme,BKN,0.086
216,Jaden McDaniels,MIN,0.086
342,Kobe Bufkin,ATL,0.086
477,Rui Hachimura,LAL,0.086
558,Yuki Kawamura,MEM,0.086
339,Killian Hayes,BKN,0.085
266,Jeff Green,HOU,0.085
54,Brandon Boston,NOP,0.085
475,Royce O'Neale,PHX,0.085
67,Buddy Hield,GSW,0.085
409,Mouhamed Gueye,ATL,0.085
485,Scoot Henderson,POR,0.084
372,Malachi Flynn,SAS,0.084
323,Kelly Oubre Jr.,PHI,0.084
544,Tyrese Martin,BKN,0.084
37,Ayo Dosunmu,CHI,0.084
27,Anthony Black,ORL,0.084
184,Grayson Allen,PHX,0.084
17,Alex Sarr,WAS,0.084
290,Jordan McLaughlin,SAS,0.083
534,Tristan Thompson,CLE,0.083
341,Kobe Brown,LAC,0.083
118,Dante Exum,DAL,0.083
340,Klay Thompson,DAL,0.083
556,Wendell Moore Jr.,CHA,0.083
488,Seth Curry,CHA,0.083
481,Sam Hauser,BOS,0.083
286,Jonathan Mogbo,TOR,0.083
393,Max Strus,CLE,0.083
0,A.J. Lawson,TOR,0.082
511,Terrence Shannon Jr.,MIN,0.082
88,Christian Koloko,LAL,0.082
147,Dominick Barlow,ATL,0.082
157,Dru Smith,MIA,0.082
4,Aaron Holiday,HOU,0.082
10,Ajay Mitchell,OKC,0.082
431,Olivier-Maxence Prosper,DAL,0.082
273,Jevon Carter,CHI,0.082
250,Jarred Vanderbilt,LAL,0.082
24,Andrew Nembhard,IND,0.081
116,Daniel Theis,NOP,0.081
421,Nickeil Alexander-Walker,MIN,0.081
491,Shake Milton,LAL,0.081
566,Ziaire Williams,BKN,0.081
223,Jake LaRavia,SAC,0.081
430,Ochai Agbaji,TOR,0.081
520,Torrey Craig,BOS,0.08
348,Kyle Kuzma,MIL,0.08
469,Ricky Council IV,PHI,0.08
288,Jordan Goodwin,LAL,0.08
188,Harrison Ingram,SAS,0.08
166,Emoni Bates,CLE,0.08
92,Cody Martin,PHX,0.08
44,Bismack Biyombo,SAS,0.08
303,Julian Champagnie,SAS,0.079
16,Alex Reese,PHI,0.079
319,Keion Brooks Jr.,NOP,0.079
163,Elfrid Payton,NOP,0.079
205,JD Davison,BOS,0.079
389,Matas Buzelis,CHI,0.079
8,Adama Sanogo,CHI,0.078
155,Drew Peterson,BOS,0.078
158,Duncan Robinson,MIA,0.078
474,Ronald Holland II,DET,0.078
94,Colby Jones,WAS,0.078
471,Rob Dillingham,MIN,0.078
364,Lonzo Ball,CHI,0.078
63,Bruce Brown,NOP,0.078
232,Jalen Pickett,DEN,0.078
512,Terry Rozier,MIA,0.078
203,Isaiah Wong,CHA,0.077
159,Duop Reath,POR,0.077
401,Miles McBride,NYK,0.077
195,Isaiah Collier,UTA,0.077
379,Marcus Bagley,PHI,0.077
138,Derrick Jones Jr.,LAC,0.076
183,Grant Williams,CHA,0.076
522,Toumani Camara,POR,0.076
408,Moses Moody,GSW,0.076
318,Keegan Murray,SAC,0.075
101,Cory Joseph,ORL,0.075
262,Jaylon Tyson,CLE,0.075
80,Cason Wallace,OKC,0.075
509,Terance Mann,ATL,0.074
48,Bogdan Bogdanović,LAC,0.074
536,Tristan da Silva,ORL,0.074
257,Jaylen Martin,WAS,0.074
97,Colin Castleton,TOR,0.074
39,Baylor Scheierman,BOS,0.074
100,Corey Kispert,WAS,0.074
317,Keaton Wallace,ATL,0.074
436,Oso Ighodaro,PHX,0.073
326,Keon Ellis,SAC,0.073
331,Kevin Huerter,CHI,0.073
160,Dwight Powell,DAL,0.073
186,Gui Santos,GSW,0.073
32,Antonio Reeves,NOP,0.072
541,Tyler Kolek,NYK,0.072
350,Kylor Kelley,LAL,0.072
21,Amir Coffey,LAC,0.072
244,Jamison Battle,TOR,0.072
30,Anthony Gill,WAS,0.071
529,Trevelin Queen,ORL,0.071
561,Zaccharie Risacher,ATL,0.071
66,Bub Carrington,WAS,0.071
473,Ron Harper Jr.,DET,0.071
179,Georges Niang,ATL,0.071
182,Gradey Dick,TOR,0.071
282,Johnny Juzang,UTA,0.071
219,Jae'Sean Tate,HOU,0.071
72,Cam Christie,LAC,0.07
43,Bilal Coulibaly,WAS,0.07
343,Kris Dunn,LAC,0.07
239,Jamal Shead,TOR,0.07
178,Gary Trent Jr.,MIL,0.07
291,Jordan Miller,LAC,0.07
267,Jerami Grant,POR,0.07
270,Jericho Sims,MIL,0.07
142,Devin Carter,SAC,0.07
196,Isaiah Crawford,SAC,0.07
327,Keon Johnson,BKN,0.07
482,Sam Merrill,CLE,0.069
214,Jaden Hardy,DAL,0.069
422,Nicolas Batum,LAC,0.069
124,Davion Mitchell,MIA,0.069
392,Max Christie,DAL,0.069
175,Garrison Mathews,ATL,0.068
493,Simone Fontecchio,DET,0.068
208,Ja'Kobe Walter,TOR,0.068
503,Taj Gibson,CHA,0.068
349,Kyle Lowry,PHI,0.067
237,Jamal Cain,NOP,0.067
240,Jamaree Bouyea,MIL,0.067
329,Kessler Edwards,DAL,0.067
168,Eric Gordon,PHI,0.067
131,Dean Wade,CLE,0.067
280,Johnny Davis,WAS,0.067
119,Dario Saric,DEN,0.067
501,Svi Mykhailiuk,UTA,0.067
144,Dillon Brooks,HOU,0.067
467,Reggie Jackson,PHI,0.067
45,Blake Wesley,SAS,0.066
516,Tim Hardaway Jr.,DET,0.066
334,Kevin McCullar Jr.,NYK,0.066
455,Peyton Watson,DEN,0.066
395,Maxwell Lewis,BKN,0.066
289,Jordan Hawkins,NOP,0.066
145,Dillon Jones,OKC,0.066
206,JT Thor,WAS,0.065
325,Kentavious Caldwell-Pope,MEM,0.065
384,Markelle Fultz,SAC,0.065
551,Vince Williams Jr.,MEM,0.065
120,Dariq Whitehead,BKN,0.065
14,Alex Ducas,OKC,0.065
515,Tidjane Salaün,CHA,0.065
236,Jalen Wilson,BKN,0.065
260,Jaylen Wells,MEM,0.065
360,Lester Quinones,NOP,0.065
172,GG Jackson,MEM,0.064
420,Nick Smith Jr.,CHA,0.064
252,Javonte Green,CLE,0.064
506,Taurean Prince,MIL,0.064
365,Luguentz Dort,OKC,0.063
71,Caleb Martin,DAL,0.063
565,Zeke Nnaji,DEN,0.063
217,Jaden Springer,UTA,0.063
396,Micah Potter,UTA,0.063
295,Josh Christopher,MIA,0.063
391,Matt Ryan,NOP,0.062
308,Justin Edwards,PHI,0.062
190,Herbert Jones,NOP,0.062
355,Landry Shamet,NYK,0.062
552,Vlatko Čančar,DEN,0.062
448,Patrick Williams,CHI,0.062
70,Caleb Houstan,ORL,0.061
549,Vasilije Micic,PHX,0.061
426,Noah Clowney,BKN,0.061
311,KJ Martin,UTA,0.061
134,Delon Wright,NYK,0.061
362,Lindy Waters III,DET,0.061
344,Kris Murray,POR,0.061
258,Jaylen Nowell,WAS,0.06
312,KJ Simpson,CHA,0.06
466,Reed Sheppard,HOU,0.06
151,Dorian Finney-Smith,LAL,0.06
479,Ryan Dunn,PHX,0.059
281,Johnny Furphy,IND,0.059
352,Kyshawn George,WAS,0.058
1,AJ Green,MIL,0.058
15,Alex Len,LAL,0.057
492,Sidy Cissoko,POR,0.057
259,Jaylen Sims,CHA,0.057
305,Julian Strawther,DEN,0.057
256,Jaylen Clark,MIN,0.057
380,Marcus Garrett,CHA,0.057
191,Hunter Tyson,DEN,0.057
194,Isaac Okoro,CLE,0.057
189,Haywood Highsmith,MIA,0.057
110,Dalen Terry,CHI,0.056
40,Ben Sheppard,IND,0.055
304,Julian Phillips,CHI,0.055
449,Patty Mills,LAC,0.055
453,Pelle Larsson,MIA,0.055
464,Rayan Rupert,POR,0.055
454,Pete Nance,MIL,0.054
440,PJ Dozier,MIN,0.054
2,AJ Johnson,WAS,0.053
174,Garrett Temple,TOR,0.051
23,Andre Jackson Jr.,MIL,0.051
113,Damion Baugh,CHA,0.051
465,Reece Beekman,BKN,0.051
152,Doug McDermott,SAC,0.051
435,Oshae Brissett,PHI,0.05
61,Bronny James,LAL,0.05
229,Jalen Hood-Schifino,PHI,0.049
539,TyTy Washington Jr.,PHX,0.049
218,Jae Crowder,SAC,0.048
559,Yuri Collins,GSW,0.048
33,Ariel Hukporti,NYK,0.048
162,E.J. Liddell,CHI,0.047
442,Pacôme Dadiet,NYK,0.047
106,DaQuan Jeffries,CHA,0.046
96,Cole Swider,IND,0.046
293,Jordan Walsh,BOS,0.045
385,Markieff Morris,LAL,0.045
272,Jett Howard,ORL,0.045
531,Trey Jemison III,LAL,0.044
176,Gary Harris,ORL,0.043
513,Terry Taylor,SAC,0.043
297,Josh Green,CHA,0.043
73,Cam Reddish,LAL,0.04
167,Enrique Freeman,IND,0.04
470,Riley Minix,SAS,0.039
173,Gabe Vincent,LAL,0.039
415,Nate Williams,HOU,0.038
164,Elijah Harkless,UTA,0.037
507,Taylor Hendricks,UTA,0.036
394,Maxi Kleber,LAL,0.035
31,Anton Watson,NYK,0.033
264,Jazian Gortman,DAL,0.031
530,Trey Alexander,DEN,0.029
528,Trentyn Flowers,LAC,0.029
34,Armel Traore,LAL,0.027
225,Jalen Bridges,PHX,0.026
7,Adam Flagler,OKC,0.025
276,Joe Ingles,MIN,0.025
108,Daishen Nix,MIN,0.024
546,Tyson Etienne,BKN,0.024
557,Xavier Tillman,BOS,0.022
370,Luke Travers,CLE,0.022
497,Stanley Umude,MIL,0.022
93,Cody Williams,UTA,0.021
548,Ulrich Chomche,TOR,0.02
211,Jack McVeigh,HOU,0.02
309,Justin Minaya,POR,0.02
301,Josh Richardson,MIA,0.015
242,James Johnson,IND,0.015
438,P.J. Tucker,NYK,0.015
496,Spencer Jones,DEN,0.013
105,D.J. Carton,TOR,0.007
371,Mac McClung,ORL,0.0
510,Terence Davis,SAC,0.0
65,Bryce McGowens,POR,0.0
117,Daniss Jenkins,DET,0.0
456,Phillip Wheeler,PHI,-0.005
460,Quincy Olivari,LAL,-0.022
361,Liam Robbins,MIL,-0.025
59,Braxton Key,GSW,-0.026
271,Jesse Edwards,MIN,-0.043
103,Cui Cui,BKN,-0.056
537,Tristen Newton,MIN,-0.068
375,Malevy Leons,OKC,-0.069
568,Zyon Pullin,MEM,-0.087
